 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                tl211         tl212         tl213         tl214         tl215         tl216         tl217         tl218
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.279343E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.382372E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.819358E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  2.498827E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  5.523577E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  7.387168E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  8.785712E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.096699E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.436265E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  3.700851E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  2.758334E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  3.347640E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  8.635317E-29  1.170260E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.188386E-28  1.661272E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.581749E-28  2.286139E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  2.231465E-28  3.405648E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  2.718317E-28  4.453920E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  3.645889E-28  6.049204E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  4.838006E-28  8.190259E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  6.731043E-28  1.208302E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  8.880364E-28  1.636853E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.277211E-27  2.418437E-29  1.302070E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.709421E-27  3.367597E-29  1.886259E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  2.400656E-27  4.923321E-29  3.236349E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  3.239620E-27  6.898739E-29  4.563825E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  4.518934E-27  1.001056E-28  6.783766E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  6.143032E-27  1.414107E-28  1.017062E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  6.954527E-27  1.656691E-28  1.226417E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.019251E-26  2.520663E-28  1.987491E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.254191E-26  3.214069E-28  2.661233E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.902508E-26  5.072159E-28  4.457573E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  2.340670E-26  6.478738E-28  6.003414E-29  1.359266E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  3.488082E-26  1.006482E-27  9.892678E-29  2.353192E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  3.967415E-26  1.188447E-27  1.231748E-28  3.002121E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  5.145256E-26  1.600018E-27  1.749033E-28  4.518616E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  6.788046E-26  2.193031E-27  2.530992E-28  6.692055E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.003323E-25  3.381503E-27  4.144489E-28  1.139617E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.134880E-25  3.974143E-27  5.143539E-28  1.466352E-29  1.106254E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  1.689873E-25  6.177090E-27  8.497921E-28  2.522523E-29  1.972527E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  1.854940E-25  7.045456E-27  1.023606E-27  3.150139E-29  2.815539E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  2.725102E-25  1.080416E-26  1.668520E-27  5.346355E-29  4.814556E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  3.317255E-25  1.370933E-26  2.245961E-27  7.482683E-29  7.143044E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  4.470884E-25  1.929969E-26  3.364032E-27  1.167566E-28  1.184328E-29  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  4.874500E-25  2.188520E-26  4.034142E-27  1.452753E-28  1.556659E-29  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.326804E-24  6.370705E-26  1.292479E-26  4.958461E-28  5.839893E-29  1.832238E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.660481E-24  8.481627E-26  1.879294E-26  7.640618E-28  9.812899E-29  3.327682E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  2.151812E-24  1.166989E-25  2.815854E-26  1.210826E-27  1.690775E-28  6.080390E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  2.602066E-24  1.492554E-25  3.900232E-26  1.767167E-27  2.668043E-28  1.009468E-29  1.014865E-30  1.000000E-30
    241  9.231864750676E-02  3.282121E-24  1.988968E-25  5.619226E-26  2.679561E-27  4.366096E-28  1.735615E-29  1.820625E-30  1.000000E-30
    242  9.335415502949E-02  7.675881E-24  5.047594E-25  1.602431E-25  8.249084E-27  1.507449E-27  6.453795E-29  7.807448E-30  1.000000E-30
    243  9.429165011748E-02  9.593238E-24  6.796088E-25  2.398898E-25  1.323755E-26  2.684250E-27  1.228911E-28  1.645315E-29  1.000000E-30
    244  9.514750284226E-02  1.162560E-23  8.822194E-25  3.435174E-25  2.021620E-26  4.517920E-27  2.202624E-28  3.244263E-29  1.132456E-30
    245  9.592869681963E-02  1.365550E-23  1.103731E-24  4.699536E-25  2.931907E-26  7.152913E-27  3.689988E-28  5.922252E-29  2.118694E-30
    246  9.638259128200E-02  9.945993E-24  8.344847E-25  3.746001E-25  2.418758E-26  6.211330E-27  3.310996E-28  5.584777E-29  2.167409E-30
    247  9.686466198075E-02  1.065795E-23  9.304334E-25  4.419596E-25  2.961127E-26  8.039554E-27  4.441463E-28  7.907904E-29  3.186579E-30
    248  9.745016881397E-02  1.533954E-23  1.405780E-24  7.155057E-25  5.015172E-26  1.457398E-26  8.409906E-28  1.599643E-28  6.758411E-30
    249  9.798964068785E-02  1.744386E-23  1.672327E-24  9.075078E-25  6.632914E-26  2.053045E-26  1.233547E-27  2.494802E-28  1.101345E-29
    250  9.892639389759E-02  4.286473E-23  4.450454E-24  2.706059E-24  2.130567E-25  7.378966E-26  4.763751E-27  1.074520E-27  5.127060E-29
    251  9.977784733458E-02  5.254576E-23  5.865630E-24  3.950626E-24  3.323904E-25  1.270438E-25  8.728020E-27  2.158621E-27  1.098617E-28
    252  1.005622893962E-01  6.080126E-23  7.259386E-24  5.379198E-24  4.816663E-25  2.022869E-25  1.475899E-26  4.005265E-27  2.179271E-28
    253  1.013070552067E-01  7.053691E-23  8.987436E-24  7.308100E-24  6.955138E-25  3.206906E-25  2.484388E-26  7.401809E-27  4.306265E-28
    254  1.019791947326E-01  7.797643E-23  1.053746E-23  9.312087E-24  9.355862E-25  4.682498E-25  3.822000E-26  1.234348E-26  7.608005E-28
    255  1.025982572428E-01  8.505454E-23  1.214458E-23  1.160573E-23  1.227037E-24  6.632978E-25  5.684894E-26  1.978284E-26  1.285558E-27
    256  1.032644197032E-01  1.012379E-22  1.534099E-23  1.595130E-23  1.781903E-24  1.046984E-24  9.460727E-26  3.571358E-26  2.458870E-27
    257  1.039121745974E-01  1.169186E-22  1.878311E-23  2.121816E-23  2.501820E-24  1.595293E-24  1.518197E-25  6.207080E-26  4.522368E-27
    258  1.045193471709E-01  1.296332E-22  2.200792E-23  2.688673E-23  3.336186E-24  2.298411E-24  2.297049E-25  1.012768E-25  7.784229E-27
    259  1.051181778144E-01  1.436362E-22  2.575964E-23  3.401420E-23  4.439870E-24  3.302865E-24  3.465059E-25  1.646610E-25  1.334556E-26
    260  1.056826419982E-01  1.552901E-22  2.933824E-23  4.170689E-23  5.712139E-24  4.570621E-24  5.020920E-25  2.561814E-25  2.183421E-26
    261  1.062431336111E-01  1.675912E-22  3.335440E-23  5.104792E-23  7.335545E-24  6.313307E-24  7.261430E-25  3.978002E-25  3.565111E-26
    262  1.068146627648E-01  1.811107E-22  3.802463E-23  6.277547E-23  9.476838E-24  8.789955E-24  1.059812E-24  6.245776E-25  5.893683E-26
    263  1.073656177930E-01  1.924691E-22  4.256145E-23  7.562319E-23  1.197589E-23  1.194439E-23  1.507508E-24  9.536700E-25  9.460580E-26
    264  1.079139362418E-01  2.023290E-22  4.712932E-23  9.013960E-23  1.497534E-23  1.606329E-23  2.122260E-24  1.441409E-24  1.503317E-25
    265  1.084202130578E-01  2.087481E-22  5.103100E-23  1.045133E-22  1.815346E-23  2.083427E-23  2.872010E-24  2.083742E-24  2.276672E-25
    266  1.089957947327E-01  2.134017E-22  5.513320E-23  1.221050E-22  2.231668E-23  2.767204E-23  4.004393E-24  3.133337E-24  3.610452E-25
    267  1.095139929398E-01  2.148988E-22  5.837184E-23  1.387761E-22  2.656072E-23  3.532595E-23  5.341732E-24  4.476018E-24  5.412094E-25
    268  1.100036617482E-01  2.114303E-22  6.023145E-23  1.531878E-22  3.063277E-23  4.355060E-23  6.866246E-24  6.140676E-24  7.772635E-25
    269  1.105581599754E-01  2.032234E-22  6.112332E-23  1.678697E-22  3.528796E-23  5.412859E-23  8.949699E-24  8.620800E-24  1.149604E-24
    270  1.111738162549E-01  1.902975E-22  6.081875E-23  1.820099E-22  4.045822E-23  6.756103E-23  1.178053E-23  1.233009E-23  1.742967E-24
    271  1.117276452796E-01  1.753550E-22  5.921485E-23  1.915597E-22  4.479164E-23  8.078526E-23  1.478112E-23  1.668033E-23  2.485784E-24
    272  1.122547306619E-01  1.590536E-22  5.662010E-23  1.973518E-22  4.843906E-23  9.405437E-23  1.802089E-23  2.185807E-23  3.426452E-24
    273  1.128196390807E-01  1.406313E-22  5.299563E-23  2.001939E-22  5.177660E-23  1.088659E-22  2.192224E-23  2.874347E-23  4.758606E-24
    274  1.134172103791E-01  1.210438E-22  4.846841E-23  1.994784E-22  5.454994E-23  1.248518E-22  2.650844E-23  3.776437E-23  6.626374E-24
    275  1.139661173569E-01  1.034147E-22  4.380173E-23  1.951578E-22  5.619328E-23  1.391179E-22  3.101923E-23  4.771885E-23  8.835590E-24
    276  1.145721141816E-01  8.521879E-23  3.842080E-23  1.869593E-22  5.700965E-23  1.540088E-22  3.625899E-23  6.075283E-23  1.194178E-23
    277  1.151138636995E-01  7.021317E-23  3.348631E-23  1.763966E-22  5.663802E-23  1.655053E-22  4.091996E-23  7.404173E-23  1.535821E-23
    278  1.160623872824E-01  4.834640E-23  2.546734E-23  1.543550E-22  5.429225E-23  1.822822E-22  4.913425E-23  1.018541E-22  2.323301E-23
    279  1.166131253687E-01  3.751859E-23  2.094860E-23  1.378343E-22  5.114248E-23  1.862573E-22  5.281041E-23  1.185491E-22  2.858777E-23
    280  1.171578902390E-01  2.854139E-23  1.688780E-23  1.205792E-22  4.718435E-23  1.863344E-22  5.555963E-23  1.350171E-22  3.441333E-23
    281  1.179966344325E-01  1.800964E-23  1.166107E-23  9.453880E-23  4.017966E-23  1.799424E-22  5.801105E-23  1.594644E-22  4.429291E-23
    282  1.184626561866E-01  1.351459E-23  9.203301E-24  8.010729E-23  3.565737E-23  1.713398E-22  5.770570E-23  1.699597E-22  4.953551E-23
    283  1.189221956404E-01  9.985298E-24  7.148734E-24  6.676382E-23  3.111230E-23  1.603063E-22  5.637968E-23  1.778129E-22  5.435686E-23
    284  1.197605220964E-01  5.495739E-24  4.313772E-24  4.586440E-23  2.325322E-23  1.362353E-22  5.188296E-23  1.855879E-22  6.193270E-23
    285  1.205341475296E-01  2.954079E-24  2.526436E-24  3.030706E-23  1.662114E-23  1.097504E-22  4.501062E-23  1.810404E-22  6.555556E-23
    286  1.212540834288E-01  1.548764E-24  1.435629E-24  1.928804E-23  1.138757E-23  8.413258E-23  3.698845E-23  1.661011E-22  6.493603E-23
    287  1.219299358624E-01  7.900602E-25  7.903263E-25  1.182013E-23  7.482826E-24  6.148956E-23  2.887216E-23  1.439294E-22  6.050524E-23
    288  1.225766858039E-01  3.885372E-25  4.183826E-25  6.938074E-24  4.697107E-24  4.274686E-23  2.137954E-23  1.178366E-22  5.312549E-23
    289  1.231854533608E-01  1.868195E-25  2.156573E-25  3.945736E-24  2.848270E-24  2.858579E-23  1.518654E-23  9.209470E-23  4.435839E-23
    290  1.237219182154E-01  9.313193E-26  1.144091E-25  2.283425E-24  1.743862E-24  1.906860E-23  1.068102E-23  7.048221E-23  3.600413E-23
    291  1.242404039059E-01  4.543449E-26  5.925711E-26  1.286793E-24  1.038339E-24  1.234920E-23  7.285530E-24  5.220990E-23  2.823985E-23
    292  1.248086455930E-01  1.973099E-26  2.750220E-26  6.556355E-25  5.621742E-25  7.333528E-24  4.580251E-24  3.593999E-23  2.070267E-23
    293  1.253177247642E-01  8.975253E-27  1.328180E-26  3.444207E-25  3.119240E-25  4.422966E-24  2.908014E-24  2.476679E-23  1.509992E-23
    294  1.258810647447E-01  3.610323E-27  5.710679E-27  1.626252E-25  1.565323E-25  2.435515E-24  1.695523E-24  1.581924E-23  1.027390E-23
    295  1.264205598797E-01  1.456860E-27  2.456867E-27  7.656360E-26  7.815119E-26  1.329712E-24  9.781206E-25  9.963980E-24  6.877476E-24
    296  1.270317883483E-01  5.017315E-28  9.100847E-28  3.143941E-26  3.431687E-26  6.466708E-25  5.065194E-25  5.704249E-24  4.220391E-24
    297  1.275757308169E-01  1.884765E-28  3.645273E-28  1.380541E-26  1.599999E-26  3.303797E-25  2.737462E-25  3.372870E-24  2.655660E-24
    298  1.286048671531E-01  2.806873E-29  5.921998E-29  2.681971E-27  3.508579E-27  8.692696E-26  8.043350E-26  1.178775E-24  1.045549E-24
    299  1.290949488661E-01  1.098257E-29  2.474626E-29  1.215718E-27  1.672328E-27  4.477161E-26  4.349834E-26  6.910500E-25  6.486621E-25
    300  1.295345101683E-01  4.857838E-30  1.107146E-29  5.818908E-28  8.394839E-28  2.420951E-26  2.463158E-26  4.215327E-25  4.165828E-25
    301  1.303954523490E-01  1.586204E-30  2.351279E-30  1.314879E-28  2.085709E-28  6.988814E-27  7.800507E-27  1.547384E-25  1.693151E-25
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  5.817163E-29  9.715447E-29  3.522631E-27  4.127036E-27  8.853029E-26  1.022737E-25
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  2.712472E-29  4.735507E-29  1.847288E-27  2.264702E-27  5.226075E-26  6.349831E-26
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  6.563151E-30  1.182265E-29  5.260936E-28  7.038829E-28  1.868599E-26  2.500756E-26
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  2.179622E-30  3.759591E-30  1.834576E-28  2.632480E-28  7.830811E-27  1.133995E-26
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.222963E-30  6.221184E-29  9.566580E-29  3.190702E-27  5.002801E-27
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.277485E-29  3.717259E-29  1.375039E-27  2.318663E-27
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.465707E-30  1.449396E-29  5.916046E-28  1.071337E-27
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.285107E-30  5.762340E-30  2.571189E-28  4.988317E-28
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.051835E-30  1.542056E-30  7.281279E-29  1.561967E-28
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.709983E-29  8.392005E-29
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.887141E-29  4.486206E-29
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.320302E-30  1.339000E-29
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.460367E-30  6.476307E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.260657E-30  3.317056E-30
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.253021E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
