 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                dy161         dy162         dy163         dy164         dy165         dy166         dy167         dy168
     47  2.946719119355E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.024305E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  2.994397E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  3.344137E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  4.420231E-30  1.368194E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  5.213192E-30  1.644234E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  3.869711E-30  1.259993E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  4.667391E-30  1.588581E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  5.698751E-30  1.961900E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     74  3.819794660071E-02  7.096699E-30  2.559076E-30  1.085970E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     75  3.838080203158E-02  5.516091E-30  2.039525E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     76  3.859219912978E-02  6.348135E-30  2.435002E-30  1.079363E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     77  3.884096228080E-02  8.316737E-30  3.167200E-30  1.412426E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     78  3.907668434759E-02  9.124026E-30  3.684512E-30  1.704574E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     79  3.934936577490E-02  1.241335E-29  5.102312E-30  2.459756E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     80  3.961640452516E-02  1.402723E-29  5.848276E-30  2.760149E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     81  3.991996766101E-02  1.960596E-29  8.311401E-30  4.202633E-30  1.007645E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     82  4.019473378510E-02  1.969278E-29  8.592630E-30  4.482876E-30  1.108104E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     83  4.046928694587E-02  2.542273E-29  1.186472E-29  6.255247E-30  1.562337E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     84  4.074955599116E-02  2.727923E-29  1.324059E-29  7.401235E-30  1.923075E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     85  4.099011663524E-02  2.813616E-29  1.410278E-29  7.852304E-30  2.070756E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     86  4.118445936105E-02  2.450507E-29  1.251536E-29  7.074646E-30  1.908805E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     87  4.137235583218E-02  2.625324E-29  1.378248E-29  8.035144E-30  2.223240E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     88  4.152714488067E-02  2.282481E-29  1.214915E-29  7.140171E-30  2.008773E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     89  4.165981986900E-02  2.079877E-29  1.125095E-29  6.713727E-30  1.921138E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     90  4.188596337322E-02  3.830968E-29  2.091676E-29  1.256655E-29  3.622298E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     91  4.208159634323E-02  3.549975E-29  1.995087E-29  1.261100E-29  3.810563E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     92  4.230932596557E-02  4.527326E-29  2.591216E-29  1.629549E-29  4.962461E-30  1.049885E-30  1.000000E-30  1.000000E-30  1.000000E-30
     93  4.251598135750E-02  4.434134E-29  2.604860E-29  1.689788E-29  5.329847E-30  1.151303E-30  1.000000E-30  1.000000E-30  1.000000E-30
     94  4.274368410830E-02  5.372559E-29  3.246134E-29  2.137125E-29  7.054134E-30  1.563861E-30  1.000000E-30  1.000000E-30  1.000000E-30
     95  4.294191711445E-02  5.416802E-29  3.477177E-29  2.433580E-29  8.233827E-30  1.850359E-30  1.000000E-30  1.000000E-30  1.000000E-30
     96  4.316569238790E-02  6.426595E-29  4.192339E-29  3.005259E-29  1.042450E-29  2.434680E-30  1.000000E-30  1.000000E-30  1.000000E-30
     97  4.339365876136E-02  6.836003E-29  4.466965E-29  3.152332E-29  1.119118E-29  2.584022E-30  1.000000E-30  1.000000E-30  1.000000E-30
     98  4.362382833621E-02  7.512268E-29  5.058933E-29  3.667143E-29  1.312543E-29  3.202737E-30  1.000000E-30  1.000000E-30  1.000000E-30
     99  4.384703699487E-02  7.891016E-29  5.463910E-29  4.058116E-29  1.489946E-29  3.606194E-30  1.000000E-30  1.000000E-30  1.000000E-30
    100  4.408801045744E-02  9.245256E-29  6.587948E-29  5.008364E-29  1.866577E-29  4.602332E-30  1.000000E-30  1.000000E-30  1.000000E-30
    101  4.430336182063E-02  8.904310E-29  6.511606E-29  5.071872E-29  1.962323E-29  4.968727E-30  1.000000E-30  1.000000E-30  1.000000E-30
    102  4.453208602613E-02  1.018978E-28  7.685882E-29  6.135595E-29  2.420792E-29  6.303318E-30  1.000000E-30  1.000000E-30  1.000000E-30
    103  4.474836808964E-02  1.050887E-28  8.197689E-29  6.738427E-29  2.759184E-29  7.209976E-30  1.000972E-30  1.000000E-30  1.000000E-30
    104  4.497736119052E-02  1.208158E-28  9.754051E-29  8.255094E-29  3.493645E-29  9.321636E-30  1.319283E-30  1.000000E-30  1.000000E-30
    105  4.517199675598E-02  1.050052E-28  8.529932E-29  7.267346E-29  3.120465E-29  8.795402E-30  1.291957E-30  1.000000E-30  1.000000E-30
    106  4.536038532241E-02  1.085438E-28  9.081846E-29  7.926750E-29  3.477018E-29  9.872826E-30  1.472116E-30  1.000000E-30  1.000000E-30
    107  4.552484255766E-02  1.028642E-28  8.979079E-29  8.149594E-29  3.791593E-29  1.093468E-29  1.652438E-30  1.000000E-30  1.000000E-30
    108  4.581275722245E-02  1.876049E-28  1.648847E-28  1.496538E-28  6.860824E-29  1.996271E-29  3.132982E-30  1.000000E-30  1.000000E-30
    109  4.603616864208E-02  1.610901E-28  1.520884E-28  1.471862E-28  7.328343E-29  2.258754E-29  3.639719E-30  1.000000E-30  1.000000E-30
    110  4.624194314299E-02  1.517958E-28  1.459457E-28  1.441776E-28  7.402507E-29  2.341466E-29  3.862811E-30  1.000000E-30  1.000000E-30
    111  4.641297951594E-02  1.343982E-28  1.319382E-28  1.322807E-28  6.868100E-29  2.176562E-29  3.662852E-30  1.000000E-30  1.000000E-30
    112  4.656990459822E-02  1.262144E-28  1.254400E-28  1.270797E-28  6.696272E-29  2.163786E-29  3.676065E-30  1.000000E-30  1.000000E-30
    113  4.671253119976E-02  1.182913E-28  1.194670E-28  1.225382E-28  6.542118E-29  2.138050E-29  3.700013E-30  1.000000E-30  1.000000E-30
    114  4.684580987606E-02  1.137369E-28  1.166686E-28  1.211608E-28  6.549275E-29  2.164975E-29  3.829060E-30  1.000000E-30  1.000000E-30
    115  4.697520204195E-02  1.133084E-28  1.179937E-28  1.240443E-28  6.787439E-29  2.270376E-29  4.128452E-30  1.000000E-30  1.000000E-30
    116  4.709649788536E-02  1.096639E-28  1.159860E-28  1.235009E-28  6.858229E-29  2.317228E-29  4.249906E-30  1.000000E-30  1.000000E-30
    117  4.721637454993E-02  1.106692E-28  1.186573E-28  1.277636E-28  7.180218E-29  2.452864E-29  4.477373E-30  1.000000E-30  1.000000E-30
    118  4.732862910872E-02  1.059502E-28  1.153481E-28  1.257917E-28  7.174870E-29  2.475786E-29  4.570288E-30  1.025694E-30  1.000000E-30
    119  4.750539400184E-02  1.720460E-28  1.917974E-28  2.135700E-28  1.250253E-28  4.408768E-29  8.520313E-30  1.944542E-30  1.000000E-30
    120  4.767210524850E-02  1.696767E-28  1.947818E-28  2.212709E-28  1.311431E-28  4.576065E-29  8.626507E-30  1.978742E-30  1.000000E-30
    121  4.783406579930E-02  1.704187E-28  1.998631E-28  2.311530E-28  1.399750E-28  4.982147E-29  9.585753E-30  2.261580E-30  1.000000E-30
    122  4.799263518131E-02  1.713168E-28  2.050290E-28  2.412274E-28  1.490927E-28  5.396510E-29  1.056759E-29  2.549574E-30  1.000000E-30
    123  4.815339657435E-02  1.785940E-28  2.182959E-28  2.614931E-28  1.654490E-28  6.112377E-29  1.231981E-29  2.938619E-30  1.000000E-30
    124  4.832264594384E-02  1.936522E-28  2.422559E-28  2.959183E-28  1.915953E-28  7.218665E-29  1.486261E-29  3.661692E-30  1.000000E-30
    125  4.849826454798E-02  2.065209E-28  2.645098E-28  3.293404E-28  2.178649E-28  8.339735E-29  1.732684E-29  4.279130E-30  1.000000E-30
    126  4.867786870736E-02  2.168566E-28  2.843946E-28  3.609892E-28  2.440737E-28  9.498325E-29  1.996471E-29  5.000018E-30  1.000000E-30
    127  4.885872256535E-02  2.236590E-28  3.004581E-28  3.889627E-28  2.689862E-28  1.064849E-28  2.274175E-29  5.680163E-30  1.000000E-30
    128  4.903755607841E-02  2.257518E-28  3.108444E-28  4.106390E-28  2.906992E-28  1.171360E-28  2.548596E-29  6.557614E-30  1.007121E-30
    129  4.921259737621E-02  2.267762E-28  3.198406E-28  4.309115E-28  3.120895E-28  1.279811E-28  2.852977E-29  7.333778E-30  1.138708E-30
    130  4.938368810460E-02  2.264922E-28  3.263233E-28  4.474935E-28  3.309513E-28  1.379536E-28  3.144949E-29  8.293369E-30  1.316169E-30
    131  4.955132280349E-02  2.257580E-28  3.328139E-28  4.652067E-28  3.519939E-28  1.494511E-28  3.495452E-29  9.391611E-30  1.518709E-30
    132  4.971624312404E-02  2.265078E-28  3.413099E-28  4.858114E-28  3.755701E-28  1.622072E-28  3.881872E-29  1.058011E-29  1.740765E-30
    133  4.987811857735E-02  2.255621E-28  3.471983E-28  5.029793E-28  3.970575E-28  1.743109E-28  4.261739E-29  1.182153E-29  1.981851E-30
    134  5.003799836445E-02  2.264315E-28  3.563794E-28  5.258823E-28  4.243367E-28  1.895969E-28  4.743756E-29  1.343006E-29  2.338669E-30
    135  5.019682549602E-02  2.289656E-28  3.677810E-28  5.519034E-28  4.542836E-28  2.061785E-28  5.260475E-29  1.508697E-29  2.619277E-30
    136  5.035511419132E-02  2.301408E-28  3.776126E-28  5.766921E-28  4.846816E-28  2.235584E-28  5.821405E-29  1.686358E-29  2.970531E-30
    137  5.051299755300E-02  2.331176E-28  3.910113E-28  6.080341E-28  5.220314E-28  2.447595E-28  6.506423E-29  1.905554E-29  3.381063E-30
    138  5.067010535678E-02  2.349623E-28  4.023338E-28  6.362750E-28  5.571807E-28  2.652079E-28  7.177693E-29  2.127662E-29  3.815497E-30
    139  5.082726902819E-02  2.373057E-28  4.151901E-28  6.683056E-28  5.976008E-28  2.890565E-28  7.980199E-29  2.398319E-29  4.460218E-30
    140  5.098506829486E-02  2.406743E-28  4.300977E-28  7.044368E-28  6.430217E-28  3.159846E-28  8.893114E-29  2.714930E-29  5.170915E-30
    141  5.114361869269E-02  2.439466E-28  4.456333E-28  7.430923E-28  6.928235E-28  3.460129E-28  9.929771E-29  3.086125E-29  5.937938E-30
    142  5.130328078870E-02  2.481398E-28  4.631378E-28  7.859715E-28  7.482124E-28  3.796731E-28  1.110643E-28  3.512023E-29  6.944226E-30
    143  5.146205644840E-02  2.480497E-28  4.732704E-28  8.175228E-28  7.944848E-28  4.094952E-28  1.219498E-28  3.915312E-29  7.790185E-30
    144  5.162089365231E-02  2.496075E-28  4.866034E-28  8.555322E-28  8.491698E-28  4.448575E-28  1.351702E-28  4.417542E-29  9.082784E-30
    145  5.177902725711E-02  2.499479E-28  4.979369E-28  8.909775E-28  9.029109E-28  4.805646E-28  1.487789E-28  4.936383E-29  1.030692E-29
    146  5.193558292952E-02  2.468829E-28  4.946037E-28  8.905806E-28  9.126147E-28  4.912819E-28  1.550264E-28  5.279817E-29  1.142958E-29
    147  5.207655208218E-02  2.235830E-28  4.582038E-28  8.400373E-28  8.787270E-28  4.802954E-28  1.541732E-28  5.321856E-29  1.169227E-29
    148  5.220437120847E-02  2.035335E-28  4.244244E-28  7.888802E-28  8.383493E-28  4.636393E-28  1.508080E-28  5.255200E-29  1.170583E-29
    149  5.240275279905E-02  3.160532E-28  6.751248E-28  1.281115E-27  1.399127E-27  7.916358E-28  2.653694E-28  9.466548E-29  2.208622E-29
    150  5.258707116153E-02  2.938542E-28  6.560727E-28  1.285744E-27  1.448200E-27  8.343095E-28  2.828503E-28  1.006293E-28  2.264104E-29
    151  5.276353482958E-02  2.811184E-28  6.425410E-28  1.284554E-27  1.482894E-27  8.707713E-28  3.019945E-28  1.095012E-28  2.519914E-29
    152  5.293536770993E-02  2.735932E-28  6.395203E-28  1.302452E-27  1.538470E-27  9.198836E-28  3.261585E-28  1.204471E-28  2.860190E-29
    153  5.310288915571E-02  2.657418E-28  6.255274E-28  1.283364E-27  1.535650E-27  9.303389E-28  3.369820E-28  1.271221E-28  3.229198E-29
    154  5.325369291828E-02  2.388748E-28  5.762324E-28  1.205137E-27  1.473882E-27  9.073052E-28  3.345980E-28  1.278938E-28  3.303099E-29
    155  5.339308966526E-02  2.186848E-28  5.346847E-28  1.127996E-27  1.388503E-27  8.567777E-28  3.154574E-28  1.199688E-28  3.025787E-29
    156  5.362726198018E-02  3.676239E-28  9.259590E-28  2.007761E-27  2.573642E-27  1.646806E-27  6.384277E-28  2.538775E-28  6.914421E-29
    157  5.383816121000E-02  3.245227E-28  8.636430E-28  1.948842E-27  2.593520E-27  1.694600E-27  6.648109E-28  2.645413E-28  6.972268E-29
    158  5.403768730975E-02  3.038271E-28  8.287792E-28  1.911879E-27  2.619117E-27  1.751568E-27  7.073497E-28  2.880983E-28  7.930327E-29
    159  5.422986619970E-02  2.919100E-28  8.043105E-28  1.873574E-27  2.610132E-27  1.775517E-27  7.371964E-28  3.081645E-28  8.907113E-29
    160  5.440569294967E-02  2.643350E-28  7.489746E-28  1.782720E-27  2.544876E-27  1.762010E-27  7.463524E-28  3.166092E-28  9.331105E-29
    161  5.456994612052E-02  2.425919E-28  7.005576E-28  1.688506E-27  2.434900E-27  1.693493E-27  7.175584E-28  3.034197E-28  8.821282E-29
    162  5.485681963417E-02  4.187062E-28  1.253399E-27  3.123850E-27  4.738212E-27  3.448864E-27  1.559361E-27  6.968354E-28  2.207252E-28
    163  5.511708850657E-02  3.608934E-28  1.151582E-27  3.010641E-27  4.784718E-27  3.575908E-27  1.641018E-27  7.337630E-28  2.270298E-28
    164  5.536560227933E-02  3.444281E-28  1.112116E-27  2.945327E-27  4.799098E-27  3.681855E-27  1.765677E-27  8.230188E-28  2.750065E-28
    165  5.559867087093E-02  3.155183E-28  1.056309E-27  2.874259E-27  4.825316E-27  3.781833E-27  1.858715E-27  8.826531E-28  3.029800E-28
    166  5.582344501454E-02  2.937719E-28  1.015987E-27  2.824058E-27  4.822346E-27  3.806863E-27  1.870607E-27  8.834417E-28  2.979341E-28
    167  5.608267729631E-02  3.270742E-28  1.180383E-27  3.384649E-27  5.979594E-27  4.834632E-27  2.438500E-27  1.173247E-27  4.053115E-28
    168  5.632179590432E-02  2.899742E-28  1.090383E-27  3.240039E-27  6.000826E-27  5.039773E-27  2.667857E-27  1.333079E-27  4.857044E-28
    169  5.658568452696E-02  3.090842E-28  1.202770E-27  3.660197E-27  6.942286E-27  5.919172E-27  3.177443E-27  1.600873E-27  5.878246E-28
    170  5.682194908758E-02  2.690138E-28  1.074479E-27  3.350105E-27  6.577873E-27  5.774570E-27  3.222952E-27  1.675729E-27  6.444110E-28
    171  5.707748662895E-02  2.758887E-28  1.155597E-27  3.729281E-27  7.596148E-27  6.835855E-27  3.913976E-27  2.069757E-27  8.117340E-28
    172  5.730159219632E-02  2.351412E-28  1.009839E-27  3.335372E-27  7.022401E-27  6.497467E-27  3.859925E-27  2.102428E-27  8.609512E-28
    173  5.769211250520E-02  3.897997E-28  1.771839E-27  6.121563E-27  1.368566E-26  1.331770E-26  8.484866E-27  4.898112E-27  2.192786E-27
    174  5.804755660481E-02  3.217531E-28  1.517675E-27  5.479915E-27  1.315597E-26  1.358343E-26  9.273269E-27  5.604776E-27  2.622446E-27
    175  5.837706807704E-02  2.899921E-28  1.449893E-27  5.390565E-27  1.316898E-26  1.371062E-26  9.497329E-27  5.847895E-27  2.869849E-27
    176  5.868213309337E-02  2.492877E-28  1.316066E-27  5.105322E-27  1.306580E-26  1.402689E-26  9.998434E-27  6.264131E-27  3.136289E-27
    177  5.897372529375E-02  2.220304E-28  1.229181E-27  4.956623E-27  1.331014E-26  1.480134E-26  1.097687E-26  7.063395E-27  3.642107E-27
    178  5.927019313219E-02  2.089717E-28  1.215740E-27  5.100678E-27  1.437122E-26  1.655904E-26  1.279625E-26  8.480928E-27  4.545019E-27
    179  5.955970264735E-02  1.889276E-28  1.152841E-27  5.018578E-27  1.477297E-26  1.757376E-26  1.409193E-26  9.592804E-27  5.326030E-27
