 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                tl195         tl196         tl197         tl198         tl199         tl200         tl201         tl202
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.127713E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.135472E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.284495E-30  1.084274E-30  1.173388E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  2.554799E-30  2.137722E-30  2.102771E-30  1.230037E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  2.606195E-30  2.703854E-30  3.466717E-30  2.254581E-30  1.379415E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.663214E-30  1.631946E-30  2.041008E-30  1.386768E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.950971E-30  2.022209E-30  2.824811E-30  2.069180E-30  1.403827E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  3.965520E-30  4.618587E-30  6.847137E-30  5.538265E-30  3.876885E-30  1.650736E-30  1.009207E-30  1.000000E-30
     68  3.619390900501E-02  3.776266E-30  4.456021E-30  6.632467E-30  5.685628E-30  4.726409E-30  2.226328E-30  1.426543E-30  1.000000E-30
     69  3.661379630041E-02  2.905919E-30  3.631960E-30  5.840889E-30  5.145919E-30  4.150298E-30  2.014603E-30  1.367400E-30  1.000000E-30
     70  3.704099468238E-02  2.823693E-30  3.859440E-30  6.668022E-30  6.494402E-30  5.778318E-30  2.946670E-30  2.072087E-30  1.000000E-30
     71  3.731378163516E-02  1.844150E-30  2.656308E-30  4.604322E-30  4.317495E-30  3.952243E-30  2.125072E-30  1.566982E-30  1.000000E-30
     72  3.757630769329E-02  1.766203E-30  2.539075E-30  4.809603E-30  4.961195E-30  4.777694E-30  2.695390E-30  2.051146E-30  1.000000E-30
     73  3.788075418501E-02  2.113638E-30  3.003876E-30  5.505609E-30  5.566054E-30  5.469650E-30  3.080873E-30  2.531533E-30  1.000000E-30
     74  3.819794660071E-02  2.176649E-30  3.229545E-30  6.091318E-30  6.256357E-30  6.118732E-30  3.796442E-30  3.044461E-30  1.000000E-30
     75  3.838080203158E-02  1.226195E-30  1.913853E-30  3.729377E-30  3.999171E-30  4.076088E-30  2.549546E-30  2.154293E-30  1.000000E-30
     76  3.859219912978E-02  1.351581E-30  2.199279E-30  4.636457E-30  5.245686E-30  5.537514E-30  3.414187E-30  2.915450E-30  1.000000E-30
     77  3.884096228080E-02  1.594130E-30  2.629525E-30  5.486266E-30  6.182991E-30  6.547350E-30  4.379628E-30  4.088030E-30  1.244058E-30
     78  3.907668434759E-02  1.439459E-30  2.494936E-30  5.495743E-30  6.448982E-30  7.051864E-30  4.840384E-30  4.659809E-30  1.454480E-30
     79  3.934936577490E-02  1.707992E-30  2.893959E-30  6.264769E-30  7.375911E-30  8.222033E-30  5.556825E-30  5.369881E-30  1.718526E-30
     80  3.961640452516E-02  1.599003E-30  2.830748E-30  6.387880E-30  7.792790E-30  8.996482E-30  6.236839E-30  6.069260E-30  1.989982E-30
     81  3.991996766101E-02  1.747748E-30  3.205222E-30  7.370444E-30  9.343293E-30  1.130735E-29  8.022037E-30  7.843393E-30  2.537545E-30
     82  4.019473378510E-02  1.505471E-30  2.862300E-30  6.915063E-30  9.063970E-30  1.128608E-29  8.290416E-30  8.467766E-30  2.902429E-30
     83  4.046928694587E-02  1.399112E-30  2.777051E-30  7.119529E-30  9.814791E-30  1.293359E-29  9.908831E-30  1.046754E-29  3.874014E-30
     84  4.074955599116E-02  1.262225E-30  2.741381E-30  7.559902E-30  1.108611E-29  1.496331E-29  1.219078E-29  1.386320E-29  5.286257E-30
     85  4.099011663524E-02  1.086541E-30  2.342789E-30  6.334873E-30  9.453592E-30  1.337527E-29  1.120887E-29  1.306256E-29  4.980605E-30
     86  4.118445936105E-02  1.000000E-30  1.869514E-30  5.141311E-30  7.791953E-30  1.126206E-29  9.648702E-30  1.151418E-29  4.522169E-30
     87  4.137235583218E-02  1.000000E-30  1.763057E-30  4.976232E-30  7.782769E-30  1.157082E-29  1.018790E-29  1.250535E-29  5.028502E-30
     88  4.152714488067E-02  1.000000E-30  1.431822E-30  4.136189E-30  6.529067E-30  9.838813E-30  8.779833E-30  1.094128E-29  4.500232E-30
     89  4.165981986900E-02  1.000000E-30  1.202027E-30  3.563161E-30  5.725715E-30  8.762846E-30  7.940386E-30  1.006193E-29  4.218093E-30
     90  4.188596337322E-02  1.000000E-30  1.956699E-30  6.117709E-30  1.016266E-29  1.574779E-29  1.440571E-29  1.844475E-29  8.078215E-30
     91  4.208159634323E-02  1.000000E-30  1.666946E-30  5.104672E-30  8.877389E-30  1.441682E-29  1.384688E-29  1.845974E-29  8.466037E-30
     92  4.230932596557E-02  1.000000E-30  1.858811E-30  6.051353E-30  1.064523E-29  1.736672E-29  1.673399E-29  2.258630E-29  1.047456E-29
     93  4.251598135750E-02  1.000000E-30  1.640492E-30  5.322885E-30  9.788820E-30  1.665728E-29  1.666586E-29  2.327117E-29  1.124057E-29
     94  4.274368410830E-02  1.000000E-30  1.732385E-30  5.916524E-30  1.098773E-29  1.894973E-29  1.923690E-29  2.744307E-29  1.318801E-29
     95  4.294191711445E-02  1.000000E-30  1.428774E-30  5.094613E-30  9.629276E-30  1.754315E-29  1.886788E-29  2.838678E-29  1.394405E-29
     96  4.316569238790E-02  1.000000E-30  1.560828E-30  5.571318E-30  1.091612E-29  2.056860E-29  2.289020E-29  3.531607E-29  1.843133E-29
     97  4.339365876136E-02  1.000000E-30  1.540898E-30  5.629808E-30  1.133202E-29  2.126029E-29  2.339714E-29  3.622164E-29  1.876070E-29
     98  4.362382833621E-02  1.000000E-30  1.481497E-30  5.561045E-30  1.152894E-29  2.227849E-29  2.523504E-29  4.030932E-29  2.134291E-29
     99  4.384703699487E-02  1.000000E-30  1.366449E-30  5.239582E-30  1.123075E-29  2.241887E-29  2.614557E-29  4.300761E-29  2.345345E-29
    100  4.408801045744E-02  1.000000E-30  1.393611E-30  5.564355E-30  1.214097E-29  2.491091E-29  2.998954E-29  5.087431E-29  2.856278E-29
    101  4.430336182063E-02  1.000000E-30  1.169915E-30  4.747975E-30  1.090369E-29  2.319259E-29  2.868805E-29  5.002838E-29  2.892805E-29
    102  4.453208602613E-02  1.000000E-30  1.184664E-30  4.946043E-30  1.147449E-29  2.504388E-29  3.196704E-29  5.755123E-29  3.428155E-29
    103  4.474836808964E-02  1.000000E-30  1.000000E-30  4.556761E-30  1.091593E-29  2.478297E-29  3.284650E-29  6.115207E-29  3.764759E-29
    104  4.497736119052E-02  1.000000E-30  1.000000E-30  4.611126E-30  1.144781E-29  2.688480E-29  3.683774E-29  7.101235E-29  4.523584E-29
    105  4.517199675598E-02  1.000000E-30  1.000000E-30  3.726406E-30  9.692469E-30  2.320375E-29  3.205846E-29  6.229173E-29  4.015637E-29
    106  4.536038532241E-02  1.000000E-30  1.000000E-30  3.491887E-30  9.269685E-30  2.269876E-29  3.213340E-29  6.432066E-29  4.256613E-29
    107  4.552484255766E-02  1.000000E-30  1.000000E-30  2.937624E-30  7.840992E-30  2.016453E-29  3.015141E-29  6.288318E-29  4.361282E-29
    108  4.581275722245E-02  1.000000E-30  1.000000E-30  4.879267E-30  1.370374E-29  3.574697E-29  5.388631E-29  1.146466E-28  8.035933E-29
    109  4.603616864208E-02  1.000000E-30  1.000000E-30  3.613881E-30  1.012755E-29  2.797147E-29  4.502582E-29  1.017064E-28  7.598233E-29
    110  4.624194314299E-02  1.000000E-30  1.000000E-30  3.195345E-30  9.091372E-30  2.574349E-29  4.223160E-29  9.720782E-29  7.443345E-29
    111  4.641297951594E-02  1.000000E-30  1.000000E-30  2.493634E-30  7.526419E-30  2.182875E-29  3.662191E-29  8.629445E-29  6.725327E-29
    112  4.656990459822E-02  1.000000E-30  1.000000E-30  2.215310E-30  6.733911E-30  1.991692E-29  3.394758E-29  8.105532E-29  6.408073E-29
    113  4.671253119976E-02  1.000000E-30  1.000000E-30  1.951399E-30  6.045479E-30  1.816441E-29  3.148586E-29  7.645384E-29  6.137845E-29
    114  4.684580987606E-02  1.000000E-30  1.000000E-30  1.759983E-30  5.557288E-30  1.699527E-29  2.994475E-29  7.387017E-29  6.018221E-29
    115  4.697520204195E-02  1.000000E-30  1.000000E-30  1.650342E-30  5.304074E-30  1.651153E-29  2.955615E-29  7.408009E-29  6.119397E-29
    116  4.709649788536E-02  1.000000E-30  1.000000E-30  1.477328E-30  4.900612E-30  1.552203E-29  2.821750E-29  7.186204E-29  6.031259E-29
    117  4.721637454993E-02  1.000000E-30  1.000000E-30  1.414381E-30  4.759778E-30  1.532126E-29  2.824967E-29  7.298731E-29  6.204219E-29
    118  4.732862910872E-02  1.000000E-30  1.000000E-30  1.302939E-30  4.383635E-30  1.423808E-29  2.664382E-29  6.993599E-29  6.040352E-29
    119  4.750539400184E-02  1.000000E-30  1.000000E-30  1.933018E-30  6.702219E-30  2.240770E-29  4.276976E-29  1.147378E-28  1.013104E-28
    120  4.767210524850E-02  1.000000E-30  1.000000E-30  1.775860E-30  6.226524E-30  2.076055E-29  4.026975E-29  1.117492E-28  1.013766E-28
    121  4.783406579930E-02  1.000000E-30  1.000000E-30  1.613527E-30  5.876653E-30  2.009519E-29  3.991161E-29  1.133220E-28  1.051842E-28
    122  4.799263518131E-02  1.000000E-30  1.000000E-30  1.491417E-30  5.592381E-30  1.956434E-29  3.964211E-29  1.148751E-28  1.087678E-28
    123  4.815339657435E-02  1.000000E-30  1.000000E-30  1.434764E-30  5.497546E-30  1.963160E-29  4.066079E-29  1.204400E-28  1.167076E-28
    124  4.832264594384E-02  1.000000E-30  1.000000E-30  1.421488E-30  5.583978E-30  2.042334E-29  4.335411E-29  1.313794E-28  1.302161E-28
    125  4.849826454798E-02  1.000000E-30  1.000000E-30  1.385608E-30  5.577846E-30  2.090759E-29  4.544012E-29  1.411035E-28  1.431462E-28
    126  4.867786870736E-02  1.000000E-30  1.000000E-30  1.330871E-30  5.489235E-30  2.106199E-29  4.684576E-29  1.490493E-28  1.547725E-28
    127  4.885872256535E-02  1.000000E-30  1.000000E-30  1.258647E-30  5.314725E-30  2.086472E-29  4.746922E-29  1.546943E-28  1.643758E-28
    128  4.903755607841E-02  1.000000E-30  1.000000E-30  1.204653E-30  5.033023E-30  2.015009E-29  4.695492E-29  1.570565E-28  1.711402E-28
    129  4.921259737621E-02  1.000000E-30  1.000000E-30  1.107726E-30  4.697259E-30  1.930635E-29  4.615834E-29  1.585349E-28  1.771750E-28
    130  4.938368810460E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.389589E-30  1.858768E-29  4.545833E-29  1.597708E-28  1.825123E-28
    131  4.955132280349E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.119765E-30  1.784557E-29  4.458752E-29  1.602545E-28  1.871174E-28
    132  4.971624312404E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.869839E-30  1.715756E-29  4.386377E-29  1.613593E-28  1.927030E-28
    133  4.987811857735E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.632710E-30  1.647985E-29  4.301918E-29  1.617032E-28  1.971804E-28
    134  5.003799836445E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.426570E-30  1.584491E-29  4.228771E-29  1.625700E-28  2.026386E-28
    135  5.019682549602E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.231961E-30  1.541550E-29  4.207342E-29  1.653369E-28  2.104924E-28
    136  5.035511419132E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.070549E-30  1.500755E-29  4.179378E-29  1.676453E-28  2.177166E-28
    137  5.051299755300E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.915077E-30  1.451164E-29  4.132098E-29  1.695291E-28  2.250128E-28
    138  5.067010535678E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.746207E-30  1.410084E-29  4.101492E-29  1.719124E-28  2.329238E-28
    139  5.082726902819E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.609758E-30  1.368776E-29  4.066754E-29  1.741653E-28  2.409508E-28
    140  5.098506829486E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.477459E-30  1.334455E-29  4.052595E-29  1.773962E-28  2.506636E-28
    141  5.114361869269E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.358872E-30  1.295990E-29  4.022503E-29  1.799960E-28  2.598024E-28
    142  5.130328078870E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.225801E-30  1.268484E-29  4.025835E-29  1.841825E-28  2.716004E-28
    143  5.146205644840E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.099086E-30  1.215990E-29  3.939738E-29  1.842773E-28  2.775587E-28
    144  5.162089365231E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.971459E-30  1.178617E-29  3.901940E-29  1.864729E-28  2.868132E-28
    145  5.177902725711E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.851032E-30  1.131937E-29  3.826762E-29  1.869326E-28  2.936505E-28
    146  5.193558292952E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.802826E-30  1.101669E-29  3.764588E-29  1.844391E-28  2.912026E-28
    147  5.207655208218E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.542517E-30  9.503074E-30  3.334334E-29  1.673966E-28  2.703461E-28
    148  5.220437120847E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.317759E-30  8.353330E-30  2.988204E-29  1.527664E-28  2.509386E-28
    149  5.240275279905E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.935899E-30  1.243370E-29  4.530612E-29  2.373283E-28  3.998258E-28
    150  5.258707116153E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.548782E-30  1.076437E-29  4.061905E-29  2.232111E-28  3.922749E-28
    151  5.276353482958E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.396593E-30  9.835876E-30  3.797885E-29  2.137176E-28  3.846757E-28
    152  5.293536770993E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.279661E-30  9.155066E-30  3.612336E-29  2.079620E-28  3.828685E-28
    153  5.310288915571E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.225123E-30  8.714858E-30  3.492418E-29  2.017124E-28  3.732809E-28
    154  5.325369291828E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.428322E-30  3.073967E-29  1.821113E-28  3.449648E-28
    155  5.339308966526E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.755359E-30  2.790585E-29  1.675134E-28  3.207916E-28
    156  5.362726198018E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.348423E-30  1.052391E-29  4.528707E-29  2.804147E-28  5.539125E-28
    157  5.383816121000E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.044609E-30  8.535142E-30  3.792150E-29  2.498849E-28  5.237024E-28
    158  5.403768730975E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.541447E-30  3.465458E-29  2.345391E-28  5.045354E-28
    159  5.422986619970E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.058679E-30  3.314599E-29  2.243981E-28  4.843369E-28
    160  5.440569294967E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.023066E-30  2.922565E-29  2.036007E-28  4.509648E-28
    161  5.456994612052E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.470189E-30  2.646095E-29  1.880788E-28  4.235240E-28
    162  5.485681963417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.647279E-30  4.409170E-29  3.226692E-28  7.499816E-28
    163  5.511708850657E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.694647E-30  3.529316E-29  2.815536E-28  7.089028E-28
    164  5.536560227933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.126160E-30  3.348472E-29  2.652054E-28  6.681486E-28
    165  5.559867087093E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.164499E-30  2.956806E-29  2.433181E-28  6.333635E-28
    166  5.582344501454E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.679084E-30  2.687217E-29  2.294720E-28  6.151457E-28
    167  5.608267729631E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.712983E-30  2.846479E-29  2.558464E-28  7.161184E-28
    168  5.632179590432E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.814690E-30  2.424118E-29  2.261048E-28  6.591901E-28
    169  5.658568452696E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.850672E-30  2.497247E-29  2.417114E-28  7.268612E-28
    170  5.682194908758E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.198778E-30  2.125092E-29  2.091847E-28  6.428218E-28
    171  5.707748662895E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.979764E-30  2.062559E-29  2.143878E-28  6.918408E-28
    172  5.730159219632E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.408910E-30  1.718769E-29  1.816642E-28  5.978308E-28
    173  5.769211250520E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.371889E-30  2.702118E-29  2.968759E-28  1.008091E-27
    174  5.804755660481E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.560301E-30  1.851733E-29  2.264769E-28  8.736056E-28
    175  5.837706807704E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.027517E-30  1.730589E-29  2.092106E-28  7.908026E-28
    176  5.868213309337E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.592493E-30  1.400577E-29  1.798727E-28  7.149295E-28
    177  5.897372529375E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.313012E-30  1.180421E-29  1.590503E-28  6.608261E-28
    178  5.927019313219E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.133538E-30  1.058198E-29  1.495260E-28  6.476233E-28
    179  5.955970264735E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.960970E-30  1.324688E-28  6.006078E-28
