 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                gd157         gd158         gd159         gd160         gd161         gd162         gd163         gd164
     62  3.417743618412E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     74  3.819794660071E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     75  3.838080203158E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     76  3.859219912978E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     77  3.884096228080E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     78  3.907668434759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     79  3.934936577490E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     80  3.961640452516E-02  1.188963E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     81  3.991996766101E-02  1.594473E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     82  4.019473378510E-02  1.902529E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     83  4.046928694587E-02  2.145820E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     84  4.074955599116E-02  2.886588E-30  1.054003E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     85  4.099011663524E-02  3.056025E-30  1.143670E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     86  4.118445936105E-02  3.016234E-30  1.152193E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     87  4.137235583218E-02  3.260754E-30  1.269831E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     88  4.152714488067E-02  3.109914E-30  1.233221E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     89  4.165981986900E-02  2.904366E-30  1.170244E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     90  4.188596337322E-02  5.805596E-30  2.430612E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     91  4.208159634323E-02  5.486555E-30  2.342416E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     92  4.230932596557E-02  8.080075E-30  3.580260E-30  1.331089E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     93  4.251598135750E-02  8.627827E-30  3.845966E-30  1.449785E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     94  4.274368410830E-02  1.102801E-29  5.037841E-30  1.935828E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     95  4.294191711445E-02  1.042228E-29  4.869401E-30  1.914255E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     96  4.316569238790E-02  1.446016E-29  6.852942E-30  2.803070E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     97  4.339365876136E-02  1.718254E-29  8.687898E-30  3.664082E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     98  4.362382833621E-02  1.997106E-29  1.036427E-29  4.417777E-30  1.096819E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     99  4.384703699487E-02  2.265937E-29  1.192394E-29  5.158148E-30  1.307306E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    100  4.408801045744E-02  2.876286E-29  1.519746E-29  6.749975E-30  1.756072E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    101  4.430336182063E-02  2.968561E-29  1.624408E-29  7.432162E-30  1.983690E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    102  4.453208602613E-02  3.654316E-29  2.032499E-29  9.525409E-30  2.558462E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    103  4.474836808964E-02  3.942614E-29  2.268542E-29  1.048558E-29  2.843775E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    104  4.497736119052E-02  4.847345E-29  2.881147E-29  1.378426E-29  4.049003E-30  1.029696E-30  1.000000E-30  1.000000E-30  1.000000E-30
    105  4.517199675598E-02  4.780626E-29  2.883503E-29  1.423054E-29  4.207302E-30  1.081063E-30  1.000000E-30  1.000000E-30  1.000000E-30
    106  4.536038532241E-02  5.230213E-29  3.230479E-29  1.608437E-29  4.843998E-30  1.264067E-30  1.000000E-30  1.000000E-30  1.000000E-30
    107  4.552484255766E-02  5.187985E-29  3.367602E-29  1.740008E-29  5.387815E-30  1.427832E-30  1.000000E-30  1.000000E-30  1.000000E-30
    108  4.581275722245E-02  1.063737E-28  6.931678E-29  3.581825E-29  1.134136E-29  3.033303E-30  1.000000E-30  1.000000E-30  1.000000E-30
    109  4.603616864208E-02  9.821959E-29  6.827020E-29  3.743251E-29  1.212888E-29  3.307636E-30  1.000000E-30  1.000000E-30  1.000000E-30
    110  4.624194314299E-02  1.016961E-28  7.235548E-29  4.068061E-29  1.362340E-29  3.833306E-30  1.000000E-30  1.000000E-30  1.000000E-30
    111  4.641297951594E-02  9.211285E-29  6.676659E-29  3.788316E-29  1.279917E-29  3.639874E-30  1.000000E-30  1.000000E-30  1.000000E-30
    112  4.656990459822E-02  9.087361E-29  6.674397E-29  3.844902E-29  1.333752E-29  3.891454E-30  1.000000E-30  1.000000E-30  1.000000E-30
    113  4.671253119976E-02  8.881315E-29  6.624767E-29  3.862877E-29  1.364433E-29  4.079161E-30  1.000000E-30  1.000000E-30  1.000000E-30
    114  4.684580987606E-02  8.876050E-29  6.717376E-29  3.962347E-29  1.429612E-29  4.302113E-30  1.000000E-30  1.000000E-30  1.000000E-30
    115  4.697520204195E-02  9.195750E-29  7.057377E-29  4.204001E-29  1.548297E-29  4.668088E-30  1.000000E-30  1.000000E-30  1.000000E-30
    116  4.709649788536E-02  9.228995E-29  7.200826E-29  4.345962E-29  1.624233E-29  4.983233E-30  1.000000E-30  1.000000E-30  1.000000E-30
    117  4.721637454993E-02  9.672755E-29  7.646157E-29  4.656492E-29  1.766707E-29  5.540120E-30  1.000000E-30  1.000000E-30  1.000000E-30
    118  4.732862910872E-02  9.642446E-29  7.744021E-29  4.778183E-29  1.836380E-29  5.801440E-30  1.000000E-30  1.000000E-30  1.000000E-30
    119  4.750539400184E-02  1.637261E-28  1.346616E-28  8.475562E-29  3.360786E-29  1.084058E-29  1.150098E-30  1.000000E-30  1.000000E-30
    120  4.767210524850E-02  1.721339E-28  1.450247E-28  9.224144E-29  3.569976E-29  1.129704E-29  1.209072E-30  1.000000E-30  1.000000E-30
    121  4.783406579930E-02  1.801841E-28  1.550569E-28  1.003844E-28  3.993593E-29  1.295221E-29  1.413559E-30  1.000000E-30  1.000000E-30
    122  4.799263518131E-02  1.898578E-28  1.669165E-28  1.100133E-28  4.481036E-29  1.475399E-29  1.636628E-30  1.000000E-30  1.000000E-30
    123  4.815339657435E-02  2.070627E-28  1.860334E-28  1.250042E-28  5.223974E-29  1.739667E-29  1.958302E-30  1.000000E-30  1.000000E-30
    124  4.832264594384E-02  2.347582E-28  2.158080E-28  1.478063E-28  6.336451E-29  2.140135E-29  2.448524E-30  1.000000E-30  1.000000E-30
    125  4.849826454798E-02  2.624835E-28  2.469007E-28  1.721922E-28  7.536173E-29  2.581537E-29  2.992316E-30  1.000000E-30  1.000000E-30
    126  4.867786870736E-02  2.894159E-28  2.786010E-28  1.978614E-28  8.842365E-29  3.089975E-29  3.751388E-30  1.000000E-30  1.000000E-30
    127  4.885872256535E-02  3.137237E-28  3.089713E-28  2.233916E-28  1.018878E-28  3.627543E-29  4.410602E-30  1.000000E-30  1.000000E-30
    128  4.903755607841E-02  3.326787E-28  3.350414E-28  2.465298E-28  1.147056E-28  4.156748E-29  5.160965E-30  1.000000E-30  1.000000E-30
    129  4.921259737621E-02  3.475702E-28  3.580107E-28  2.682371E-28  1.275285E-28  4.709402E-29  5.878790E-30  1.000000E-30  1.000000E-30
    130  4.938368810460E-02  3.616901E-28  3.809540E-28  2.906233E-28  1.412512E-28  5.314341E-29  6.886359E-30  1.084440E-30  1.000000E-30
    131  4.955132280349E-02  3.769170E-28  4.065965E-28  3.162166E-28  1.573252E-28  6.035065E-29  7.882759E-30  1.253387E-30  1.000000E-30
    132  4.971624312404E-02  3.932434E-28  4.339089E-28  3.436418E-28  1.747072E-28  6.819666E-29  9.208347E-30  1.487293E-30  1.000000E-30
    133  4.987811857735E-02  4.096789E-28  4.620265E-28  3.722740E-28  1.930887E-28  7.657502E-29  1.050368E-29  1.716755E-30  1.000000E-30
    134  5.003799836445E-02  4.278806E-28  4.928047E-28  4.037476E-28  2.135974E-28  8.604323E-29  1.203781E-29  1.992801E-30  1.000000E-30
    135  5.019682549602E-02  4.475749E-28  5.258551E-28  4.377034E-28  2.358922E-28  9.644308E-29  1.384245E-29  2.368126E-30  1.000000E-30
    136  5.035511419132E-02  4.671560E-28  5.600035E-28  4.736768E-28  2.601500E-28  1.079943E-28  1.576789E-29  2.671184E-30  1.000000E-30
    137  5.051299755300E-02  4.871542E-28  5.958652E-28  5.122344E-28  2.867714E-28  1.209005E-28  1.784218E-29  3.083992E-30  1.000000E-30
    138  5.067010535678E-02  5.054325E-28  6.317396E-28  5.525483E-28  3.157182E-28  1.352757E-28  2.026388E-29  3.556580E-30  1.000000E-30
    139  5.082726902819E-02  5.270315E-28  6.733547E-28  5.993974E-28  3.496891E-28  1.523343E-28  2.323002E-29  4.080157E-30  1.000000E-30
    140  5.098506829486E-02  5.526099E-28  7.217654E-28  6.538218E-28  3.893288E-28  1.722889E-28  2.678340E-29  4.796318E-30  1.000000E-30
    141  5.114361869269E-02  5.796693E-28  7.734150E-28  7.124633E-28  4.326029E-28  1.942860E-28  3.089519E-29  5.544792E-30  1.000000E-30
    142  5.130328078870E-02  6.080844E-28  8.284185E-28  7.757882E-28  4.801900E-28  2.188271E-28  3.557765E-29  6.592570E-30  1.000000E-30
    143  5.146205644840E-02  6.272475E-28  8.720794E-28  8.298286E-28  5.232933E-28  2.418616E-28  4.012607E-29  7.429496E-30  1.038827E-30
    144  5.162089365231E-02  6.485830E-28  9.216323E-28  8.924064E-28  5.745703E-28  2.698429E-28  4.584586E-29  8.671057E-30  1.234689E-30
    145  5.177902725711E-02  6.690833E-28  9.713371E-28  9.565175E-28  6.281329E-28  2.994591E-28  5.191641E-29  9.953197E-30  1.440335E-30
    146  5.193558292952E-02  6.712923E-28  9.807050E-28  9.724751E-28  6.464849E-28  3.120064E-28  5.578259E-29  1.093099E-29  1.611846E-30
    147  5.207655208218E-02  6.228636E-28  9.303463E-28  9.383484E-28  6.358938E-28  3.112687E-28  5.664654E-29  1.122435E-29  1.681491E-30
    148  5.220437120847E-02  5.797606E-28  8.804173E-28  8.993730E-28  6.184096E-28  3.059974E-28  5.638801E-29  1.128528E-29  1.715639E-30
    149  5.240275279905E-02  9.278290E-28  1.442689E-27  1.504085E-27  1.062895E-27  5.381816E-28  1.023678E-28  2.117565E-29  3.397372E-30
    150  5.258707116153E-02  9.025780E-28  1.463489E-27  1.570524E-27  1.139366E-27  5.853611E-28  1.116799E-28  2.264827E-29  3.580916E-30
    151  5.276353482958E-02  8.868606E-28  1.471541E-27  1.609263E-27  1.194592E-27  6.246837E-28  1.220534E-28  2.514568E-29  3.944312E-30
    152  5.293536770993E-02  8.884998E-28  1.507721E-27  1.678980E-27  1.274494E-27  6.782599E-28  1.358264E-28  2.860022E-29  4.669087E-30
    153  5.310288915571E-02  8.759532E-28  1.498646E-27  1.682622E-27  1.295025E-27  6.985590E-28  1.431574E-28  3.145176E-29  5.447777E-30
    154  5.325369291828E-02  8.068090E-28  1.413576E-27  1.615960E-27  1.269199E-27  6.948269E-28  1.449209E-28  3.220478E-29  5.675772E-30
    155  5.339308966526E-02  7.509155E-28  1.331540E-27  1.533029E-27  1.209806E-27  6.631758E-28  1.377222E-28  3.012849E-29  5.178603E-30
    156  5.362726198018E-02  1.301085E-27  2.383546E-27  2.828367E-27  2.332703E-27  1.328977E-27  2.923301E-28  6.732938E-29  1.261257E-29
    157  5.383816121000E-02  1.208323E-27  2.323680E-27  2.849705E-27  2.419488E-27  1.399658E-27  3.102749E-28  7.072551E-29  1.272179E-29
    158  5.403768730975E-02  1.159504E-27  2.289236E-27  2.871064E-27  2.508709E-27  1.484726E-27  3.392805E-28  7.947459E-29  1.490303E-29
    159  5.422986619970E-02  1.131296E-27  2.258115E-27  2.861161E-27  2.542759E-27  1.529877E-27  3.596205E-28  8.650098E-29  1.716067E-29
    160  5.440569294967E-02  1.052776E-27  2.159029E-27  2.791251E-27  2.536815E-27  1.551062E-27  3.716768E-28  9.056052E-29  1.826883E-29
    161  5.456994612052E-02  9.863238E-28  2.058925E-27  2.691570E-27  2.467790E-27  1.514752E-27  3.627338E-28  8.783340E-29  1.739375E-29
    162  5.485681963417E-02  1.759881E-27  3.822566E-27  5.181970E-27  5.010934E-27  3.221699E-27  8.267332E-28  2.113710E-28  4.593018E-29
    163  5.511708850657E-02  1.594681E-27  3.666136E-27  5.178643E-27  5.211741E-27  3.429095E-27  8.933775E-28  2.291187E-28  4.748273E-29
    164  5.536560227933E-02  1.549380E-27  3.614011E-27  5.177278E-27  5.339797E-27  3.600139E-27  9.794262E-28  2.609224E-28  5.942124E-29
    165  5.559867087093E-02  1.467067E-27  3.542524E-27  5.202944E-27  5.513108E-27  3.788433E-27  1.054755E-27  2.855275E-28  6.659567E-29
    166  5.582344501454E-02  1.406397E-27  3.499735E-27  5.237930E-27  5.632089E-27  3.893794E-27  1.082573E-27  2.909801E-28  6.601099E-29
    167  5.608267729631E-02  1.622271E-27  4.191388E-27  6.446395E-27  7.144078E-27  5.047498E-27  1.441313E-27  3.946336E-28  9.189352E-29
    168  5.632179590432E-02  1.483932E-27  4.009976E-27  6.401919E-27  7.446507E-27  5.465695E-27  1.642163E-27  4.663734E-28  1.144025E-28
    169  5.658568452696E-02  1.631920E-27  4.537792E-27  7.385579E-27  8.754234E-27  6.501898E-27  1.975978E-27  5.647090E-28  1.394288E-28
    170  5.682194908758E-02  1.449943E-27  4.160376E-27  6.956502E-27  8.551668E-27  6.542278E-27  2.071860E-27  6.102960E-28  1.574108E-28
    171  5.707748662895E-02  1.543441E-27  4.615117E-27  7.947355E-27  1.008463E-26  7.884809E-27  2.559688E-27  7.660575E-28  2.016712E-28
    172  5.730159219632E-02  1.343227E-27  4.141145E-27  7.319673E-27  9.618476E-27  7.734616E-27  2.610057E-27  8.034279E-28  2.201841E-28
    173  5.769211250520E-02  2.330377E-27  7.599749E-27  1.401838E-26  1.944328E-26  1.632875E-26  5.867759E-27  1.895442E-27  5.605284E-28
    174  5.804755660481E-02  1.966805E-27  6.671702E-27  1.292519E-26  1.943943E-26  1.747835E-26  6.878861E-27  2.360918E-27  7.511669E-28
    175  5.837706807704E-02  1.868355E-27  6.673010E-27  1.320772E-26  1.994344E-26  1.786456E-26  7.017909E-27  2.421595E-27  7.910046E-28
    176  5.868213309337E-02  1.669372E-27  6.279399E-27  1.293492E-26  2.047885E-26  1.895894E-26  7.692651E-27  2.696541E-27  8.892956E-28
    177  5.897372529375E-02  1.533211E-27  6.075938E-27  1.302277E-26  2.159467E-26  2.066406E-26  8.723797E-27  3.137509E-27  1.068786E-27
    178  5.927019313219E-02  1.491483E-27  6.221617E-27  1.386358E-26  2.406293E-26  2.379657E-26  1.045891E-26  3.862428E-27  1.361822E-27
    179  5.955970264735E-02  1.393885E-27  6.087492E-27  1.404182E-26  2.539405E-26  2.588002E-26  1.181579E-26  4.477594E-27  1.635344E-27
