 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                os190         os191         os192         os193         os194         os195         os196         os197
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     74  3.819794660071E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     75  3.838080203158E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     76  3.859219912978E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     77  3.884096228080E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     78  3.907668434759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     79  3.934936577490E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     80  3.961640452516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     81  3.991996766101E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     82  4.019473378510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     83  4.046928694587E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     84  4.074955599116E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     85  4.099011663524E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     86  4.118445936105E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     87  4.137235583218E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     88  4.152714488067E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     89  4.165981986900E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     90  4.188596337322E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     91  4.208159634323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     92  4.230932596557E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     93  4.251598135750E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     94  4.274368410830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     95  4.294191711445E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     96  4.316569238790E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     97  4.339365876136E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     98  4.362382833621E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     99  4.384703699487E-02  1.011364E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    100  4.408801045744E-02  1.340161E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    101  4.430336182063E-02  1.404904E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    102  4.453208602613E-02  1.733516E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    103  4.474836808964E-02  1.767877E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    104  4.497736119052E-02  2.267149E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    105  4.517199675598E-02  2.524870E-30  1.014270E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    106  4.536038532241E-02  2.622178E-30  1.056360E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    107  4.552484255766E-02  2.586126E-30  1.070654E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    108  4.581275722245E-02  5.574353E-30  2.425599E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    109  4.603616864208E-02  4.911366E-30  2.091533E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    110  4.624194314299E-02  5.640438E-30  2.504147E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    111  4.641297951594E-02  4.798009E-30  2.176936E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    112  4.656990459822E-02  5.225595E-30  2.399111E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    113  4.671253119976E-02  5.181418E-30  2.385363E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    114  4.684580987606E-02  5.333361E-30  2.468807E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    115  4.697520204195E-02  5.676698E-30  2.745869E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    116  4.709649788536E-02  5.663828E-30  2.764214E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    117  4.721637454993E-02  6.102141E-30  2.943854E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    118  4.732862910872E-02  6.118996E-30  2.999065E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    119  4.750539400184E-02  1.090506E-29  5.371994E-30  1.770837E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    120  4.767210524850E-02  1.029098E-29  5.208764E-30  1.761735E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    121  4.783406579930E-02  1.144398E-29  5.961231E-30  2.126301E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    122  4.799263518131E-02  1.235866E-29  6.431726E-30  2.360177E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    123  4.815339657435E-02  1.403897E-29  7.439283E-30  2.663399E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    124  4.832264594384E-02  1.667217E-29  8.939049E-30  3.344813E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    125  4.849826454798E-02  1.923838E-29  1.047111E-29  3.934022E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    126  4.867786870736E-02  2.202492E-29  1.219008E-29  4.652102E-30  1.052228E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    127  4.885872256535E-02  2.491924E-29  1.397552E-29  5.419407E-30  1.242804E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    128  4.903755607841E-02  2.751666E-29  1.562167E-29  6.139112E-30  1.427271E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    129  4.921259737621E-02  2.990820E-29  1.725059E-29  6.865431E-30  1.617578E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    130  4.938368810460E-02  3.270590E-29  1.923582E-29  7.915272E-30  1.897621E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    131  4.955132280349E-02  3.587472E-29  2.153549E-29  9.007401E-30  2.238967E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    132  4.971624312404E-02  3.951183E-29  2.425842E-29  1.039563E-29  2.587204E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    133  4.987811857735E-02  4.308166E-29  2.698216E-29  1.188735E-29  2.978243E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    134  5.003799836445E-02  4.707732E-29  3.007878E-29  1.350792E-29  3.477856E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    135  5.019682549602E-02  5.142076E-29  3.350527E-29  1.524321E-29  3.935382E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    136  5.035511419132E-02  5.639333E-29  3.748614E-29  1.730800E-29  4.540840E-30  1.156032E-30  1.000000E-30  1.000000E-30  1.000000E-30
    137  5.051299755300E-02  6.189720E-29  4.194030E-29  1.974742E-29  5.129638E-30  1.319273E-30  1.000000E-30  1.000000E-30  1.000000E-30
    138  5.067010535678E-02  6.767983E-29  4.670942E-29  2.244118E-29  6.064701E-30  1.597539E-30  1.000000E-30  1.000000E-30  1.000000E-30
    139  5.082726902819E-02  7.464550E-29  5.248979E-29  2.591304E-29  6.960615E-30  1.854407E-30  1.000000E-30  1.000000E-30  1.000000E-30
    140  5.098506829486E-02  8.221945E-29  5.880939E-29  2.977162E-29  8.210580E-30  2.171811E-30  1.000000E-30  1.000000E-30  1.000000E-30
    141  5.114361869269E-02  9.053618E-29  6.587740E-29  3.419661E-29  9.565112E-30  2.641148E-30  1.000000E-30  1.000000E-30  1.000000E-30
    142  5.130328078870E-02  9.957988E-29  7.374070E-29  3.924361E-29  1.116758E-29  3.080645E-30  1.000000E-30  1.000000E-30  1.000000E-30
    143  5.146205644840E-02  1.080246E-28  8.137824E-29  4.431169E-29  1.286809E-29  3.632768E-30  1.005035E-30  1.000000E-30  1.000000E-30
    144  5.162089365231E-02  1.184266E-28  9.092806E-29  5.081655E-29  1.497929E-29  4.381389E-30  1.231179E-30  1.000000E-30  1.000000E-30
    145  5.177902725711E-02  1.295359E-28  1.011689E-28  5.778856E-29  1.719142E-29  5.119074E-30  1.457526E-30  1.000000E-30  1.000000E-30
    146  5.193558292952E-02  1.385455E-28  1.104278E-28  6.550529E-29  2.053983E-29  6.456418E-30  1.870233E-30  1.000000E-30  1.000000E-30
    147  5.207655208218E-02  1.362135E-28  1.102969E-28  6.684611E-29  2.116911E-29  6.733549E-30  1.975065E-30  1.000000E-30  1.000000E-30
    148  5.220437120847E-02  1.323688E-28  1.084276E-28  6.662104E-29  2.130816E-29  6.864997E-30  2.037451E-30  1.000000E-30  1.000000E-30
    149  5.240275279905E-02  2.291581E-28  1.923006E-28  1.217215E-28  4.004389E-29  1.342584E-29  4.184533E-30  1.000000E-30  1.000000E-30
    150  5.258707116153E-02  2.314249E-28  1.953304E-28  1.224643E-28  3.877603E-29  1.250812E-29  3.705708E-30  1.000000E-30  1.000000E-30
    151  5.276353482958E-02  2.429541E-28  2.099177E-28  1.363904E-28  4.489229E-29  1.496215E-29  4.627842E-30  1.039918E-30  1.000000E-30
    152  5.293536770993E-02  2.608161E-28  2.299380E-28  1.533680E-28  5.155261E-29  1.750542E-29  5.398467E-30  1.226634E-30  1.000000E-30
    153  5.310288915571E-02  2.749112E-28  2.474817E-28  1.705947E-28  5.937970E-29  2.187259E-29  7.172601E-30  1.674014E-30  1.000000E-30
    154  5.325369291828E-02  2.688294E-28  2.460027E-28  1.730511E-28  6.124098E-29  2.284508E-29  7.565799E-30  1.794049E-30  1.000000E-30
    155  5.339308966526E-02  2.508965E-28  2.293763E-28  1.603757E-28  5.601131E-29  2.051968E-29  6.852818E-30  1.652079E-30  1.000000E-30
    156  5.362726198018E-02  4.967254E-28  4.735639E-28  3.520524E-28  1.296755E-28  5.156772E-29  1.804186E-29  4.544345E-30  1.160051E-30
    157  5.383816121000E-02  5.002634E-28  4.818925E-28  3.566172E-28  1.288069E-28  4.745458E-29  1.574240E-29  3.820731E-30  1.000000E-30
    158  5.403768730975E-02  5.232949E-28  5.178489E-28  3.981589E-28  1.490254E-28  5.901268E-29  2.012502E-29  4.993201E-30  1.310780E-30
    159  5.422986619970E-02  5.485420E-28  5.564553E-28  4.453009E-28  1.726372E-28  7.260485E-29  2.695985E-29  7.332305E-30  1.975502E-30
    160  5.440569294967E-02  5.494907E-28  5.679665E-28  4.652528E-28  1.834948E-28  7.904678E-29  2.974169E-29  8.205141E-30  2.245329E-30
    161  5.456994612052E-02  5.243527E-28  5.426210E-28  4.428042E-28  1.733759E-28  7.314730E-29  2.688839E-29  7.492986E-30  2.099833E-30
    162  5.485681963417E-02  1.093681E-27  1.194505E-27  1.055189E-27  4.407350E-28  2.043823E-28  8.115910E-29  2.433586E-29  7.215649E-30
    163  5.511708850657E-02  1.126562E-27  1.246616E-27  1.094832E-27  4.483780E-28  1.953612E-28  7.147436E-29  1.869774E-29  5.065697E-30
    164  5.536560227933E-02  1.196662E-27  1.376627E-27  1.291685E-27  5.624769E-28  2.740303E-28  1.123610E-28  3.516398E-29  1.088486E-29
    165  5.559867087093E-02  1.242614E-27  1.463121E-27  1.415071E-27  6.309345E-28  3.183443E-28  1.344585E-28  4.379485E-29  1.377754E-29
    166  5.582344501454E-02  1.246944E-27  1.469641E-27  1.409700E-27  6.211003E-28  3.057177E-28  1.258565E-28  3.921641E-29  1.252702E-29
    167  5.608267729631E-02  1.597049E-27  1.924474E-27  1.894915E-27  8.503816E-28  4.283324E-28  1.794239E-28  5.692112E-29  1.767204E-29
    168  5.632179590432E-02  1.685637E-27  2.117892E-27  2.204185E-27  1.031630E-27  5.498136E-28  2.404688E-28  8.048022E-29  2.631522E-29
    169  5.658568452696E-02  1.999185E-27  2.544142E-27  2.678578E-27  1.261169E-27  6.751142E-28  2.957865E-28  9.905225E-29  3.234972E-29
    170  5.682194908758E-02  1.969165E-27  2.593116E-27  2.864154E-27  1.400371E-27  7.901214E-28  3.606187E-28  1.270961E-28  4.345721E-29
    171  5.707748662895E-02  2.350652E-27  3.164678E-27  3.578467E-27  1.775743E-27  1.018266E-27  4.697418E-28  1.675749E-28  5.796791E-29
    172  5.730159219632E-02  2.250488E-27  3.127857E-27  3.697621E-27  1.899925E-27  1.143538E-27  5.476884E-28  2.046348E-28  7.357393E-29
    173  5.769211250520E-02  4.607226E-27  6.792011E-27  8.776722E-27  4.851735E-27  3.244469E-27  1.686451E-27  6.973178E-28  2.732184E-28
    174  5.804755660481E-02  4.752046E-27  7.501809E-27  1.043476E-26  6.004706E-27  4.099710E-27  2.118369E-27  8.392798E-28  3.013855E-28
    175  5.837706807704E-02  4.763674E-27  7.519653E-27  1.066555E-26  6.340490E-27  4.688225E-27  2.630527E-27  1.193337E-27  5.044896E-28
    176  5.868213309337E-02  4.940671E-27  8.013947E-27  1.160400E-26  6.968527E-27  5.221703E-27  2.971482E-27  1.385530E-27  6.059742E-28
    177  5.897372529375E-02  5.220693E-27  8.778411E-27  1.326037E-26  8.176114E-27  6.275848E-27  3.614405E-27  1.702738E-27  7.504415E-28
    178  5.927019313219E-02  5.835486E-27  1.017912E-26  1.607175E-26  1.021932E-26  8.146994E-27  4.817645E-27  2.330305E-27  1.044244E-27
    179  5.955970264735E-02  6.174145E-27  1.111771E-26  1.825297E-26  1.193520E-26  9.858193E-27  5.980580E-27  2.981436E-27  1.369446E-27
