 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                br87          br88          br89          br90          br91          br92          br93          br94 
     40  1.716820108076E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     41  1.871872199221E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     42  2.131412024987E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     43  2.288535686070E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     44  2.437102778700E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     45  2.666254430666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     46  2.807329513827E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     47  2.946719119355E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     48  2.982466835475E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     49  3.017238950627E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     50  3.052509122072E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     51  3.066477686677E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     52  3.080037159611E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     53  3.111325257314E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     54  3.147800645819E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     55  3.181357346897E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     56  3.217197145871E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     57  3.249951277145E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     58  3.262595809504E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     59  3.272641576722E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     60  3.304841700500E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     61  3.362823507679E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     62  3.417743618412E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     63  3.448472684867E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     64  3.459225947862E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     65  3.468161085917E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     66  3.501586344154E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     67  3.563385967804E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     68  3.619390900501E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     69  3.661379630041E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     70  3.704099468238E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     71  3.731378163516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     72  3.757630769329E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     73  3.788075418501E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     74  3.819794660071E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     75  3.838080203158E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     76  3.859219912978E-02  1.283904E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     77  3.884096228080E-02  3.271129E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     78  3.907668434759E-02  7.941547E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     79  3.934936577490E-02  2.234580E-29  1.616091E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     80  3.961640452516E-02  6.158632E-29  4.579674E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     81  3.991996766101E-02  1.951275E-28  1.484038E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     82  4.019473378510E-02  5.536172E-28  4.297444E-29  1.113530E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     83  4.046928694587E-02  1.565843E-27  1.240259E-28  3.297645E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     84  4.074955599116E-02  4.543042E-27  3.674216E-28  1.000763E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     85  4.099011663524E-02  1.133131E-26  9.330989E-28  2.595464E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     86  4.118445936105E-02  2.363694E-26  1.974599E-27  5.585462E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     87  4.137235583218E-02  4.811077E-26  4.075424E-27  1.171765E-28  1.401856E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     88  4.152714488067E-02  8.633104E-26  7.397200E-27  2.155669E-28  2.611808E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     89  4.165981986900E-02  1.424768E-25  1.232836E-26  3.634512E-28  4.438779E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     90  4.188596337322E-02  3.345500E-25  2.943544E-26  8.850882E-28  1.095740E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     91  4.208159634323E-02  7.004181E-25  6.252597E-26  1.912730E-27  2.396156E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     92  4.230932596557E-02  1.657944E-24  1.505142E-25  4.697624E-27  5.966440E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     93  4.251598135750E-02  3.633762E-24  3.349669E-25  1.064743E-26  1.369383E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     94  4.274368410830E-02  8.653819E-24  8.112449E-25  2.631236E-26  3.431116E-28  2.209174E-30  1.000000E-30  1.000000E-30  1.000000E-30
     95  4.294191711445E-02  1.848508E-23  1.758362E-24  5.804441E-26  7.660489E-28  5.019458E-30  1.000000E-30  1.000000E-30  1.000000E-30
     96  4.316569238790E-02  4.380625E-23  4.236201E-24  1.426528E-25  1.908427E-27  1.270477E-29  1.000000E-30  1.000000E-30  1.000000E-30
     97  4.339365876136E-02  1.065906E-22  1.048324E-23  3.603371E-25  4.888435E-27  3.308040E-29  1.000000E-30  1.000000E-30  1.000000E-30
     98  4.362382833621E-02  2.642975E-22  2.643914E-23  9.277990E-25  1.276517E-26  8.782193E-29  1.000000E-30  1.000000E-30  1.000000E-30
     99  4.384703699487E-02  6.460289E-22  6.569895E-23  2.352422E-24  3.281142E-26  2.293939E-28  1.000000E-30  1.000000E-30  1.000000E-30
    100  4.408801045744E-02  1.724078E-21  1.784732E-22  6.531265E-24  9.245259E-26  6.576986E-28  1.213752E-30  1.000000E-30  1.000000E-30
    101  4.430336182063E-02  4.221146E-21  4.439703E-22  1.656879E-23  2.376675E-25  1.717387E-27  3.203622E-30  1.000000E-30  1.000000E-30
    102  4.453208602613E-02  1.111491E-20  1.188910E-21  4.530393E-23  6.590616E-25  4.842192E-27  9.117593E-30  1.000000E-30  1.000000E-30
    103  4.474836808964E-02  2.818808E-20  3.063796E-21  1.190900E-22  1.755835E-24  1.310641E-26  2.490014E-29  1.000000E-30  1.000000E-30
    104  4.497736119052E-02  7.624358E-20  8.428094E-21  3.345607E-22  5.002980E-24  3.797599E-26  7.283323E-29  1.000000E-30  1.000000E-30
    105  4.517199675598E-02  1.781214E-19  1.997396E-20  8.072016E-22  1.221685E-23  9.406654E-26  1.818634E-28  1.913657E-30  1.000000E-30
    106  4.536038532241E-02  4.037624E-19  4.590993E-20  1.887919E-21  2.890908E-23  2.257027E-25  4.397854E-28  4.702870E-30  1.000000E-30
    107  4.552484255766E-02  8.184217E-19  9.418935E-20  3.932466E-21  6.083180E-23  4.807087E-25  9.430629E-28  1.020750E-29  1.000000E-30
    108  4.581275722245E-02  2.737768E-18  3.217958E-19  1.379709E-20  2.172595E-22  1.753593E-24  3.481483E-27  3.849154E-29  1.000000E-30
    109  4.603616864208E-02  6.781843E-18  8.103939E-19  3.547852E-20  5.665130E-22  4.649191E-24  9.316921E-27  1.047392E-28  1.000000E-30
    110  4.624194314299E-02  1.515938E-17  1.839313E-18  8.209882E-20  1.327993E-21  1.106804E-23  2.237376E-26  2.554512E-28  1.000000E-30
    111  4.641297951594E-02  2.887229E-17  3.547690E-18  1.609228E-19  2.631093E-21  2.221191E-23  4.522619E-26  5.230663E-28  1.061743E-30
    112  4.656990459822E-02  5.113502E-17  6.356325E-18  2.926079E-19  4.831377E-21  4.126936E-23  8.458696E-26  9.899113E-28  2.025014E-30
    113  4.671253119976E-02  8.463050E-17  1.063109E-17  4.960106E-19  8.263331E-21  7.134442E-23  1.471121E-25  1.740229E-27  3.583459E-30
    114  4.684580987606E-02  1.337758E-16  1.697040E-17  8.018010E-19  1.346974E-20  1.174667E-22  2.435839E-25  2.910539E-27  6.030463E-30
    115  4.697520204195E-02  2.063043E-16  2.642183E-17  1.263717E-18  2.140273E-20  1.884765E-22  3.929786E-25  4.741787E-27  9.883844E-30
    116  4.709649788536E-02  3.066882E-16  3.963074E-17  1.917376E-18  3.272164E-20  2.908015E-22  6.094538E-25  7.421686E-27  1.555724E-29
    117  4.721637454993E-02  4.499627E-16  5.866079E-17  2.870532E-18  4.935874E-20  4.426497E-22  9.324265E-25  1.145846E-26  2.415335E-29
    118  4.732862910872E-02  6.396362E-16  8.408064E-17  4.158553E-18  7.201310E-20  6.513238E-22  1.378553E-24  1.708595E-26  3.620422E-29
    119  4.750539400184E-02  1.098473E-15  1.462826E-16  7.357370E-18  1.288277E-19  1.180838E-21  2.518084E-24  3.162999E-26  6.757350E-29
    120  4.767210524850E-02  1.805842E-15  2.434597E-16  1.244169E-17  2.201617E-19  2.043789E-21  4.389469E-24  5.584413E-26  1.202379E-28
    121  4.783406579930E-02  2.894726E-15  3.949530E-16  2.049915E-17  3.664781E-19  3.444372E-21  7.449027E-24  9.595263E-26  2.081692E-28
    122  4.799263518131E-02  4.551633E-15  6.283275E-16  3.311207E-17  5.979418E-19  5.688336E-21  1.238596E-23  1.615010E-25  3.529917E-28
    123  4.815339657435E-02  7.142153E-15  9.976995E-16  5.339666E-17  9.741187E-19  9.381772E-21  2.056981E-23  2.715478E-25  5.980172E-28
    124  4.832264594384E-02  1.138278E-14  1.610070E-15  8.758821E-17  1.615136E-18  1.575886E-20  3.480461E-23  4.655010E-25  1.033343E-27
    125  4.849826454798E-02  1.831497E-14  2.624428E-15  1.452136E-16  2.707819E-18  2.677965E-20  5.959510E-23  8.079632E-25  1.808461E-27
    126  4.867786870736E-02  2.956453E-14  4.292993E-15  2.417079E-16  4.558999E-18  4.571647E-20  1.025309E-22  1.409556E-24  3.181867E-27
    127  4.885872256535E-02  4.755254E-14  6.997851E-15  4.009816E-16  7.650866E-18  7.780153E-20  1.758642E-22  2.451938E-24  5.582426E-27
    128  4.903755607841E-02  7.561181E-14  1.127503E-14  6.574132E-16  1.268768E-17  1.308216E-19  2.980198E-22  4.213349E-24  9.674282E-27
    129  4.921259737621E-02  1.184097E-13  1.788676E-14  1.060889E-15  2.070487E-17  2.164088E-19  4.967659E-22  7.119827E-24  1.648413E-26
    130  4.938368810460E-02  1.826954E-13  2.794878E-14  1.685654E-15  3.326031E-17  3.523010E-19  8.147689E-22  1.183497E-23  2.762442E-26
    131  4.955132280349E-02  2.782427E-13  4.309638E-14  2.642311E-15  5.269967E-17  5.655575E-19  1.317597E-21  1.939218E-23  4.562641E-26
    132  4.971624312404E-02  4.192616E-13  6.573534E-14  4.096197E-15  8.256609E-17  8.975798E-19  2.106295E-21  3.140477E-23  7.447299E-26
    133  4.987811857735E-02  6.247565E-13  9.913461E-14  6.276704E-15  1.278412E-16  1.407515E-18  3.326505E-21  5.023492E-23  1.200506E-25
    134  5.003799836445E-02  9.234907E-13  1.482812E-13  9.537763E-15  1.962701E-16  2.188221E-18  5.208146E-21  7.964989E-23  1.918065E-25
    135  5.019682549602E-02  1.357194E-12  2.204973E-13  1.440749E-14  2.995307E-16  3.381500E-18  8.104847E-21  1.255186E-22  3.045717E-25
    136  5.035511419132E-02  1.985622E-12  3.264001E-13  2.166466E-14  4.550314E-16  5.201562E-18  1.255477E-20  1.968916E-22  4.813998E-25
    137  5.051299755300E-02  2.892883E-12  4.811341E-13  3.244008E-14  6.883393E-16  7.967413E-18  1.936557E-20  3.075404E-22  7.576609E-25
    138  5.067010535678E-02  4.193176E-12  7.055646E-13  4.832236E-14  1.035819E-15  1.213964E-17  2.971309E-20  4.778137E-22  1.186081E-24
    139  5.082726902819E-02  6.058218E-12  1.031339E-12  7.175067E-14  1.553762E-15  1.843859E-17  4.544711E-20  7.400658E-22  1.851038E-24
    140  5.098506829486E-02  8.734621E-12  1.504479E-12  1.063327E-13  2.326336E-15  2.795571E-17  6.939119E-20  1.144343E-21  2.884094E-24
    141  5.114361869269E-02  1.256735E-11  2.190272E-12  1.572832E-13  3.476660E-15  4.231099E-17  1.057702E-19  1.766613E-21  4.486668E-24
    142  5.130328078870E-02  1.805340E-11  3.183932E-12  2.323355E-13  5.189285E-15  6.396494E-17  1.610483E-19  2.724659E-21  6.973530E-24
    143  5.146205644840E-02  2.576790E-11  4.598413E-12  3.409599E-13  7.694626E-15  9.606073E-17  2.435862E-19  4.174142E-21  1.076594E-23
    144  5.162089365231E-02  3.660876E-11  6.610629E-12  4.980807E-13  1.135755E-14  1.436089E-16  3.667657E-19  6.366148E-21  1.654674E-23
    145  5.177902725711E-02  5.166240E-11  9.439322E-12  7.226757E-13  1.665003E-14  2.132244E-16  5.484502E-19  9.642421E-21  2.525591E-23
    146  5.193558292952E-02  7.226592E-11  1.335845E-11  1.039069E-12  2.418578E-14  3.136602E-16  8.125040E-19  1.446730E-20  3.818346E-23
    147  5.207655208218E-02  9.727968E-11  1.817203E-11  1.433863E-12  3.368464E-14  4.418492E-16  1.151877E-18  2.074638E-20  5.513345E-23
    148  5.220437120847E-02  1.267937E-10  2.391193E-11  1.911463E-12  4.528243E-14  6.001544E-16  1.573651E-18  2.863946E-20  7.658593E-23
    149  5.240275279905E-02  1.895331E-10  3.627776E-11  2.959404E-12  7.103054E-14  9.567383E-16  2.531422E-18  4.682605E-20  1.264470E-22
    150  5.258707116153E-02  2.723133E-10  5.284310E-11  4.392626E-12  1.067141E-13  1.459039E-15  3.892899E-18  7.310319E-20  1.991933E-22
    151  5.276353482958E-02  3.810770E-10  7.492908E-11  6.342149E-12  1.558761E-13  2.162055E-15  5.815195E-18  1.107928E-19  3.045167E-22
    152  5.293536770993E-02  5.227824E-10  1.041193E-10  8.969758E-12  2.229695E-13  3.136365E-15  8.502219E-18  1.642917E-19  4.553917E-22
    153  5.310288915571E-02  7.035423E-10  1.418838E-10  1.243557E-11  3.125594E-13  4.457222E-15  1.217581E-17  2.385468E-19  6.666917E-22
    154  5.325369291828E-02  9.101376E-10  1.856292E-10  1.652474E-11  4.195003E-13  6.056680E-15  1.665984E-17  3.304874E-19  9.305433E-22
    155  5.339308966526E-02  1.144631E-09  2.359015E-10  2.130455E-11  5.458542E-13  7.971700E-15  2.206820E-17  4.428516E-19  1.255536E-21
    156  5.362726198018E-02  1.650627E-09  3.462225E-10  3.203903E-11  8.337977E-13  1.241528E-14  3.474408E-17  7.109838E-19  2.039364E-21
    157  5.383816121000E-02  2.247557E-09  4.789247E-10  4.529902E-11  1.195480E-12  1.811286E-14  5.118354E-17  1.065894E-18  3.089460E-21
    158  5.403768730975E-02  2.956218E-09  6.394223E-10  6.174932E-11  1.651388E-12  2.543693E-14  7.254625E-17  1.536109E-18  4.496680E-21
    159  5.422986619970E-02  3.787188E-09  8.310506E-10  8.188106E-11  2.217993E-12  3.471364E-14  9.988937E-17  2.149329E-18  6.352214E-21
    160  5.440569294967E-02  4.688041E-09  1.042405E-09  1.046133E-10  2.867221E-12  4.553602E-14  1.321064E-16  2.884758E-18  8.600802E-21
    161  5.456994612052E-02  5.660160E-09  1.274189E-09  1.300970E-10  3.605036E-12  5.804322E-14  1.696847E-16  3.756835E-18  1.129313E-20
    162  5.485681963417E-02  7.688107E-09  1.768579E-09  1.861282E-10  5.258103E-12  8.672209E-14  2.569582E-16  5.828855E-18  1.777605E-20
    163  5.511708850657E-02  9.917909E-09  2.326639E-09  2.516755E-10  7.235023E-12  1.219610E-13  3.658042E-16  8.482634E-18  2.620940E-20
    164  5.536560227933E-02  1.242569E-08  2.970042E-09  3.298386E-10  9.641770E-12  1.659656E-13  5.036346E-16  1.192752E-17  3.731658E-20
    165  5.559867087093E-02  1.514101E-08  3.683325E-09  4.193134E-10  1.245146E-11  2.185913E-13  6.706625E-16  1.620166E-17  5.128810E-20
    166  5.582344501454E-02  1.811707E-08  4.482833E-09  5.227081E-10  1.575930E-11  2.819812E-13  8.743962E-16  2.153294E-17  6.894394E-20
    167  5.608267729631E-02  2.201230E-08  5.554625E-09  6.658991E-10  2.043212E-11  3.737409E-13  1.173283E-15  2.954289E-17  9.584202E-20
    168  5.632179590432E-02  2.606978E-08  6.698848E-09  8.239502E-10  2.569546E-11  4.797020E-13  1.523167E-15  3.915000E-17  1.285624E-19
    169  5.658568452696E-02  3.109231E-08  8.151122E-09  1.031482E-09  3.275038E-11  6.253749E-13  2.010901E-15  5.287737E-17  1.759926E-19
    170  5.682194908758E-02  3.609728E-08  9.634746E-09  1.250752E-09  4.035750E-11  7.864275E-13  2.557557E-15  6.864241E-17  2.312388E-19
    171  5.707748662895E-02  4.207476E-08  1.145084E-08  1.528263E-09  5.018081E-11  9.996132E-13  3.291040E-15  9.031209E-17  3.082481E-19
    172  5.730159219632E-02  4.781963E-08  1.323863E-08  1.810448E-09  6.036618E-11  1.226021E-12  4.080294E-15  1.141801E-16  3.942248E-19
    173  5.769211250520E-02  5.901151E-08  1.683184E-08  2.402112E-09  8.227245E-11  1.728516E-12  5.862414E-15  1.697558E-16  5.980222E-19
    174  5.804755660481E-02  7.057653E-08  2.068590E-08  3.069512E-09  1.077386E-10  2.334776E-12  8.056647E-15  2.407045E-16  8.636985E-19
    175  5.837706807704E-02  8.254029E-08  2.481194E-08  3.817881E-09  1.370943E-10  3.057882E-12  1.072304E-14  3.298331E-16  1.203927E-18
    176  5.868213309337E-02  9.474375E-08  2.915634E-08  4.640366E-09  1.701916E-10  3.899291E-12  1.387966E-14  4.386457E-16  1.626745E-18
    177  5.897372529375E-02  1.074747E-07  3.382564E-08  5.560693E-09  2.081241E-10  4.892659E-12  1.766734E-14  5.730473E-16  2.157805E-18
    178  5.927019313219E-02  1.215414E-07  3.913844E-08  6.650265E-09  2.541043E-10  6.132523E-12  2.247119E-14  7.484509E-16  2.862415E-18
    179  5.955970264735E-02  1.364254E-07  4.492634E-08  7.885058E-09  3.074472E-10  7.613360E-12  2.830074E-14  9.674435E-16  3.756680E-18
