 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                au200         au201         au202         au203         au204         au205         au206         au207
     98  4.362382833621E-02  1.101756E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
     99  4.384703699487E-02  1.395107E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    100  4.408801045744E-02  1.881758E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    101  4.430336182063E-02  2.190893E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    102  4.453208602613E-02  2.832391E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    103  4.474836808964E-02  3.422106E-30  1.168812E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    104  4.497736119052E-02  4.914852E-30  1.728269E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    105  4.517199675598E-02  4.652849E-30  1.668958E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    106  4.536038532241E-02  5.310604E-30  1.933857E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    107  4.552484255766E-02  6.684593E-30  2.532463E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    108  4.581275722245E-02  1.245003E-29  4.889875E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    109  4.603616864208E-02  1.497315E-29  5.881775E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    110  4.624194314299E-02  1.696197E-29  7.083861E-30  1.041793E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    111  4.641297951594E-02  1.608600E-29  6.747776E-30  1.009645E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    112  4.656990459822E-02  1.663204E-29  7.051624E-30  1.070815E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    113  4.671253119976E-02  1.710610E-29  7.350557E-30  1.132472E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    114  4.684580987606E-02  1.759708E-29  7.688152E-30  1.201329E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    115  4.697520204195E-02  1.901529E-29  8.447538E-30  1.337737E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    116  4.709649788536E-02  1.988466E-29  8.948621E-30  1.435276E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    117  4.721637454993E-02  2.154424E-29  9.775566E-30  1.586149E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    118  4.732862910872E-02  2.235727E-29  1.023736E-29  1.680604E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    119  4.750539400184E-02  4.220620E-29  1.988623E-29  3.403796E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    120  4.767210524850E-02  4.191214E-29  1.915339E-29  3.181811E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    121  4.783406579930E-02  4.782328E-29  2.227385E-29  3.728029E-30  1.079467E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    122  4.799263518131E-02  5.441965E-29  2.594745E-29  4.470916E-30  1.315396E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    123  4.815339657435E-02  6.374501E-29  3.127481E-29  5.406808E-30  1.612555E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    124  4.832264594384E-02  7.793519E-29  3.940675E-29  7.060044E-30  2.142449E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    125  4.849826454798E-02  9.291023E-29  4.783691E-29  8.733857E-30  2.615310E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    126  4.867786870736E-02  1.094195E-28  5.747887E-29  1.065999E-29  3.222152E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    127  4.885872256535E-02  1.267882E-28  6.789925E-29  1.292114E-29  4.044831E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    128  4.903755607841E-02  1.427606E-28  7.783024E-29  1.504920E-29  4.866568E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    129  4.921259737621E-02  1.584455E-28  8.830312E-29  1.726058E-29  5.621841E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    130  4.938368810460E-02  1.777901E-28  1.016740E-28  2.026225E-29  6.754777E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    131  4.955132280349E-02  1.995315E-28  1.166085E-28  2.366571E-29  8.053368E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    132  4.971624312404E-02  2.219237E-28  1.322836E-28  2.743593E-29  9.529462E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    133  4.987811857735E-02  2.454386E-28  1.493901E-28  3.178561E-29  1.125844E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    134  5.003799836445E-02  2.735915E-28  1.700503E-28  3.709991E-29  1.350565E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    135  5.019682549602E-02  3.041884E-28  1.928225E-28  4.303173E-29  1.589596E-29  1.159321E-30  1.000000E-30  1.000000E-30  1.000000E-30
    136  5.035511419132E-02  3.406731E-28  2.204519E-28  5.032559E-29  1.879830E-29  1.387672E-30  1.000000E-30  1.000000E-30  1.000000E-30
    137  5.051299755300E-02  3.815459E-28  2.515300E-28  5.854619E-29  2.218174E-29  1.658099E-30  1.000000E-30  1.000000E-30  1.000000E-30
    138  5.067010535678E-02  4.215505E-28  2.829690E-28  6.710219E-29  2.582740E-29  1.955740E-30  1.000000E-30  1.000000E-30  1.000000E-30
    139  5.082726902819E-02  4.719652E-28  3.232580E-28  7.830597E-29  3.100884E-29  2.318345E-30  1.000000E-30  1.000000E-30  1.000000E-30
    140  5.098506829486E-02  5.282121E-28  3.685752E-28  9.095263E-29  3.685887E-29  2.881642E-30  1.000000E-30  1.000000E-30  1.000000E-30
    141  5.114361869269E-02  5.909251E-28  4.203377E-28  1.057323E-28  4.386989E-29  3.375621E-30  1.000000E-30  1.000000E-30  1.000000E-30
    142  5.130328078870E-02  6.619104E-28  4.799171E-28  1.230366E-28  5.216245E-29  4.108437E-30  1.000000E-30  1.000000E-30  1.000000E-30
    143  5.146205644840E-02  7.321149E-28  5.407249E-28  1.410772E-28  6.097206E-29  4.937948E-30  1.000000E-30  1.000000E-30  1.000000E-30
    144  5.162089365231E-02  8.103694E-28  6.103065E-28  1.623779E-28  7.171552E-29  5.771174E-30  1.000000E-30  1.000000E-30  1.000000E-30
    145  5.177902725711E-02  8.951332E-28  6.871905E-28  1.862815E-28  8.392460E-29  7.022194E-30  1.000000E-30  1.000000E-30  1.000000E-30
    146  5.193558292952E-02  9.376397E-28  7.370896E-28  2.057473E-28  9.670913E-29  8.410660E-30  1.000000E-30  1.000000E-30  1.000000E-30
    147  5.207655208218E-02  9.335573E-28  7.463729E-28  2.116526E-28  1.012151E-28  8.894802E-30  1.000000E-30  1.000000E-30  1.000000E-30
    148  5.220437120847E-02  9.129340E-28  7.394496E-28  2.122132E-28  1.026725E-28  9.111437E-30  1.000000E-30  1.000000E-30  1.000000E-30
    149  5.240275279905E-02  1.607238E-27  1.346441E-27  4.002367E-28  2.011154E-28  1.827436E-29  1.640176E-30  1.000000E-30  1.000000E-30
    150  5.258707116153E-02  1.722419E-27  1.446072E-27  4.246700E-28  2.066146E-28  1.817015E-29  1.667876E-30  1.000000E-30  1.000000E-30
    151  5.276353482958E-02  1.838974E-27  1.580569E-27  4.758762E-28  2.389536E-28  2.130084E-29  1.992784E-30  1.000000E-30  1.000000E-30
    152  5.293536770993E-02  1.987720E-27  1.749750E-27  5.394434E-28  2.778744E-28  2.522700E-29  2.335667E-30  1.000000E-30  1.000000E-30
    153  5.310288915571E-02  2.045875E-27  1.851710E-27  5.906941E-28  3.180412E-28  3.114445E-29  3.142675E-30  1.000000E-30  1.000000E-30
    154  5.325369291828E-02  2.026818E-27  1.867033E-27  6.055071E-28  3.317172E-28  3.287088E-29  3.254017E-30  1.000000E-30  1.000000E-30
    155  5.339308966526E-02  1.920301E-27  1.760993E-27  5.663726E-28  3.062088E-28  2.959161E-29  3.110249E-30  1.000000E-30  1.000000E-30
    156  5.362726198018E-02  3.835776E-27  3.740604E-27  1.286520E-27  7.519698E-28  7.806593E-29  8.520027E-30  1.000000E-30  1.000000E-30
    157  5.383816121000E-02  4.056716E-27  3.941803E-27  1.325539E-27  7.383210E-28  7.147754E-29  6.962869E-30  1.000000E-30  1.000000E-30
    158  5.403768730975E-02  4.299807E-27  4.304402E-27  1.493993E-27  8.665529E-28  8.835434E-29  9.271614E-30  1.000000E-30  1.000000E-30
    159  5.422986619970E-02  4.417754E-27  4.600466E-27  1.675597E-27  1.034197E-27  1.115227E-28  1.270792E-29  1.000000E-30  1.000000E-30
    160  5.440569294967E-02  4.446320E-27  4.722261E-27  1.753030E-27  1.105151E-27  1.213358E-28  1.404173E-29  1.000000E-30  1.000000E-30
    161  5.456994612052E-02  4.295013E-27  4.537282E-27  1.667362E-27  1.034571E-27  1.113157E-28  1.309455E-29  1.000000E-30  1.000000E-30
    162  5.485681963417E-02  9.097102E-27  1.040925E-26  4.169906E-27  2.858029E-27  3.339303E-28  4.372088E-29  1.000000E-30  1.000000E-30
    163  5.511708850657E-02  9.757586E-27  1.104825E-26  4.263389E-27  2.705537E-27  2.886697E-28  3.053115E-29  1.000000E-30  1.000000E-30
    164  5.536560227933E-02  1.023888E-26  1.238652E-26  5.194626E-27  3.706427E-27  4.451379E-28  5.921665E-29  1.000000E-30  1.000000E-30
    165  5.559867087093E-02  1.062640E-26  1.317872E-26  5.675625E-27  4.188793E-27  5.187026E-28  7.254177E-29  1.197060E-30  1.000000E-30
    166  5.582344501454E-02  1.072476E-26  1.313902E-26  5.542522E-27  3.966979E-27  4.769171E-28  6.290816E-29  1.059811E-30  1.000000E-30
    167  5.608267729631E-02  1.390010E-26  1.749280E-26  7.560969E-27  5.547250E-27  6.797317E-28  9.204141E-29  1.563874E-30  1.000000E-30
    168  5.632179590432E-02  1.492455E-26  1.980073E-26  9.011070E-27  6.991103E-27  8.950191E-28  1.285226E-28  2.198585E-30  1.000000E-30
    169  5.658568452696E-02  1.759149E-26  2.353118E-26  1.074747E-26  8.335057E-27  1.064379E-27  1.519153E-28  2.737061E-30  1.000000E-30
    170  5.682194908758E-02  1.731934E-26  2.418047E-26  1.154557E-26  9.424347E-27  1.254512E-27  1.896322E-28  3.337938E-30  1.000000E-30
    171  5.707748662895E-02  2.088672E-26  2.985738E-26  1.451541E-26  1.202775E-26  1.616264E-27  2.469209E-28  4.343807E-30  1.000000E-30
    172  5.730159219632E-02  1.991688E-26  2.961246E-26  1.499213E-26  1.301699E-26  1.816417E-27  2.921670E-28  5.232018E-30  1.000000E-30
    173  5.769211250520E-02  4.094854E-26  6.702057E-26  3.770231E-26  3.706328E-26  5.705708E-27  1.045583E-27  1.982656E-29  1.000000E-30
    174  5.804755660481E-02  4.429135E-26  7.494697E-26  4.201628E-26  3.927441E-26  5.599483E-27  8.533715E-28  1.496515E-29  1.000000E-30
    175  5.837706807704E-02  4.326212E-26  7.680920E-26  4.635560E-26  4.878324E-26  7.873694E-27  1.531627E-27  3.013062E-29  1.000000E-30
    176  5.868213309337E-02  4.378217E-26  7.956467E-26  4.911446E-26  5.337319E-26  8.896458E-27  1.828540E-27  3.675252E-29  1.000000E-30
    177  5.897372529375E-02  4.543230E-26  8.506523E-26  5.381092E-26  5.991685E-26  1.017485E-26  2.150011E-27  4.380875E-29  1.000000E-30
    178  5.927019313219E-02  4.993522E-26  9.695327E-26  6.326569E-26  7.259234E-26  1.260190E-26  2.741875E-27  5.642270E-29  1.026471E-30
    179  5.955970264735E-02  5.254462E-26  1.058556E-25  7.138864E-26  8.477401E-26  1.508472E-26  3.384976E-27  7.037283E-29  1.303474E-30
