 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                rb102         rb103         rb104         rb105         rb106         rb107         rb108         rb109
    180  5.987296131417E-02  1.646393E-27  8.748173E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  2.483649E-27  1.350990E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  3.872162E-27  2.160954E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  5.714059E-27  3.262154E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  8.042131E-27  4.684685E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.368239E-26  8.226707E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  2.146408E-26  1.326072E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  3.094394E-26  1.954778E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  4.431108E-26  2.861542E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  7.855203E-26  5.255930E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.269048E-25  8.750123E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.855568E-25  1.310472E-27  1.459797E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  2.633029E-25  1.901372E-27  2.141662E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  4.730141E-25  3.546446E-27  4.071068E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  7.852056E-25  6.083452E-27  7.099838E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.348095E-24  1.081970E-26  1.285390E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  2.143378E-24  1.773580E-26  2.139654E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  4.603454E-24  4.007782E-26  4.960145E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  8.731701E-24  7.935908E-26  1.003619E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.580082E-23  1.495022E-25  1.929247E-28  1.046585E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  2.849957E-23  2.807551E-25  3.697048E-28  2.088935E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  5.071342E-23  5.198442E-25  6.983136E-28  4.099254E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.278910E-22  1.398227E-24  1.939837E-27  1.211492E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  2.216928E-22  2.519537E-24  3.563930E-27  2.310334E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  3.811385E-22  4.501352E-24  6.490760E-27  4.366052E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  9.361146E-22  1.179020E-23  1.755595E-26  1.256207E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  2.142919E-21  2.865940E-23  4.397249E-26  3.333334E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  4.663171E-21  6.602375E-23  1.042225E-25  8.345672E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.014270E-20  1.521258E-22  2.471384E-25  2.091759E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  2.020484E-20  3.190999E-22  5.319032E-25  4.731139E-27  2.040197E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  3.965809E-20  6.591124E-22  1.126925E-24  1.052760E-26  4.642063E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  7.657753E-20  1.338348E-21  2.346233E-24  2.300392E-26  1.034321E-29  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.495209E-19  2.751776E-21  4.949672E-24  5.100145E-26  2.339706E-29  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  2.869333E-19  5.556350E-21  1.025030E-23  1.109138E-25  5.189953E-29  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  5.667721E-19  1.158165E-20  2.194417E-23  2.500444E-25  1.194786E-28  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.103738E-18  2.379019E-20  4.628630E-23  5.551675E-25  2.708506E-28  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  2.175380E-18  4.954478E-20  9.906699E-23  1.252864E-24  6.245192E-28  1.663214E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  4.233055E-18  1.018591E-19  2.093035E-22  2.790673E-24  1.421263E-27  3.977621E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  8.243632E-18  2.098323E-19  4.433518E-22  6.239453E-24  3.248247E-27  9.470685E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.585911E-17  4.271429E-19  9.281231E-22  1.379089E-23  7.339834E-27  2.230169E-29  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  2.775942E-17  7.857188E-19  1.749733E-21  2.726987E-23  1.479809E-26  4.662291E-29  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  5.035155E-17  1.505054E-18  3.443265E-21  5.655143E-23  3.134923E-26  1.027807E-28  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  8.673249E-17  2.730172E-18  6.407883E-21  1.106071E-22  6.256834E-26  2.130324E-28  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.556659E-16  5.193799E-18  1.254572E-20  2.290125E-22  1.325314E-25  4.708292E-28  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  2.626346E-16  9.257189E-18  2.297486E-20  4.421062E-22  2.614053E-25  9.666433E-28  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  4.523736E-16  1.693837E-17  4.331032E-20  8.832613E-22  5.347504E-25  2.066655E-27  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  7.143373E-16  2.822411E-17  7.410484E-20  1.591381E-21  9.839582E-25  3.954895E-27  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.106674E-15  4.615820E-17  1.244688E-19  2.815670E-21  1.778267E-24  7.435716E-27  1.100787E-30  1.000000E-30
    228  8.381967664174E-02  1.697998E-15  7.485382E-17  2.074310E-19  4.948852E-21  3.194125E-24  1.390730E-26  2.094399E-30  1.000000E-30
    229  8.442137901789E-02  2.680774E-15  1.256577E-16  3.589053E-19  9.082849E-21  6.005302E-24  2.734616E-26  4.186620E-30  1.000000E-30
    230  8.496109010092E-02  4.005341E-15  1.984446E-16  5.824878E-19  1.554742E-20  1.050585E-23  4.981691E-26  7.741517E-30  1.000000E-30
    231  8.556251684447E-02  6.237240E-15  3.288535E-16  9.953071E-19  2.820220E-20  1.952929E-23  9.691035E-26  1.531483E-29  1.000000E-30
    232  8.609514523980E-02  9.226130E-15  5.141722E-16  1.599297E-18  4.779605E-20  3.382868E-23  1.748115E-25  2.804333E-29  1.000000E-30
    233  8.668730402486E-02  1.429543E-14  8.476981E-16  2.718598E-18  8.623958E-20  6.255102E-23  3.382382E-25  5.518164E-29  1.000000E-30
    234  8.725638446658E-02  2.189006E-14  1.378422E-15  4.553504E-18  1.530313E-19  1.136625E-22  6.422258E-25  1.065021E-28  1.000000E-30
    235  8.784892152766E-02  3.435808E-14  2.304165E-15  7.851636E-18  2.803332E-19  2.134675E-22  1.263015E-24  2.130771E-28  1.000000E-30
    236  8.837914431516E-02  5.180908E-14  3.677248E-15  1.288590E-17  4.858448E-19  3.783652E-22  2.333510E-24  3.998248E-28  1.000000E-30
    237  8.927467123273E-02  1.055619E-13  8.251832E-15  3.032561E-17  1.254466E-18  1.015055E-21  6.718091E-24  1.181912E-27  1.068621E-30
    238  9.009385267910E-02  2.065887E-13  1.765681E-14  6.780936E-17  3.056292E-18  2.562309E-21  1.810443E-23  3.264291E-27  3.117324E-30
    239  9.088007009323E-02  4.011061E-13  3.737806E-14  1.497999E-16  7.336694E-18  6.366119E-21  4.792068E-23  8.848646E-27  8.874173E-30
    240  9.160938796651E-02  7.551288E-13  7.629942E-14  3.182360E-16  1.684611E-17  1.509627E-20  1.205713E-22  2.276690E-26  2.390175E-29
    241  9.231864750676E-02  1.420897E-12  1.554293E-13  6.741645E-16  3.851469E-17  3.562367E-20  3.015343E-22  5.820124E-26  6.390558E-29
    242  9.335415502949E-02  3.693000E-12  4.540627E-13  2.086423E-15  1.333850E-16  1.292827E-19  1.192524E-21  2.378099E-25  2.791092E-28
    243  9.429165011748E-02  9.066429E-12  1.240915E-12  6.012086E-15  4.261091E-16  4.311417E-19  4.302602E-21  8.840992E-25  1.102773E-27
    244  9.514750284226E-02  2.102246E-11  3.176045E-12  1.615641E-14  1.258942E-15  1.325190E-18  1.421544E-20  3.002620E-24  3.960437E-27
    245  9.592869681963E-02  4.554357E-11  7.536257E-12  4.009968E-14  3.409851E-15  3.722775E-18  4.268586E-20  9.249134E-24  1.284536E-26
    246  9.638259128200E-02  7.114542E-11  1.241848E-11  6.784444E-14  6.072488E-15  6.773431E-18  8.075582E-20  1.776185E-23  2.542290E-26
    247  9.686466198075E-02  1.134425E-10  2.096139E-11  1.177851E-13  1.113530E-14  1.270877E-17  1.579848E-19  3.531076E-23  5.220432E-26
    248  9.745016881397E-02  1.970591E-10  3.903467E-11  2.270223E-13  2.294588E-14  2.693338E-17  3.523492E-19  8.031702E-23  1.235346E-25
    249  9.798964068785E-02  3.219582E-10  6.802437E-11  4.084615E-13  4.392373E-14  5.291758E-17  7.258475E-19  1.685087E-22  2.688717E-25
    250  9.892639389759E-02  7.202476E-10  1.703616E-10  1.081772E-12  1.296460E-13  1.634876E-16  2.436186E-18  5.840241E-22  9.937430E-25
    251  9.977784733458E-02  1.417227E-09  3.718889E-10  2.486222E-12  3.292216E-13  4.330250E-16  6.964568E-18  1.719949E-21  3.105346E-24
    252  1.005622893962E-01  2.527721E-09  7.306058E-10  5.124345E-12  7.445487E-13  1.018498E-15  1.758452E-17  4.464401E-21  8.515870E-24
    253  1.013070552067E-01  4.213208E-09  1.335886E-09  9.810764E-12  1.558135E-12  2.213382E-15  4.090582E-17  1.066563E-20  2.144744E-23
    254  1.019791947326E-01  6.483037E-09  2.236090E-09  1.712365E-11  2.948694E-12  4.335129E-15  8.523792E-17  2.277183E-20  4.804970E-23
    255  1.025982572428E-01  9.416047E-09  3.511674E-09  2.795748E-11  5.189644E-12  7.877266E-15  1.640483E-16  4.482949E-20  9.891419E-23
    256  1.032644197032E-01  1.373695E-08  5.575816E-09  4.630194E-11  9.323220E-12  1.465053E-14  3.247155E-16  9.094310E-20  2.106140E-22
    257  1.039121745974E-01  1.940411E-08  8.557473E-09  7.406033E-11  1.614994E-11  2.625596E-14  6.185802E-16  1.774813E-19  4.310069E-22
    258  1.045193471709E-01  2.634701E-08  1.256645E-08  1.130862E-10  2.658822E-11  4.463868E-14  1.114109E-15  3.270506E-19  8.306590E-22
    259  1.051181778144E-01  3.507394E-08  1.808200E-08  1.691583E-10  4.285772E-11  7.429133E-14  1.963508E-15  5.896653E-19  1.565898E-21
    260  1.056826419982E-01  4.534908E-08  2.516985E-08  2.443002E-10  6.644337E-11  1.187279E-13  3.313243E-15  1.016775E-18  2.816724E-21
    261  1.062431336111E-01  5.789099E-08  3.459154E-08  3.483419E-10  1.017000E-10  1.873354E-13  5.519758E-15  1.731027E-18  5.002438E-21
    262  1.068146627648E-01  7.349366E-08  4.736762E-08  4.953774E-10  1.555369E-10  2.955903E-13  9.208920E-15  2.953040E-18  8.912305E-21
    263  1.073656177930E-01  9.167971E-08  6.358828E-08  6.898654E-10  2.324255E-10  4.553076E-13  1.497324E-14  4.906589E-18  1.544480E-20
    264  1.079139362418E-01  1.133664E-07  8.463044E-08  9.525174E-10  3.444088E-10  6.954855E-13  2.414507E-14  8.085787E-18  2.654806E-20
    265  1.084202130578E-01  1.370385E-07  1.095317E-07  1.275589E-09  4.924938E-10  1.023002E-12  3.734827E-14  1.276250E-17  4.357665E-20
    266  1.089957947327E-01  1.688330E-07  1.459001E-07  1.766804E-09  7.352743E-10  1.577475E-12  6.100307E-14  2.133366E-17  7.617962E-20
    267  1.095139929398E-01  2.025314E-07  1.878425E-07  2.356653E-09  1.049672E-09  2.318952E-12  9.447579E-14  3.374036E-17  1.254717E-19
    268  1.100036617482E-01  2.393950E-07  2.374739E-07  3.081266E-09  1.463984E-09  3.325667E-12  1.423736E-13  5.187234E-17  2.004859E-19
    269  1.105581599754E-01  2.877090E-07  3.081074E-07  4.154028E-09  2.124311E-09  4.981561E-12  2.256508E-13  8.411021E-17  3.396940E-19
    270  1.111738162549E-01  3.504987E-07  4.088629E-07  5.754067E-09  3.194552E-09  7.762663E-12  3.745365E-13  1.432209E-16  6.075673E-19
    271  1.117276452796E-01  4.161952E-07  5.246337E-07  7.676096E-09  4.591097E-09  1.152213E-11  5.886410E-13  2.303778E-16  1.021808E-18
    272  1.122547306619E-01  4.875786E-07  6.619860E-07  1.005360E-08  6.457666E-09  1.671621E-11  9.020966E-13  3.610131E-16  1.671053E-18
    273  1.128196390807E-01  5.744154E-07  8.448700E-07  1.335788E-08  9.265918E-09  2.480135E-11  1.419914E-12  5.821030E-16  2.821458E-18
    274  1.134172103791E-01  6.787077E-07  1.087089E-06  1.794066E-08  1.350687E-08  3.746549E-11  2.284347E-12  9.608921E-16  4.891702E-18
    275  1.139661173569E-01  7.863574E-07  1.362875E-06  2.340261E-08  1.900588E-08  5.448879E-11  3.521554E-12  1.517069E-15  8.081818E-18
    276  1.145721141816E-01  9.186013E-07  1.737826E-06  3.118756E-08  2.755217E-08  8.194743E-11  5.650363E-12  2.499683E-15  1.400582E-17
    277  1.151138636995E-01  1.048670E-06  2.146471E-06  4.008284E-08  3.819445E-08  1.174245E-10  8.582127E-12  3.888727E-15  2.280124E-17
    278  1.160623872824E-01  1.302203E-06  3.063665E-06  6.137248E-08  6.684842E-08  2.179043E-10  1.765055E-11  8.344027E-15  5.300787E-17
    279  1.166131253687E-01  1.462533E-06  3.732966E-06  7.792328E-08  9.179208E-08  3.096779E-10  2.664473E-11  1.291409E-14  8.599621E-17
    280  1.171578902390E-01  1.628669E-06  4.508057E-06  9.804099E-08  1.248463E-07  4.358580E-10  3.982020E-11  1.978555E-14  1.380696E-16
    281  1.179966344325E-01  1.894070E-06  5.946289E-06  1.378219E-07  1.980727E-07  7.292722E-10  7.312802E-11  3.776651E-14  2.833948E-16
    282  1.184626561866E-01  2.043149E-06  6.882297E-06  1.653081E-07  2.542089E-07  9.642858E-10  1.018723E-10  5.376579E-14  4.202274E-16
    283  1.189221956404E-01  2.188725E-06  7.905356E-06  1.967180E-07  3.234840E-07  1.263902E-09  1.406066E-10  7.582412E-14  6.170277E-16
    284  1.197605220964E-01  2.443577E-06  1.003492E-05  2.664937E-07  4.957447E-07  2.045277E-09  2.502100E-10  1.403868E-13  1.230333E-15
    285  1.205341475296E-01  2.655491E-06  1.228867E-05  3.467449E-07  7.234738E-07  3.140234E-09  4.197012E-10  2.443675E-13  2.294762E-15
    286  1.212540834288E-01  2.822354E-06  1.461013E-05  4.364011E-07  1.014084E-06  4.616657E-09  6.704600E-10  4.042059E-13  4.049988E-15
    287  1.219299358624E-01  2.944390E-06  1.694775E-05  5.342599E-07  1.374697E-06  6.547585E-09  1.028629E-09  6.409589E-13  6.828567E-15
    288  1.225766858039E-01  3.023978E-06  1.927774E-05  6.401379E-07  1.816989E-06  9.039792E-09  1.531892E-09  9.854839E-13  1.113876E-14
    289  1.231854533608E-01  3.061933E-06  2.150551E-05  7.502018E-07  2.337135E-06  1.211859E-08  2.206535E-09  1.463130E-12  1.749146E-14
    290  1.237219182154E-01  3.063908E-06  2.345061E-05  8.546302E-07  2.891611E-06  1.555424E-08  3.018318E-09  2.055958E-12  2.583164E-14
    291  1.242404039059E-01  3.037361E-06  2.527090E-05  9.609865E-07  3.522934E-06  1.963911E-08  4.054327E-09  2.834887E-12  3.738230E-14
    292  1.248086455930E-01  2.976636E-06  2.715104E-05  1.082076E-06  4.333319E-06  2.512754E-08  5.553703E-09  3.997157E-12  5.559417E-14
    293  1.253177247642E-01  2.895183E-06  2.869416E-05  1.192988E-06  5.174108E-06  3.108835E-08  7.307219E-09  5.398167E-12  7.877479E-14
    294  1.258810647447E-01  2.777938E-06  3.019535E-05  1.315956E-06  6.236870E-06  3.898725E-08  9.813382E-09  7.463453E-12  1.148965E-13
    295  1.264205598797E-01  2.642193E-06  3.138864E-05  1.431513E-06  7.389272E-06  4.798862E-08  1.290277E-08  1.009228E-11  1.635817E-13
    296  1.270317883483E-01  2.465101E-06  3.241084E-05  1.556733E-06  8.858083E-06  6.008985E-08  1.741920E-08  1.406864E-11  2.418372E-13
    297  1.275757308169E-01  2.291555E-06  3.299530E-05  1.660131E-06  1.030818E-05  7.271269E-08  2.254831E-08  1.874236E-11  3.395936E-13
    298  1.286048671531E-01  1.939629E-06  3.320818E-05  1.825815E-06  1.338950E-05  1.017711E-07  3.589152E-08  3.152048E-11  6.314859E-13
    299  1.290949488661E-01  1.767880E-06  3.289838E-05  1.887585E-06  1.499616E-05  1.181510E-07  4.432643E-08  3.997328E-11  8.404837E-13
    300  1.295345101683E-01  1.615334E-06  3.240329E-05  1.932086E-06  1.649776E-05  1.342633E-07  5.325875E-08  4.919084E-11  1.080328E-12
    301  1.303954523490E-01  1.328205E-06  3.088972E-05  1.987146E-06  1.955879E-05  1.696973E-07  7.513692E-08  7.275787E-11  1.741260E-12
    302  1.308549873199E-01  1.184128E-06  2.982229E-05  1.998503E-06  2.123491E-05  1.906993E-07  8.958158E-08  8.898316E-11  2.230316E-12
    303  1.312776310019E-01  1.058954E-06  2.870725E-05  1.997865E-06  2.278387E-05  2.112363E-07  1.048058E-07  1.065888E-10  2.788197E-12
    304  1.320787884157E-01  8.437967E-07  2.631931E-05  1.968718E-06  2.569113E-05  2.531434E-07  1.394076E-07  1.483149E-10  4.209279E-12
    305  1.327308179063E-01  6.912568E-07  2.419197E-05  1.920023E-06  2.798627E-05  2.898990E-07  1.739171E-07  1.920118E-10  5.826461E-12
    306  1.333821207310E-01  5.593846E-07  2.198288E-05  1.851910E-06  3.017323E-05  3.286968E-07  2.149349E-07  2.463235E-10  7.995063E-12
    307  1.339749669338E-01  4.567986E-07  1.995972E-05  1.775976E-06  3.204023E-05  3.655375E-07  2.586532E-07  3.067606E-10  1.059032E-11
    308  1.345530840576E-01  3.716052E-07  1.801863E-05  1.691699E-06  3.373064E-05  4.026874E-07  3.078928E-07  3.776675E-10  1.385223E-11
    309  1.351098094661E-01  3.021892E-07  1.621063E-05  1.603292E-06  3.522643E-05  4.394648E-07  3.622235E-07  4.590718E-10  1.785591E-11
    310  1.359304916944E-01  2.200455E-07  1.371125E-05  1.465167E-06  3.717440E-05  4.951205E-07  4.562337E-07  6.070282E-10  2.576116E-11
    311  1.363572082699E-01  1.855550E-07  1.250453E-05  1.391473E-06  3.806579E-05  5.246718E-07  5.125213E-07  6.995273E-10  3.107276E-11
    312  1.367788244083E-01  1.561866E-07  1.137916E-05  1.318243E-06  3.886812E-05  5.542843E-07  5.737766E-07  8.032231E-10  3.733284E-11
    313  1.375777712339E-01  1.117290E-07  9.443642E-06  1.181348E-06  4.017486E-05  6.113923E-07  7.068878E-07  1.038624E-09  5.263183E-11
    314  1.380438267916E-01  9.147343E-08  8.434763E-06  1.103844E-06  4.081488E-05  6.453208E-07  7.961460E-07  1.203542E-09  6.416439E-11
    315  1.384690951451E-01  7.596103E-08  7.587975E-06  1.035001E-06  4.132797E-05  6.767445E-07  8.861602E-07  1.375074E-09  7.680289E-11
    316  1.391087445178E-01  5.715434E-08  6.444301E-06  9.358442E-07  4.197897E-05  7.248683E-07  1.038699E-06  1.676825E-09  1.004915E-10
    317  1.397002518981E-01  4.373922E-08  5.518898E-06  8.496137E-07  4.246170E-05  7.703615E-07  1.200438E-06  2.010747E-09  1.286679E-10
    318  1.402705851668E-01  3.365704E-08  4.736492E-06  7.716632E-07  4.283041E-05  8.152618E-07  1.378091E-06  2.392539E-09  1.631544E-10
    319  1.408634912375E-01  2.551714E-08  4.026399E-06  6.960520E-07  4.312369E-05  8.631557E-07  1.588805E-06  2.863881E-09  2.087412E-10
    320  1.414089642241E-01  1.971926E-08  3.458576E-06  6.316400E-07  4.331814E-05  9.083678E-07  1.809141E-06  3.376500E-09  2.617450E-10
    321  1.419220762512E-01  1.543578E-08  2.991483E-06  5.754736E-07  4.344035E-05  9.519720E-07  2.042661E-06  3.940050E-09  3.237601E-10
    322  1.422771704232E-01  1.300307E-08  2.701801E-06  5.388827E-07  4.349326E-05  9.828087E-07  2.221114E-06  4.383647E-09  3.751138E-10
    323  1.426029315631E-01  1.109722E-08  2.458586E-06  5.069755E-07  4.351947E-05  1.011572E-06  2.397996E-06  4.833815E-09  4.293687E-10
    324  1.430135230101E-01  9.075872E-09  2.180607E-06  4.690091E-07  4.352261E-05  1.048468E-06  2.640293E-06  5.466562E-09  5.090577E-10
    325  1.434683796643E-01  7.251795E-09  1.906594E-06  4.297688E-07  4.348778E-05  1.090173E-06  2.936190E-06  6.263115E-09  6.147055E-10
    326  1.440315208021E-01  5.478501E-09  1.611144E-06  3.850145E-07  4.338929E-05  1.142989E-06  3.347064E-06  7.409669E-09  7.764007E-10
    327  1.445490332405E-01  4.219064E-09  1.376707E-06  3.472569E-07  4.324424E-05  1.192625E-06  3.773566E-06  8.645865E-09  9.624239E-10
    328  1.451370980342E-01  3.126560E-09  1.148676E-06  3.082002E-07  4.301314E-05  1.250122E-06  4.321276E-06  1.029775E-08  1.228349E-09
    329  1.457052374241E-01  2.333896E-09  9.619306E-07  2.740696E-07  4.271948E-05  1.306556E-06  4.921460E-06  1.218537E-08  1.554502E-09
    330  1.463107957421E-01  1.700904E-09  7.933751E-07  2.410961E-07  4.232470E-05  1.367334E-06  5.648201E-06  1.457123E-08  1.997818E-09
    331  1.468752132891E-01  1.261696E-09  6.609185E-07  2.133704E-07  4.187502E-05  1.424142E-06  6.414557E-06  1.719914E-08  2.523077E-09
    332  1.475510939381E-01  8.784099E-10  5.289937E-07  1.837026E-07  4.122425E-05  1.491670E-06  7.456661E-06  2.094636E-08  3.333655E-09
    333  1.481899111058E-01  6.199218E-10  4.264650E-07  1.587562E-07  4.048626E-05  1.554105E-06  8.579854E-06  2.519553E-08  4.333485E-09
    334  1.491767377555E-01  3.577157E-10  3.027442E-07  1.256002E-07  3.909069E-05  1.645375E-06  1.060397E-05  3.337432E-08  6.478097E-09
    335  1.497116139607E-01  2.639996E-10  2.501229E-07  1.101027E-07  3.819622E-05  1.690829E-06  1.185747E-05  3.876252E-08  8.037973E-09
    336  1.502421520731E-01  1.941193E-10  2.059637E-07  9.619110E-08  3.720649E-05  1.732032E-06  1.321688E-05  4.487517E-08  9.940168E-09
    337  1.509052103900E-01  1.313126E-10  1.605898E-07  8.079729E-08  3.582639E-05  1.776854E-06  1.507746E-05  5.369493E-08  1.292276E-08
    338  1.515352476696E-01  8.993748E-11  1.259360E-07  6.804190E-08  3.436891E-05  1.811163E-06  1.700970E-05  6.341087E-08  1.652161E-08
    339  1.521327102765E-01  6.224793E-11  9.925366E-08  5.740523E-08  3.285611E-05  1.834789E-06  1.898808E-05  7.394987E-08  2.078549E-08
    340  1.526678407657E-01  4.448313E-11  7.972173E-08  4.902889E-08  3.140267E-05  1.847747E-06  2.086947E-05  8.454810E-08  2.544527E-08
    341  1.532481602429E-01  3.069480E-11  6.246087E-08  4.107582E-08  2.973333E-05  1.852286E-06  2.301245E-05  9.733640E-08  3.156093E-08
    342  1.535863948111E-01  2.463571E-11  5.399949E-08  3.693385E-08  2.872089E-05  1.850087E-06  2.430458E-05  1.054332E-07  3.571203E-08
    343  1.538995751697E-01  2.003040E-11  4.706261E-08  3.338664E-08  2.775962E-05  1.844674E-06  2.552672E-05  1.133687E-07  3.999166E-08
    344  1.546020187628E-01  1.248881E-11  3.430341E-08  2.642531E-08  2.554448E-05  1.820931E-06  2.833050E-05  1.326789E-07  5.129220E-08
    345  1.552062305672E-01  8.245168E-12  2.590907E-08  2.143580E-08  2.359921E-05  1.787815E-06  3.078238E-05  1.509537E-07  6.317280E-08
    346  1.557875935888E-01  5.476825E-12  1.960846E-08  1.738544E-08  2.171594E-05  1.745100E-06  3.314980E-05  1.699843E-07  7.681818E-08
    347  1.566447447202E-01  2.949432E-12  1.281202E-08  1.259040E-08  1.897376E-05  1.664531E-06  3.659231E-05  2.005235E-07  1.015803E-07
    348  1.574294426159E-01  1.650059E-12  8.554973E-09  9.245267E-09  1.655888E-05  1.575360E-06  3.962603E-05  2.309081E-07  1.299745E-07
    349  1.581710514975E-01  9.386282E-13  5.759000E-09  6.814383E-09  1.440020E-05  1.480156E-06  4.234354E-05  2.616439E-07  1.628522E-07
    350  1.588328903187E-01  5.625134E-13  4.007332E-09  5.144535E-09  1.260732E-05  1.389244E-06  4.460893E-05  2.905821E-07  1.979643E-07
    351  1.594606073659E-01  3.435663E-13  2.817500E-09  3.910105E-09  1.103663E-05  1.299774E-06  4.660201E-05  3.192772E-07  2.371117E-07
    352  1.600565792087E-01  2.135238E-13  2.000240E-09  2.990661E-09  9.667618E-06  1.213307E-06  4.834701E-05  3.476166E-07  2.803630E-07
    353  1.607059625219E-01  1.266543E-13  1.367607E-09  2.218920E-09  8.318583E-06  1.119450E-06  5.007585E-05  3.796459E-07  3.351810E-07
    354  1.613957576202E-01  7.245005E-14  9.059309E-10  1.604221E-09  7.045410E-06  1.021644E-06  5.171686E-05  4.149868E-07  4.035995E-07
    355  1.620398820205E-01  4.286061E-14  6.117024E-10  1.176153E-09  5.998013E-06  9.331112E-07  5.307363E-05  4.492516E-07  4.785765E-07
    356  1.627691861850E-01  2.372963E-14  3.894883E-10  8.226080E-10  4.970132E-06  8.377723E-07  5.441051E-05  4.895399E-07  5.785152E-07
    357  1.634667099868E-01  1.354408E-14  2.510186E-10  5.803971E-10  4.129177E-06  7.519982E-07  5.550491E-05  5.296621E-07  6.917778E-07
    358  1.645369737572E-01  5.840035E-15  1.262682E-10  3.359329E-10  3.077412E-06  6.318572E-07  5.686197E-05  5.944850E-07  9.065825E-07
    359  1.651200899964E-01  3.752798E-15  8.638441E-11  2.482594E-10  2.610787E-06  5.725935E-07  5.744962E-05  6.315821E-07  1.048736E-06
