 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                nb113         nb114         nb115         nb116         nb117         nb118         nb119         nb120
    180  5.987296131417E-02  1.365927E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  2.496121E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  4.795639E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  8.516098E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.411840E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  3.106255E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  6.071706E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.047840E-27  1.192736E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.792705E-27  2.072839E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  4.231062E-27  4.998458E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  8.707771E-27  1.047629E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.543873E-26  1.884584E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  2.619393E-26  3.240801E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  6.358031E-26  8.046767E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.373055E-25  1.772572E-28  1.299851E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  3.126764E-25  4.123510E-28  3.159298E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  6.344866E-25  8.523087E-28  6.734032E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  2.043633E-24  2.830732E-27  2.354619E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  5.460084E-24  7.761140E-27  6.742094E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.360664E-23  1.981524E-26  1.792875E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  3.380091E-23  5.043363E-26  4.753497E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  8.238736E-23  1.259004E-25  1.235365E-27  2.563774E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  3.455245E-22  5.488181E-25  5.747458E-27  1.239328E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  8.119841E-22  1.320144E-24  1.438116E-26  3.174638E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.885708E-21  3.137279E-24  3.553341E-26  8.027498E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  7.637069E-21  1.320498E-23  1.596320E-25  3.748333E-28  3.223509E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  2.772655E-20  4.969736E-23  6.385664E-25  1.554571E-27  1.374765E-29  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  9.283842E-20  1.721724E-22  2.343893E-24  5.904453E-27  5.516180E-29  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  3.092497E-19  5.936096E-22  8.567969E-24  2.234167E-26  2.207014E-28  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  8.934143E-19  1.768627E-21  2.690197E-23  7.235157E-26  7.513783E-28  1.126955E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  2.502293E-18  5.106791E-21  8.180959E-23  2.268419E-25  2.475117E-27  3.829348E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  6.761943E-18  1.422041E-20  2.397524E-22  6.850757E-25  7.848202E-27  1.247280E-29  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.832505E-17  3.974383E-20  7.062126E-22  2.081222E-24  2.506665E-26  4.095239E-29  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  4.761345E-17  1.064444E-19  1.991856E-21  6.051064E-24  7.656379E-26  1.285292E-28  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.265544E-16  2.921332E-19  5.773906E-21  1.811232E-23  2.414339E-25  4.170916E-28  2.591423E-30  1.000000E-30
    215  7.648106882397E-02  3.224732E-16  7.684062E-19  1.603448E-20  5.192445E-23  7.288805E-25  1.295504E-27  8.581915E-30  1.000000E-30
    216  7.706864365518E-02  8.160364E-16  2.009297E-18  4.434696E-20  1.484006E-22  2.197450E-24  4.022026E-27  2.797854E-29  1.000000E-30
    217  7.765097184480E-02  1.982832E-15  5.044522E-18  1.177482E-19  4.071383E-22  6.358884E-24  1.198435E-26  8.754615E-29  1.000000E-30
    218  7.824188421090E-02  4.719572E-15  1.241476E-17  3.068524E-19  1.097076E-21  1.809460E-23  3.513688E-26  2.698409E-28  1.000000E-30
    219  7.883216312169E-02  1.085179E-14  2.951948E-17  7.728562E-19  2.857533E-21  4.978551E-23  9.962139E-26  8.045038E-28  1.000000E-30
    220  7.934760137230E-02  2.186115E-14  6.124530E-17  1.686678E-18  6.422859E-21  1.174222E-22  2.412356E-25  2.036085E-27  1.450968E-30
    221  7.991019390762E-02  4.567352E-14  1.321618E-16  3.847709E-18  1.513395E-20  2.917053E-22  6.168686E-25  5.465294E-27  4.026303E-30
    222  8.044081450283E-02  8.913738E-14  2.659590E-16  8.162391E-18  3.310482E-20  6.709324E-22  1.458247E-24  1.352821E-26  1.019489E-29
    223  8.103419684334E-02  1.826092E-13  5.639585E-16  1.836672E-17  7.710537E-20  1.653462E-21  3.706166E-24  3.620885E-26  2.799436E-29
    224  8.158988408622E-02  3.467057E-13  1.106078E-15  3.809620E-17  1.652141E-19  3.736667E-21  8.622309E-24  8.845552E-26  7.005857E-29
    225  8.219791245697E-02  6.748712E-13  2.231335E-15  8.174103E-17  3.673977E-19  8.811306E-21  2.099186E-23  2.272488E-25  1.848274E-28
    226  8.273529679330E-02  1.177769E-12  4.019735E-15  1.555581E-16  7.217574E-19  1.823647E-20  4.469684E-23  5.075587E-25  4.226644E-28
    227  8.327310875316E-02  1.995907E-12  7.033375E-15  2.876456E-16  1.378010E-18  3.669566E-20  9.254666E-23  1.102764E-24  9.403929E-28
    228  8.381967664174E-02  3.311842E-12  1.205844E-14  5.218394E-16  2.583099E-18  7.258414E-20  1.884862E-22  2.359379E-24  2.061488E-27
    229  8.442137901789E-02  5.599329E-12  2.113932E-14  9.739881E-16  4.999236E-18  1.490978E-19  3.999189E-22  5.286908E-24  4.745516E-27
    230  8.496109010092E-02  8.736719E-12  3.408050E-14  1.661700E-15  8.812848E-18  2.773590E-19  7.660160E-22  1.063843E-23  9.784154E-27
    231  8.556251684447E-02  1.397457E-11  5.654992E-14  2.938137E-15  1.616537E-17  5.404143E-19  1.542302E-21  2.263796E-23  2.139649E-26
    232  8.609514523980E-02  2.075733E-11  8.679044E-14  4.772162E-15  2.712987E-17  9.571058E-19  2.812573E-21  4.337031E-23  4.200242E-26
    233  8.668730402486E-02  3.160288E-11  1.370653E-13  8.030064E-15  4.735505E-17  1.774356E-18  5.387670E-21  8.779389E-23  8.737485E-26
    234  8.725638446658E-02  4.652858E-11  2.090771E-13  1.302467E-14  7.958238E-17  3.160961E-18  9.907015E-21  1.703027E-22  1.740261E-25
    235  8.784892152766E-02  6.850761E-11  3.194882E-13  2.122639E-14  1.346089E-16  5.683630E-18  1.841525E-20  3.348022E-22  3.517290E-25
    236  8.837914431516E-02  9.566245E-11  4.612999E-13  3.247830E-14  2.129774E-16  9.501639E-18  3.172090E-20  6.065546E-22  6.533188E-25
    237  8.927467123273E-02  1.642399E-10  8.383974E-13  6.515643E-14  4.523222E-16  2.216185E-17  7.785012E-20  1.622004E-21  1.822798E-24
    238  9.009385267910E-02  2.630654E-10  1.415415E-12  1.205178E-13  8.819133E-16  4.712205E-17  1.735135E-19  3.914014E-21  4.574917E-24
    239  9.088007009323E-02  4.057888E-10  2.297440E-12  2.137183E-13  1.645803E-15  9.563951E-17  3.686016E-19  8.979429E-21  1.090298E-23
    240  9.160938796651E-02  5.974821E-10  3.547892E-12  3.585415E-13  2.896126E-15  1.820548E-16  7.322619E-19  1.916981E-20  2.412112E-23
    241  9.231864750676E-02  8.592258E-10  5.346219E-12  5.859944E-13  4.960342E-15  3.367953E-16  1.412613E-18  3.968636E-20  5.171528E-23
    242  9.335415502949E-02  1.430025E-09  9.532261E-12  1.177725E-12  1.068131E-14  8.123768E-16  3.624076E-18  1.129661E-19  1.549931E-22
    243  9.429165011748E-02  2.223463E-09  1.578625E-11  2.176634E-12  2.102983E-14  1.774851E-15  8.378821E-18  2.873112E-19  4.133178E-22
    244  9.514750284226E-02  3.277634E-09  2.466496E-11  3.763280E-12  3.854436E-14  3.580682E-15  1.780972E-17  6.667667E-19  1.001968E-21
    245  9.592869681963E-02  4.616951E-09  3.665747E-11  6.140001E-12  6.636261E-14  6.734855E-15  3.514984E-17  1.426898E-18  2.232316E-21
    246  9.638259128200E-02  5.607800E-09  4.594392E-11  8.127624E-12  9.065590E-14  9.689361E-15  5.201640E-17  2.214193E-18  3.546786E-21
    247  9.686466198075E-02  6.868875E-09  5.819371E-11  1.091305E-11  1.258875E-13  1.421941E-14  7.866835E-17  3.522497E-18  5.786524E-21
    248  9.745016881397E-02  8.744995E-09  7.718676E-11  1.554446E-11  1.868394E-13  2.257862E-14  1.295996E-16  6.173185E-18  1.045845E-20
    249  9.798964068785E-02  1.087463E-08  9.970184E-11  2.145131E-11  2.678635E-13  3.446208E-14  2.046835E-16  1.032500E-17  1.800018E-20
    250  9.892639389759E-02  1.572165E-08  1.540659E-10  3.722023E-11  4.968961E-13  7.133812E-14  4.498318E-16  2.508620E-17  4.598269E-20
    251  9.977784733458E-02  2.174301E-08  2.265190E-10  6.086986E-11  8.641355E-13  1.372171E-13  9.142334E-16  5.591391E-17  1.073362E-19
    252  1.005622893962E-01  2.905849E-08  3.204695E-10  9.508548E-11  1.429354E-12  2.492864E-13  1.748308E-15  1.165087E-16  2.334896E-19
    253  1.013070552067E-01  3.796968E-08  4.422278E-10  1.442731E-10  2.291016E-12  4.371235E-13  3.220211E-15  2.329932E-16  4.866129E-19
    254  1.019791947326E-01  4.802312E-08  5.877947E-10  2.090574E-10  3.489693E-12  7.225258E-13  5.566443E-15  4.340353E-16  9.412345E-19
    255  1.025982572428E-01  5.930008E-08  7.600602E-10  2.928886E-10  5.120967E-12  1.143823E-12  9.186279E-15  7.677781E-16  1.724169E-18
    256  1.032644197032E-01  7.397181E-08  9.967015E-10  4.189391E-10  7.702489E-12  1.867812E-12  1.569280E-14  1.414032E-15  3.298070E-18
    257  1.039121745974E-01  9.118438E-08  1.290301E-09  5.905447E-10  1.140599E-11  2.997857E-12  2.632593E-14  2.553561E-15  6.181452E-18
    258  1.045193471709E-01  1.103740E-07  1.635777E-09  8.113507E-10  1.641732E-11  4.655953E-12  4.263115E-14  4.433114E-15  1.111506E-17
    259  1.051181778144E-01  1.326082E-07  2.057687E-09  1.105437E-09  2.342666E-11  7.164815E-12  6.838426E-14  7.619730E-15  1.978385E-17
    260  1.056826419982E-01  1.569786E-07  2.544390E-09  1.474466E-09  3.264935E-11  1.072692E-11  1.064991E-13  1.267029E-14  3.400631E-17
    261  1.062431336111E-01  1.848770E-07  3.130034E-09  1.956573E-09  4.526816E-11  1.597687E-11  1.649987E-13  2.095885E-14  5.814948E-17
    262  1.068146627648E-01  2.175620E-07  3.851850E-09  2.602328E-09  6.298273E-11  2.392327E-11  2.572676E-13  3.495036E-14  1.003281E-16
    263  1.073656177930E-01  2.535941E-07  4.688830E-09  3.415683E-09  8.636122E-11  3.522478E-11  3.939759E-13  5.712539E-14  1.694960E-16
    264  1.079139362418E-01  2.943974E-07  5.684904E-09  4.466086E-09  1.179725E-10  5.167698E-11  6.011809E-13  9.304656E-14  2.853749E-16
    265  1.084202130578E-01  3.369167E-07  6.773770E-09  5.707996E-09  1.570355E-10  7.349978E-11  8.868886E-13  1.458394E-13  4.612745E-16
    266  1.089957947327E-01  3.915328E-07  8.243521E-09  7.526207E-09  2.169177E-10  1.095157E-10  1.377924E-12  2.428351E-13  7.956030E-16
    267  1.095139929398E-01  4.470608E-07  9.814336E-09  9.635015E-09  2.896524E-10  1.566194E-10  2.046705E-12  3.840410E-13  1.299057E-15
    268  1.100036617482E-01  5.057044E-07  1.155156E-08  1.215119E-08  3.802300E-10  2.194511E-10  2.973026E-12  5.921232E-13  2.064664E-15
    269  1.105581599754E-01  5.801202E-07  1.386485E-08  1.577752E-08  5.167724E-10  3.212497E-10  4.534673E-12  9.665972E-13  3.489149E-15
    270  1.111738162549E-01  6.738990E-07  1.694209E-08  2.104925E-08  7.255695E-10  4.900660E-10  7.243000E-12  1.665569E-12  6.249764E-15
    271  1.117276452796E-01  7.696073E-07  2.025595E-08  2.725226E-08  9.838943E-10  7.164317E-10  1.103905E-11  2.719049E-12  1.056751E-14
    272  1.122547306619E-01  8.718848E-07  2.397838E-08  3.481688E-08  1.314024E-09  1.028257E-09  1.648943E-11  4.337849E-12  1.743661E-14
    273  1.128196390807E-01  9.950568E-07  2.869415E-08  4.523420E-08  1.790919E-09  1.514565E-09  2.535829E-11  7.161572E-12  2.985375E-14
    274  1.134172103791E-01  1.142543E-06  3.465356E-08  5.962745E-08  2.484365E-09  2.282059E-09  4.000556E-11  1.218486E-11  5.280272E-14
    275  1.139661173569E-01  1.295590E-06  4.117436E-08  7.682691E-08  3.355721E-09  3.327447E-09  6.086661E-11  1.988076E-11  8.930305E-14
    276  1.145721141816E-01  1.486521E-06  4.975972E-08  1.015887E-07  4.676446E-09  5.048131E-09  9.681583E-11  3.417547E-11  1.597713E-13
    277  1.151138636995E-01  1.679123E-06  5.889564E-08  1.303738E-07  6.291941E-09  7.331094E-09  1.467191E-10  5.553554E-11  2.691425E-13
    278  1.160623872824E-01  2.074072E-06  7.900826E-08  2.017920E-07  1.058663E-08  1.411668E-08  3.046017E-10  1.304155E-10  6.735160E-13
    279  1.166131253687E-01  2.341798E-06  9.362614E-08  2.600107E-07  1.432546E-08  2.067365E-08  4.662414E-10  2.145789E-10  1.150334E-12
    280  1.171578902390E-01  2.638238E-06  1.106795E-07  3.340676E-07  1.932489E-08  3.016899E-08  7.109763E-10  3.515839E-10  1.956213E-12
    281  1.179966344325E-01  3.163918E-06  1.430313E-07  4.913494E-07  3.065746E-08  5.407097E-08  1.364292E-09  7.541457E-10  4.445279E-12
    282  1.184626561866E-01  3.495999E-06  1.647957E-07  6.086032E-07  3.961789E-08  7.481386E-08  1.961370E-09  1.154056E-09  7.026652E-12
    283  1.189221956404E-01  3.853947E-06  1.893622E-07  7.512941E-07  5.100586E-08  1.030569E-07  2.806332E-09  1.756471E-09  1.104358E-11
    284  1.197605220964E-01  4.591032E-06  2.434511E-07  1.102099E-06  8.083387E-08  1.849527E-07  5.400465E-09  3.786577E-09  2.525540E-11
    285  1.205341475296E-01  5.371915E-06  3.058256E-07  1.565251E-06  1.233776E-07  3.169322E-07  9.876451E-09  7.697073E-09  5.424434E-11
    286  1.212540834288E-01  6.185068E-06  3.763914E-07  2.161608E-06  1.823058E-07  5.220321E-07  1.729334E-08  1.488231E-08  1.104500E-10
    287  1.219299358624E-01  7.015643E-06  4.547345E-07  2.912362E-06  2.618624E-07  8.310065E-07  2.916923E-08  2.757179E-08  2.149019E-10
    288  1.225766858039E-01  7.852767E-06  5.409069E-07  3.847646E-06  3.679886E-07  1.289263E-06  4.785322E-08  4.951034E-08  4.045799E-10
    289  1.231854533608E-01  8.650509E-06  6.312145E-07  4.960106E-06  5.029875E-07  1.935644E-06  7.575345E-08  8.539079E-08  7.298110E-10
    290  1.237219182154E-01  9.328034E-06  7.163573E-07  6.148941E-06  6.567827E-07  2.746823E-06  1.126717E-07  1.370296E-07  1.218713E-09
    291  1.242404039059E-01  9.921389E-06  8.007502E-07  7.488862E-06  8.413364E-07  3.814862E-06  1.637989E-07  2.144626E-07  1.982677E-09
    292  1.248086455930E-01  1.044808E-05  8.907583E-07  9.156274E-06  1.087583E-06  5.390746E-06  2.434324E-07  3.457247E-07  3.335672E-09
    293  1.253177247642E-01  1.075544E-05  9.633977E-07  1.078505E-05  1.347031E-06  7.235472E-06  3.419332E-07  5.225613E-07  5.239841E-09
    294  1.258810647447E-01  1.085182E-05  1.026979E-06  1.264126E-05  1.669680E-06  9.807181E-06  4.875423E-07  8.084156E-07  8.461607E-09
    295  1.264205598797E-01  1.065605E-05  1.063329E-06  1.434017E-05  1.998969E-06  1.279615E-05  6.679595E-07  1.198045E-06  1.306955E-08
    296  1.270317883483E-01  1.006711E-05  1.067142E-06  1.597265E-05  2.367753E-06  1.672036E-05  9.228129E-07  1.810259E-06  2.070329E-08
    297  1.275757308169E-01  9.237562E-06  1.033691E-06  1.698678E-05  2.660769E-06  2.051691E-05  1.190331E-06  2.530078E-06  3.018672E-08
    298  1.286048671531E-01  7.144081E-06  8.863771E-07  1.739760E-05  3.027106E-06  2.759900E-05  1.761557E-06  4.363564E-06  5.645369E-08
    299  1.290949488661E-01  6.052337E-06  7.892401E-07  1.688256E-05  3.090572E-06  3.054766E-05  2.041293E-06  5.441637E-06  7.318878E-08
    300  1.295345101683E-01  5.107749E-06  6.965952E-07  1.609545E-05  3.083940E-06  3.277698E-05  2.282779E-06  6.502209E-06  9.057872E-08
    301  1.303954523490E-01  3.475790E-06  5.178252E-07  1.392844E-05  2.920268E-06  3.581228E-05  2.706565E-06  8.784488E-06  1.311579E-07
    302  1.308549873199E-01  2.759387E-06  4.311099E-07  1.258522E-05  2.769705E-06  3.668659E-05  2.897331E-06  1.008811E-05  1.563496E-07
    303  1.312776310019E-01  2.201749E-06  3.594409E-07  1.131778E-05  2.604947E-06  3.705096E-05  3.047595E-06  1.132316E-05  1.816543E-07
    304  1.320787884157E-01  1.391622E-06  2.470603E-07  8.985550E-06  2.252904E-06  3.670095E-05  3.262662E-06  1.371936E-05  2.350969E-07
    305  1.327308179063E-01  9.325957E-07  1.773661E-07  7.260940E-06  1.952972E-06  3.556207E-05  3.369661E-06  1.568356E-05  2.837102E-07
    306  1.333821207310E-01  6.117104E-07  1.246827E-07  5.750004E-06  1.659904E-06  3.381073E-05  3.416258E-06  1.761107E-05  3.364329E-07
    307  1.339749669338E-01  4.094924E-07  8.893596E-08  4.573699E-06  1.408754E-06  3.179417E-05  3.407415E-06  1.928757E-05  3.873572E-07
    308  1.345530840576E-01  2.724186E-07  6.297041E-08  3.604032E-06  1.183043E-06  2.952777E-05  3.352992E-06  2.080402E-05  4.388512E-07
    309  1.351098094661E-01  1.811234E-07  4.447375E-08  2.823927E-06  9.859898E-07  2.713458E-05  3.259056E-06  2.210361E-05  4.890171E-07
    310  1.359304916944E-01  9.649188E-08  2.591654E-08  1.919393E-06  7.345239E-07  2.336368E-05  3.050142E-06  2.360594E-05  5.605820E-07
    311  1.363572082699E-01  6.855516E-08  1.929884E-08  1.549135E-06  6.219954E-07  2.134143E-05  2.910528E-06  2.413619E-05  5.948391E-07
    312  1.367788244083E-01  4.837018E-08  1.426671E-08  1.240776E-06  5.225270E-07  1.933212E-05  2.753417E-06  2.445629E-05  6.253564E-07
    313  1.375777712339E-01  2.422558E-08  7.809988E-09  7.912327E-07  3.649630E-07  1.558707E-05  2.411682E-06  2.441462E-05  6.697916E-07
    314  1.380438267916E-01  1.586141E-08  5.387821E-09  5.969102E-07  2.904509E-07  1.349373E-05  2.191909E-06  2.395918E-05  6.850462E-07
    315  1.384690951451E-01  1.061641E-08  3.783194E-09  4.550595E-07  2.325630E-07  1.167307E-05  1.982758E-06  2.325498E-05  6.906241E-07
    316  1.391087445178E-01  5.644408E-09  2.162590E-09  2.945884E-07  1.621573E-07  9.149442E-06  1.662790E-06  2.169536E-05  6.823964E-07
    317  1.397002518981E-01  3.051999E-09  1.250903E-09  1.912665E-07  1.128190E-07  7.096546E-06  1.373508E-06  1.978712E-05  6.565834E-07
    318  1.402705851668E-01  1.638004E-09  7.166924E-10  1.225760E-07  7.732078E-08  5.404538E-06  1.111960E-06  1.763486E-05  6.163705E-07
    319  1.408634912375E-01  8.311492E-10  3.893329E-10  7.488197E-08  5.067338E-08  3.955935E-06  8.677168E-07  1.521869E-05  5.616579E-07
    320  1.414089642241E-01  4.338969E-10  2.164259E-10  4.638635E-08  3.349980E-08  2.896475E-06  6.741238E-07  1.297618E-05  5.036420E-07
    321  1.419220762512E-01  2.306291E-10  1.220104E-10  2.895537E-08  2.223852E-08  2.117457E-06  5.212487E-07  1.095525E-05  4.459725E-07
    322  1.422771704232E-01  1.472090E-10  8.108577E-11  2.065537E-08  1.655809E-08  1.686283E-06  4.316347E-07  9.644755E-06  4.058715E-07
    323  1.426029315631E-01  9.686128E-11  5.533575E-11  1.504093E-08  1.254231E-08  1.358939E-06  3.605798E-07  8.524495E-06  3.698625E-07
    324  1.430135230101E-01  5.675301E-11  3.390556E-11  9.996373E-09  8.762265E-09  1.026695E-06  2.851075E-07  7.238380E-06  3.264497E-07
    325  1.434683796643E-01  3.120855E-11  1.953733E-11  6.295102E-09  5.832976E-09  7.455756E-07  2.178016E-07  5.985652E-06  2.818342E-07
    326  1.440315208021E-01  1.485849E-11  9.785439E-12  3.508072E-09  3.483071E-09  4.960629E-07  1.543485E-07  4.681280E-06  2.325646E-07
    327  1.445490332405E-01  7.563639E-12  5.155686E-12  2.028054E-09  2.146465E-09  3.379506E-07  1.114741E-07  3.704268E-06  1.933912E-07
    328  1.451370980342E-01  3.607558E-12  2.499982E-12  1.079716E-09  1.229255E-09  2.169872E-07  7.651393E-08  2.821874E-06  1.559258E-07
    329  1.457052374241E-01  1.847330E-12  1.260601E-12  5.841817E-10  7.138906E-10  1.407769E-07  5.296886E-08  2.161417E-06  1.262080E-07
    330  1.463107957421E-01  9.636153E-13  6.233599E-13  3.018055E-10  3.979014E-10  8.837936E-08  3.565317E-08  1.621865E-06  1.004824E-07
    331  1.468752132891E-01  5.588394E-13  3.353846E-13  1.626072E-10  2.301252E-10  5.712437E-08  2.460157E-08  1.239188E-06  8.116462E-08
    332  1.475510939381E-01  3.088470E-13  1.685186E-13  7.735020E-11  1.191993E-10  3.380107E-08  1.575114E-08  8.968492E-07  6.281700E-08
    333  1.481899111058E-01  1.814647E-13  9.236469E-14  3.816125E-11  6.375335E-11  2.050694E-08  1.030189E-08  6.592838E-07  4.922534E-08
    334  1.491767377555E-01  7.925851E-14  3.883010E-14  1.273600E-11  2.412033E-11  9.414213E-09  5.316791E-09  4.081177E-07  3.366616E-08
    335  1.497116139607E-01  4.950092E-14  2.459575E-14  7.017906E-12  1.421508E-11  6.151472E-09  3.703947E-09  3.139661E-07  2.735083E-08
    336  1.502421520731E-01  3.016711E-14  1.550063E-14  3.867769E-12  8.381677E-12  4.016497E-09  2.578179E-09  2.413454E-07  2.220117E-08
    337  1.509052103900E-01  1.557867E-14  8.530353E-15  1.831934E-12  4.321432E-12  2.347545E-09  1.633163E-09  1.731707E-07  1.705979E-08
    338  1.515352476696E-01  7.937645E-15  4.694905E-15  8.973095E-13  2.295891E-12  1.402085E-09  1.053522E-09  1.258163E-07  1.323525E-08
    339  1.521327102765E-01  4.001323E-15  2.575688E-15  4.524142E-13  1.251501E-12  8.533994E-10  6.902460E-10  9.237561E-08  1.034635E-08
    340  1.526678407657E-01  2.093992E-15  1.464386E-15  2.435634E-13  7.230439E-13  5.437246E-10  4.699719E-10  6.968838E-08  8.259583E-09
    341  1.532481602429E-01  1.005406E-15  7.732826E-16  1.235680E-13  3.963803E-13  3.311649E-10  3.077641E-10  5.102467E-08  6.432680E-09
    342  1.535863948111E-01  6.468116E-16  5.267745E-16  8.285892E-14  2.781848E-13  2.470572E-10  2.395652E-10  4.240048E-08  5.542434E-09
    343  1.538995751697E-01  4.262170E-16  3.662925E-16  5.700340E-14  1.996885E-13  1.876943E-10  1.893400E-10  3.561742E-08  4.815139E-09
    344  1.546020187628E-01  1.643931E-16  1.591448E-16  2.440529E-14  9.412940E-14  1.003840E-10  1.107097E-10  2.389023E-08  3.484575E-09
    345  1.552062305672E-01  7.216874E-17  7.661831E-17  1.165776E-14  4.887134E-14  5.800097E-11  6.910674E-11  1.679020E-08  2.615608E-09
    346  1.557875935888E-01  3.328831E-17  3.766123E-17  5.671264E-15  2.577537E-14  3.385938E-11  4.348232E-11  1.185257E-08  1.968092E-09
    347  1.566447447202E-01  1.202113E-17  1.338200E-17  1.934717E-15  9.912764E-15  1.506014E-11  2.161953E-11  6.991037E-09  1.276366E-09
    348  1.574294426159E-01  6.148896E-18  5.516520E-18  7.186676E-16  4.102230E-15  7.066781E-12  1.124414E-11  4.255416E-09  8.481272E-10
    349  1.581710514975E-01  4.278977E-18  2.687695E-18  2.806246E-16  1.768029E-15  3.404979E-12  5.976905E-12  2.628979E-09  5.696918E-10
    350  1.588328903187E-01  3.618794E-18  1.655451E-18  1.223192E-16  8.345246E-16  1.759125E-12  3.372989E-12  1.697581E-09  3.966129E-10
    351  1.594606073659E-01  3.284853E-18  1.208564E-18  5.666990E-17  4.102562E-16  9.329833E-13  1.946458E-12  1.113904E-09  2.796515E-10
    352  1.600565792087E-01  3.044771E-18  9.896359E-19  2.816715E-17  2.096674E-16  5.069456E-13  1.146501E-12  7.419800E-10  1.995418E-10
    353  1.607059625219E-01  2.785207E-18  8.450210E-19  1.401900E-17  1.019629E-16  2.593397E-13  6.408000E-13  4.743492E-10  1.375672E-10
    354  1.613957576202E-01  2.471276E-18  7.274557E-19  7.409508E-18  4.823294E-17  1.264152E-13  3.433947E-13  2.933831E-10  9.224374E-11
    355  1.620398820205E-01  2.132337E-18  6.228150E-19  4.544913E-18  2.451054E-17  6.417664E-14  1.905694E-13  1.863265E-10  6.321164E-11
    356  1.627691861850E-01  1.710615E-18  5.013166E-19  2.889866E-18  1.186512E-17  2.966977E-14  9.751836E-14  1.110887E-10  4.110185E-11
    357  1.634667099868E-01  1.302816E-18  3.857549E-19  1.969672E-18  6.237247E-18  1.412068E-14  5.117156E-14  6.749214E-11  2.714982E-11
    358  1.645369737572E-01  7.599504E-19  2.309384E-19  1.098562E-18  2.619603E-18  4.488713E-15  1.892365E-14  3.125943E-11  1.431550E-11
    359  1.651200899964E-01  5.360007E-19  1.660924E-19  7.872417E-19  1.751463E-18  2.403506E-15  1.100175E-14  2.052884E-11  1.009659E-11
