 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                dy185         dy186         dy187         dy188         dy189         dy190         dy191         dy192
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  1.355929E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  2.742384E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  5.097618E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  9.849380E-30  1.132363E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  1.842666E-29  2.325649E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  3.268374E-29  4.462326E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  5.685807E-29  8.391819E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  9.468135E-29  1.504741E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  1.555502E-28  2.661846E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  2.555818E-28  4.718531E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  4.080142E-28  8.108276E-29  1.638054E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  6.436470E-28  1.377002E-28  2.915235E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  9.703212E-28  2.223080E-28  4.877000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    266  1.089957947327E-01  1.536678E-27  3.807605E-28  8.701786E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    267  1.095139929398E-01  2.298157E-27  6.113246E-28  1.449848E-29  1.625475E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    268  1.100036617482E-01  3.332260E-27  9.482833E-28  2.329643E-29  2.766287E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    269  1.105581599754E-01  5.041980E-27  1.549480E-27  3.962619E-29  5.028336E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    270  1.111738162549E-01  7.915903E-27  2.650939E-27  7.091157E-29  9.692892E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  1.173455E-26  4.247921E-27  1.183551E-28  1.730623E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    272  1.122547306619E-01  1.690829E-26  6.594794E-27  1.910635E-28  2.980321E-29  1.175198E-30  1.000000E-30  1.000000E-30  1.000000E-30
    273  1.128196390807E-01  2.481607E-26  1.048983E-26  3.170041E-28  5.302206E-29  2.208839E-30  1.000000E-30  1.000000E-30  1.000000E-30
    274  1.134172103791E-01  3.691194E-26  1.699844E-26  5.373203E-28  9.681205E-29  4.239853E-30  1.000000E-30  1.000000E-30  1.000000E-30
    275  1.139661173569E-01  5.260983E-26  2.622605E-26  8.642310E-28  1.668138E-28  7.652273E-30  1.651588E-30  1.000000E-30  1.000000E-30
    276  1.145721141816E-01  7.719507E-26  4.202457E-26  1.450455E-27  3.022526E-28  1.459867E-29  3.417662E-30  1.000000E-30  1.000000E-30
    277  1.151138636995E-01  1.076508E-25  6.343588E-26  2.282660E-27  5.096344E-28  2.578350E-29  6.489814E-30  1.000000E-30  1.000000E-30
    278  1.160623872824E-01  1.927824E-25  1.306646E-25  5.061077E-27  1.276354E-27  7.007693E-29  2.005063E-29  1.076859E-30  1.000000E-30
    279  1.166131253687E-01  2.647401E-25  1.947773E-25  7.877892E-27  2.134190E-27  1.229392E-28  3.792728E-29  2.148546E-30  1.000000E-30
    280  1.171578902390E-01  3.596010E-25  2.870566E-25  1.212085E-26  3.526088E-27  2.130517E-28  7.085158E-29  4.206046E-30  1.000000E-30
    281  1.179966344325E-01  5.741547E-25  5.202125E-25  2.348380E-26  7.630467E-27  4.964434E-28  1.854931E-28  1.184351E-29  1.598333E-30
    282  1.184626561866E-01  7.339051E-25  7.138144E-25  3.345431E-26  1.156619E-26  7.844031E-28  3.129363E-28  2.081445E-29  3.186663E-30
    283  1.189221956404E-01  9.301339E-25  9.704915E-25  4.720585E-26  1.735550E-26  1.226395E-27  5.220807E-28  3.615946E-29  5.945825E-30
    284  1.197605220964E-01  1.432040E-24  1.700228E-24  8.854914E-26  3.645364E-26  2.777791E-27  1.332458E-27  9.940435E-29  1.862222E-29
    285  1.205341475296E-01  2.096709E-24  2.807482E-24  1.558353E-25  7.128898E-26  5.827813E-27  3.125074E-27  2.498299E-28  5.282141E-29
    286  1.212540834288E-01  2.947595E-24  4.418432E-24  2.603812E-25  1.315208E-25  1.148457E-26  6.838428E-27  5.832888E-28  1.380914E-28
    287  1.219299358624E-01  4.008776E-24  6.686632E-24  4.170246E-25  2.313673E-25  2.150366E-26  1.414042E-26  1.282323E-27  3.377900E-28
    288  1.225766858039E-01  5.321132E-24  9.837545E-24  6.480150E-25  3.935807E-25  3.884641E-26  2.811295E-26  2.704393E-27  7.893120E-28
    289  1.231854533608E-01  6.876878E-24  1.401713E-23  9.724804E-25  6.436295E-25  6.725118E-26  5.330504E-26  5.422793E-27  1.744069E-27
    290  1.237219182154E-01  8.545208E-24  1.899256E-23  1.379711E-24  9.854735E-25  1.083030E-25  9.306261E-26  9.948319E-27  3.486666E-27
    291  1.242404039059E-01  1.046325E-23  2.529577E-23  1.921718E-24  1.478216E-24  1.706266E-25  1.585952E-25  1.778951E-26  6.775986E-27
    292  1.248086455930E-01  1.296351E-23  3.438379E-23  2.744353E-24  2.290877E-24  2.791290E-25  2.829362E-25  3.346494E-26  1.396775E-26
    293  1.253177247642E-01  1.557448E-23  4.491263E-23  3.747921E-24  3.368184E-24  4.308897E-25  4.722987E-25  5.859518E-26  2.655771E-26
    294  1.258810647447E-01  1.891932E-23  5.987853E-23  5.250876E-24  5.123004E-24  6.919177E-25  8.274588E-25  1.082610E-25  5.376743E-26
    295  1.264205598797E-01  2.256432E-23  7.810694E-23  7.184828E-24  7.587597E-24  1.079758E-24  1.404420E-24  1.933957E-25  1.048624E-25
    296  1.270317883483E-01  2.722886E-23  1.043988E-22  1.014191E-23  1.172399E-23  1.770814E-24  2.535106E-24  3.700677E-25  2.217514E-25
    297  1.275757308169E-01  3.175237E-23  1.334196E-22  1.361080E-23  1.706229E-23  2.718350E-24  4.241071E-24  6.523055E-25  4.274335E-25
    298  1.286048671531E-01  4.125499E-23  2.064246E-22  2.312093E-23  3.383215E-23  5.967077E-24  1.096858E-23  1.863559E-24  1.447071E-24
    299  1.290949488661E-01  4.552021E-23  2.477254E-22  2.902262E-23  4.575667E-23  8.475740E-24  1.686528E-23  3.006266E-24  2.532134E-24
    300  1.295345101683E-01  4.902179E-23  2.877585E-22  3.510727E-23  5.919397E-23  1.145891E-23  2.448647E-23  4.557353E-24  4.130716E-24
    301  1.303954523490E-01  5.457092E-23  3.718720E-22  4.915143E-23  9.462121E-23  1.998105E-23  4.914349E-23  9.958140E-24  1.041961E-23
    302  1.308549873199E-01  5.601981E-23  4.136570E-22  5.707974E-23  1.180116E-22  2.611356E-23  6.928916E-23  1.469936E-23  1.662026E-23
    303  1.312776310019E-01  5.624190E-23  4.473079E-22  6.423195E-23  1.418578E-22  3.277567E-23  9.327527E-23  2.064263E-23  2.506659E-23
    304  1.320787884157E-01  5.366858E-23  4.917129E-22  7.618933E-23  1.908567E-22  4.788646E-23  1.557854E-22  3.737620E-23  5.197689E-23
    305  1.327308179063E-01  4.838764E-23  4.979347E-22  8.212670E-23  2.281422E-22  6.124308E-23  2.223535E-22  5.699905E-23  8.856845E-23
    306  1.333821207310E-01  4.096412E-23  4.738531E-22  8.323337E-23  2.566356E-22  7.374477E-23  2.990593E-22  8.194118E-23  1.423135E-22
    307  1.339749669338E-01  3.326315E-23  4.282140E-22  7.968131E-23  2.702934E-22  8.266294E-23  3.709960E-22  1.080554E-22  2.077616E-22
    308  1.345530840576E-01  2.578651E-23  3.687454E-22  7.261707E-23  2.705634E-22  8.796418E-23  4.361083E-22  1.348640E-22  2.864567E-22
    309  1.351098094661E-01  1.927328E-23  3.051832E-22  6.349381E-23  2.591140E-22  8.938483E-23  4.881007E-22  1.599726E-22  3.742015E-22
    310  1.359304916944E-01  1.168986E-23  2.153249E-22  4.861306E-23  2.271166E-22  8.555335E-23  5.392166E-22  1.926483E-22  5.196933E-22
    311  1.363572082699E-01  8.728282E-24  1.739968E-22  4.099707E-23  2.055712E-22  8.108376E-23  5.509026E-22  2.059217E-22  5.984381E-22
    312  1.367788244083E-01  6.419372E-24  1.384450E-22  3.403615E-23  1.831172E-22  7.560607E-23  5.535227E-22  2.163955E-22  6.771727E-22
    313  1.375777712339E-01  3.451192E-24  8.646034E-23  2.305102E-23  1.418411E-22  6.389857E-23  5.394098E-22  2.297216E-22  8.273804E-22
    314  1.380438267916E-01  2.348021E-24  6.423582E-23  1.796209E-23  1.195918E-22  5.670284E-23  5.203770E-22  2.330400E-22  9.112299E-22
    315  1.384690951451E-01  1.631580E-24  4.839135E-23  1.413630E-23  1.011889E-22  5.028264E-23  4.982820E-22  2.336775E-22  9.853379E-22
    316  1.391087445178E-01  9.272798E-25  3.107801E-23  9.699801E-24  7.747695E-23  4.133205E-23  4.600552E-22  2.313454E-22  1.093267E-21
    317  1.397002518981E-01  5.405664E-25  2.029690E-23  6.737712E-24  5.959733E-23  3.396445E-23  4.211943E-22  2.260220E-22  1.187109E-21
    318  1.402705851668E-01  3.168627E-25  1.328362E-23  4.681575E-24  4.572155E-23  2.778094E-23  3.826145E-22  2.186852E-22  1.272264E-21
    319  1.408634912375E-01  1.794413E-25  8.444157E-24  3.168443E-24  3.432875E-23  2.230493E-23  3.428946E-22  2.093586E-22  1.355645E-21
    320  1.414089642241E-01  1.053132E-25  5.514362E-24  2.192737E-24  2.615242E-23  1.807983E-23  3.076864E-22  1.997025E-22  1.427287E-21
    321  1.419220762512E-01  6.331393E-26  3.666930E-24  1.540434E-24  2.011891E-23  1.474889E-23  2.763106E-22  1.900154E-22  1.490438E-21
    322  1.422771704232E-01  4.428118E-26  2.751517E-24  1.200910E-24  1.670946E-23  1.275968E-23  2.556024E-22  1.829928E-22  1.531478E-21
    323  1.426029315631E-01  3.180278E-26  2.108415E-24  9.531914E-25  1.405903E-23  1.114672E-23  2.375006E-22  1.764532E-22  1.567525E-21
    324  1.430135230101E-01  2.088877E-26  1.503026E-24  7.104563E-25  1.128099E-23  9.379450E-24  2.160608E-22  1.682331E-22  1.611387E-21
    325  1.434683796643E-01  1.306147E-26  1.029334E-24  5.112852E-25  8.812569E-24  7.724855E-24  1.940687E-22  1.592080E-22  1.657797E-21
    326  1.440315208021E-01  7.263948E-27  6.410020E-25  3.386720E-25  6.464962E-24  6.052275E-24  1.693762E-22  1.482835E-22  1.712827E-21
    327  1.445490332405E-01  4.206033E-27  4.122174E-25  2.306003E-25  4.839063E-24  4.814362E-24  1.489096E-22  1.384473E-22  1.760508E-21
    328  1.451370980342E-01  2.249308E-27  2.484427E-25  1.483631E-25  3.468853E-24  3.699516E-24  1.282707E-22  1.277466E-22  1.812305E-21
    329  1.457052374241E-01  1.222762E-27  1.516401E-25  9.649208E-26  2.505812E-24  2.859073E-24  1.107481E-22  1.179206E-22  1.859801E-21
    330  1.463107957421E-01  6.341726E-28  8.904923E-26  6.066274E-26  1.763659E-24  2.163462E-24  9.440956E-23  1.080029E-22  1.908707E-21
    331  1.468752132891E-01  3.422895E-28  5.396877E-26  3.919232E-26  1.266771E-24  1.663187E-24  8.116270E-23  9.931838E-23  1.952518E-21
    332  1.475510939381E-01  1.632585E-28  2.950797E-26  2.314615E-26  8.498865E-25  1.211002E-24  6.760137E-23  8.972220E-23  2.004340E-21
    333  1.481899111058E-01  8.068100E-29  1.657455E-26  1.399239E-26  5.802644E-25  8.938461E-25  5.672532E-23  8.134544E-23  2.052479E-21
    334  1.491767377555E-01  2.793771E-29  6.755308E-27  6.392136E-27  3.203645E-25  5.571823E-25  4.317945E-23  6.986455E-23  2.129963E-21
    335  1.497116139607E-01  1.522676E-29  4.131832E-27  4.162745E-27  2.314028E-25  4.300563E-25  3.716263E-23  6.423142E-23  2.170354E-21
    336  1.502421520731E-01  8.663147E-30  2.527059E-27  2.709469E-27  1.670570E-25  3.317285E-25  3.197180E-23  5.902596E-23  2.210943E-21
    337  1.509052103900E-01  4.665740E-30  1.364396E-27  1.580702E-27  1.109858E-25  2.395169E-25  2.647479E-23  5.310555E-23  2.263323E-21
    338  1.515352476696E-01  2.696483E-30  7.575715E-28  9.448905E-28  7.510864E-26  1.755183E-25  2.211060E-23  4.801735E-23  2.314089E-21
    339  1.521327102765E-01  1.752626E-30  4.317616E-28  5.772597E-28  5.167039E-26  1.302873E-25  1.860452E-23  4.359033E-23  2.363322E-21
    340  1.526678407657E-01  1.230574E-30  2.603301E-28  3.703424E-28  3.689010E-26  9.961775E-26  1.592447E-23  3.995509E-23  2.408095E-21
    341  1.532481602429E-01  1.031232E-30  1.509183E-28  2.286455E-28  2.556528E-26  7.439002E-26  1.344515E-23  3.635167E-23  2.457841E-21
    342  1.535863948111E-01  1.000000E-30  1.086001E-28  1.720547E-28  2.061879E-26  6.268279E-26  1.217373E-23  3.438783E-23  2.486765E-21
    343  1.538995751697E-01  1.000000E-30  8.048038E-29  1.321230E-28  1.687148E-26  5.342190E-26  1.109554E-23  3.264550E-23  2.513782E-21
    344  1.546020187628E-01  1.000000E-30  4.341450E-29  7.356608E-29  1.074782E-26  3.729678E-26  9.010292E-24  2.906276E-23  2.577262E-21
    345  1.552062305672E-01  1.000000E-30  2.507329E-29  4.420289E-29  7.277478E-27  2.734064E-26  7.525602E-24  2.628664E-23  2.632632E-21
    346  1.557875935888E-01  1.000000E-30  1.525813E-29  2.708702E-29  4.984634E-27  2.022326E-26  6.318219E-24  2.384138E-23  2.686745E-21
    347  1.566447447202E-01  1.020326E-30  9.296688E-30  1.359898E-29  2.842735E-27  1.292164E-26  4.873210E-24  2.062694E-23  2.769486E-21
    348  1.574294426159E-01  1.000000E-30  5.956007E-30  7.264933E-30  1.693820E-27  8.551479E-27  3.835022E-24  1.805035E-23  2.846407E-21
    349  1.581710514975E-01  1.000000E-30  4.365962E-30  4.122885E-30  1.032084E-27  5.757888E-27  3.048053E-24  1.587578E-23  2.919954E-21
    350  1.588328903187E-01  1.000000E-30  3.393389E-30  2.555388E-30  6.617821E-28  4.037637E-27  2.479757E-24  1.414791E-23  2.986057E-21
    351  1.594606073659E-01  1.000000E-30  2.933605E-30  1.717582E-30  4.331470E-28  2.876694E-27  2.035777E-24  1.267157E-23  3.049176E-21
    352  1.600565792087E-01  1.000000E-30  2.544887E-30  1.242587E-30  2.885882E-28  2.077348E-27  1.684297E-24  1.139477E-23  3.109420E-21
    353  1.607059625219E-01  1.000000E-30  2.662723E-30  1.000000E-30  1.854247E-28  1.454740E-27  1.368499E-24  1.014445E-23  3.175522E-21
    354  1.613957576202E-01  1.000000E-30  2.632796E-30  1.000000E-30  1.159266E-28  9.937715E-28  1.095728E-24  8.957441E-24  3.246258E-21
    355  1.620398820205E-01  1.000000E-30  2.328720E-30  1.000000E-30  7.441363E-29  6.931952E-28  8.879783E-25  7.959790E-24  3.312416E-21
    356  1.627691861850E-01  1.000000E-30  2.594373E-30  1.000000E-30  4.557738E-29  4.602421E-28  6.989587E-25  6.959758E-24  3.387786E-21
    357  1.634667099868E-01  1.000000E-30  2.583943E-30  1.000000E-30  2.856860E-29  3.098890E-28  5.545853E-25  6.111513E-24  3.460019E-21
    358  1.645369737572E-01  1.000000E-30  3.783338E-30  1.000000E-30  1.554478E-29  1.678491E-28  3.873096E-25  4.994626E-24  3.572732E-21
    359  1.651200899964E-01  1.000000E-30  2.008895E-30  1.000000E-30  9.801050E-30  1.198449E-28  3.179112E-25  4.470002E-24  3.633397E-21
