 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                au216         au217         au218         au219         au220         au221         au222         au223
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  1.560230E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  2.693470E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  4.606944E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  7.947367E-30  1.059402E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  1.341497E-29  1.915015E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  2.254473E-29  3.433805E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  3.633892E-29  5.878371E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    266  1.089957947327E-01  6.241298E-29  1.081760E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    267  1.095139929398E-01  1.013672E-28  1.870364E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    268  1.100036617482E-01  1.600583E-28  3.134329E-29  1.376624E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    269  1.105581599754E-01  2.680817E-28  5.618159E-29  2.624305E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    270  1.111738162549E-01  4.744287E-28  1.072665E-28  5.258311E-30  1.279576E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  7.914460E-28  1.916870E-28  9.819230E-30  2.603857E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    272  1.122547306619E-01  1.286223E-27  3.327633E-28  1.777902E-29  5.037386E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    273  1.128196390807E-01  2.161156E-27  6.003932E-28  3.356850E-29  1.021612E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    274  1.134172103791E-01  3.735221E-27  1.119507E-27  6.569238E-29  2.157651E-29  1.043127E-30  1.000000E-30  1.000000E-30  1.000000E-30
    275  1.139661173569E-01  6.163154E-27  1.981652E-27  1.215972E-28  4.285807E-29  2.173992E-30  1.000000E-30  1.000000E-30  1.000000E-30
    276  1.145721141816E-01  1.068966E-26  3.716412E-27  2.396501E-28  9.135889E-29  4.877977E-30  1.123208E-30  1.000000E-30  1.000000E-30
    277  1.151138636995E-01  1.744665E-26  6.507679E-27  4.387999E-28  1.795131E-28  1.003771E-29  2.490304E-30  1.072277E-30  1.000000E-30
    278  1.160623872824E-01  4.094678E-26  1.729377E-26  1.261547E-27  5.846327E-28  3.546833E-29  9.895806E-30  4.609401E-30  1.000000E-30
    279  1.166131253687E-01  6.690512E-26  3.039762E-26  2.322191E-27  1.157685E-27  7.366084E-29  2.200370E-29  1.070553E-29  1.000000E-30
    280  1.171578902390E-01  1.083426E-25  5.293402E-26  4.233780E-27  2.270101E-27  1.514786E-28  4.845690E-29  2.463725E-29  1.000000E-30
    281  1.179966344325E-01  2.259845E-25  1.235810E-25  1.061199E-26  6.369289E-27  4.574833E-28  1.627435E-28  8.860265E-29  1.733636E-30
    282  1.184626561866E-01  3.382960E-25  1.970933E-25  1.761346E-26  1.126359E-26  8.432034E-28  3.183763E-28  1.800964E-28  3.919009E-30
    283  1.189221956404E-01  5.016161E-25  3.111494E-25  2.892517E-26  1.969494E-26  1.536028E-27  6.152974E-28  3.615488E-28  8.346851E-30
    284  1.197605220964E-01  1.018843E-24  7.091724E-25  7.087535E-26  5.415014E-26  4.552736E-27  2.032750E-27  1.280727E-27  3.297824E-29
    285  1.205341475296E-01  1.930336E-24  1.496053E-24  1.599441E-25  1.360549E-25  1.226895E-26  6.061576E-27  4.075586E-27  1.161864E-28
    286  1.212540834288E-01  3.446729E-24  2.955012E-24  3.365391E-25  3.166306E-25  3.049111E-26  1.656488E-26  1.183682E-26  3.711965E-28
    287  1.219299358624E-01  5.850484E-24  5.519049E-24  6.672747E-25  6.906537E-25  7.077382E-26  4.206557E-26  3.184032E-26  1.092762E-27
    288  1.225766858039E-01  9.554408E-24  9.883705E-24  1.265835E-24  1.436451E-24  1.562909E-25  1.013113E-25  8.106269E-26  3.035047E-27
    289  1.231854533608E-01  1.492417E-23  1.685000E-23  2.279077E-24  2.822207E-24  3.250313E-25  2.287868E-25  1.929650E-25  7.847282E-27
    290  1.237219182154E-01  2.179863E-23  2.659754E-23  3.775681E-24  5.051620E-24  6.118462E-25  4.633112E-25  4.094514E-25  1.791963E-26
    291  1.242404039059E-01  3.100316E-23  4.079356E-23  6.069387E-24  8.754695E-24  1.113552E-24  9.052575E-25  8.371447E-25  3.934651E-26
    292  1.248086455930E-01  4.483389E-23  6.411285E-23  1.004571E-23  1.574318E-23  2.113489E-24  1.858079E-24  1.806352E-24  9.184489E-26
    293  1.253177247642E-01  6.136106E-23  9.458986E-23  1.552838E-23  2.622478E-23  3.696013E-24  3.487036E-24  3.546081E-24  1.935495E-25
    294  1.258810647447E-01  8.508096E-23  1.425945E-22  2.465554E-23  4.525358E-23  6.732593E-24  6.871455E-24  7.346964E-24  4.339482E-25
    295  1.264205598797E-01  1.137753E-22  2.066895E-22  3.756894E-23  7.471250E-23  1.171038E-23  1.289253E-23  1.446655E-23  9.220040E-25
    296  1.270317883483E-01  1.535394E-22  3.058030E-22  5.884168E-23  1.282295E-22  2.133011E-23  2.560379E-23  3.035535E-23  2.110042E-24
    297  1.275757308169E-01  1.945166E-22  4.207089E-22  8.518515E-23  2.014939E-22  3.535050E-23  4.585106E-23  5.710710E-23  4.290814E-24
    298  1.286048671531E-01  2.773572E-22  7.023148E-22  1.567461E-22  4.334702E-22  8.416590E-23  1.264743E-22  1.729642E-22  1.506219E-23
    299  1.290949488661E-01  3.117437E-22  8.512855E-22  1.990639E-22  5.936691E-22  1.210856E-22  1.955404E-22  2.799600E-22  2.620843E-23
    300  1.295345101683E-01  3.350479E-22  9.795876E-22  2.389069E-22  7.623685E-22  1.624740E-22  2.797013E-22  4.170619E-22  4.163912E-23
    301  1.303954523490E-01  3.481472E-22  1.164756E-21  3.086813E-22  1.126222E-21  2.618492E-22  5.116797E-22  8.268789E-22  9.373315E-23
    302  1.308549873199E-01  3.349445E-22  1.204769E-21  3.337939E-22  1.308110E-21  3.185856E-22  6.661996E-22  1.123987E-21  1.364427E-22
    303  1.312776310019E-01  3.109228E-22  1.195992E-21  3.453421E-22  1.446866E-21  3.680035E-22  8.197305E-22  1.439490E-21  1.861377E-22
    304  1.320787884157E-01  2.458272E-22  1.075115E-21  3.358884E-22  1.597711E-21  4.412571E-22  1.108219E-21  2.099964E-21  3.063158E-22
    305  1.327308179063E-01  1.875702E-22  9.102053E-22  3.030654E-22  1.598216E-21  4.720815E-22  1.308409E-21  2.639475E-21  4.252222E-22
    306  1.333821207310E-01  1.341651E-22  7.230920E-22  2.569075E-22  1.505740E-21  4.763542E-22  1.458986E-21  3.134997E-21  5.580149E-22
    307  1.339749669338E-01  9.458076E-23  5.624580E-22  2.122212E-22  1.369955E-21  4.613329E-22  1.547396E-21  3.521731E-21  6.866710E-22
    308  1.345530840576E-01  6.521100E-23  4.267839E-22  1.707289E-22  1.211130E-21  4.335717E-22  1.590087E-21  3.829279E-21  8.166735E-22
    309  1.351098094661E-01  4.448964E-23  3.193679E-22  1.351621E-22  1.050365E-21  3.989453E-22  1.595433E-21  4.058495E-21  9.442325E-22
    310  1.359304916944E-01  2.436456E-23  2.006356E-22  9.233996E-23  8.219201E-22  3.409283E-22  1.550706E-21  4.279191E-21  1.132855E-21
    311  1.363572082699E-01  1.754306E-23  1.551971E-22  7.462379E-23  7.130878E-22  3.097388E-22  1.507060E-21  4.339756E-21  1.229284E-21
    312  1.367788244083E-01  1.254956E-23  1.192412E-22  5.988602E-23  6.141322E-22  2.792527E-22  1.452854E-21  4.364363E-21  1.322207E-21
    313  1.375777712339E-01  6.483544E-24  7.059683E-23  3.852453E-23  4.520099E-22  2.242907E-22  1.325914E-21  4.317590E-21  1.486929E-21
    314  1.380438267916E-01  4.342151E-24  5.121847E-23  2.934629E-23  3.726383E-22  1.946385E-22  1.240246E-21  4.234540E-21  1.572310E-21
    315  1.384690951451E-01  2.979686E-24  3.782712E-23  2.266404E-23  3.094451E-22  1.694156E-22  1.156480E-21  4.123808E-21  1.640729E-21
    316  1.391087445178E-01  1.658008E-24  2.352452E-23  1.508011E-23  2.297906E-22  1.350851E-22  1.023412E-21  3.897118E-21  1.721438E-21
    317  1.397002518981E-01  9.427573E-25  1.483461E-23  1.012683E-23  1.709047E-22  1.073494E-22  8.961032E-22  3.627530E-21  1.766084E-21
    318  1.402705851668E-01  5.347793E-25  9.304145E-24  6.750994E-24  1.258028E-22  8.426617E-23  7.728420E-22  3.319814E-21  1.776332E-21
    319  1.408634912375E-01  2.890041E-25  5.586277E-24  4.320385E-24  8.931603E-23  6.398836E-23  6.476723E-22  2.960310E-21  1.748654E-21
    320  1.414089642241E-01  1.600826E-25  3.410822E-24  2.798340E-24  6.368094E-23  4.855326E-23  5.383825E-22  2.606309E-21  1.687082E-21
    321  1.419220762512E-01  8.976276E-26  2.097010E-24  1.819250E-24  4.533350E-23  3.666116E-23  4.431401E-22  2.265068E-21  1.598707E-21
    322  1.422771704232E-01  5.930341E-26  1.477227E-24  1.332290E-24  3.536592E-23  2.979617E-23  3.824599E-22  2.030205E-21  1.521946E-21
    323  1.426029315631E-01  4.013450E-26  1.060604E-24  9.913433E-25  2.789326E-23  2.440352E-23  3.310616E-22  1.819595E-21  1.441919E-21
    324  1.430135230101E-01  2.419827E-26  6.891125E-25  6.739003E-25  2.041060E-23  1.872980E-23  2.725147E-22  1.565228E-21  1.330570E-21
    325  1.434683796643E-01  1.356739E-26  4.198739E-25  4.317881E-25  1.419385E-23  1.373539E-23  2.160305E-22  1.303113E-21  1.197735E-21
    326  1.440315208021E-01  6.454072E-27  2.215236E-25  2.425253E-25  8.827734E-24  9.126327E-24  1.581476E-22  1.013947E-21  1.027102E-21
    327  1.445490332405E-01  3.175153E-27  1.199497E-25  1.391425E-25  5.566120E-24  6.117057E-24  1.159554E-22  7.865527E-22  8.718139E-22
    328  1.451370980342E-01  1.377755E-27  5.807714E-26  7.197457E-26  3.206975E-24  3.779374E-24  7.937750E-23  5.742683E-22  7.054582E-22
    329  1.457052374241E-01  5.980649E-28  2.804053E-26  3.705600E-26  1.833316E-24  2.312316E-24  5.365096E-23  4.132292E-22  5.609460E-22
    330  1.463107957421E-01  2.382551E-28  1.252673E-26  1.773637E-26  9.820260E-25  1.332198E-24  3.440102E-23  2.833703E-22  4.282429E-22
    331  1.468752132891E-01  9.848953E-29  5.763213E-27  8.703927E-27  5.355142E-25  7.778269E-25  2.220666E-23  1.948195E-22  3.256060E-22
    332  1.475510939381E-01  3.314144E-29  2.206371E-27  3.602365E-27  2.516733E-25  3.969400E-25  1.278890E-23  1.210505E-22  2.283881E-22
    333  1.481899111058E-01  1.149378E-29  8.642360E-28  1.519593E-27  1.198364E-25  2.044320E-25  7.391392E-24  7.520906E-23  1.592846E-22
    334  1.491767377555E-01  2.129794E-30  1.916977E-28  3.794788E-28  3.624925E-26  6.993926E-26  3.026756E-24  3.446908E-23  8.739882E-23
    335  1.497116139607E-01  1.000000E-30  8.364149E-29  1.758513E-28  1.856398E-26  3.825604E-26  1.825799E-24  2.211488E-23  6.187435E-23
    336  1.502421520731E-01  1.000000E-30  3.592909E-29  8.036040E-29  9.400888E-27  2.070892E-26  1.090288E-24  1.404349E-23  4.335353E-23
    337  1.509052103900E-01  1.000000E-30  1.224914E-29  2.961063E-29  3.942223E-27  9.444729E-27  5.625267E-25  7.828151E-24  2.734627E-23
    338  1.515352476696E-01  1.000000E-30  4.339569E-30  1.127010E-29  1.696473E-27  4.403925E-27  2.951003E-25  4.422002E-24  1.738437E-23
    339  1.521327102765E-01  1.000000E-30  1.610109E-30  4.438856E-30  7.502845E-28  2.102821E-27  1.577351E-25  2.536691E-24  1.116670E-23
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.905919E-30  3.572704E-28  1.072828E-27  8.907735E-26  1.526730E-24  7.441559E-24
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.580446E-28  5.116995E-28  4.746168E-26  8.720078E-25  4.749281E-24
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.775547E-29  3.307486E-28  3.273183E-26  6.263589E-25  3.640540E-24
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.240100E-29  2.199668E-28  2.312475E-26  4.595834E-25  2.838097E-24
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.258259E-29  8.724283E-29  1.051032E-26  2.275081E-25  1.610564E-24
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.337998E-30  3.900850E-29  5.285043E-27  1.231760E-25  9.812685E-25
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.962810E-30  1.781256E-29  2.703871E-27  6.769686E-26  6.047680E-25
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.132856E-30  5.534374E-30  9.925082E-28  2.764648E-26  2.928691E-25
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.884984E-30  3.917618E-28  1.203743E-26  1.491805E-25
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.606434E-28  5.419993E-27  7.804703E-26
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.191216E-29  2.638535E-27  4.347099E-26
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.329972E-29  1.323274E-27  2.479281E-26
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.591332E-29  6.819850E-28  1.445278E-26
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.068088E-30  3.289436E-28  7.977639E-27
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.980026E-30  1.503119E-28  4.210730E-27
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.317446E-30  7.164796E-29  2.299280E-27
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.067861E-29  1.148954E-27
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.348798E-29  5.857776E-28
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.748003E-30  2.040150E-28
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.845939E-30  1.136161E-28
