 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                yb192         yb193         yb194         yb195         yb196         yb197         yb198         yb199
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.539754E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  2.599860E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  4.380691E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  6.651983E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  9.672768E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.292134E-29  1.050404E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.712174E-29  1.463567E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  4.865538E-30  1.562915E-30  1.500399E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  1.742180E-27  7.127356E-28  9.658211E-28  3.331244E-28  1.102585E-28  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  3.883199E-27  1.667452E-27  2.399375E-27  8.617874E-28  3.033134E-28  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  1.341828E-25  6.108930E-26  9.498419E-26  3.596298E-26  1.364887E-26  1.607408E-29  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  3.921931E-25  1.896484E-25  3.204259E-25  1.286748E-25  5.355639E-26  6.343508E-29  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  8.104662E-25  4.169092E-25  7.671256E-25  3.272129E-25  1.497048E-25  1.783411E-28  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  1.377539E-24  7.524311E-25  1.503998E-24  6.801336E-25  3.410258E-25  4.085729E-28  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  2.077559E-24  1.205079E-24  2.617303E-24  1.254858E-24  6.897050E-25  8.311099E-28  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  2.807073E-24  1.721710E-24  4.039328E-24  2.044588E-24  1.223664E-24  1.482618E-27  1.795248E-30  1.000000E-30
    266  1.089957947327E-01  3.648269E-24  2.385182E-24  6.112367E-24  3.291657E-24  2.171148E-24  2.647385E-27  3.366351E-30  1.000000E-30
    267  1.095139929398E-01  4.395070E-24  3.044549E-24  8.452103E-24  4.814120E-24  3.467202E-24  4.252590E-27  5.663800E-30  1.000000E-30
    268  1.100036617482E-01  5.030556E-24  3.681774E-24  1.102997E-23  6.625917E-24  5.188285E-24  6.399739E-27  8.907890E-30  1.000000E-30
    269  1.105581599754E-01  5.606899E-24  4.368919E-24  1.427510E-23  9.110849E-24  7.845419E-24  9.741303E-27  1.426057E-29  1.000000E-30
    270  1.111738162549E-01  6.042801E-24  5.050218E-24  1.818247E-23  1.241667E-23  1.188707E-23  1.487137E-26  2.303893E-29  1.000000E-30
    271  1.117276452796E-01  6.241104E-24  5.557796E-24  2.185123E-23  1.586409E-23  1.671775E-23  2.106167E-26  3.435236E-29  1.000000E-30
    272  1.122547306619E-01  6.252197E-24  5.916820E-24  2.531054E-23  1.948420E-23  2.250685E-23  2.855004E-26  4.892720E-29  1.000000E-30
    273  1.128196390807E-01  6.085179E-24  6.149261E-24  2.881109E-23  2.362409E-23  3.012102E-23  3.849868E-26  6.960414E-29  1.000000E-30
    274  1.134172103791E-01  5.745093E-24  6.225909E-24  3.214140E-23  2.818584E-23  3.991536E-23  5.143936E-26  9.847355E-29  1.000000E-30
    275  1.139661173569E-01  5.315927E-24  6.145661E-24  3.470917E-23  3.238681E-23  5.054108E-23  6.564221E-26  1.325053E-28  1.000000E-30
    276  1.145721141816E-01  4.762318E-24  5.915885E-24  3.691918E-23  3.690639E-23  6.413459E-23  8.403743E-26  1.799634E-28  1.000000E-30
    277  1.151138636995E-01  4.230972E-24  5.606955E-24  3.827972E-23  4.071156E-23  7.791120E-23  1.029226E-25  2.324733E-28  1.000000E-30
    278  1.160623872824E-01  3.309906E-24  4.917499E-24  3.935822E-23  4.669347E-23  1.059675E-22  1.420649E-25  3.526523E-28  1.000000E-30
    279  1.166131253687E-01  2.806655E-24  4.458366E-24  3.916511E-23  4.953205E-23  1.241557E-22  1.679306E-25  4.406198E-28  1.000000E-30
    280  1.171578902390E-01  2.351348E-24  3.992408E-24  3.847769E-23  5.185696E-23  1.434653E-22  1.958013E-25  5.429469E-28  1.000000E-30
    281  1.179966344325E-01  1.748949E-24  3.293292E-24  3.666124E-23  5.453029E-23  1.758385E-22  2.434365E-25  7.356316E-28  1.000000E-30
    282  1.184626561866E-01  1.465270E-24  2.923590E-24  3.527902E-23  5.544916E-23  1.947424E-22  2.718195E-25  8.619643E-28  1.000000E-30
    283  1.189221956404E-01  1.221459E-24  2.581077E-24  3.373686E-23  5.600179E-23  2.140004E-22  3.011654E-25  1.001820E-27  1.000000E-30
    284  1.197605220964E-01  8.619886E-25  2.024244E-24  3.065605E-23  5.626049E-23  2.511155E-22  3.588885E-25  1.303719E-27  1.000000E-30
    285  1.205341475296E-01  6.136156E-25  1.589819E-24  2.761393E-23  5.563545E-23  2.867646E-22  4.159128E-25  1.640189E-27  1.000000E-30
    286  1.212540834288E-01  4.407524E-25  1.252309E-24  2.474024E-23  5.440564E-23  3.208881E-22  4.720188E-25  2.010783E-27  1.000000E-30
    287  1.219299358624E-01  3.192589E-25  9.898793E-25  2.209252E-23  5.277609E-23  3.535585E-22  5.272057E-25  2.416169E-27  1.000000E-30
    288  1.225766858039E-01  2.323682E-25  7.837117E-25  1.967092E-23  5.088988E-23  3.852253E-22  5.821531E-25  2.862877E-27  1.000000E-30
    289  1.231854533608E-01  1.708373E-25  6.240501E-25  1.751133E-23  4.885747E-23  4.152319E-22  6.356299E-25  3.342055E-27  1.000000E-30
    290  1.237219182154E-01  1.294670E-25  5.076082E-25  1.572594E-23  4.691487E-23  4.417869E-22  6.841591E-25  3.817124E-27  1.000000E-30
    291  1.242404039059E-01  9.856372E-26  4.139559E-25  1.411859E-23  4.495000E-23  4.674740E-22  7.322461E-25  4.328050E-27  1.000000E-30
    292  1.248086455930E-01  7.273493E-26  3.295349E-25  1.249522E-23  4.273662E-23  4.957005E-22  7.864215E-25  4.953613E-27  1.000000E-30
    293  1.253177247642E-01  5.509948E-26  2.673066E-25  1.115467E-23  4.069843E-23  5.209814E-22  8.362024E-25  5.578225E-27  1.000000E-30
    294  1.258810647447E-01  4.034925E-26  2.112268E-25  9.805378E-24  3.844129E-23  5.489543E-22  8.927362E-25  6.348132E-27  1.000000E-30
    295  1.264205598797E-01  2.982126E-26  1.679838E-25  8.639676E-24  3.629757E-23  5.756619E-22  9.482372E-25  7.170743E-27  1.000000E-30
    296  1.270317883483E-01  2.105438E-26  1.289459E-25  7.456040E-24  3.389704E-23  6.059264E-22  1.012971E-24  8.217314E-27  1.000000E-30
    297  1.275757308169E-01  1.537354E-26  1.014782E-25  6.517447E-24  3.179988E-23  6.326858E-22  1.072013E-24  9.260678E-27  1.031664E-30
    298  1.286048671531E-01  8.408156E-27  6.402479E-26  5.022482E-24  2.804061E-23  6.835357E-22  1.188817E-24  1.157891E-26  1.267048E-30
    299  1.290949488661E-01  6.269639E-27  5.113870E-26  4.417861E-24  2.631596E-23  7.073833E-22  1.246085E-24  1.285711E-26  1.394902E-30
    300  1.295345101683E-01  4.807701E-27  4.172023E-26  3.931303E-24  2.482542E-23  7.286060E-22  1.298467E-24  1.411235E-26  1.519427E-30
    301  1.303954523490E-01  2.844144E-27  2.788576E-26  3.117671E-24  2.208814E-23  7.702168E-22  1.404900E-24  1.691695E-26  1.794712E-30
    302  1.308549873199E-01  2.139668E-27  2.240416E-26  2.746914E-24  2.070476E-23  7.922281E-22  1.463467E-24  1.862094E-26  1.960203E-30
    303  1.312776310019E-01  1.643105E-27  1.828250E-26  2.441136E-24  1.948373E-23  8.122287E-22  1.518236E-24  2.032743E-26  2.124597E-30
    304  1.320787884157E-01  9.919932E-28  1.239320E-26  1.946562E-24  1.732768E-23  8.499911E-22  1.625471E-24  2.398367E-26  2.473592E-30
    305  1.327308179063E-01  6.544191E-28  8.991106E-27  1.613658E-24  1.570983E-23  8.804998E-22  1.716047E-24  2.742038E-26  2.798048E-30
    306  1.333821207310E-01  4.296567E-28  6.496015E-27  1.333606E-24  1.420808E-23  9.106133E-22  1.809319E-24  3.132382E-26  3.162855E-30
    307  1.339749669338E-01  2.921203E-28  4.821024E-27  1.119119E-24  1.294862E-23  9.377769E-22  1.896907E-24  3.534127E-26  3.534946E-30
    308  1.345530840576E-01  1.998249E-28  3.593954E-27  9.412676E-25  1.180979E-23  9.641415E-22  1.985106E-24  3.974626E-26  3.939604E-30
    309  1.351098094661E-01  1.380363E-28  2.698699E-27  7.947499E-25  1.078672E-23  9.892406E-22  2.072388E-24  4.449334E-26  4.372126E-30
    310  1.359304916944E-01  7.969812E-29  1.763394E-27  6.177892E-25  9.421768E-24  1.025909E-21  2.205874E-24  5.252546E-26  5.097161E-30
    311  1.363572082699E-01  5.975790E-29  1.410634E-27  5.411953E-25  8.773007E-24  1.044813E-21  2.277638E-24  5.725295E-26  5.520401E-30
    312  1.367788244083E-01  4.482015E-29  1.128553E-27  4.740479E-25  8.165261E-24  1.063337E-21  2.350087E-24  6.233947E-26  5.973272E-30
    313  1.375777712339E-01  2.590263E-29  7.374659E-28  3.680655E-25  7.117067E-24  1.098156E-21  2.492085E-24  7.324264E-26  6.936547E-30
    314  1.380438267916E-01  1.878283E-29  5.746107E-28  3.172251E-25  6.564616E-24  1.118307E-21  2.577914E-24  8.046088E-26  7.569297E-30
    315  1.384690951451E-01  1.396580E-29  4.564344E-28  2.765354E-25  6.090650E-24  1.136593E-21  2.658233E-24  8.767390E-26  8.198271E-30
    316  1.391087445178E-01  8.908304E-30  3.219169E-28  2.245145E-25  5.434015E-24  1.163881E-21  2.782709E-24  9.976523E-26  9.246019E-30
    317  1.397002518981E-01  5.867317E-30  2.327152E-28  1.849339E-25  4.886342E-24  1.188915E-21  2.901982E-24  1.124323E-25  1.033590E-29
    318  1.402705851668E-01  3.909202E-30  1.697762E-28  1.531348E-25  4.405671E-24  1.212865E-21  3.020926E-24  1.261839E-25  1.151145E-29
    319  1.408634912375E-01  2.533907E-30  1.218125E-28  1.255248E-25  3.948299E-24  1.237441E-21  3.148537E-24  1.422857E-25  1.287920E-29
    320  1.414089642241E-01  1.702872E-30  8.963353E-29  1.044370E-25  3.567496E-24  1.259888E-21  3.269991E-24  1.589299E-25  1.428460E-29
    321  1.419220762512E-01  1.161146E-30  6.709834E-29  8.777667E-26  3.241497E-24  1.280813E-21  3.387804E-24  1.763761E-25  1.574965E-29
    322  1.422771704232E-01  1.000000E-30  5.478958E-29  7.771941E-26  3.030413E-24  1.295262E-21  3.471619E-24  1.895995E-25  1.685543E-29
    323  1.426029315631E-01  1.000000E-30  4.544464E-29  6.946445E-26  2.847572E-24  1.308445E-21  3.550077E-24  2.026179E-25  1.794039E-29
    324  1.430135230101E-01  1.000000E-30  3.587613E-29  6.026667E-26  2.631997E-24  1.324960E-21  3.651149E-24  2.203238E-25  1.941074E-29
    325  1.434683796643E-01  1.000000E-30  2.758986E-29  5.146495E-26  2.411521E-24  1.343120E-21  3.766036E-24  2.417742E-25  2.118459E-29
    326  1.440315208021E-01  1.000000E-30  1.989767E-29  4.227890E-26  2.162436E-24  1.365420E-21  3.912701E-24  2.713032E-25  2.361492E-29
    327  1.445490332405E-01  1.000000E-30  1.467205E-29  3.520211E-26  1.952836E-24  1.385741E-21  4.051972E-24  3.017122E-25  2.610553E-29
    328  1.451370980342E-01  1.000000E-30  1.036129E-29  2.855916E-26  1.738256E-24  1.408601E-21  4.215590E-24  3.404966E-25  2.926652E-29
    329  1.457052374241E-01  1.000000E-30  7.397745E-30  2.331782E-26  1.552907E-24  1.430516E-21  4.379509E-24  3.827946E-25  3.269686E-29
    330  1.463107957421E-01  1.000000E-30  5.139704E-30  1.873208E-26  1.374291E-24  1.453697E-21  4.560851E-24  4.339055E-25  3.682231E-29
    331  1.468752132891E-01  1.000000E-30  3.647596E-30  1.524974E-26  1.225206E-24  1.475108E-21  4.736239E-24  4.878439E-25  4.115609E-29
    332  1.475510939381E-01  1.000000E-30  2.408312E-30  1.190942E-26  1.067352E-24  1.500418E-21  4.954489E-24  5.615172E-25  4.704778E-29
    333  1.481899111058E-01  1.000000E-30  1.622026E-30  9.400595E-27  9.351179E-25  1.524190E-21  5.170014E-24  6.417953E-25  5.343830E-29
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  6.497790E-27  7.604583E-25  1.560076E-21  5.519793E-24  7.895666E-25  6.513659E-29
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  5.315140E-27  6.797167E-25  1.579616E-21  5.720248E-24  8.840165E-25  7.257894E-29
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  4.341065E-27  6.067515E-25  1.598804E-21  5.926103E-24  9.894122E-25  8.085808E-29
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  3.366898E-27  5.261798E-25  1.622438E-21  6.193406E-24  1.139442E-24  9.260321E-29
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  2.642934E-27  4.595056E-25  1.644705E-21  6.458873E-24  1.303698E-24  1.054180E-28
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  2.093194E-27  4.030966E-25  1.665697E-21  6.721675E-24  1.482518E-24  1.193285E-28
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.696778E-27  3.582770E-25  1.684342E-21  6.966441E-24  1.664166E-24  1.334228E-28
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.350569E-27  3.152557E-25  1.704339E-21  7.242137E-24  1.887145E-24  1.506827E-28
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.181725E-27  2.925255E-25  1.716043E-21  7.408611E-24  2.031322E-24  1.618231E-28
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.042552E-27  2.726206E-25  1.726817E-21  7.566270E-24  2.175264E-24  1.729325E-28
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  7.861082E-28  2.326164E-25  1.750410E-21  7.931043E-24  2.537076E-24  2.008048E-28
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  6.163761E-28  2.029413E-25  1.770572E-21  8.259948E-24  2.897782E-24  2.285327E-28
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  4.864314E-28  1.776588E-25  1.789785E-21  8.589983E-24  3.295593E-24  2.590603E-28
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  3.417774E-28  1.456727E-25  1.817418E-21  9.100383E-24  3.987617E-24  3.120637E-28
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  2.471526E-28  1.214370E-25  1.842392E-21  9.596015E-24  4.752490E-24  3.705373E-28
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.809050E-28  1.018659E-25  1.865554E-21  1.009018E-23  5.617017E-24  4.365367E-28
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.368556E-28  8.707395E-26  1.885970E-21  1.055413E-23  6.524951E-24  5.057747E-28
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.048507E-28  7.497209E-26  1.905049E-21  1.101491E-23  7.526596E-24  5.820993E-28
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  8.111063E-29  6.487610E-26  1.922886E-21  1.147194E-23  8.627066E-24  6.659088E-28
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  6.124248E-29  5.541176E-26  1.941842E-21  1.199159E-23  1.001478E-23  7.715506E-28
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  4.536208E-29  4.682321E-26  1.961520E-21  1.257017E-23  1.174289E-23  9.030749E-28
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  3.411427E-29  3.989043E-26  1.979429E-21  1.313623E-23  1.363819E-23  1.047323E-27
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  2.465536E-29  3.327296E-26  1.999002E-21  1.380771E-23  1.616462E-23  1.239646E-27
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.803202E-29  2.791918E-26  2.017132E-21  1.448283E-23  1.903573E-23  1.458316E-27
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.094603E-29  2.124242E-26  2.042919E-21  1.557869E-23  2.449665E-23  1.874671E-27
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  8.478585E-30  1.830250E-26  2.056524E-21  1.621270E-23  2.812716E-23  2.151837E-27
