 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                tb179         tb180         tb181         tb182         tb183         tb184         tb185         tb186
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  3.124679E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  2.067692E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  2.465300E-28  5.524439E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  9.684909E-28  2.239270E-29  1.886718E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  2.698630E-27  6.623443E-29  6.349808E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  6.361540E-27  1.654053E-28  1.724700E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  1.278643E-26  3.503736E-28  3.938505E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  2.322861E-26  6.682833E-28  8.054712E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  4.343909E-26  1.317520E-27  1.712735E-28  1.983931E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  7.738066E-26  2.471663E-27  3.460306E-28  4.188917E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  1.291871E-25  4.333149E-27  6.506299E-28  8.218801E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  2.100960E-25  7.397559E-27  1.190755E-27  1.569123E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  3.258114E-25  1.201289E-26  2.065598E-27  2.833386E-29  1.828365E-30  1.000000E-30  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  4.968429E-25  1.918222E-26  3.523321E-27  5.030677E-29  3.473248E-30  1.000000E-30  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  7.553073E-25  3.057235E-26  6.008866E-27  8.940054E-29  6.572476E-30  1.000000E-30  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  1.114335E-24  4.722082E-26  9.911291E-27  1.534678E-28  1.199316E-29  1.000000E-30  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  1.622173E-24  7.197032E-26  1.613353E-26  2.600023E-28  2.160069E-29  1.000000E-30  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  2.261028E-24  1.046839E-25  2.494603E-26  4.172275E-28  3.668988E-29  1.000000E-30  1.000000E-30  1.000000E-30
    266  1.089957947327E-01  3.287267E-24  1.598053E-25  4.083925E-26  7.126768E-28  6.688198E-29  1.000000E-30  1.000000E-30  1.000000E-30
    267  1.095139929398E-01  4.529060E-24  2.301188E-25  6.265349E-26  1.136229E-27  1.131019E-28  1.041266E-30  1.000000E-30  1.000000E-30
    268  1.100036617482E-01  6.060638E-24  3.211429E-25  9.286254E-26  1.746778E-27  1.838941E-28  1.747997E-30  1.000000E-30  1.000000E-30
    269  1.105581599754E-01  8.393131E-24  4.665337E-25  1.444832E-25  2.833393E-27  3.179493E-28  3.129201E-30  1.000000E-30  1.000000E-30
    270  1.111738162549E-01  1.195597E-23  7.010995E-25  2.344335E-25  4.816611E-27  5.804841E-28  5.939899E-30  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  1.613495E-23  9.931503E-25  3.559854E-25  7.629295E-27  9.808871E-28  1.039752E-29  1.707118E-30  1.000000E-30
    272  1.122547306619E-01  2.117489E-23  1.365339E-24  5.230810E-25  1.167314E-26  1.596748E-27  1.750762E-29  3.060439E-30  1.000000E-30
    273  1.128196390807E-01  2.807457E-23  1.903270E-24  7.834583E-25  1.826386E-26  2.671044E-27  3.037476E-29  5.698022E-30  1.000000E-30
    274  1.134172103791E-01  3.739612E-23  2.674271E-24  1.188344E-24  2.902131E-26  4.557668E-27  5.388278E-29  1.089889E-29  1.000000E-30
    275  1.139661173569E-01  4.783026E-23  3.593620E-24  1.713953E-24  4.369747E-26  7.329978E-27  8.982901E-29  1.948083E-29  1.000000E-30
    276  1.145721141816E-01  6.209508E-23  4.928718E-24  2.543040E-24  6.801149E-26  1.227563E-26  1.565694E-28  3.668988E-29  1.000000E-30
    277  1.151138636995E-01  7.698992E-23  6.420617E-24  3.555709E-24  9.927801E-26  1.914020E-26  2.530596E-28  6.358321E-29  1.322067E-30
    278  1.160623872824E-01  1.136099E-22  1.033907E-23  6.488246E-24  1.954696E-25  4.233927E-26  5.964535E-28  1.694963E-28  3.847260E-30
    279  1.166131253687E-01  1.361165E-22  1.303733E-23  8.803001E-24  2.772935E-25  6.430753E-26  9.402985E-28  2.872443E-28  6.822648E-30
    280  1.171578902390E-01  1.605725E-22  1.618334E-23  1.175328E-23  3.870228E-25  9.606422E-26  1.457627E-27  4.784609E-28  1.188419E-29
    281  1.179966344325E-01  2.068433E-22  2.256192E-23  1.834882E-23  6.472896E-25  1.785378E-25  2.869253E-27  1.052967E-27  2.803283E-29
    282  1.184626561866E-01  2.308915E-22  2.632507E-23  2.280873E-23  8.362602E-25  2.446929E-25  4.061051E-27  1.586510E-27  4.391394E-29
    283  1.189221956404E-01  2.550241E-22  3.038135E-23  2.802830E-23  1.067694E-24  3.312448E-25  5.675720E-27  2.358971E-27  6.786210E-29
    284  1.197605220964E-01  3.076516E-22  3.973126E-23  4.113854E-23  1.681244E-24  5.808716E-25  1.055389E-26  4.915591E-27  1.517930E-28
    285  1.205341475296E-01  3.547591E-22  4.939200E-23  5.694354E-23  2.484700E-24  9.489963E-25  1.821031E-26  9.431018E-27  3.111144E-28
    286  1.212540834288E-01  3.953720E-22  5.907166E-23  7.533082E-23  3.495474E-24  1.466798E-24  2.962685E-26  1.695075E-26  5.949524E-28
    287  1.219299358624E-01  4.292126E-22  6.855715E-23  9.618370E-23  4.730496E-24  2.169974E-24  4.600799E-26  2.892595E-26  1.076641E-27
    288  1.225766858039E-01  4.567969E-22  7.781664E-23  1.196929E-22  6.226469E-24  3.112254E-24  6.914491E-26  4.760808E-26  1.875181E-27
    289  1.231854533608E-01  4.774466E-22  8.645516E-23  1.450993E-22  7.960511E-24  4.316491E-24  1.002452E-25  7.523479E-26  3.126714E-27
    290  1.237219182154E-01  4.902743E-22  9.371861E-23  1.699407E-22  9.773804E-24  5.696582E-24  1.375989E-25  1.114739E-25  4.858602E-27
    291  1.242404039059E-01  4.984495E-22  1.004328E-22  1.963341E-22  1.182183E-23  7.391250E-24  1.854861E-25  1.618607E-25  7.388855E-27
    292  1.248086455930E-01  5.037549E-22  1.075699E-22  2.284548E-22  1.446970E-23  9.774635E-24  2.558525E-25  2.423267E-25  1.164132E-26
    293  1.253177247642E-01  5.034275E-22  1.132770E-22  2.592467E-22  1.718603E-23  1.244876E-23  3.384560E-25  3.451528E-25  1.736162E-26
    294  1.258810647447E-01  4.995052E-22  1.191393E-22  2.963124E-22  2.066625E-23  1.617884E-23  4.588593E-25  5.080596E-25  2.689930E-26
    295  1.264205598797E-01  4.910352E-22  1.238854E-22  3.338143E-22  2.444937E-23  2.062774E-23  6.093586E-25  7.303301E-25  4.062445E-26
    296  1.270317883483E-01  4.778017E-22  1.285223E-22  3.794509E-22  2.938714E-23  2.700339E-23  8.356286E-25  1.096298E-24  6.451433E-26
    297  1.275757308169E-01  4.609790E-22  1.313233E-22  4.208027E-22  3.426083E-23  3.398419E-23  1.096338E-24  1.559714E-24  9.653559E-26
    298  1.286048671531E-01  4.313536E-22  1.371184E-22  5.136471E-22  4.601083E-23  5.281137E-23  1.844615E-24  3.062786E-24  2.087336E-25
    299  1.290949488661E-01  4.074080E-22  1.365118E-22  5.512563E-22  5.169853E-23  6.365318E-23  2.309841E-24  4.131447E-24  2.949271E-25
    300  1.295345101683E-01  3.842323E-22  1.350100E-22  5.833710E-22  5.702229E-23  7.479260E-23  2.809152E-24  5.372785E-24  3.999030E-25
    301  1.303954523490E-01  3.424794E-22  1.321669E-22  6.526155E-22  6.922068E-23  1.028566E-22  4.134909E-24  9.025588E-24  7.295154E-25
    302  1.308549873199E-01  3.161893E-22  1.283340E-22  6.808796E-22  7.546309E-23  1.199193E-22  5.000331E-24  1.171954E-23  9.902443E-25
    303  1.312776310019E-01  2.917993E-22  1.240881E-22  7.035433E-22  8.120823E-23  1.373118E-22  5.922353E-24  1.482405E-23  1.305002E-24
    304  1.320787884157E-01  2.497705E-22  1.161034E-22  7.471210E-22  9.319348E-23  1.773832E-22  8.160534E-24  2.315644E-23  2.204575E-24
    305  1.327308179063E-01  2.154637E-22  1.077476E-22  7.692670E-22  1.022634E-22  2.145094E-22  1.040510E-23  3.272750E-23  3.322599E-24
    306  1.333821207310E-01  1.828972E-22  9.844137E-23  7.803086E-22  1.105952E-22  2.558222E-22  1.308813E-23  4.566282E-23  4.945660E-24
    307  1.339749669338E-01  1.549983E-22  8.924251E-23  7.784873E-22  1.170123E-22  2.960342E-22  1.590356E-23  6.101089E-23  7.011736E-24
    308  1.345530840576E-01  1.298817E-22  7.989759E-23  7.656674E-22  1.219172E-22  3.367998E-22  1.898229E-23  7.993590E-23  9.737548E-24
    309  1.351098094661E-01  1.077873E-22  7.069961E-23  7.422004E-22  1.249750E-22  3.759850E-22  2.219880E-23  1.023264E-22  1.318892E-23
    310  1.359304916944E-01  7.990555E-23  5.765226E-23  6.929028E-22  1.267772E-22  4.328827E-22  2.738520E-23  1.443618E-22  2.023489E-23
    311  1.363572082699E-01  6.680304E-23  5.066520E-23  6.536077E-22  1.249033E-22  4.557024E-22  2.988997E-23  1.690275E-22  2.475572E-23
    312  1.367788244083E-01  5.519558E-23  4.398894E-23  6.088644E-22  1.214876E-22  4.734159E-22  3.218659E-23  1.951804E-22  2.986035E-23
    313  1.375777712339E-01  3.717041E-23  3.256141E-23  5.153947E-22  1.116686E-22  4.933671E-22  3.592059E-23  2.488449E-22  4.137513E-23
    314  1.380438267916E-01  2.847381E-23  2.636789E-23  4.515437E-22  1.026874E-22  4.883870E-22  3.701770E-23  2.772698E-22  4.840981E-23
    315  1.384690951451E-01  2.180006E-23  2.124315E-23  3.910513E-22  9.296819E-23  4.731136E-22  3.720801E-23  2.994266E-22  5.467645E-23
    316  1.391087445178E-01  1.397992E-23  1.471499E-23  3.021855E-22  7.683427E-23  4.331535E-22  3.602109E-23  3.231115E-22  6.314424E-23
    317  1.397002518981E-01  8.768752E-24  9.916649E-24  2.254476E-22  6.102454E-23  3.784129E-22  3.314890E-23  3.289441E-22  6.847774E-23
    318  1.402705851668E-01  5.302983E-24  6.430071E-24  1.613300E-22  4.639958E-23  3.155459E-22  2.907101E-23  3.181754E-22  7.042875E-23
    319  1.408634912375E-01  2.972596E-24  3.876922E-24  1.078744E-22  3.306438E-23  2.477460E-22  2.406366E-23  2.918506E-22  6.888303E-23
    320  1.414089642241E-01  1.663597E-24  2.321555E-24  7.107662E-23  2.310478E-23  1.893114E-22  1.930792E-23  2.574788E-22  6.449210E-23
    321  1.419220762512E-01  9.272965E-25  1.379290E-24  4.621666E-23  1.588347E-23  1.416386E-22  1.512998E-23  2.207126E-22  5.848265E-23
    322  1.422771704232E-01  6.054308E-25  9.414865E-25  3.359713E-23  1.200262E-23  1.135312E-22  1.252404E-23  1.944849E-22  5.358919E-23
    323  1.426029315631E-01  4.041107E-25  6.546800E-25  2.475644E-23  9.165364E-24  9.152947E-23  1.040051E-23  1.710831E-22  4.887057E-23
    324  1.430135230101E-01  2.391837E-25  4.080900E-25  1.660519E-23  6.431407E-24  6.879113E-23  8.115360E-24  1.435789E-22  4.292755E-23
    325  1.434683796643E-01  1.314095E-25  2.375130E-25  1.048489E-23  4.270147E-24  4.929781E-23  6.063534E-24  1.163261E-22  3.659038E-23
    326  1.440315208021E-01  6.121733E-26  1.188796E-25  5.807876E-24  2.518001E-24  3.196691E-23  4.141503E-24  8.787618E-23  2.944457E-23
    327  1.445490332405E-01  2.967657E-26  6.158244E-26  3.304835E-24  1.518126E-24  2.104586E-23  2.860791E-24  6.664295E-23  2.367406E-23
    328  1.451370980342E-01  1.278370E-26  2.861644E-26  1.709541E-24  8.389873E-25  1.286043E-23  1.846809E-24  4.786217E-23  1.817721E-23
    329  1.457052374241E-01  5.565421E-27  1.340803E-26  8.888067E-25  4.651583E-25  7.860988E-24  1.190774E-24  3.422510E-23  1.387041E-23
    330  1.463107957421E-01  2.251907E-27  5.868550E-27  4.350827E-25  2.439796E-25  4.579054E-24  7.345246E-25  2.359607E-23  1.025312E-23
    331  1.468752132891E-01  9.561342E-28  2.678657E-27  2.204404E-25  1.318690E-25  2.730458E-24  4.621662E-25  1.647962E-23  7.644893E-24
    332  1.475510939381E-01  3.395357E-28  1.032668E-27  9.630520E-26  6.228521E-26  1.451697E-24  2.621692E-25  1.059908E-23  5.320365E-24
    333  1.481899111058E-01  1.267861E-28  4.129364E-28  4.332182E-26  3.017783E-26  7.873468E-25  1.512447E-25  6.892624E-24  3.729808E-24
    334  1.491767377555E-01  3.119052E-29  9.941303E-29  1.232747E-26  9.647935E-27  3.001680E-25  6.349004E-26  3.486538E-24  2.121007E-24
    335  1.497116139607E-01  1.381100E-29  4.512994E-29  6.145636E-27  5.116658E-27  1.750639E-25  3.902189E-26  2.372554E-24  1.538810E-24
    336  1.502421520731E-01  7.536530E-30  2.098105E-29  3.044155E-27  2.696752E-27  1.015019E-25  2.384381E-26  1.605200E-24  1.109843E-24
    337  1.509052103900E-01  5.284767E-30  8.869211E-30  1.255444E-27  1.199190E-27  5.080967E-26  1.274907E-26  9.753289E-25  7.308206E-25
    338  1.515352476696E-01  4.120509E-30  4.357637E-30  5.367148E-28  5.488216E-28  2.599606E-26  6.947160E-27  6.004334E-25  4.859063E-25
    339  1.521327102765E-01  3.558651E-30  2.644362E-30  2.392407E-28  2.588679E-28  1.359365E-26  3.857512E-27  3.746708E-25  3.263438E-25
    340  1.526678407657E-01  3.023531E-30  1.881908E-30  1.166821E-28  1.313625E-28  7.535859E-27  2.256912E-27  2.434585E-25  2.265920E-25
    341  1.532481602429E-01  3.192776E-30  1.715529E-30  5.665724E-29  6.371673E-29  3.947352E-27  1.252745E-27  1.513570E-25  1.514381E-25
    342  1.535863948111E-01  1.848521E-30  1.000000E-30  3.434892E-29  4.049301E-29  2.685670E-27  8.829091E-28  1.141587E-25  1.191688E-25
    343  1.538995751697E-01  1.688687E-30  1.000000E-30  2.325512E-29  2.720952E-29  1.877571E-27  6.371055E-28  8.764940E-26  9.517444E-26
    344  1.546020187628E-01  3.703625E-30  1.829601E-30  1.746624E-29  1.422776E-29  8.542789E-28  3.079668E-28  4.822187E-26  5.722213E-26
    345  1.552062305672E-01  3.144432E-30  1.549762E-30  1.195295E-29  8.053483E-30  4.296357E-28  1.630342E-28  2.857537E-26  3.662098E-26
    346  1.557875935888E-01  3.013600E-30  1.468751E-30  9.824142E-30  5.477506E-30  2.244290E-28  8.848564E-29  1.713033E-26  2.365120E-26
    347  1.566447447202E-01  4.401462E-30  2.115362E-30  1.237248E-29  5.737382E-30  1.009308E-28  3.859201E-29  7.979485E-27  1.229639E-26
    348  1.574294426159E-01  3.942909E-30  1.912884E-30  1.096383E-29  4.811413E-30  5.269376E-29  1.878487E-29  3.916896E-27  6.677953E-27
    349  1.581710514975E-01  3.704356E-30  1.780076E-30  9.577289E-30  4.363945E-30  3.347673E-29  1.060179E-29  1.977582E-27  3.708296E-27
    350  1.588328903187E-01  3.181611E-30  1.570224E-30  8.487885E-30  3.762708E-30  2.418304E-29  6.899343E-30  1.067782E-27  2.178375E-27
    351  1.594606073659E-01  3.020172E-30  1.471501E-30  7.825016E-30  3.521991E-30  1.959525E-29  5.235324E-30  5.931774E-28  1.307696E-27
    352  1.600565792087E-01  2.818040E-30  1.382544E-30  7.448451E-30  3.248572E-30  1.684865E-29  4.339840E-30  3.387376E-28  8.008788E-28
    353  1.607059625219E-01  3.095610E-30  1.480215E-30  7.930452E-30  3.487244E-30  1.647954E-29  4.286053E-30  1.860578E-28  4.682449E-28
    354  1.613957576202E-01  3.161730E-30  1.555275E-30  7.991667E-30  3.696526E-30  1.734490E-29  4.276064E-30  1.005645E-28  2.641051E-28
    355  1.620398820205E-01  2.979585E-30  1.430935E-30  7.462931E-30  3.371530E-30  1.544274E-29  3.872990E-30  5.750543E-29  1.540222E-28
    356  1.627691861850E-01  3.291778E-30  1.594391E-30  8.360917E-30  3.744264E-30  1.677560E-29  4.273003E-30  3.421479E-29  8.464076E-29
    357  1.634667099868E-01  3.091032E-30  1.509520E-30  7.662593E-30  3.580030E-30  1.600923E-29  4.000411E-30  2.199503E-29  4.795724E-29
    358  1.645369737572E-01  4.565718E-30  2.340231E-30  1.140676E-29  5.391485E-30  2.331730E-29  5.994275E-30  1.968556E-29  2.341151E-29
    359  1.651200899964E-01  2.531657E-30  1.225668E-30  6.204481E-30  2.870320E-30  1.221523E-29  3.258733E-30  1.076825E-29  1.358562E-29
