 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                w189          w190          w191          w192          w193          w194          w195          w196 
    180  5.987296131417E-02  4.757506E-28  3.307604E-28  5.732022E-29  1.076052E-29  1.134010E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  5.249066E-28  3.694783E-28  6.412797E-29  1.226265E-29  1.314170E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  7.120045E-28  5.253325E-28  9.509227E-29  1.871253E-29  2.092837E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  8.072557E-28  6.265779E-28  1.181901E-28  2.437037E-29  2.736186E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  9.496760E-28  7.771394E-28  1.533720E-28  3.363147E-29  3.872255E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.892457E-27  1.617764E-27  3.303394E-28  7.505854E-29  8.614587E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  2.140487E-27  1.937031E-27  4.146043E-28  9.931145E-29  1.195548E-29  1.083956E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.037034E-27  1.904956E-27  4.190760E-28  1.036491E-28  1.272585E-29  1.192114E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  2.365154E-27  2.295549E-27  5.214257E-28  1.341319E-28  1.690109E-29  1.630596E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  4.867162E-27  4.957538E-27  1.169295E-27  3.129283E-28  4.038672E-29  3.910170E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  5.447763E-27  5.900154E-27  1.464684E-27  4.161142E-28  5.550358E-29  5.774124E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  4.760321E-27  5.296044E-27  1.343446E-27  3.909919E-28  5.285977E-29  6.007417E-30  1.034771E-30  1.000000E-30
    192  6.382753282149E-02  5.429739E-27  6.307677E-27  1.660883E-27  5.056037E-28  7.020794E-29  8.123735E-30  1.422308E-30  1.000000E-30
    193  6.429792763326E-02  1.132251E-26  1.403972E-26  3.907710E-27  1.269645E-27  1.829110E-28  2.245112E-29  4.234073E-30  1.000000E-30
    194  6.470641913937E-02  1.385608E-26  1.845721E-26  5.430226E-27  1.867849E-27  2.770705E-28  3.604180E-29  6.740086E-30  1.000000E-30
    195  6.514351188605E-02  1.847054E-26  2.614656E-26  8.091547E-27  2.951711E-27  4.526808E-28  6.265730E-29  1.266208E-29  1.938856E-30
    196  6.551961572666E-02  1.827993E-26  2.607011E-26  8.132990E-27  3.009418E-27  4.663680E-28  6.629809E-29  1.354549E-29  2.158446E-30
    197  6.614173306661E-02  4.277244E-26  7.045682E-26  2.473836E-26  1.038365E-26  1.718273E-27  2.681069E-28  5.746709E-29  9.295018E-30
    198  6.666431851744E-02  4.396888E-26  7.226229E-26  2.542187E-26  1.086164E-26  1.828677E-27  3.016299E-28  6.810370E-29  1.258110E-29
    199  6.714973898932E-02  5.832681E-26  1.021719E-25  3.753164E-26  1.669116E-26  2.867555E-27  4.919562E-28  1.147722E-28  2.219426E-29
    200  6.763365269933E-02  7.478782E-26  1.432192E-25  5.650239E-26  2.714483E-26  4.859259E-27  8.887136E-28  2.154919E-28  4.329048E-29
    201  6.810748363549E-02  8.975904E-26  1.868735E-25  7.885246E-26  4.083065E-26  7.616647E-27  1.494411E-27  3.794486E-28  8.045959E-29
    202  6.886988901479E-02  2.275914E-25  5.661014E-25  2.635968E-25  1.446345E-25  2.741855E-26  5.343050E-27  1.332878E-27  2.785224E-28
    203  6.932442343830E-02  1.407985E-25  3.289954E-25  1.536567E-25  9.084119E-26  1.835085E-26  4.202268E-27  1.195256E-27  3.038327E-28
    204  6.977291475786E-02  1.600375E-25  4.181265E-25  2.148729E-25  1.410272E-25  3.008847E-26  7.563046E-27  2.284857E-27  6.062259E-28
    205  7.051837306122E-02  3.729331E-25  1.057838E-24  5.762080E-25  4.032837E-25  8.932225E-26  2.428343E-26  7.799799E-27  2.262538E-27
    206  7.120724846930E-02  4.038728E-25  1.301035E-24  7.889281E-25  6.161476E-25  1.440185E-25  4.210372E-26  1.407540E-26  4.285479E-27
    207  7.185571854523E-02  4.433352E-25  1.554802E-24  1.007597E-24  8.586264E-25  2.118038E-25  6.937805E-26  2.518358E-26  8.460173E-27
    208  7.250556240022E-02  4.986154E-25  1.916432E-24  1.339810E-24  1.246352E-24  3.228931E-25  1.163930E-25  4.535876E-26  1.690576E-26
    209  7.308358088908E-02  4.518618E-25  1.882755E-24  1.406296E-24  1.412372E-24  3.819156E-25  1.491721E-25  6.151150E-26  2.476607E-26
    210  7.365083251161E-02  4.372543E-25  1.979445E-24  1.581500E-24  1.715314E-24  4.839882E-25  2.043717E-25  8.892436E-26  3.842936E-26
    211  7.420607479025E-02  3.970669E-25  1.951578E-24  1.666240E-24  1.949500E-24  5.736333E-25  2.617227E-25  1.201287E-25  5.570715E-26
    212  7.477269193766E-02  3.767641E-25  2.015668E-24  1.843113E-24  2.332250E-24  7.166685E-25  3.542208E-25  1.717890E-25  8.566360E-26
    213  7.532671922740E-02  3.633239E-25  2.113612E-24  2.068093E-24  2.827518E-24  9.068338E-25  4.851038E-25  2.484154E-25  1.331176E-25
    214  7.590819975934E-02  3.791013E-25  2.408134E-24  2.530145E-24  3.753075E-24  1.259195E-24  7.322944E-25  3.971487E-25  2.296178E-25
    215  7.648106882397E-02  4.118240E-25  2.853506E-24  3.216861E-24  5.172803E-24  1.814747E-24  1.146494E-24  6.581313E-25  4.102798E-25
    216  7.706864365518E-02  4.136401E-25  3.135100E-24  3.800615E-24  6.641996E-24  2.439879E-24  1.678922E-24  1.021838E-24  6.884359E-25
    217  7.765097184480E-02  4.098612E-25  3.397466E-24  4.428169E-24  8.408616E-24  3.233763E-24  2.423277E-24  1.563430E-24  1.138167E-24
    218  7.824188421090E-02  3.874234E-25  3.519110E-24  4.939028E-24  1.020857E-23  4.114148E-24  3.363775E-24  2.303340E-24  1.815035E-24
    219  7.883216312169E-02  3.558396E-25  3.543559E-24  5.357217E-24  1.205741E-23  5.093102E-24  4.545518E-24  3.304288E-24  2.819735E-24
    220  7.934760137230E-02  3.223161E-25  3.479924E-24  5.615999E-24  1.362177E-23  5.996218E-24  5.779996E-24  4.428034E-24  4.052895E-24
    221  7.991019390762E-02  2.800241E-25  3.303736E-24  5.727706E-24  1.508140E-23  6.946090E-24  7.286613E-24  5.913086E-24  5.845129E-24
    222  8.044081450283E-02  2.337150E-25  2.999398E-24  5.565706E-24  1.584119E-23  7.615843E-24  8.656829E-24  7.419140E-24  7.889849E-24
    223  8.103419684334E-02  1.893516E-25  2.671405E-24  5.350733E-24  1.662301E-23  8.386499E-24  1.043424E-23  9.508345E-24  1.097884E-23
    224  8.158988408622E-02  1.471212E-25  2.269327E-24  4.884603E-24  1.647944E-23  8.700160E-24  1.178665E-23  1.137958E-23  1.419971E-23
    225  8.219791245697E-02  1.111185E-25  1.890858E-24  4.405488E-24  1.627493E-23  9.032237E-24  1.343952E-23  1.382711E-23  1.879410E-23
    226  8.273529679330E-02  8.213800E-26  1.525293E-24  3.813060E-24  1.526997E-23  8.859120E-24  1.432884E-23  1.559906E-23  2.287945E-23
    227  8.327310875316E-02  5.948603E-26  1.206233E-24  3.236924E-24  1.405940E-23  8.529281E-24  1.500473E-23  1.729045E-23  2.738197E-23
    228  8.381967664174E-02  4.158021E-26  9.224670E-25  2.661406E-24  1.255982E-23  7.975321E-24  1.528894E-23  1.867192E-23  3.198380E-23
    229  8.442137901789E-02  2.713578E-26  6.650423E-25  2.078983E-24  1.075536E-23  7.183585E-24  1.514646E-23  1.972741E-23  3.686404E-23
    230  8.496109010092E-02  1.760537E-26  4.720985E-25  1.586664E-24  8.918487E-24  6.234681E-24  1.432652E-23  1.977503E-23  3.997700E-23
    231  8.556251684447E-02  1.053821E-26  3.125845E-25  1.139408E-24  7.028644E-24  5.171347E-24  1.308662E-23  1.927871E-23  4.257107E-23
    232  8.609514523980E-02  6.412305E-27  2.080875E-25  8.154087E-25  5.464370E-24  4.207893E-24  1.160450E-23  1.811636E-23  4.328203E-23
    233  8.668730402486E-02  3.593991E-27  1.289750E-25  5.480002E-25  4.028943E-24  3.264778E-24  9.913233E-24  1.651351E-23  4.309074E-23
    234  8.725638446658E-02  1.992107E-27  7.879797E-26  3.620587E-25  2.911484E-24  2.478489E-24  8.260413E-24  1.465133E-23  4.164072E-23
    235  8.784892152766E-02  1.049547E-27  4.597133E-26  2.292762E-25  2.025152E-24  1.815371E-24  6.670610E-24  1.263552E-23  3.927704E-23
    236  8.837914431516E-02  5.755098E-28  2.763116E-26  1.483630E-25  1.425984E-24  1.339130E-24  5.372698E-24  1.079753E-23  3.638580E-23
    237  8.927467123273E-02  2.082647E-28  1.169863E-26  7.123759E-26  7.906570E-25  8.036491E-25  3.745118E-24  8.324087E-24  3.219028E-23
    238  9.009385267910E-02  7.785671E-29  5.052036E-27  3.454466E-26  4.377966E-25  4.787267E-25  2.561636E-24  6.248394E-24  2.744169E-23
    239  9.088007009323E-02  2.911351E-29  2.171238E-27  1.660871E-26  2.393595E-25  2.809289E-25  1.718823E-24  4.587472E-24  2.279387E-23
    240  9.160938796651E-02  1.132240E-29  9.614697E-28  8.167919E-27  1.327309E-25  1.664337E-25  1.154179E-24  3.350871E-24  1.868876E-23
    241  9.231864750676E-02  4.408194E-30  4.248166E-28  3.999499E-27  7.310415E-26  9.780533E-26  7.668732E-25  2.417824E-24  1.510380E-23
    242  9.335415502949E-02  1.105657E-30  1.271791E-28  1.394594E-27  3.033627E-26  4.466172E-26  4.197375E-25  1.494351E-24  1.103620E-23
    243  9.429165011748E-02  1.000000E-30  4.082894E-29  5.138179E-28  1.309390E-26  2.103756E-26  2.333540E-25  9.285213E-25  7.994375E-24
    244  9.514750284226E-02  1.000000E-30  1.398277E-29  1.994605E-28  5.881604E-27  1.024311E-26  1.323934E-25  5.836671E-25  5.790368E-24
    245  9.592869681963E-02  1.000000E-30  5.137125E-30  8.197209E-29  2.763164E-27  5.182859E-27  7.710974E-26  3.736079E-25  4.223519E-24
    246  9.638259128200E-02  1.000000E-30  2.808583E-30  4.795285E-29  1.748511E-27  3.425190E-27  5.534021E-26  2.833611E-25  3.458249E-24
    247  9.686466198075E-02  1.000000E-30  1.481214E-30  2.697878E-29  1.069271E-27  2.194044E-27  3.870998E-26  2.102494E-25  2.784646E-24
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.335600E-29  5.853542E-28  1.271097E-27  2.496947E-26  1.457515E-25  2.133320E-24
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  6.919653E-30  3.326246E-28  7.612409E-28  1.651958E-26  1.030909E-25  1.655552E-24
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  2.250655E-30  1.246337E-28  3.126239E-28  8.077062E-27  5.666127E-26  1.070715E-24
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  4.988389E-29  1.360096E-28  4.121837E-27  3.219387E-26  7.064187E-25
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.104875E-29  6.194473E-29  2.177167E-27  1.879134E-26  4.739755E-25
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.171969E-30  2.896170E-29  1.171711E-27  1.112824E-26  3.207563E-25
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.297542E-30  1.441233E-29  6.618446E-28  6.857073E-27  2.231772E-25
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.133260E-30  7.513184E-30  3.872543E-28  4.349477E-27  1.584897E-25
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.029668E-30  3.731108E-30  2.161643E-28  2.649617E-27  1.091161E-25
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.889407E-30  1.215827E-28  1.623477E-27  7.538375E-26
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005266E-30  7.033747E-29  1.018087E-27  5.295200E-26
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.076493E-29  6.391106E-28  3.720279E-26
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.423805E-29  4.098376E-28  2.654766E-26
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.438605E-29  2.621963E-28  1.890233E-26
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.422717E-30  1.656311E-28  1.332539E-26
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.010579E-30  1.059601E-28  9.480708E-27
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.978546E-30  6.758974E-29  6.728498E-27
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.837810E-30  4.445723E-29  4.886211E-27
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.071229E-30  2.756180E-29  3.390459E-27
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.784541E-29  2.431285E-27
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.178763E-29  1.769454E-27
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.365472E-30  1.232688E-27
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.367787E-30  8.235313E-28
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.714321E-30  5.702183E-28
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.724839E-30  4.006490E-28
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.067651E-30  2.739633E-28
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.827463E-28
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.254481E-28
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.267148E-29
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.679131E-29
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.941157E-29
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.990723E-29
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.352609E-29
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.474770E-30
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.314079E-30
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.815174E-30
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.125179E-30
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.228593E-30
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
