 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ho185         ho186         ho187         ho188         ho189         ho190         ho191         ho192
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    274  1.134172103791E-01  1.123485E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    275  1.139661173569E-01  1.369092E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    276  1.145721141816E-01  1.692862E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    277  1.151138636995E-01  2.029929E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    278  1.160623872824E-01  2.756001E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    279  1.166131253687E-01  3.068946E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    280  1.171578902390E-01  3.470838E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    281  1.179966344325E-01  4.428151E-30  1.000000E-30  1.390172E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    282  1.184626561866E-01  5.396893E-30  1.000000E-30  1.755947E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    283  1.189221956404E-01  4.581969E-30  1.000000E-30  1.740386E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    284  1.197605220964E-01  7.496827E-30  1.065436E-30  3.324464E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    285  1.205341475296E-01  8.845771E-30  1.338018E-30  4.745295E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    286  1.212540834288E-01  9.719326E-30  1.574392E-30  6.351905E-30  1.000000E-30  1.473308E-30  1.000000E-30  1.000000E-30  1.000000E-30
    287  1.219299358624E-01  1.136668E-29  1.955736E-30  8.831006E-30  1.435268E-30  2.312301E-30  1.000000E-30  1.230713E-30  1.000000E-30
    288  1.225766858039E-01  1.061950E-29  1.982342E-30  1.028074E-29  1.775270E-30  3.148794E-30  1.000000E-30  1.872382E-30  1.000000E-30
    289  1.231854533608E-01  1.297703E-29  2.545193E-30  1.442811E-29  2.613727E-30  5.010192E-30  1.281453E-30  3.285921E-30  1.000000E-30
    290  1.237219182154E-01  9.011658E-30  1.957316E-30  1.301528E-29  2.524603E-30  5.369850E-30  1.460987E-30  4.118167E-30  1.000000E-30
    291  1.242404039059E-01  8.809350E-30  2.044885E-30  1.509929E-29  3.084146E-30  7.098635E-30  2.024680E-30  6.155578E-30  1.336388E-30
    292  1.248086455930E-01  7.144259E-30  1.874606E-30  1.634139E-29  3.554541E-30  8.988217E-30  2.718807E-30  8.995450E-30  2.039443E-30
    293  1.253177247642E-01  5.394481E-30  1.587480E-30  1.599033E-29  3.698378E-30  1.023620E-29  3.283760E-30  1.183095E-29  2.817560E-30
    294  1.258810647447E-01  3.119131E-30  1.226673E-30  1.595542E-29  3.963850E-30  1.215987E-29  4.156337E-30  1.633408E-29  4.092221E-30
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  6.303977E-30  1.929112E-30  7.617165E-30  2.933889E-30  1.329386E-29  3.570838E-30
    296  1.270317883483E-01  2.947433E-30  1.428962E-30  2.279525E-29  6.294116E-30  2.244974E-29  8.548075E-30  3.919842E-29  1.092696E-29
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.377204E-30  1.059839E-30  7.876356E-30  2.498262E-30
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005626E-29  3.573626E-30
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.796624E-30  2.881577E-30  2.168351E-29  7.824333E-30
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.465579E-30  1.846830E-30  1.797904E-29  1.071566E-29  8.574707E-29  3.379229E-29
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.330340E-30  4.905245E-30  4.502333E-29  1.953384E-29
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.994760E-30  3.123614E-29  1.555792E-29
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.353024E-30  5.824599E-30  7.313277E-29  3.853409E-29
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.993263E-30  3.531672E-29  2.052277E-29
    307  1.339749669338E-01  2.220036E-28  1.250352E-28  4.175581E-27  2.358958E-27  2.417334E-26  2.106457E-26  3.133373E-25  2.020670E-25
    308  1.345530840576E-01  5.603750E-28  3.345364E-28  1.236070E-26  7.449075E-27  8.395860E-26  7.854773E-26  1.290850E-24  8.914544E-25
    309  1.351098094661E-01  7.197624E-28  4.561674E-28  1.865929E-26  1.197440E-26  1.480717E-25  1.484163E-25  2.686664E-24  1.982667E-24
    310  1.359304916944E-01  3.349185E-28  2.332206E-28  1.114033E-26  7.850962E-27  1.114372E-25  1.237475E-25  2.585500E-24  2.105491E-24
    311  1.363572082699E-01  4.091801E-28  2.976965E-28  1.535450E-26  1.136259E-26  1.732882E-25  2.030145E-25  4.572364E-24  3.920574E-24
    312  1.367788244083E-01  3.945048E-28  3.007456E-28  1.678838E-26  1.304258E-26  2.136830E-25  2.640253E-25  6.407346E-24  5.782618E-24
    313  1.375777712339E-01  2.096244E-28  1.761918E-28  1.149052E-26  9.795873E-27  1.839983E-25  2.516465E-25  7.040428E-24  7.005702E-24
    314  1.380438267916E-01  1.683334E-28  1.486481E-28  1.056789E-26  9.513635E-27  1.935873E-25  2.810173E-25  8.546231E-24  9.005976E-24
    315  1.384690951451E-01  1.315619E-28  1.220277E-28  9.413861E-27  8.909242E-27  1.951339E-25  2.991839E-25  9.823512E-24  1.091105E-23
    316  1.391087445178E-01  7.758422E-29  7.855119E-29  6.900155E-27  7.044720E-27  1.724869E-25  2.872730E-25  1.059232E-23  1.273942E-23
    317  1.397002518981E-01  4.699379E-29  5.153681E-29  5.098071E-27  5.585282E-27  1.516775E-25  2.728339E-25  1.120509E-23  1.451230E-23
    318  1.402705851668E-01  2.798189E-29  3.345341E-29  3.724569E-27  4.369815E-27  1.312195E-25  2.543455E-25  1.159773E-23  1.613996E-23
    319  1.408634912375E-01  1.527325E-29  2.052079E-29  2.607288E-27  3.286761E-27  1.096655E-25  2.298556E-25  1.169540E-23  1.754723E-23
    320  1.414089642241E-01  8.500205E-30  1.291349E-29  1.856924E-27  2.501726E-27  9.201380E-26  2.073314E-25  1.167453E-23  1.877845E-23
    321  1.419220762512E-01  4.570093E-30  8.171718E-30  1.333057E-27  1.912676E-27  7.713375E-26  1.861143E-25  1.153274E-23  1.981255E-23
    322  1.422771704232E-01  3.340519E-30  6.113261E-30  1.062210E-27  1.591719E-27  6.843622E-26  1.731809E-25  1.147195E-23  2.063179E-23
    323  1.426029315631E-01  2.216861E-30  4.551077E-30  8.571549E-28  1.337255E-27  6.099539E-26  1.612695E-25  1.136023E-23  2.131095E-23
    324  1.430135230101E-01  1.000000E-30  2.921997E-30  6.443322E-28  1.058440E-27  5.203266E-26  1.454205E-25  1.107173E-23  2.190809E-23
    325  1.434683796643E-01  1.000000E-30  1.697734E-30  4.639500E-28  8.072745E-28  4.313196E-26  1.282202E-25  1.064303E-23  2.234791E-23
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  3.026677E-28  5.664346E-28  3.357751E-26  1.077885E-25  9.962301E-24  2.252280E-23
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  2.029456E-28  4.061148E-28  2.650271E-26  9.134401E-26  9.326898E-24  2.257807E-23
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.265308E-28  2.742604E-28  1.998773E-26  7.471796E-26  8.548090E-24  2.237372E-23
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  7.949140E-29  1.863700E-28  1.511893E-26  6.115789E-26  7.812869E-24  2.206162E-23
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  4.748444E-29  1.219128E-28  1.110968E-26  4.891243E-26  7.035642E-24  2.155300E-23
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  2.910116E-29  8.157406E-29  8.291150E-27  3.952222E-26  6.354036E-24  2.101067E-23
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.533938E-29  4.950164E-29  5.765592E-27  3.024665E-26  5.559181E-24  2.015516E-23
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  8.194253E-30  3.064513E-29  4.064769E-27  2.336121E-26  4.878299E-24  1.930792E-23
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.610841E-30  1.359807E-29  2.298096E-27  1.523115E-26  3.880381E-24  1.760786E-23
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.248505E-30  9.216806E-30  1.699668E-27  1.217108E-26  3.455673E-24  1.689631E-23
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.948669E-30  1.252384E-27  9.692753E-27  3.067797E-24  1.616157E-23
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.205095E-30  8.471004E-28  7.231531E-27  2.623305E-24  1.517893E-23
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.747605E-30  5.819483E-28  5.455741E-27  2.254197E-24  1.426729E-23
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.054213E-28  4.157142E-27  1.945885E-24  1.341872E-23
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.924293E-28  3.250818E-27  1.702541E-24  1.268392E-23
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.041256E-28  2.480276E-27  1.467923E-24  1.189753E-23
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.659248E-28  2.119428E-27  1.347326E-24  1.147275E-23
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.364687E-28  1.828997E-27  1.243044E-24  1.108240E-23
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.653774E-29  1.301527E-27  1.028449E-24  1.016990E-23
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.861312E-29  9.697858E-28  8.726470E-25  9.438766E-24
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.001035E-29  7.279041E-28  7.431029E-25  8.767477E-24
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.209163E-29  4.720153E-28  5.815836E-25  7.808097E-24
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.281937E-29  3.164894E-28  4.635424E-25  7.011441E-24
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.489435E-30  2.155375E-28  3.725782E-25  6.314787E-24
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.603339E-30  1.526280E-28  3.060428E-25  5.745479E-24
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.817251E-30  1.096520E-28  2.533823E-25  5.244775E-24
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.710874E-30  7.976291E-29  2.112247E-25  4.800393E-24
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.616022E-29  1.728110E-25  4.350880E-24
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.852194E-29  1.392332E-25  3.911335E-24
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.696338E-29  1.134479E-25  3.533317E-24
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.787296E-29  8.972424E-26  3.142966E-24
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.202031E-29  7.147990E-26  2.804398E-24
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.277518E-30  5.004217E-26  2.340302E-24
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.581947E-30  4.117538E-26  2.120592E-24
