 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                au208         au209         au210         au211         au212         au213         au214         au215
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.106486E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.346597E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  3.505055E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  4.351574E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  5.693443E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  7.786641E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.080254E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  2.910245E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  2.383544E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  3.146076E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  8.661654E-29  1.485625E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.265122E-28  2.260633E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.815714E-28  3.616060E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  2.775681E-28  5.737985E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  3.576838E-28  7.563112E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  5.023747E-28  1.125859E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  6.978118E-28  1.627734E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.015920E-27  2.477577E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.393647E-27  3.554898E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  2.089975E-27  5.590264E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  2.885328E-27  8.090473E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  4.172106E-27  1.228339E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  5.719716E-27  1.768066E-28  1.404877E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  8.012485E-27  2.603245E-28  2.202925E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.087608E-26  3.715527E-28  3.178005E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.186097E-26  4.234878E-28  3.729033E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.737933E-26  6.513624E-28  5.918560E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  2.121736E-26  8.327144E-28  7.795262E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  3.198922E-26  1.322362E-27  1.280086E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  4.025358E-26  1.747480E-27  1.745850E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  5.818054E-26  2.665788E-27  2.757462E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  7.115925E-26  3.420971E-27  3.649645E-29  1.040916E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  8.990865E-26  4.536852E-27  4.993028E-29  1.495225E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.174899E-25  6.230009E-27  7.078032E-29  2.223631E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.655708E-25  9.276133E-27  1.091701E-28  3.617240E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  2.117087E-25  1.246578E-26  1.514550E-28  5.265737E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  2.876638E-25  1.791120E-26  2.255311E-28  8.276843E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  3.632700E-25  2.377502E-26  3.090589E-28  1.190319E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  4.806488E-25  3.326422E-26  4.481147E-28  1.821811E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  6.233541E-25  4.553882E-26  6.350193E-28  2.720558E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  8.169300E-25  6.316714E-26  9.133107E-28  4.134074E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.020020E-24  8.301319E-26  1.240046E-27  5.898447E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.692941E-24  1.503436E-25  2.374086E-27  1.228911E-28  1.603314E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  2.551271E-24  2.456224E-25  4.082915E-27  2.285516E-28  3.085425E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  3.608852E-24  3.757441E-25  6.564290E-27  3.964370E-28  5.632177E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  4.840920E-24  5.423917E-25  9.927001E-27  6.437279E-28  9.593537E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  6.337276E-24  7.630690E-25  1.461801E-26  1.016503E-27  1.587638E-29  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  9.779887E-24  1.309689E-24  2.683584E-26  2.068741E-27  3.462206E-29  1.984831E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.418021E-23  2.093459E-24  4.562335E-26  3.866035E-27  6.892927E-29  4.073627E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.930855E-23  3.119242E-24  7.195829E-26  6.654599E-27  1.257825E-28  8.058552E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  2.510551E-23  4.407088E-24  1.071426E-25  1.074067E-26  2.142397E-28  1.483638E-29  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  2.887692E-23  5.321962E-24  1.334184E-25  1.402189E-26  2.886384E-28  2.092363E-29  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  3.310214E-23  6.426347E-24  1.664757E-25  1.840211E-26  3.917581E-28  2.982036E-29  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  3.906793E-23  8.082652E-24  2.179497E-25  2.562689E-26  5.684578E-28  4.593590E-29  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  4.550190E-23  9.986313E-24  2.794907E-25  3.480221E-26  8.019896E-28  6.850534E-29  1.375916E-30  1.000000E-30
    250  9.892639389759E-02  6.012470E-23  1.463518E-23  4.372014E-25  6.019823E-26  1.483033E-27  1.396248E-28  2.987101E-30  1.000000E-30
    251  9.977784733458E-02  7.762000E-23  2.078125E-23  6.591641E-25  9.955576E-26  2.607926E-27  2.685412E-28  6.092181E-30  1.000000E-30
    252  1.005622893962E-01  9.699012E-23  2.837559E-23  9.517054E-25  1.566732E-25  4.345418E-27  4.864001E-28  1.165341E-29  1.000000E-30
    253  1.013070552067E-01  1.185394E-22  3.775811E-23  1.335980E-24  2.388801E-25  6.998289E-27  8.486614E-28  2.142376E-29  1.598345E-30
    254  1.019791947326E-01  1.408456E-22  4.847589E-23  1.800801E-24  3.471608E-25  1.068995E-26  1.394424E-27  3.691496E-29  3.066448E-30
    255  1.025982572428E-01  1.638577E-22  6.060274E-23  2.355420E-24  4.869618E-25  1.570429E-26  2.192125E-27  6.064918E-29  5.384917E-30
    256  1.032644197032E-01  1.915607E-22  7.659911E-23  3.126793E-24  6.973786E-25  2.364638E-26  3.552613E-27  1.031014E-28  9.840860E-30
    257  1.039121745974E-01  2.216717E-22  9.568926E-23  4.098428E-24  9.846786E-25  3.506926E-26  5.662856E-27  1.722200E-28  1.764711E-29
    258  1.045193471709E-01  2.526846E-22  1.172570E-22  5.255490E-24  1.354632E-24  5.053592E-26  8.736081E-27  2.776867E-28  3.042914E-29
    259  1.051181778144E-01  2.858622E-22  1.425354E-22  6.683292E-24  1.847312E-24  7.216574E-26  1.334993E-26  4.433748E-28  5.193844E-29
    260  1.056826419982E-01  3.194072E-22  1.705061E-22  8.344620E-24  2.464725E-24  1.005890E-25  1.984495E-26  6.870921E-28  8.575699E-29
    261  1.062431336111E-01  3.548232E-22  2.027895E-22  1.035865E-23  3.269510E-24  1.393936E-25  2.932922E-26  1.058570E-27  1.407750E-28
    262  1.068146627648E-01  3.929757E-22  2.408937E-22  1.285782E-23  4.344477E-24  1.937203E-25  4.354590E-26  1.640166E-27  2.328100E-28
    263  1.073656177930E-01  4.314940E-22  2.831124E-22  1.576955E-23  5.692573E-24  2.651195E-25  6.354625E-26  2.494541E-27  3.772218E-28
    264  1.079139362418E-01  4.713436E-22  3.310677E-22  1.924523E-23  7.423282E-24  3.611167E-25  9.230663E-26  3.776665E-27  6.085166E-28
    265  1.084202130578E-01  5.091608E-22  3.810060E-22  2.304437E-23  9.453300E-24  4.788554E-25  1.299431E-25  5.524791E-27  9.442818E-28
    266  1.089957947327E-01  5.532203E-22  4.450741E-22  2.816913E-23  1.239929E-23  6.578307E-25  1.911528E-25  8.492263E-27  1.552912E-27
    267  1.095139929398E-01  5.933872E-22  5.097778E-22  3.361848E-23  1.577391E-23  8.726894E-25  2.698131E-25  1.247328E-26  2.424955E-27
    268  1.100036617482E-01  6.315412E-22  5.775169E-22  3.960363E-23  1.974600E-23  1.136837E-24  3.728388E-25  1.789987E-26  3.688740E-27
    269  1.105581599754E-01  6.747679E-22  6.625509E-22  4.750422E-23  2.538308E-23  1.529233E-24  5.364174E-25  2.688595E-26  5.921244E-27
    270  1.111738162549E-01  7.223078E-22  7.679581E-22  5.787409E-23  3.341358E-23  2.117839E-24  8.009295E-25  4.212232E-26  9.993048E-27
    271  1.117276452796E-01  7.639976E-22  8.730509E-22  6.883227E-23  4.263042E-23  2.829155E-24  1.145455E-24  6.292413E-26  1.596937E-26
    272  1.122547306619E-01  8.023141E-22  9.824649E-22  8.088327E-23  5.358052E-23  3.716007E-24  1.606173E-24  9.199350E-26  2.490648E-26
    273  1.128196390807E-01  8.415284E-22  1.110281E-21  9.577526E-23  6.822331E-23  4.961895E-24  2.301502E-24  1.378888E-25  4.003240E-26
    274  1.134172103791E-01  8.803255E-22  1.257551E-21  1.140132E-22  8.774823E-23  6.713469E-24  3.357200E-24  2.110165E-25  6.599811E-26
    275  1.139661173569E-01  9.127761E-22  1.403459E-21  1.332356E-22  1.101554E-22  8.831935E-24  4.735004E-24  3.111075E-25  1.042464E-25
    276  1.145721141816E-01  9.445285E-22  1.576031E-21  1.574755E-22  1.409860E-22  1.190802E-23  6.898049E-24  4.761134E-25  1.722518E-25
    277  1.151138636995E-01  9.684208E-22  1.739292E-21  1.819835E-22  1.750324E-22  1.549300E-23  9.622624E-24  6.942670E-25  2.691374E-25
    278  1.160623872824E-01  9.996658E-22  2.044992E-21  2.321187E-22  2.534137E-22  2.436653E-23  1.711809E-23  1.335526E-24  5.849270E-25
    279  1.166131253687E-01  1.009080E-21  2.227738E-21  2.652158E-22  3.118618E-22  3.147682E-23  2.377055E-23  1.941576E-24  9.135937E-25
    280  1.171578902390E-01  1.011815E-21  2.409900E-21  3.008602E-22  3.809185E-22  4.034855E-23  3.274285E-23  2.799223E-24  1.414592E-24
    281  1.179966344325E-01  1.002659E-21  2.687024E-21  3.611365E-22  5.128882E-22  5.855522E-23  5.313560E-23  4.875619E-24  2.752703E-24
    282  1.184626561866E-01  9.892745E-22  2.832062E-21  3.966807E-22  6.007820E-22  7.152887E-23  6.910135E-23  6.596837E-24  3.963458E-24
    283  1.189221956404E-01  9.703741E-22  2.965778E-21  4.327787E-22  6.985985E-22  8.670809E-23  8.912881E-23  8.849438E-24  5.654848E-24
    284  1.197605220964E-01  9.217699E-22  3.177834E-21  4.999961E-22  9.075699E-22  1.215966E-22  1.401113E-22  1.495174E-23  1.070156E-23
    285  1.205341475296E-01  8.603440E-22  3.318073E-21  5.600114E-22  1.133889E-21  1.631357E-22  2.090814E-22  2.386172E-23  1.898385E-23
    286  1.212540834288E-01  7.902076E-22  3.386075E-21  6.104078E-22  1.369511E-21  2.106595E-22  2.983705E-22  3.626674E-23  3.186753E-23
    287  1.219299358624E-01  7.148721E-22  3.384532E-21  6.493883E-22  1.605661E-21  2.631151E-22  4.096610E-22  5.285204E-23  5.102511E-23
    288  1.225766858039E-01  6.364813E-22  3.317363E-21  6.759501E-22  1.835460E-21  3.196886E-22  5.453032E-22  7.451109E-23  7.877302E-23
    289  1.231854533608E-01  5.592502E-22  3.193134E-21  6.888128E-22  2.044226E-21  3.772447E-22  7.016740E-22  1.012411E-22  1.166637E-22
    290  1.237219182154E-01  4.903159E-22  3.035522E-21  6.887857E-22  2.211889E-21  4.296645E-22  8.629977E-22  1.306736E-22  1.625478E-22
    291  1.242404039059E-01  4.245894E-22  2.843656E-21  6.777754E-22  2.349935E-21  4.798155E-22  1.038478E-21  1.647955E-22  2.208232E-22
    292  1.248086455930E-01  3.552740E-22  2.594895E-21  6.529530E-22  2.463539E-21  5.314378E-22  1.248981E-21  2.087174E-22  3.035995E-22
    293  1.253177247642E-01  2.968361E-22  2.344610E-21  6.195392E-22  2.522787E-21  5.718644E-22  1.447718E-21  2.534651E-22  3.970317E-22
    294  1.258810647447E-01  2.376111E-22  2.047629E-21  5.713390E-22  2.532706E-21  6.066725E-22  1.668370E-21  3.076409E-22  5.233294E-22
    295  1.264205598797E-01  1.871592E-22  1.753980E-21  5.157689E-22  2.481251E-21  6.267969E-22  1.866822E-21  3.618673E-22  6.665192E-22
    296  1.270317883483E-01  1.380626E-22  1.423917E-21  4.445411E-22  2.347908E-21  6.301838E-22  2.055797E-21  4.218524E-22  8.508402E-22
    297  1.275757308169E-01  1.018011E-22  1.144045E-21  3.768464E-22  2.164127E-21  6.132804E-22  2.170760E-21  4.687541E-22  1.025599E-21
    298  1.286048671531E-01  5.164845E-23  6.837107E-22  2.495040E-22  1.680821E-21  5.283405E-22  2.185297E-21  5.201678E-22  1.329742E-21
    299  1.290949488661E-01  3.533818E-23  5.061504E-22  1.940302E-22  1.411627E-21  4.664176E-22  2.079262E-21  5.185852E-22  1.428291E-21
    300  1.295345101683E-01  2.426373E-23  3.731095E-22  1.495218E-22  1.165844E-21  4.029148E-22  1.921812E-21  4.999735E-22  1.473233E-21
    301  1.303954523490E-01  1.042428E-23  1.844164E-22  8.067884E-23  7.211519E-22  2.723253E-22  1.483875E-21  4.194691E-22  1.411802E-21
    302  1.308549873199E-01  6.227438E-24  1.187530E-22  5.445067E-23  5.238984E-22  2.075382E-22  1.215580E-21  3.594557E-22  1.300230E-21
    303  1.312776310019E-01  3.725758E-24  7.621075E-23  3.650742E-23  3.759867E-22  1.556426E-22  9.738742E-22  3.000690E-22  1.159514E-21
    304  1.320787884157E-01  1.276751E-24  2.978830E-23  1.549369E-23  1.814923E-22  8.169439E-23  5.801548E-22  1.934556E-22  8.487930E-22
    305  1.327308179063E-01  4.841660E-25  1.252330E-23  6.975445E-24  9.135433E-23  4.423176E-23  3.501599E-22  1.248163E-22  6.082211E-22
    306  1.333821207310E-01  1.654482E-25  4.922691E-24  2.979490E-24  4.387285E-23  2.281343E-23  1.999864E-22  7.588020E-23  4.090377E-22
    307  1.339749669338E-01  6.274574E-26  2.083922E-24  1.339899E-24  2.155356E-23  1.187330E-23  1.139591E-22  4.582213E-23  2.719261E-22
    308  1.345530840576E-01  2.347701E-26  8.650653E-25  5.895455E-25  1.036366E-23  6.053788E-24  6.368260E-23  2.713707E-23  1.770440E-22
    309  1.351098094661E-01  9.070432E-27  3.555036E-25  2.546383E-25  4.906576E-24  3.050745E-24  3.530341E-23  1.595467E-23  1.142578E-22
    310  1.359304916944E-01  2.039777E-27  9.313091E-26  7.264303E-26  1.595865E-24  1.081880E-24  1.430631E-23  7.029581E-24  5.765853E-23
    311  1.363572082699E-01  9.093947E-28  4.393909E-26  3.605859E-26  8.616997E-25  6.159011E-25  8.781130E-24  4.514702E-24  3.977790E-23
    312  1.367788244083E-01  4.038572E-28  2.110258E-26  1.818266E-26  4.680354E-25  3.507862E-25  5.368976E-24  2.884000E-24  2.727285E-23
    313  1.375777712339E-01  8.551044E-29  5.131162E-27  4.831850E-27  1.429703E-25  1.172568E-25  2.055069E-24  1.200339E-24  1.299371E-23
    314  1.380438267916E-01  3.394823E-29  2.217750E-27  2.200040E-27  7.052364E-26  6.091768E-26  1.154822E-24  7.082504E-25  8.298232E-24
    315  1.384690951451E-01  1.446219E-29  1.016882E-27  1.057637E-27  3.650755E-26  3.308425E-26  6.743869E-25  4.326116E-25  5.451559E-24
    316  1.391087445178E-01  3.967482E-30  3.067001E-28  3.427696E-28  1.324569E-26  1.291346E-26  2.939018E-25  2.018240E-25  2.839893E-24
    317  1.397002518981E-01  1.211166E-30  9.891678E-29  1.180487E-28  5.062434E-27  5.281290E-27  1.331450E-25  9.740679E-26  1.518708E-24
    318  1.402705851668E-01  1.000000E-30  3.246365E-29  4.120747E-29  1.953485E-27  2.176117E-27  6.058254E-26  4.712746E-26  8.117279E-25
    319  1.408634912375E-01  1.000000E-30  9.946981E-30  1.339587E-29  7.046881E-28  8.410477E-28  2.598657E-26  2.155816E-26  4.122004E-25
    320  1.414089642241E-01  1.000000E-30  3.334666E-30  4.664809E-30  2.687268E-28  3.417381E-28  1.162505E-26  1.023497E-26  2.155457E-25
    321  1.419220762512E-01  1.000000E-30  1.213258E-30  1.703226E-30  1.058947E-28  1.429650E-28  5.325856E-27  4.960361E-27  1.144561E-25
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.474733E-29  7.704059E-29  3.057237E-27  2.960892E-27  7.280857E-26
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.956398E-29  4.321232E-29  1.817669E-27  1.824950E-27  4.758650E-26
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.343548E-29  2.055766E-29  9.302745E-28  9.775484E-28  2.745352E-26
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.529439E-30  8.865357E-30  4.346671E-28  4.805017E-28  1.465547E-26
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.848362E-30  3.061973E-30  1.648136E-28  1.940334E-28  6.558548E-27
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.129181E-30  6.576978E-29  8.204319E-29  3.049588E-27
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.250262E-29  2.995223E-29  1.240592E-27
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.789953E-30  1.100763E-29  5.058430E-28
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.479221E-30  3.682725E-30  1.884104E-28
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.302852E-30  7.316502E-29
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.284963E-29
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.410112E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.305976E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
