 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                lu195         lu196         lu197         lu198         lu199         lu200         lu201         lu202
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.252782E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  2.353949E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  5.001094E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.088910E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  2.744598E-29  1.623638E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  5.501400E-29  3.496648E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  1.314905E-28  8.841792E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  2.596829E-28  1.836692E-29  1.109485E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  5.849576E-28  4.377887E-29  2.844104E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.224682E-27  9.680123E-29  6.707685E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  2.642276E-27  2.211528E-28  1.639845E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  5.027409E-27  4.430294E-28  3.491899E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.798241E-26  1.729818E-27  1.512909E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  5.017484E-26  5.233087E-27  5.039036E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  1.271126E-25  1.433695E-26  1.515607E-27  2.151574E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  2.884759E-25  3.500784E-26  4.038911E-27  5.774906E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  6.234737E-25  8.128822E-26  1.021879E-26  1.493944E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  1.992077E-24  2.886318E-25  4.117647E-26  6.218867E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  5.238011E-24  8.359415E-25  1.339370E-25  2.083927E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.190779E-23  2.077389E-24  3.704625E-25  5.923816E-28  1.215859E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  2.391974E-23  4.529769E-24  8.916350E-25  1.462079E-27  3.211114E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  3.441387E-23  6.838088E-24  1.426482E-24  2.373928E-27  5.389050E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  4.988088E-23  1.043206E-23  2.314940E-24  3.913477E-27  9.200967E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  7.682574E-23  1.710469E-23  4.093603E-24  7.054475E-27  1.731390E-29  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  1.107273E-22  2.612475E-23  6.706426E-24  1.176461E-26  3.005032E-29  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  2.023037E-22  5.283687E-23  1.533840E-23  2.775891E-26  7.605645E-29  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  3.169643E-22  9.085381E-23  2.952803E-23  5.499136E-26  1.607530E-28  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  4.429157E-22  1.385152E-22  5.001105E-23  9.564636E-26  2.969194E-28  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  5.707720E-22  1.938411E-22  7.738884E-23  1.518268E-25  4.994876E-28  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  6.825090E-22  2.500107E-22  1.094252E-22  2.197269E-25  7.621570E-28  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  7.766546E-22  3.051374E-22  1.454228E-22  2.983641E-25  1.087051E-27  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  8.674080E-22  3.676557E-22  1.921668E-22  4.035826E-25  1.551085E-27  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  9.396484E-22  4.290018E-22  2.454735E-22  5.274675E-25  2.136379E-27  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  9.905289E-22  4.850929E-22  3.023443E-22  6.638595E-25  2.825577E-27  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  1.025428E-21  5.383991E-22  3.653028E-22  8.194985E-25  3.664548E-27  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  1.043724E-21  5.854239E-22  4.305379E-22  9.857172E-25  4.619614E-27  1.087723E-30  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  1.049540E-21  6.288469E-22  5.012800E-22  1.171281E-24  5.753245E-27  1.367619E-30  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  1.044228E-21  6.694850E-22  5.796707E-22  1.383038E-24  7.129401E-27  1.709124E-30  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  1.028342E-21  7.040288E-22  6.604678E-22  1.608070E-24  8.687496E-27  2.099813E-30  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  1.003752E-21  7.338730E-22  7.460703E-22  1.853718E-24  1.049684E-26  2.558114E-30  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  9.732343E-22  7.563289E-22  8.284768E-22  2.097618E-24  1.240898E-26  3.047223E-30  1.000000E-30  1.000000E-30
    266  1.089957947327E-01  9.339782E-22  7.782585E-22  9.284307E-22  2.401896E-24  1.493891E-26  3.700626E-30  1.000000E-30  1.000000E-30
    267  1.095139929398E-01  8.923169E-22  7.920240E-22  1.020777E-21  2.692861E-24  1.752715E-26  4.376271E-30  1.000000E-30  1.000000E-30
    268  1.100036617482E-01  8.490596E-22  8.002520E-22  1.110059E-21  2.983247E-24  2.027506E-26  5.100569E-30  1.000000E-30  1.000000E-30
    269  1.105581599754E-01  7.986538E-22  8.059966E-22  1.215652E-21  3.336881E-24  2.382492E-26  6.045156E-30  1.000000E-30  1.000000E-30
    270  1.111738162549E-01  7.415261E-22  8.077403E-22  1.337725E-21  3.759949E-24  2.836958E-26  7.267792E-30  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  6.877736E-22  8.028570E-22  1.447301E-21  4.156248E-24  3.297063E-26  8.520647E-30  1.000000E-30  1.000000E-30
    272  1.122547306619E-01  6.361377E-22  7.934466E-22  1.551344E-21  4.547763E-24  3.785219E-26  9.864664E-30  1.000000E-30  1.000000E-30
    273  1.128196390807E-01  5.820836E-22  7.797889E-22  1.664136E-21  4.988210E-24  4.373004E-26  1.150048E-29  1.000000E-30  1.000000E-30
    274  1.134172103791E-01  5.268353E-22  7.615583E-22  1.784059E-21  5.476151E-24  5.074041E-26  1.347437E-29  1.000000E-30  1.000000E-30
    275  1.139661173569E-01  4.774519E-22  7.404719E-22  1.890991E-21  5.933373E-24  5.786867E-26  1.550627E-29  1.000000E-30  1.000000E-30
    276  1.145721141816E-01  4.262831E-22  7.148499E-22  2.009159E-21  6.460264E-24  6.670655E-26  1.805467E-29  1.000000E-30  1.000000E-30
    277  1.151138636995E-01  3.827621E-22  6.886069E-22  2.109561E-21  6.934279E-24  7.537798E-26  2.058715E-29  1.000000E-30  1.000000E-30
    278  1.160623872824E-01  3.176415E-22  6.469899E-22  2.308282E-21  7.889167E-24  9.392126E-26  2.606634E-29  1.000000E-30  1.000000E-30
    279  1.166131253687E-01  2.812092E-22  6.159529E-22  2.402424E-21  8.400926E-24  1.054928E-25  2.955490E-29  1.000000E-30  1.000000E-30
    280  1.171578902390E-01  2.482519E-22  5.845372E-22  2.491329E-21  8.912746E-24  1.180293E-25  3.337942E-29  1.000000E-30  1.000000E-30
    281  1.179966344325E-01  2.048753E-22  5.397016E-22  2.640047E-21  9.785580E-24  1.407469E-25  4.039083E-29  1.000000E-30  1.000000E-30
    282  1.184626561866E-01  1.825065E-22  5.119313E-22  2.704759E-21  1.022671E-23  1.540618E-25  4.457649E-29  1.000000E-30  1.000000E-30
    283  1.189221956404E-01  1.624463E-22  4.849129E-22  2.765150E-21  1.066336E-23  1.681908E-25  4.906324E-29  1.000000E-30  1.000000E-30
    284  1.197605220964E-01  1.317202E-22  4.408479E-22  2.892983E-21  1.156892E-23  1.985690E-25  5.880248E-29  1.000000E-30  1.000000E-30
    285  1.205341475296E-01  1.077044E-22  4.009639E-22  2.998434E-21  1.240395E-23  2.303640E-25  6.918296E-29  1.000000E-30  1.000000E-30
    286  1.212540834288E-01  8.874798E-23  3.651027E-22  3.086370E-21  1.318111E-23  2.636196E-25  8.022363E-29  1.000000E-30  1.000000E-30
    287  1.219299358624E-01  7.362639E-23  3.329185E-22  3.160554E-21  1.391176E-23  2.984570E-25  9.197074E-29  1.000000E-30  1.000000E-30
    288  1.225766858039E-01  6.133762E-23  3.037890E-22  3.224780E-21  1.461444E-23  3.354962E-25  1.046437E-28  1.000000E-30  1.000000E-30
    289  1.231854533608E-01  5.146015E-23  2.778457E-22  3.278989E-21  1.527713E-23  3.739800E-25  1.179956E-28  1.000000E-30  1.000000E-30
    290  1.237219182154E-01  4.394229E-23  2.561293E-22  3.320532E-21  1.585560E-23  4.109173E-25  1.309801E-28  1.000000E-30  1.000000E-30
    291  1.242404039059E-01  3.764619E-23  2.363714E-22  3.357099E-21  1.641830E-23  4.497702E-25  1.447962E-28  1.000000E-30  1.000000E-30
    292  1.248086455930E-01  3.173270E-23  2.162592E-22  3.396164E-21  1.705384E-23  4.966669E-25  1.616581E-28  1.000000E-30  1.000000E-30
    293  1.253177247642E-01  2.715519E-23  1.992631E-22  3.426570E-21  1.762150E-23  5.423305E-25  1.782780E-28  1.062094E-30  1.000000E-30
    294  1.258810647447E-01  2.282904E-23  1.818780E-22  3.459699E-21  1.827088E-23  5.979850E-25  1.987563E-28  1.245760E-30  1.000000E-30
    295  1.264205598797E-01  1.929696E-23  1.664076E-22  3.488110E-21  1.889934E-23  6.563420E-25  2.204920E-28  1.447113E-30  1.000000E-30
    296  1.270317883483E-01  1.592772E-23  1.503399E-22  3.520608E-21  1.964233E-23  7.299110E-25  2.482146E-28  1.717375E-30  1.000000E-30
    297  1.275757308169E-01  1.339282E-23  1.370685E-22  3.544865E-21  2.030431E-23  8.017059E-25  2.756308E-28  1.999132E-30  1.000000E-30
    298  1.286048671531E-01  9.693306E-24  1.157602E-22  3.616916E-21  2.178574E-23  9.659231E-25  3.391335E-28  2.692816E-30  1.000000E-30
    299  1.290949488661E-01  8.252454E-24  1.061443E-22  3.632520E-21  2.241618E-23  1.050859E-24  3.727078E-28  3.090897E-30  1.000000E-30
    300  1.295345101683E-01  7.133738E-24  9.810039E-23  3.644040E-21  2.298462E-23  1.133084E-24  4.055647E-28  3.497774E-30  1.000000E-30
    301  1.303954523490E-01  5.380950E-24  8.442172E-23  3.685080E-21  2.427112E-23  1.321406E-24  4.816190E-28  4.489463E-30  1.000000E-30
    302  1.308549873199E-01  4.607368E-24  7.759938E-23  3.694961E-21  2.491026E-23  1.430665E-24  5.265643E-28  5.118611E-30  1.000000E-30
    303  1.312776310019E-01  3.989714E-24  7.174978E-23  3.702256E-21  2.550397E-23  1.538984E-24  5.715842E-28  5.773921E-30  1.000000E-30
    304  1.320787884157E-01  3.044473E-24  6.204172E-23  3.730601E-21  2.678216E-23  1.776077E-24  6.711768E-28  7.300327E-30  1.000000E-30
    305  1.327308179063E-01  2.433845E-24  5.495591E-23  3.746564E-21  2.782543E-23  1.993967E-24  7.643476E-28  8.835295E-30  1.000000E-30
    306  1.333821207310E-01  1.941729E-24  4.861304E-23  3.760761E-21  2.890332E-23  2.239328E-24  8.708525E-28  1.070091E-29  1.000000E-30
    307  1.339749669338E-01  1.577895E-24  4.342064E-23  3.770640E-21  2.990453E-23  2.488758E-24  9.807482E-28  1.274769E-29  1.000000E-30
    308  1.345530840576E-01  1.286650E-24  3.884873E-23  3.778877E-21  3.091056E-23  2.759768E-24  1.101801E-27  1.513495E-29  1.000000E-30
    309  1.351098094661E-01  1.055041E-24  3.485549E-23  3.785210E-21  3.190537E-23  3.049500E-24  1.232972E-27  1.786740E-29  1.000000E-30
    310  1.359304916944E-01  7.878879E-25  2.974741E-23  3.802884E-21  3.351839E-23  3.545077E-24  1.460612E-27  2.292184E-29  1.000000E-30
    311  1.363572082699E-01  6.747875E-25  2.732106E-23  3.803759E-21  3.432082E-23  3.827672E-24  1.592723E-27  2.606042E-29  1.000000E-30
    312  1.367788244083E-01  5.782717E-25  2.509760E-23  3.804098E-21  3.513251E-23  4.130206E-24  1.735599E-27  2.960024E-29  1.000000E-30
    313  1.375777712339E-01  4.323372E-25  2.141988E-23  3.816539E-21  3.685166E-23  4.790562E-24  2.051328E-27  3.787087E-29  1.000000E-30
    314  1.380438267916E-01  3.638972E-25  1.948493E-23  3.816592E-21  3.783032E-23  5.217014E-24  2.258828E-27  4.368994E-29  1.000000E-30
    315  1.384690951451E-01  3.104952E-25  1.785465E-23  3.815583E-21  3.874106E-23  5.640227E-24  2.467053E-27  4.980224E-29  1.000000E-30
    316  1.391087445178E-01  2.445237E-25  1.566327E-23  3.818859E-21  4.021380E-23  6.355272E-24  2.823057E-27  6.080235E-29  1.000000E-30
    317  1.397002518981E-01  1.957728E-25  1.386391E-23  3.820015E-21  4.161729E-23  7.099196E-24  3.199279E-27  7.319185E-29  1.000000E-30
    318  1.402705851668E-01  1.577405E-25  1.231277E-23  3.820016E-21  4.301597E-23  7.902633E-24  3.611619E-27  8.761347E-29  1.000000E-30
    319  1.408634912375E-01  1.257609E-25  1.087058E-23  3.819716E-21  4.452893E-23  8.841164E-24  4.100377E-27  1.057665E-28  1.000000E-30
    320  1.414089642241E-01  1.019704E-25  9.685799E-24  3.817936E-21  4.596150E-23  9.805763E-24  4.610209E-27  1.258788E-28  1.000000E-30
    321  1.419220762512E-01  8.363453E-26  8.684431E-24  3.815153E-21  4.734803E-23  1.081247E-23  5.149708E-27  1.483904E-28  1.000000E-30
    322  1.422771704232E-01  7.279077E-26  8.042688E-24  3.811104E-21  4.831125E-23  1.156722E-23  5.559041E-27  1.663050E-28  1.000000E-30
    323  1.426029315631E-01  6.404269E-26  7.492549E-24  3.806898E-21  4.921025E-23  1.230755E-23  5.964182E-27  1.846951E-28  1.000000E-30
    324  1.430135230101E-01  5.448786E-26  6.852732E-24  3.802517E-21  5.038568E-23  1.331630E-23  6.521321E-27  2.109761E-28  1.000000E-30
    325  1.434683796643E-01  4.553991E-26  6.206791E-24  3.797981E-21  5.173336E-23  1.453823E-23  7.203800E-27  2.446862E-28  1.000000E-30
    326  1.440315208021E-01  3.644758E-26  5.490040E-24  3.793793E-21  5.348470E-23  1.622445E-23  8.157903E-27  2.944271E-28  1.000000E-30
    327  1.445490332405E-01  2.963309E-26  4.897118E-24  3.788672E-21  5.514072E-23  1.795283E-23  9.150175E-27  3.493065E-28  1.036534E-30
    328  1.451370980342E-01  2.340559E-26  4.299623E-24  3.783447E-21  5.710926E-23  2.015942E-23  1.043564E-26  4.248006E-28  1.308086E-30
    329  1.457052374241E-01  1.861635E-26  3.789613E-24  3.777416E-21  5.907888E-23  2.255940E-23  1.185605E-26  5.137321E-28  1.637661E-30
    330  1.463107957421E-01  1.455078E-26  3.307626E-24  3.770919E-21  6.127072E-23  2.545611E-23  1.359784E-26  6.300881E-28  2.084897E-30
    331  1.468752132891E-01  1.154483E-26  2.910605E-24  3.763473E-21  6.338178E-23  2.850238E-23  1.545979E-26  7.629303E-28  2.613844E-30
    332  1.475510939381E-01  8.744842E-27  2.497073E-24  3.755528E-21  6.604737E-23  3.267424E-23  1.805360E-26  9.612701E-28  3.434983E-30
    333  1.481899111058E-01  6.705680E-27  2.156279E-24  3.746394E-21  6.866634E-23  3.720277E-23  2.092228E-26  1.197689E-27  4.455208E-30
    334  1.491767377555E-01  4.442409E-27  1.718696E-24  3.738254E-21  7.308797E-23  4.562754E-23  2.637999E-26  1.690785E-27  6.695662E-30
    335  1.497116139607E-01  3.543103E-27  1.516406E-24  3.726893E-21  7.549035E-23  5.092153E-23  2.989109E-26  2.038015E-27  8.351573E-30
    336  1.502421520731E-01  2.823159E-27  1.336764E-24  3.714634E-21  7.795085E-23  5.681125E-23  3.385867E-26  2.455584E-27  1.041213E-29
    337  1.509052103900E-01  2.123548E-27  1.141476E-24  3.699837E-21  8.117991E-23  6.521108E-23  3.961689E-26  3.105476E-27  1.374653E-29
    338  1.515352476696E-01  1.617829E-27  9.816052E-25  3.683747E-21  8.435757E-23  7.437302E-23  4.602235E-26  3.886404E-27  1.792686E-29
    339  1.521327102765E-01  1.245435E-27  8.486439E-25  3.666564E-21  8.747033E-23  8.429525E-23  5.309031E-26  4.813967E-27  2.309715E-29
    340  1.526678407657E-01  9.836238E-28  7.440943E-25  3.649069E-21  9.032928E-23  9.431967E-23  6.035884E-26  5.835892E-27  2.901185E-29
    341  1.532481602429E-01  7.608810E-28  6.448802E-25  3.628946E-21  9.353368E-23  1.065926E-22  6.941430E-26  7.198657E-27  3.720111E-29
    342  1.535863948111E-01  6.540772E-28  5.926892E-25  3.614867E-21  9.540520E-23  1.144419E-22  7.529420E-26  8.135875E-27  4.301091E-29
    343  1.538995751697E-01  5.678218E-28  5.475373E-25  3.601083E-21  9.716033E-23  1.222409E-22  8.119705E-26  9.115456E-27  4.921808E-29
    344  1.546020187628E-01  4.136640E-28  4.584923E-25  3.572771E-21  1.013203E-22  1.419478E-22  9.634604E-26  1.179024E-26  6.676951E-29
    345  1.552062305672E-01  3.142424E-28  3.930550E-25  3.544560E-21  1.049632E-22  1.613989E-22  1.116254E-25  1.472019E-26  8.688036E-29
    346  1.557875935888E-01  2.404523E-28  3.381368E-25  3.514422E-21  1.085316E-22  1.826478E-22  1.286478E-25  1.823999E-26  1.120548E-28
    347  1.566447447202E-01  1.616598E-28  2.701789E-25  3.468086E-21  1.140094E-22  2.194129E-22  1.588076E-25  2.507851E-26  1.635234E-28
    348  1.574294426159E-01  1.118827E-28  2.193803E-25  3.418022E-21  1.190596E-22  2.593324E-22  1.924999E-25  3.358336E-26  2.313766E-28
    349  1.581710514975E-01  7.847820E-29  1.792204E-25  3.363325E-21  1.238150E-22  3.035278E-22  2.308127E-25  4.428389E-26  3.215521E-28
    350  1.588328903187E-01  5.700524E-29  1.492502E-25  3.307621E-21  1.279847E-22  3.488971E-22  2.711569E-25  5.666951E-26  4.313991E-28
    351  1.594606073659E-01  4.196897E-29  1.250983E-25  3.248566E-21  1.318374E-22  3.977558E-22  3.156484E-25  7.158606E-26  5.701256E-28
    352  1.600565792087E-01  3.122409E-29  1.053451E-25  3.186380E-21  1.353532E-22  4.499835E-22  3.643086E-25  8.934251E-26  7.429401E-28
    353  1.607059625219E-01  2.261525E-29  8.712048E-26  3.112021E-21  1.389935E-22  5.139385E-22  4.253413E-25  1.136554E-25  9.909849E-28
    354  1.613957576202E-01  1.601312E-29  7.090453E-26  3.024790E-21  1.425583E-22  5.906302E-22  5.004857E-25  1.466000E-25  1.344745E-27
    355  1.620398820205E-01  1.150178E-29  5.814132E-26  2.934433E-21  1.454854E-22  6.709305E-22  5.813256E-25  1.856617E-25  1.786310E-27
    356  1.627691861850E-01  7.964298E-30  4.622862E-26  2.822498E-21  1.482730E-22  7.725529E-22  6.866361E-25  2.420337E-25  2.459037E-27
    357  1.634667099868E-01  5.556598E-30  3.686506E-26  2.704754E-21  1.502546E-22  8.806592E-22  8.022216E-25  3.110077E-25  3.330187E-27
    358  1.645369737572E-01  3.421604E-30  2.570404E-26  2.507516E-21  1.519268E-22  1.068619E-21  1.011425E-24  4.544550E-25  5.278941E-27
    359  1.651200899964E-01  2.343747E-30  2.095775E-26  2.388467E-21  1.518015E-22  1.180199E-21  1.140883E-24  5.559539E-25  6.753864E-27
