 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                i141          i142          i143          i144          i145          i146          i147          i148 
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.721683E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  4.505190E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  2.010683E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  4.885129E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.156772E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  4.568494E-28  1.851089E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.471805E-27  6.568935E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  3.993506E-27  1.840734E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  9.891807E-27  4.711122E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  2.071615E-26  1.015979E-28  1.701583E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  4.060023E-26  2.049626E-28  3.650750E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  7.539674E-26  3.916344E-28  7.339207E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.373199E-25  7.344767E-28  1.450349E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  2.401460E-25  1.321992E-27  2.748570E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  4.218726E-25  2.394136E-27  5.256580E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  7.210412E-25  4.217235E-27  9.774284E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.226345E-24  7.399489E-27  1.813623E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  2.037586E-24  1.268200E-26  3.286894E-28  1.360304E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  3.351675E-24  2.153271E-26  5.908675E-28  2.577894E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  5.410742E-24  3.588648E-26  1.042989E-27  4.688447E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  8.081885E-24  5.512230E-26  1.685008E-27  7.778104E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.231468E-23  8.660922E-26  2.798576E-27  1.330006E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.803243E-23  1.305663E-25  4.447164E-27  2.172644E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  2.709191E-23  2.026858E-25  7.325442E-27  3.691629E-29  1.001654E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  3.897251E-23  3.006905E-25  1.149259E-26  5.963410E-29  1.704623E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  5.701901E-23  4.550981E-25  1.849981E-26  9.913177E-29  3.000883E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  7.866356E-23  6.470660E-25  2.778620E-26  1.532116E-28  4.880797E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.071185E-22  9.082647E-25  4.121802E-26  2.339086E-28  7.844469E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.449610E-22  1.267850E-24  6.088271E-26  3.558200E-28  1.257713E-29  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.999182E-22  1.809652E-24  9.252270E-26  5.586567E-28  2.093248E-29  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  2.637436E-22  2.462627E-24  1.332442E-25  8.285661E-28  3.272461E-29  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  3.556460E-22  3.438374E-24  1.982511E-25  1.274200E-27  5.339012E-29  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  4.599582E-22  4.587045E-24  2.799145E-25  1.852831E-27  8.183885E-29  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  6.069598E-22  6.267049E-24  4.075134E-25  2.787842E-27  1.306286E-28  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  7.860485E-22  8.393590E-24  5.803966E-25  4.099205E-27  2.033711E-28  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.022336E-21  1.130827E-23  8.340244E-25  6.090805E-27  3.208457E-28  1.550353E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.286715E-21  1.469163E-23  1.148387E-24  8.642983E-27  4.805518E-28  2.394395E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.874654E-21  2.259263E-23  1.949614E-24  1.544442E-26  9.413543E-28  4.941638E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  2.622811E-21  3.322783E-23  3.142335E-24  2.610142E-26  1.732275E-27  9.543946E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  3.589905E-21  4.773311E-23  4.932925E-24  4.289889E-26  3.091655E-27  1.784887E-29  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  4.781283E-21  6.651637E-23  7.469329E-24  6.780643E-26  5.278643E-27  3.183847E-29  1.000727E-30  1.000000E-30
    241  9.231864750676E-02  6.297706E-21  9.158549E-23  1.115732E-23  1.056417E-25  8.870964E-27  5.585464E-29  1.879697E-30  1.000000E-30
    242  9.335415502949E-02  9.363196E-21  1.453694E-22  1.997083E-23  2.011970E-25  1.888890E-26  1.266976E-28  4.716284E-30  1.000000E-30
    243  9.429165011748E-02  1.338535E-20  2.206419E-22  3.383938E-23  3.608541E-25  3.752481E-26  2.667244E-28  1.089129E-29  1.000000E-30
    244  9.514750284226E-02  1.851619E-20  3.225578E-22  5.476314E-23  6.154340E-25  7.033390E-26  5.274178E-28  2.345628E-29  1.000000E-30
    245  9.592869681963E-02  2.493940E-20  4.571522E-22  8.523883E-23  1.005403E-24  1.253524E-25  9.875706E-28  4.752138E-29  1.000000E-30
    246  9.638259128200E-02  2.963322E-20  5.596243E-22  1.102309E-22  1.337534E-24  1.754900E-25  1.423177E-27  7.172312E-29  1.000000E-30
    247  9.686466198075E-02  3.561317E-20  6.943124E-22  1.450127E-22  1.813578E-24  2.512527E-25  2.101444E-27  1.112521E-28  1.000000E-30
    248  9.745016881397E-02  4.458676E-20  9.037641E-22  2.027725E-22  2.631443E-24  3.896309E-25  3.384144E-27  1.902804E-28  1.000000E-30
    249  9.798964068785E-02  5.491378E-20  1.154026E-21  2.767093E-22  3.716250E-24  5.852741E-25  5.264540E-27  3.130182E-28  1.337770E-30
    250  9.892639389759E-02  7.890863E-20  1.766614E-21  4.758875E-22  6.786987E-24  1.190811E-24  1.138840E-26  7.466781E-28  3.344140E-30
    251  9.977784733458E-02  1.102084E-19  2.615166E-21  7.840292E-22  1.181715E-23  2.290028E-24  2.317266E-26  1.662498E-27  7.831699E-30
    252  1.005622893962E-01  1.501000E-19  3.759917E-21  1.245301E-21  1.976065E-23  4.200534E-24  4.479775E-26  3.494824E-27  1.725771E-29
    253  1.013070552067E-01  2.019460E-19  5.328033E-21  1.941340E-21  3.236293E-23  7.517083E-24  8.431079E-26  7.127714E-27  3.682570E-29
    254  1.019791947326E-01  2.645691E-19  7.317878E-21  2.908262E-21  5.070793E-23  1.276734E-23  1.499147E-25  1.363514E-26  7.340734E-29
    255  1.025982572428E-01  3.395902E-19  9.813977E-21  4.227767E-21  7.685200E-23  2.085439E-23  2.555219E-25  2.487251E-26  1.391240E-28
    256  1.032644197032E-01  4.454188E-19  1.349935E-20  6.346524E-21  1.207018E-22  3.552251E-23  4.558087E-25  4.775543E-26  2.784232E-28
    257  1.039121745974E-01  5.809374E-19  1.844673E-20  9.448139E-21  1.878329E-22  5.985632E-23  8.036081E-25  9.049095E-26  5.494639E-28
    258  1.045193471709E-01  7.455341E-19  2.473874E-20  1.373871E-20  2.848073E-22  9.784105E-23  1.370951E-24  1.652605E-25  1.042750E-27
    259  1.051181778144E-01  9.551658E-19  3.311191E-20  1.992716E-20  4.306392E-22  1.594003E-22  2.330438E-24  3.005891E-25  1.970414E-27
    260  1.056826419982E-01  1.208056E-18  4.365382E-20  2.835276E-20  6.373964E-22  2.532422E-22  3.854732E-24  5.301717E-25  3.603538E-27
    261  1.062431336111E-01  1.524253E-18  5.741348E-20  4.024410E-20  9.411450E-22  4.013582E-22  6.360559E-24  9.328317E-25  6.574208E-27
    262  1.068146627648E-01  1.932756E-18  7.596822E-20  5.758315E-20  1.402313E-21  6.430907E-22  1.062196E-23  1.663912E-24  1.217070E-26
    263  1.073656177930E-01  2.430428E-18  9.956005E-20  8.141333E-20  2.062138E-21  1.014721E-21  1.744678E-23  2.913414E-24  2.209296E-26
    264  1.079139362418E-01  3.049460E-18  1.301965E-19  1.148765E-19  3.026583E-21  1.598247E-21  2.860712E-23  5.092964E-24  4.004159E-26
    265  1.084202130578E-01  3.753093E-18  1.665175E-19  1.576733E-19  4.308859E-21  2.429576E-21  4.514210E-23  8.529270E-24  6.934738E-26
    266  1.089957947327E-01  4.742837E-18  2.198903E-19  2.257188E-19  6.431958E-21  3.909113E-21  7.580329E-23  1.533087E-23  1.295278E-25
    267  1.095139929398E-01  5.841665E-18  2.818421E-19  3.112632E-19  9.212262E-21  5.992379E-21  1.207874E-22  2.598152E-23  2.272841E-25
    268  1.100036617482E-01  7.088861E-18  3.552151E-19  4.205559E-19  1.290365E-20  8.953586E-21  1.872413E-22  4.270644E-23  3.861550E-25
    269  1.105581599754E-01  8.784863E-18  4.596112E-19  5.890163E-19  1.883012E-20  1.406342E-20  3.066986E-22  7.478249E-23  7.021704E-25
    270  1.111738162549E-01  1.107776E-17  6.082277E-19  8.516142E-19  2.850489E-20  2.311358E-20  5.282783E-22  1.387920E-22  1.359325E-24
    271  1.117276452796E-01  1.356012E-17  7.778078E-19  1.180044E-18  4.117711E-20  3.597214E-20  8.578738E-22  2.411524E-22  2.453841E-24
    272  1.122547306619E-01  1.632728E-17  9.766187E-19  1.600047E-18  5.810604E-20  5.451761E-20  1.354227E-21  4.061642E-22  4.287161E-24
    273  1.128196390807E-01  1.977190E-17  1.237383E-18  2.202425E-18  8.350199E-20  8.461516E-20  2.196367E-21  7.064365E-22  7.757493E-24
    274  1.134172103791E-01  2.399896E-17  1.576091E-18  3.064159E-18  1.216305E-19  1.337848E-19  3.639299E-21  1.261010E-21  1.444348E-23
    275  1.139661173569E-01  2.843932E-17  1.952871E-18  4.119840E-18  1.706305E-19  2.024765E-19  5.751991E-21  2.135201E-21  2.542928E-23
    276  1.145721141816E-01  3.399012E-17  2.452664E-18  5.665664E-18  2.460018E-19  3.175913E-19  9.467898E-21  3.794219E-21  4.719083E-23
    277  1.151138636995E-01  3.955801E-17  2.984714E-18  7.480846E-18  3.389258E-19  4.720258E-19  1.469611E-20  6.309324E-21  8.159788E-23
    278  1.160623872824E-01  5.077813E-17  4.145689E-18  1.200350E-17  5.862587E-19  9.335338E-19  3.137972E-20  1.521341E-20  2.107921E-22
    279  1.166131253687E-01  5.820753E-17  4.976939E-18  1.567995E-17  8.003074E-19  1.378512E-18  4.847072E-20  2.523907E-20  3.641702E-22
    280  1.171578902390E-01  6.627987E-17  5.933988E-18  2.033379E-17  1.084365E-18  2.019504E-18  7.425992E-20  4.151165E-20  6.235976E-22
    281  1.179966344325E-01  8.024206E-17  7.716030E-18  3.012760E-17  1.719885E-18  3.616110E-18  1.425372E-19  8.895321E-20  1.422461E-21
    282  1.184626561866E-01  8.885760E-17  8.893234E-18  3.735372E-17  2.215295E-18  4.984845E-18  2.042926E-19  1.356127E-19  2.246079E-21
    283  1.189221956404E-01  9.797859E-17  1.020292E-17  4.606902E-17  2.837489E-18  6.828994E-18  2.908853E-19  2.052637E-19  3.519907E-21
    284  1.197605220964E-01  1.161891E-16  1.301483E-17  6.713485E-17  4.432845E-18  1.207351E-17  5.520995E-19  4.359205E-19  7.968290E-21
    285  1.205341475296E-01  1.345207E-16  1.612777E-17  9.416281E-17  6.633879E-18  2.027387E-17  9.904875E-19  8.683557E-19  1.684701E-20
    286  1.212540834288E-01  1.523172E-16  1.946453E-17  1.276562E-16  9.557904E-18  3.254453E-17  1.691856E-18  1.636406E-18  3.357467E-20
    287  1.219299358624E-01  1.688618E-16  2.292215E-17  1.678230E-16  1.331051E-17  5.020433E-17  2.767930E-18  2.938141E-18  6.356114E-20
    288  1.225766858039E-01  1.836277E-16  2.642122E-17  2.150662E-16  1.803218E-17  7.505710E-17  4.379479E-18  5.084556E-18  1.157574E-19
    289  1.231854533608E-01  1.956474E-16  2.974877E-17  2.677616E-16  2.366514E-17  1.081549E-16  6.659164E-18  8.416983E-18  2.011330E-19
    290  1.237219182154E-01  2.040375E-16  3.258203E-17  3.206222E-16  2.969323E-17  1.474363E-16  9.521033E-18  1.297633E-17  3.236913E-19
    291  1.242404039059E-01  2.096899E-16  3.511789E-17  3.768423E-16  3.652296E-17  1.965601E-16  1.329565E-17  1.949781E-17  5.071129E-19
    292  1.248086455930E-01  2.126680E-16  3.753713E-17  4.431381E-16  4.515643E-17  2.655851E-16  1.890705E-17  3.005840E-17  8.186396E-19
    293  1.253177247642E-01  2.121970E-16  3.927023E-17  5.053285E-16  5.387506E-17  3.432977E-16  2.559236E-17  4.376068E-17  1.242358E-18
    294  1.258810647447E-01  2.082106E-16  4.061849E-17  5.752581E-16  6.449695E-17  4.492993E-16  3.525876E-17  6.537970E-17  1.943983E-18
    295  1.264205598797E-01  2.011299E-16  4.128236E-17  6.411565E-16  7.545949E-17  5.727705E-16  4.722777E-17  9.468354E-17  2.943646E-18
    296  1.270317883483E-01  1.896049E-16  4.123939E-17  7.116171E-16  8.851945E-17  7.410418E-16  6.465027E-17  1.416876E-16  4.634813E-18
    297  1.275757308169E-01  1.767821E-16  4.050032E-17  7.680248E-16  1.003956E-16  9.175579E-16  8.420253E-17  1.998686E-16  6.842880E-18
    298  1.286048671531E-01  1.482363E-16  3.750218E-17  8.512470E-16  1.223331E-16  1.321700E-15  1.335912E-16  3.692448E-16  1.379167E-17
    299  1.290949488661E-01  1.336166E-16  3.545384E-17  8.775390E-16  1.319914E-16  1.545597E-15  1.636433E-16  4.866602E-16  1.895428E-17
    300  1.295345101683E-01  1.204924E-16  3.337622E-17  8.931124E-16  1.399684E-16  1.762327E-15  1.945691E-16  6.181000E-16  2.499966E-17
    301  1.303954523490E-01  9.581498E-17  2.889159E-17  9.014499E-16  1.532111E-16  2.225510E-15  2.668770E-16  9.656041E-16  4.207661E-17
    302  1.308549873199E-01  8.359391E-17  2.638398E-17  8.942279E-16  1.587652E-16  2.490761E-15  3.122672E-16  1.211787E-15  5.496430E-17
    303  1.312776310019E-01  7.315203E-17  2.408386E-17  8.811509E-16  1.628863E-16  2.743889E-15  3.584407E-16  1.483991E-15  6.985334E-17
    304  1.320787884157E-01  5.575240E-17  1.989600E-17  8.421316E-16  1.681434E-16  3.243937E-15  4.583657E-16  2.147053E-15  1.084789E-16
    305  1.327308179063E-01  4.396845E-17  1.676377E-17  7.996989E-16  1.700983E-16  3.668138E-15  5.528020E-16  2.865519E-15  1.534418E-16
    306  1.333821207310E-01  3.425945E-17  1.396146E-17  7.512736E-16  1.703065E-16  4.108295E-15  6.606231E-16  3.792142E-15  2.152937E-16
    307  1.339749669338E-01  2.708398E-17  1.173203E-17  7.048425E-16  1.693882E-16  4.527649E-15  7.726595E-16  4.869485E-15  2.916918E-16
    308  1.345530840576E-01  2.141490E-17  9.849372E-18  6.593363E-16  1.678027E-16  4.960585E-15  8.974339E-16  6.198970E-15  3.914119E-16
    309  1.351098094661E-01  1.701562E-17  8.294116E-18  6.166969E-16  1.659233E-16  5.408692E-15  1.035484E-15  7.817855E-15  5.194894E-16
    310  1.359304916944E-01  1.209227E-17  6.425600E-18  5.582260E-16  1.631251E-16  6.146910E-15  1.280047E-15  1.102770E-14  7.905414E-16
    311  1.363572082699E-01  1.011702E-17  5.624607E-18  5.300843E-16  1.617492E-16  6.575414E-15  1.430930E-15  1.320921E-14  9.853092E-16
    312  1.367788244083E-01  8.473040E-18  4.926887E-18  5.035379E-16  1.603948E-16  7.031517E-15  1.598593E-15  1.580606E-14  1.226468E-15
    313  1.375777712339E-01  6.036701E-18  3.823995E-18  4.560571E-16  1.576848E-16  7.981690E-15  1.972527E-15  2.223093E-14  1.859913E-15
    314  1.380438267916E-01  4.933575E-18  3.286529E-18  4.290564E-16  1.556694E-16  8.572791E-15  2.225059E-15  2.707890E-14  2.367991E-15
    315  1.384690951451E-01  4.081437E-18  2.847292E-18  4.039524E-16  1.531847E-16  9.115602E-15  2.474782E-15  3.231914E-14  2.943303E-15
    316  1.391087445178E-01  3.029821E-18  2.266535E-18  3.646841E-16  1.478614E-16  9.893410E-15  2.875120E-15  4.177639E-14  4.045588E-15
    317  1.397002518981E-01  2.260235E-18  1.804433E-18  3.263271E-16  1.408133E-16  1.050649E-14  3.253042E-15  5.219960E-14  5.352529E-15
    318  1.402705851668E-01  1.669558E-18  1.419698E-18  2.875719E-16  1.318256E-16  1.093283E-14  3.599811E-15  6.360385E-14  6.894278E-15
    319  1.408634912375E-01  1.188814E-18  1.079935E-18  2.463706E-16  1.203192E-16  1.114824E-14  3.914866E-15  7.651433E-14  8.789984E-15
    320  1.414089642241E-01  8.505518E-19  8.213813E-19  2.091361E-16  1.083007E-16  1.111718E-14  4.143762E-15  8.890864E-14  1.077855E-14
    321  1.419220762512E-01  6.085725E-19  6.227055E-19  1.758592E-16  9.626208E-17  1.088522E-14  4.292729E-15  1.005949E-13  1.283241E-14
    322  1.422771704232E-01  4.768749E-19  5.079938E-19  1.542213E-16  8.773979E-17  1.061413E-14  4.353356E-15  1.084802E-13  1.433731E-14
    323  1.426029315631E-01  3.782005E-19  4.180908E-19  1.356673E-16  7.997662E-17  1.029546E-14  4.378049E-15  1.154475E-13  1.576415E-14
    324  1.430135230101E-01  2.794490E-19  3.237555E-19  1.142755E-16  7.046561E-17  9.812645E-15  4.368016E-15  1.237279E-13  1.760702E-14
    325  1.434683796643E-01  1.972941E-19  2.408193E-19  9.332047E-17  6.049874E-17  9.193455E-15  4.306104E-15  1.320757E-13  1.967895E-14
    326  1.440315208021E-01  1.259038E-19  1.639892E-19  7.136328E-17  4.923980E-17  8.341133E-15  4.162501E-15  1.409588E-13  2.223947E-14
    327  1.445490332405E-01  8.181839E-20  1.131658E-19  5.483797E-17  4.008416E-17  7.509911E-15  3.973974E-15  1.475032E-13  2.453687E-14
    328  1.451370980342E-01  4.925895E-20  7.297053E-20  3.996417E-17  3.120291E-17  6.558171E-15  3.710866E-15  1.529457E-13  2.702912E-14
    329  1.457052374241E-01  2.968152E-20  4.700014E-20  2.897272E-17  2.411851E-17  5.667066E-15  3.422483E-15  1.561538E-13  2.926815E-14
    330  1.463107957421E-01  1.697940E-20  2.888010E-20  2.021006E-17  1.802224E-17  4.774219E-15  3.092063E-15  1.573687E-13  3.141808E-14
    331  1.468752132891E-01  9.943302E-21  1.808339E-20  1.424139E-17  1.354665E-17  4.015755E-15  2.777199E-15  1.565987E-13  3.317247E-14
    332  1.475510939381E-01  5.157309E-21  1.016672E-20  9.215302E-18  9.475330E-18  3.215476E-15  2.406768E-15  1.535258E-13  3.492962E-14
    333  1.481899111058E-01  2.728132E-21  5.806638E-21  6.007355E-18  6.652507E-18  2.568274E-15  2.072785E-15  1.487232E-13  3.621962E-14
    334  1.491767377555E-01  9.975829E-22  2.391399E-21  3.019101E-18  3.752671E-18  1.770668E-15  1.607201E-15  1.385081E-13  3.750783E-14
    335  1.497116139607E-01  5.734110E-22  1.466337E-21  2.053705E-18  2.719562E-18  1.431399E-15  1.385400E-15  1.319423E-13  3.786381E-14
    336  1.502421520731E-01  3.293049E-22  8.980541E-22  1.388185E-18  1.958034E-18  1.149742E-15  1.186491E-15  1.248923E-13  3.797792E-14
    337  1.509052103900E-01  1.646603E-22  4.865911E-22  8.422202E-19  1.286106E-18  8.661498E-16  9.689263E-16  1.156519E-13  3.782676E-14
    338  1.515352476696E-01  8.569256E-23  2.732847E-22  5.188197E-19  8.547975E-19  6.558474E-16  7.925478E-16  1.066625E-13  3.740693E-14
    339  1.521327102765E-01  4.646892E-23  1.592987E-22  3.242815E-19  5.745044E-19  4.992426E-16  6.494874E-16  9.805919E-14  3.676005E-14
    340  1.526678407657E-01  2.722610E-23  9.955993E-23  2.114089E-19  3.998561E-19  3.884495E-16  5.401050E-16  9.043989E-14  3.600370E-14
    341  1.532481602429E-01  1.555705E-23  6.102180E-23  1.320663E-19  2.682607E-19  2.939247E-16  4.394318E-16  8.236244E-14  3.501048E-14
    342  1.535863948111E-01  1.134918E-23  4.638016E-23  1.000443E-19  2.118905E-19  2.489554E-16  3.883675E-16  7.775906E-14  3.434875E-14
    343  1.538995751697E-01  8.532469E-24  3.622350E-23  7.712216E-20  1.698121E-19  2.128551E-16  3.454435E-16  7.355720E-14  3.367481E-14
    344  1.546020187628E-01  4.632561E-24  2.143264E-23  4.272349E-20  1.026756E-19  1.485290E-16  2.635332E-16  6.446306E-14  3.198931E-14
    345  1.552062305672E-01  2.825696E-24  1.408300E-23  2.552242E-20  6.616619E-20  1.079301E-16  2.068803E-16  5.704620E-14  3.035689E-14
    346  1.557875935888E-01  1.793939E-24  9.605240E-24  1.543108E-20  4.304930E-20  7.855193E-17  1.622753E-16  5.026167E-14  2.861992E-14
    347  1.566447447202E-01  9.462453E-25  5.621418E-24  7.281023E-21  2.264304E-20  4.821986E-17  1.113343E-16  4.098262E-14  2.580714E-14
    348  1.574294426159E-01  5.392281E-25  3.504331E-24  3.645632E-21  1.253164E-20  3.019864E-17  7.727191E-17  3.334304E-14  2.304215E-14
    349  1.581710514975E-01  3.206123E-25  2.247347E-24  1.895849E-21  7.168954E-21  1.897702E-17  5.355725E-17  2.689818E-14  2.031196E-14
    350  1.588328903187E-01  2.041314E-25  1.511892E-24  1.068804E-21  4.402368E-21  1.232476E-17  3.798573E-17  2.185387E-14  1.787263E-14
    351  1.594606073659E-01  1.347424E-25  1.035187E-24  6.300961E-22  2.815893E-21  8.056510E-18  2.700929E-17  1.768429E-14  1.560751E-14
    352  1.600565792087E-01  9.209564E-26  7.192182E-25  3.884765E-22  1.876869E-21  5.298768E-18  1.925053E-17  1.426133E-14  1.353772E-14
    353  1.607059625219E-01  6.215292E-26  4.825501E-25  2.357096E-22  1.240633E-21  3.306965E-18  1.312019E-17  1.111760E-14  1.143144E-14
    354  1.613957576202E-01  4.198487E-26  3.148964E-25  1.431668E-22  8.261467E-22  1.969738E-18  8.586029E-18  8.388233E-15  9.395049E-15
    355  1.620398820205E-01  2.970568E-26  2.105835E-25  9.225074E-23  5.806892E-22  1.193865E-18  5.685038E-18  6.340294E-15  7.696333E-15
    356  1.627691861850E-01  2.044646E-26  1.333809E-25  5.752433E-23  3.999972E-22  6.665128E-19  3.509506E-18  4.534490E-15  6.033305E-15
    357  1.634667099868E-01  1.439034E-26  8.587643E-26  3.709816E-23  2.840272E-22  3.755916E-19  2.178101E-18  3.226862E-15  4.690563E-15
    358  1.645369737572E-01  8.297547E-27  4.333147E-26  1.894504E-23  1.684750E-22  1.520123E-19  1.022275E-18  1.842149E-15  3.071136E-15
    359  1.651200899964E-01  6.062077E-27  2.972265E-26  1.303876E-23  1.258482E-22  9.196292E-20  6.712706E-19  1.330799E-15  2.392337E-15
