 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sb139         sb140         sb141         sb142         sb143         sb144         sb145         sb146
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.930666E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  7.903792E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  2.634236E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  7.388508E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.891805E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  4.081610E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  8.245261E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.577021E-27  1.087482E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  2.958913E-27  2.081457E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  5.332784E-27  3.818215E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  9.668229E-27  7.052951E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.703646E-26  1.266066E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  2.990699E-26  2.265507E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  5.130275E-26  3.961224E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  8.713108E-26  6.860166E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.452197E-25  1.166013E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  2.233097E-25  1.824162E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  3.511786E-25  2.923411E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  5.296698E-25  4.488982E-28  1.486047E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  8.235621E-25  7.121759E-28  2.488557E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.224111E-24  1.078823E-27  3.932517E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.855838E-24  1.670081E-27  6.379095E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  2.643426E-24  2.423413E-27  9.649859E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  3.720568E-24  3.475262E-27  1.443085E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  5.206177E-24  4.956794E-27  2.148550E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  7.446685E-24  7.241887E-27  3.292130E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.016713E-23  1.007871E-26  4.783220E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  1.424399E-23  1.442704E-26  7.185936E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  1.905083E-23  1.966945E-26  1.022894E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  2.611763E-23  2.755151E-26  1.503726E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  3.511906E-23  3.782618E-26  2.163414E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  4.748695E-23  5.227638E-26  3.140354E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  6.188720E-23  6.948280E-26  4.362887E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  9.587690E-23  1.113143E-25  7.537206E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.418207E-22  1.698399E-25  1.233130E-27  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  2.051921E-22  2.532259E-25  1.967268E-27  1.113463E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  2.877741E-22  3.652712E-25  3.023392E-27  1.739250E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  3.986446E-22  5.201579E-25  4.581692E-27  2.669971E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  6.392542E-22  8.687726E-25  8.387791E-27  4.982335E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  9.784524E-22  1.380343E-24  1.449702E-26  8.763475E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.442871E-21  2.106920E-24  2.391600E-26  1.469315E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  2.058058E-21  3.102359E-24  3.783183E-26  2.359224E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  2.531214E-21  3.887365E-24  4.943697E-26  3.110030E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  3.155166E-21  4.943067E-24  6.574568E-26  4.174869E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  4.127167E-21  6.625326E-24  9.308806E-26  5.979216E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  5.291442E-21  8.688685E-24  1.284524E-25  8.339027E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  8.169861E-21  1.395819E-23  2.256089E-25  1.492269E-28  1.390940E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  1.216498E-20  2.155715E-23  3.782223E-25  2.545213E-28  2.731535E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  1.761113E-20  3.228865E-23  6.114772E-25  4.181599E-28  4.869836E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  2.509294E-20  4.753340E-23  9.685774E-25  6.726787E-28  8.439317E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  3.462591E-20  6.757284E-23  1.471849E-24  1.036711E-27  1.391506E-29  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  4.668356E-20  9.365755E-23  2.170313E-24  1.548852E-27  2.213467E-29  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  6.453408E-20  1.334142E-22  3.306314E-24  2.393412E-27  3.661238E-29  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  8.862823E-20  1.886996E-22  4.994639E-24  3.666502E-27  5.995630E-29  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  1.195854E-19  2.617957E-22  7.374045E-24  5.485304E-27  9.553459E-29  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  1.610128E-19  3.623764E-22  1.085769E-23  8.183729E-27  1.517447E-28  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  2.135188E-19  4.933409E-22  1.567462E-23  1.196316E-26  2.354146E-28  1.000000E-30  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  2.831201E-19  6.715749E-22  2.262635E-23  1.748650E-26  3.651892E-28  1.000000E-30  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  3.781674E-19  9.215711E-22  3.297564E-23  2.581493E-26  5.730604E-28  1.000000E-30  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  5.007164E-19  1.252606E-21  4.751663E-23  3.766611E-26  8.871738E-28  1.000000E-30  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  6.632855E-19  1.703422E-21  6.851217E-23  5.499360E-26  1.374517E-27  1.257684E-30  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  8.611465E-19  2.266160E-21  9.623752E-23  7.815275E-26  2.064117E-27  1.972499E-30  1.000000E-30  1.000000E-30
    266  1.089957947327E-01  1.160618E-18  3.140690E-21  1.419339E-22  1.168083E-25  3.285991E-27  3.220534E-30  1.000000E-30  1.000000E-30
    267  1.095139929398E-01  1.520753E-18  4.220667E-21  2.017951E-22  1.680916E-25  5.006874E-27  5.022730E-30  1.000000E-30  1.000000E-30
    268  1.100036617482E-01  1.966168E-18  5.589735E-21  2.819593E-22  2.375833E-25  7.472190E-27  7.663620E-30  1.000000E-30  1.000000E-30
    269  1.105581599754E-01  2.634174E-18  7.697135E-21  4.127003E-22  3.523420E-25  1.178972E-26  1.240098E-29  1.000000E-30  1.000000E-30
    270  1.111738162549E-01  3.652114E-18  1.100435E-20  6.317000E-22  5.473060E-25  1.962707E-26  2.123694E-29  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  4.909986E-18  1.521229E-20  9.289731E-22  8.156940E-25  3.114722E-26  3.457813E-29  1.165258E-30  1.000000E-30
    272  1.122547306619E-01  6.518274E-18  2.074189E-20  1.343997E-21  1.195366E-24  4.847594E-26  5.515770E-29  1.983416E-30  1.000000E-30
    273  1.128196390807E-01  8.845829E-18  2.897248E-20  2.001280E-21  1.804872E-24  7.810318E-26  9.126634E-29  3.483620E-30  1.000000E-30
    274  1.134172103791E-01  1.224176E-17  4.134804E-20  3.057482E-21  2.798659E-24  1.297810E-25  1.560226E-28  6.347789E-30  1.000000E-30
    275  1.139661173569E-01  1.652853E-17  5.744040E-20  4.523799E-21  4.198245E-24  2.075535E-25  2.561733E-28  1.105576E-29  1.000000E-30
    276  1.145721141816E-01  2.306212E-17  8.272735E-20  6.988176E-21  6.585516E-24  3.495851E-25  4.443011E-28  2.047524E-29  1.000000E-30
    277  1.151138636995E-01  3.110416E-17  1.148075E-19  1.032920E-20  9.869641E-24  5.585601E-25  7.288843E-28  3.563332E-29  1.000000E-30
    278  1.160623872824E-01  5.269826E-17  2.045826E-19  2.057432E-20  2.014638E-23  1.276658E-24  1.745545E-27  9.471607E-29  1.000000E-30
    279  1.166131253687E-01  7.169115E-17  2.866882E-19  3.077789E-20  3.057533E-23  2.070465E-24  2.909651E-27  1.678384E-28  1.000000E-30
    280  1.171578902390E-01  9.730221E-17  4.007597E-19  4.591282E-20  4.627084E-23  3.347137E-24  4.834133E-27  2.963567E-28  1.000000E-30
    281  1.179966344325E-01  1.560639E-16  6.729355E-19  8.527503E-20  8.788238E-23  7.042773E-24  1.061259E-26  7.150133E-28  1.000000E-30
    282  1.184626561866E-01  2.030646E-16  8.984038E-19  1.204672E-19  1.257204E-22  1.067089E-23  1.646801E-26  1.169918E-27  1.439069E-30
    283  1.189221956404E-01  2.633525E-16  1.195223E-18  1.694965E-19  1.791069E-22  1.609198E-23  2.542853E-26  1.903810E-27  2.417563E-30
    284  1.197605220964E-01  4.237205E-16  2.015401E-18  3.167992E-19  3.425386E-22  3.416864E-23  5.639425E-26  4.649577E-27  6.139886E-30
    285  1.205341475296E-01  6.574568E-16  3.267006E-18  5.652187E-19  6.243978E-22  6.865746E-23  1.180138E-25  1.064451E-26  1.458140E-29
    286  1.212540834288E-01  9.896018E-16  5.123829E-18  9.699608E-19  1.093371E-21  1.317375E-22  2.352513E-25  2.308555E-26  3.273310E-29
    287  1.219299358624E-01  1.452307E-15  7.818085E-18  1.611626E-18  1.851799E-21  2.432947E-22  4.504698E-25  4.787756E-26  7.014115E-29
    288  1.225766858039E-01  2.094454E-15  1.170649E-17  2.619708E-18  3.066311E-21  4.379152E-22  8.396354E-25  9.637605E-26  1.457198E-28
    289  1.231854533608E-01  2.953925E-15  1.710933E-17  4.138913E-18  4.930374E-21  7.621362E-22  1.510547E-24  1.865149E-25  2.905918E-28
    290  1.237219182154E-01  3.995450E-15  2.388538E-17  6.191325E-18  7.491221E-21  1.242199E-21  2.535552E-24  3.340117E-25  5.344290E-28
    291  1.242404039059E-01  5.343127E-15  3.293983E-17  9.131185E-18  1.121741E-20  1.991387E-21  4.182848E-24  5.867834E-25  9.635037E-28
    292  1.248086455930E-01  7.336275E-15  4.678885E-17  1.396666E-17  1.744788E-20  3.339398E-21  7.239530E-24  1.088514E-24  1.839185E-27
    293  1.253177247642E-01  9.734401E-15  6.401297E-17  2.042719E-17  2.590794E-20  5.306631E-21  1.183698E-23  1.894608E-24  3.284817E-27
    294  1.258810647447E-01  1.328654E-14  9.040231E-17  3.107338E-17  4.008153E-20  8.853620E-21  2.038643E-23  3.498229E-24  6.242032E-27
    295  1.264205598797E-01  1.786078E-14  1.255881E-16  4.637006E-17  6.079542E-20  1.444203E-20  3.428931E-23  6.291938E-24  1.154275E-26
    296  1.270317883483E-01  2.491892E-14  1.819182E-16  7.288357E-17  9.735320E-20  2.512719E-20  6.178328E-23  1.223805E-23  2.317354E-26
    297  1.275757308169E-01  3.344149E-14  2.524901E-16  1.088355E-16  1.478260E-19  4.109928E-20  1.042780E-22  2.212092E-23  4.309525E-26
    298  1.286048671531E-01  5.796539E-14  4.667117E-16  2.312920E-16  3.243667E-19  1.039157E-19  2.799590E-22  6.768878E-23  1.392433E-25
    299  1.290949488661E-01  7.513352E-14  6.239611E-16  3.307147E-16  4.710171E-19  1.615590E-19  4.480176E-22  1.153413E-22  2.435470E-25
    300  1.295345101683E-01  9.465203E-14  8.083076E-16  4.551480E-16  6.573395E-19  2.397704E-19  6.824767E-22  1.859557E-22  4.020484E-25
    301  1.303954523490E-01  1.480789E-13  1.336231E-15  8.477279E-16  1.258531E-18  5.181842E-19  1.552869E-21  4.731100E-22  1.071772E-24
    302  1.308549873199E-01  1.876271E-13  1.744128E-15  1.179945E-15  1.777994E-18  7.814842E-19  2.407875E-21  7.791335E-22  1.810048E-24
    303  1.312776310019E-01  2.329152E-13  2.225379E-15  1.597614E-15  2.440726E-18  1.139505E-18  3.602337E-21  1.232336E-21  2.930419E-24
    304  1.320787884157E-01  3.494440E-13  3.518536E-15  2.828834E-15  4.437002E-18  2.324034E-18  7.716314E-21  2.934894E-21  7.296430E-24
    305  1.327308179063E-01  4.843414E-13  5.091469E-15  4.492072E-15  7.200032E-18  4.144691E-18  1.432735E-20  5.945053E-21  1.533085E-23
    306  1.333821207310E-01  6.688898E-13  7.343243E-15  7.114226E-15  1.165474E-17  7.378340E-18  2.656314E-20  1.203228E-20  3.219476E-23
    307  1.339749669338E-01  8.944665E-13  1.021833E-14  1.078530E-14  1.802683E-17  1.245045E-17  4.652582E-20  2.283666E-20  6.320861E-23
    308  1.345530840576E-01  1.184222E-12  1.406778E-14  1.615132E-14  2.753352E-17  2.071261E-17  8.028685E-20  4.263727E-20  1.220043E-22
    309  1.351098094661E-01  1.547735E-12  1.909645E-14  2.378852E-14  4.133702E-17  3.378456E-17  1.356944E-19  7.778671E-20  2.298901E-22
    310  1.359304916944E-01  2.284017E-12  2.981460E-14  4.191891E-14  7.494770E-17  6.926567E-17  2.932845E-19  1.882934E-19  5.838296E-22
    311  1.363572082699E-01  2.789024E-12  3.749801E-14  5.617323E-14  1.019475E-16  1.004920E-16  4.374688E-19  2.980737E-19  9.478314E-22
    312  1.367788244083E-01  3.392276E-12  4.696613E-14  7.493163E-14  1.380281E-16  1.450510E-16  6.490624E-19  4.691278E-19  1.529571E-21
    313  1.375777712339E-01  4.889258E-12  7.159013E-14  1.287889E-13  2.440707E-16  2.897482E-16  1.366435E-18  1.105075E-18  3.779249E-21
    314  1.380438267916E-01  6.029813E-12  9.124524E-14  1.761391E-13  3.394356E-16  4.328930E-16  2.105630E-18  1.819278E-18  6.399438E-21
    315  1.384690951451E-01  7.286270E-12  1.136389E-13  2.340319E-13  4.579772E-16  6.237585E-16  3.121285E-18  2.865332E-18  1.034259E-20
    316  1.391087445178E-01  9.644458E-12  1.574547E-13  3.576235E-13  7.163038E-16  1.077599E-15  5.628813E-18  5.663134E-18  2.125576E-20
    317  1.397002518981E-01  1.243542E-11  2.118542E-13  5.270594E-13  1.078833E-15  1.780272E-15  9.678886E-18  1.060501E-17  4.128177E-20
    318  1.402705851668E-01  1.581493E-11  2.808065E-13  7.631518E-13  1.595384E-15  2.879924E-15  1.627804E-17  1.937496E-17  7.813900E-20
    319  1.408634912375E-01  2.020841E-11  3.746973E-13  1.117093E-12  2.387505E-15  4.734783E-15  2.787428E-17  3.618202E-17  1.514373E-19
    320  1.414089642241E-01  2.519706E-11  4.863182E-13  1.579477E-12  3.445642E-15  7.454012E-15  4.556966E-17  6.408967E-17  2.776256E-19
    321  1.419220762512E-01  3.087244E-11  6.189208E-13  2.179596E-12  4.848064E-15  1.138624E-14  7.214049E-17  1.094499E-16  4.898132E-19
    322  1.422771704232E-01  3.545390E-11  7.297970E-13  2.719071E-12  6.130337E-15  1.524591E-14  9.902477E-17  1.583773E-16  7.250148E-19
    323  1.426029315631E-01  4.018289E-11  8.475192E-13  3.325955E-12  7.592637E-15  1.990495E-14  1.322806E-16  2.221022E-16  1.038186E-18
    324  1.430135230101E-01  4.693399E-11  1.020885E-12  4.278192E-12  9.921839E-15  2.780484E-14  1.902162E-16  3.396288E-16  1.630091E-18
    325  1.434683796643E-01  5.556145E-11  1.250725E-12  5.638433E-12  1.330851E-14  4.016608E-14  2.837984E-16  5.425806E-16  2.682039E-18
    326  1.440315208021E-01  6.815259E-11  1.601137E-12  7.904873E-12  1.907163E-14  6.312355E-14  4.643138E-16  9.665420E-16  4.956325E-18
    327  1.445490332405E-01  8.187937E-11  2.001164E-12  1.074714E-11  2.646047E-14  9.539225E-14  7.282758E-16  1.640292E-15  8.701911E-18
    328  1.451370980342E-01  1.003183E-10  2.565179E-12  1.516584E-11  3.821711E-14  1.518982E-13  1.210108E-15  2.982119E-15  1.644739E-17
    329  1.457052374241E-01  1.213925E-10  3.243560E-12  2.105211E-11  5.426342E-14  2.371057E-13  1.968794E-15  5.294774E-15  3.032803E-17
    330  1.463107957421E-01  1.479288E-10  4.143591E-12  2.972982E-11  7.851489E-14  3.798276E-13  3.297243E-15  9.739492E-15  5.809813E-17
    331  1.468752132891E-01  1.768604E-10  5.178349E-12  4.081766E-11  1.102862E-13  5.869838E-13  5.312862E-15  1.713790E-14  1.062084E-16
    332  1.475510939381E-01  2.173576E-10  6.713429E-12  5.926131E-11  1.645957E-13  9.827347E-13  9.354563E-15  3.354999E-14  2.177187E-16
    333  1.481899111058E-01  2.620507E-10  8.516660E-12  8.374530E-11  2.387973E-13  1.590790E-12  1.588734E-14  6.303296E-14  4.273943E-16
    334  1.491767377555E-01  3.437093E-10  1.209433E-11  1.406978E-10  4.180256E-13  3.302625E-12  3.554870E-14  1.650603E-13  1.198566E-15
    335  1.497116139607E-01  3.940087E-10  1.448007E-11  1.846486E-10  5.611092E-13  4.866302E-12  5.457634E-14  2.761695E-13  2.082108E-15
    336  1.502421520731E-01  4.475866E-10  1.717865E-11  2.401230E-10  7.462926E-13  7.104506E-12  8.301078E-14  4.577566E-13  3.583084E-15
    337  1.509052103900E-01  5.179496E-10  2.099554E-11  3.293617E-10  1.053100E-12  1.127048E-11  1.386594E-13  8.518108E-13  6.990026E-15
    338  1.515352476696E-01  5.857938E-10  2.502125E-11  4.382446E-10  1.439891E-12  1.723314E-11  2.227583E-13  1.517166E-12  1.302638E-14
    339  1.521327102765E-01  6.481130E-10  2.910273E-11  5.664453E-10  1.910187E-12  2.544466E-11  3.448081E-13  2.591959E-12  2.323829E-14
    340  1.526678407657E-01  6.992521E-10  3.284780E-11  7.030730E-10  2.427337E-12  3.560673E-11  5.035335E-13  4.137188E-12  3.856991E-14
    341  1.532481602429E-01  7.465188E-10  3.683867E-11  8.744916E-10  3.097775E-12  5.047348E-11  7.477880E-13  6.769237E-12  6.585929E-14
    342  1.535863948111E-01  7.689088E-10  3.905506E-11  9.850539E-10  3.542459E-12  6.137994E-11  9.345299E-13  8.953505E-12  8.931693E-14
    343  1.538995751697E-01  7.856461E-10  4.099108E-11  1.093999E-09  3.989850E-12  7.321211E-11  1.143337E-12  1.154877E-11  1.179195E-13
    344  1.546020187628E-01  8.073105E-10  4.475252E-11  1.356572E-09  5.106852E-12  1.066313E-10  1.763453E-12  2.006647E-11  2.159476E-13
    345  1.552062305672E-01  8.070532E-10  4.715146E-11  1.595642E-09  6.174507E-12  1.441553E-10  2.505478E-12  3.160444E-11  3.559812E-13
    346  1.557875935888E-01  7.901493E-10  4.857539E-11  1.829076E-09  7.269421E-12  1.891351E-10  3.449507E-12  4.808524E-11  5.661040E-13
    347  1.566447447202E-01  7.380997E-10  4.894575E-11  2.160056E-09  8.933268E-12  2.730263E-10  5.349555E-12  8.650585E-11  1.087664E-12
    348  1.574294426159E-01  6.678050E-10  4.749621E-11  2.426351E-09  1.041113E-11  3.690825E-10  7.727160E-12  1.432881E-10  1.914690E-12
    349  1.581710514975E-01  5.876325E-10  4.468098E-11  2.625113E-09  1.166729E-11  4.766442E-10  1.063070E-11  2.246859E-10  3.182095E-12
    350  1.588328903187E-01  5.101997E-10  4.119627E-11  2.743955E-09  1.258822E-11  5.840433E-10  1.378906E-11  3.277462E-10  4.891017E-12
    351  1.594606073659E-01  4.353237E-10  3.722851E-11  2.795221E-09  1.321822E-11  6.924639E-10  1.726309E-11  4.589810E-10  7.200812E-12
    352  1.600565792087E-01  3.655488E-10  3.302690E-11  2.781336E-09  1.353990E-11  7.968609E-10  2.092722E-11  6.194460E-10  1.019485E-11
    353  1.607059625219E-01  2.938964E-10  2.820333E-11  2.693059E-09  1.353494E-11  9.047669E-10  2.515831E-11  8.375603E-10  1.452852E-11
    354  1.613957576202E-01  2.251320E-10  2.304489E-11  2.516842E-09  1.308899E-11  1.002584E-09  2.963720E-11  1.118792E-09  2.053068E-11
    355  1.620398820205E-01  1.693510E-10  1.842075E-11  2.283469E-09  1.226373E-11  1.068076E-09  3.344515E-11  1.421283E-09  2.750157E-11
    356  1.627691861850E-01  1.174830E-10  1.369619E-11  1.960932E-09  1.092591E-11  1.101189E-09  3.682504E-11  1.790729E-09  3.681232E-11
    357  1.634667099868E-01  7.910661E-11  9.859942E-12  1.622168E-09  9.365020E-12  1.086644E-09  3.871803E-11  2.144113E-09  4.672772E-11
    358  1.645369737572E-01  3.952563E-11  5.465037E-12  1.115230E-09  6.803193E-12  9.818642E-10  3.859922E-11  2.614412E-09  6.238221E-11
    359  1.651200899964E-01  2.598515E-11  3.803281E-12  8.732989E-10  5.491500E-12  8.933570E-10  3.707467E-11  2.804639E-09  7.034426E-11
