 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                tl203         tl204         tl205         tl206         tl207         tl208         tl209         tl210
    111  4.641297951594E-02  9.303646E-29  5.068312E-29  3.480939E-29  9.768057E-30  1.638437E-30  1.000000E-30  1.000000E-30  1.000000E-30
    112  4.656990459822E-02  8.996012E-29  4.991999E-29  3.526362E-29  1.014563E-29  1.731762E-30  1.000000E-30  1.000000E-30  1.000000E-30
    113  4.671253119976E-02  8.741302E-29  4.923076E-29  3.533729E-29  1.029822E-29  1.788767E-30  1.000000E-30  1.000000E-30  1.000000E-30
    114  4.684580987606E-02  8.691866E-29  4.964623E-29  3.615240E-29  1.064741E-29  1.879564E-30  1.000000E-30  1.000000E-30  1.000000E-30
    115  4.697520204195E-02  8.965695E-29  5.186129E-29  3.828417E-29  1.143427E-29  2.048405E-30  1.000000E-30  1.000000E-30  1.000000E-30
    116  4.709649788536E-02  8.963491E-29  5.258952E-29  3.928752E-29  1.188425E-29  2.160109E-30  1.000000E-30  1.000000E-30  1.000000E-30
    117  4.721637454993E-02  9.343991E-29  5.544990E-29  4.188332E-29  1.290990E-29  2.407348E-30  1.000000E-30  1.000000E-30  1.000000E-30
    118  4.732862910872E-02  9.230749E-29  5.562208E-29  4.258374E-29  1.328570E-29  2.439442E-30  1.000000E-30  1.000000E-30  1.000000E-30
    119  4.750539400184E-02  1.585277E-28  9.787639E-29  7.672323E-29  2.492503E-29  4.793779E-30  1.000000E-30  1.000000E-30  1.000000E-30
    120  4.767210524850E-02  1.620865E-28  1.009737E-28  7.852565E-29  2.447285E-29  4.781391E-30  1.000000E-30  1.000000E-30  1.000000E-30
    121  4.783406579930E-02  1.721194E-28  1.099331E-28  8.784759E-29  2.821054E-29  5.382307E-30  1.000000E-30  1.000000E-30  1.000000E-30
    122  4.799263518131E-02  1.814889E-28  1.182388E-28  9.629321E-29  3.160241E-29  6.398623E-30  1.000000E-30  1.000000E-30  1.000000E-30
    123  4.815339657435E-02  1.990166E-28  1.329169E-28  1.109632E-28  3.755419E-29  7.511676E-30  1.000000E-30  1.000000E-30  1.000000E-30
    124  4.832264594384E-02  2.271867E-28  1.553666E-28  1.328640E-28  4.624226E-29  9.596477E-30  1.000000E-30  1.000000E-30  1.000000E-30
    125  4.849826454798E-02  2.553781E-28  1.784584E-28  1.556320E-28  5.520506E-29  1.162526E-29  1.000000E-30  1.000000E-30  1.000000E-30
    126  4.867786870736E-02  2.823947E-28  2.017180E-28  1.795094E-28  6.498778E-29  1.405211E-29  1.000000E-30  1.000000E-30  1.000000E-30
    127  4.885872256535E-02  3.066913E-28  2.239594E-28  2.034597E-28  7.520668E-29  1.643971E-29  1.000000E-30  1.000000E-30  1.000000E-30
    128  4.903755607841E-02  3.272338E-28  2.448505E-28  2.276163E-28  8.608409E-29  1.902978E-29  1.000000E-30  1.000000E-30  1.000000E-30
    129  4.921259737621E-02  3.471651E-28  2.661219E-28  2.530842E-28  9.785465E-29  2.197619E-29  1.000000E-30  1.000000E-30  1.000000E-30
    130  4.938368810460E-02  3.653704E-28  2.861266E-28  2.776302E-28  1.094876E-28  2.500129E-29  1.000000E-30  1.000000E-30  1.000000E-30
    131  4.955132280349E-02  3.828073E-28  3.064787E-28  3.039246E-28  1.225444E-28  2.885217E-29  1.000000E-30  1.000000E-30  1.000000E-30
    132  4.971624312404E-02  4.031215E-28  3.301157E-28  3.346164E-28  1.379567E-28  3.342407E-29  1.000000E-30  1.000000E-30  1.000000E-30
    133  4.987811857735E-02  4.210378E-28  3.519799E-28  3.639449E-28  1.529695E-28  3.795449E-29  1.000000E-30  1.000000E-30  1.000000E-30
    134  5.003799836445E-02  4.422816E-28  3.781053E-28  3.996075E-28  1.717908E-28  4.384507E-29  1.000000E-30  1.000000E-30  1.000000E-30
    135  5.019682549602E-02  4.691126E-28  4.095592E-28  4.417088E-28  1.937298E-28  5.058823E-29  1.131985E-30  1.000000E-30  1.000000E-30
    136  5.035511419132E-02  4.948200E-28  4.405939E-28  4.842654E-28  2.163492E-28  5.769519E-29  1.297702E-30  1.000000E-30  1.000000E-30
    137  5.051299755300E-02  5.225073E-28  4.754018E-28  5.335291E-28  2.433303E-28  6.645197E-29  1.501845E-30  1.000000E-30  1.000000E-30
    138  5.067010535678E-02  5.519287E-28  5.124195E-28  5.863201E-28  2.723979E-28  7.589344E-29  1.724739E-30  1.000000E-30  1.000000E-30
    139  5.082726902819E-02  5.828468E-28  5.524585E-28  6.449142E-28  3.054301E-28  8.694738E-29  1.986618E-30  1.000000E-30  1.000000E-30
    140  5.098506829486E-02  6.191392E-28  5.992921E-28  7.138811E-28  3.447022E-28  1.002549E-28  2.334916E-30  1.000000E-30  1.000000E-30
    141  5.114361869269E-02  6.552876E-28  6.476773E-28  7.871441E-28  3.873940E-28  1.149925E-28  2.636838E-30  1.000000E-30  1.000000E-30
    142  5.130328078870E-02  6.996950E-28  7.063784E-28  8.762029E-28  4.397113E-28  1.333393E-28  3.111767E-30  1.000000E-30  1.000000E-30
    143  5.146205644840E-02  7.298753E-28  7.518315E-28  9.504822E-28  4.855546E-28  1.498326E-28  3.500684E-30  1.000000E-30  1.000000E-30
    144  5.162089365231E-02  7.701904E-28  8.104225E-28  1.046165E-27  5.453383E-28  1.722279E-28  4.002349E-30  1.000000E-30  1.000000E-30
    145  5.177902725711E-02  8.050421E-28  8.647023E-28  1.138512E-27  6.047029E-28  1.946647E-28  4.603987E-30  1.000000E-30  1.000000E-30
    146  5.193558292952E-02  8.058271E-28  8.786731E-28  1.182087E-27  6.450212E-28  2.156373E-28  5.221971E-30  1.000000E-30  1.000000E-30
    147  5.207655208218E-02  7.644440E-28  8.510316E-28  1.167345E-27  6.486403E-28  2.209496E-28  5.376390E-30  1.000000E-30  1.000000E-30
    148  5.220437120847E-02  7.211421E-28  8.154337E-28  1.134882E-27  6.391025E-28  2.206235E-28  5.398217E-30  1.000000E-30  1.000000E-30
    149  5.240275279905E-02  1.180745E-27  1.376444E-27  1.980144E-27  1.154118E-27  4.142811E-28  1.024008E-29  1.000000E-30  1.000000E-30
    150  5.258707116153E-02  1.198443E-27  1.430039E-27  2.077493E-27  1.206632E-27  4.223788E-28  1.025341E-29  1.000000E-30  1.000000E-30
    151  5.276353482958E-02  1.204430E-27  1.473561E-27  2.194076E-27  1.306329E-27  4.720031E-28  1.159388E-29  1.000000E-30  1.000000E-30
    152  5.293536770993E-02  1.227012E-27  1.538193E-27  2.347900E-27  1.432704E-27  5.318072E-28  1.325783E-29  1.000000E-30  1.000000E-30
    153  5.310288915571E-02  1.208451E-27  1.541112E-27  2.412883E-27  1.520231E-27  5.896631E-28  1.497484E-29  1.000000E-30  1.000000E-30
    154  5.325369291828E-02  1.141631E-27  1.486582E-27  2.373417E-27  1.522950E-27  6.023049E-28  1.533570E-29  1.000000E-30  1.000000E-30
    155  5.339308966526E-02  1.069391E-27  1.396016E-27  2.223666E-27  1.417990E-27  5.541539E-28  1.413746E-29  1.000000E-30  1.000000E-30
    156  5.362726198018E-02  1.915135E-27  2.618003E-27  4.411802E-27  2.995684E-27  1.264253E-27  3.334556E-29  1.000000E-30  1.000000E-30
    157  5.383816121000E-02  1.900137E-27  2.682131E-27  4.568605E-27  3.070507E-27  1.243877E-27  3.122307E-29  1.000000E-30  1.000000E-30
    158  5.403768730975E-02  1.882417E-27  2.735527E-27  4.798550E-27  3.325843E-27  1.402918E-27  3.619587E-29  1.000000E-30  1.000000E-30
    159  5.422986619970E-02  1.827717E-27  2.717358E-27  4.942380E-27  3.587301E-27  1.612559E-27  4.316380E-29  1.000000E-30  1.000000E-30
    160  5.440569294967E-02  1.743170E-27  2.650886E-27  4.927130E-27  3.651969E-27  1.681264E-27  4.539091E-29  1.000000E-30  1.000000E-30
    161  5.456994612052E-02  1.655390E-27  2.528331E-27  4.686748E-27  3.445794E-27  1.562218E-27  4.147599E-29  1.000000E-30  1.000000E-30
    162  5.485681963417E-02  3.059123E-27  4.951936E-27  9.890120E-27  7.905339E-27  3.970347E-27  1.094859E-28  2.109284E-30  1.000000E-30
    163  5.511708850657E-02  3.078929E-27  5.173401E-27  1.037280E-26  8.060083E-27  3.740762E-27  9.930905E-29  1.980237E-30  1.000000E-30
    164  5.536560227933E-02  2.951861E-27  5.151999E-27  1.098839E-26  9.263781E-27  4.862248E-27  1.361005E-28  2.693593E-30  1.000000E-30
    165  5.559867087093E-02  2.880114E-27  5.162747E-27  1.131575E-26  9.819985E-27  5.355231E-27  1.519243E-28  3.223039E-30  1.000000E-30
    166  5.582344501454E-02  2.850014E-27  5.137316E-27  1.116880E-26  9.520696E-27  5.037686E-27  1.409064E-28  3.131303E-30  1.000000E-30
    167  5.608267729631E-02  3.446631E-27  6.427094E-27  1.439988E-26  1.260856E-26  6.852584E-27  1.934425E-28  4.154979E-30  1.000000E-30
    168  5.632179590432E-02  3.321134E-27  6.511640E-27  1.539761E-26  1.421475E-26  8.193116E-27  2.357984E-28  5.351083E-30  1.000000E-30
    169  5.658568452696E-02  3.755296E-27  7.504316E-27  1.797629E-26  1.672460E-26  9.669957E-27  2.783852E-28  6.263901E-30  1.000000E-30
    170  5.682194908758E-02  3.414676E-27  7.058772E-27  1.759572E-26  1.707395E-26  1.038258E-26  3.040140E-28  7.150309E-30  1.000000E-30
    171  5.707748662895E-02  3.839367E-27  8.238381E-27  2.115984E-26  2.100669E-26  1.301270E-26  3.832781E-28  9.093551E-30  1.000000E-30
    172  5.730159219632E-02  3.399989E-27  7.517598E-27  2.002318E-26  2.066621E-26  1.342077E-26  4.014227E-28  9.904175E-30  1.000000E-30
    173  5.769211250520E-02  5.999320E-27  1.424989E-26  4.209091E-26  4.890247E-26  3.672780E-26  1.151589E-27  3.071239E-29  1.000000E-30
    174  5.804755660481E-02  5.844629E-27  1.503046E-26  4.529859E-26  5.074250E-26  3.329513E-26  9.872093E-28  2.215248E-29  1.000000E-30
    175  5.837706807704E-02  5.271351E-27  1.395438E-26  4.525534E-26  5.645892E-26  4.470141E-26  1.423845E-27  3.921458E-29  1.000000E-30
    176  5.868213309337E-02  4.950744E-27  1.348008E-26  4.493396E-26  5.792290E-26  4.843035E-26  1.572877E-27  4.529364E-29  1.000000E-30
    177  5.897372529375E-02  4.765664E-27  1.343577E-26  4.613180E-26  6.099616E-26  5.250197E-26  1.721866E-27  5.066581E-29  1.071703E-30
    178  5.927019313219E-02  4.851029E-27  1.415182E-26  5.014941E-26  6.820901E-26  6.055577E-26  2.006202E-27  6.021849E-29  1.292828E-30
    179  5.955970264735E-02  4.713294E-27  1.438190E-26  5.317323E-26  7.502130E-26  6.904894E-26  2.313358E-27  7.079123E-29  1.543318E-30
