 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sm166         sm167         sm168         sm169         sm170         sm171         sm172         sm173
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  3.612168E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  7.255307E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.447490E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  2.925274E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  4.446609E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  7.535914E-29  1.008896E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.236291E-28  1.706235E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  2.199944E-28  3.145896E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  3.954076E-28  5.844647E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  7.743753E-28  1.184695E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.475973E-27  2.336121E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  2.722505E-27  4.463369E-29  1.097929E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  4.766546E-27  8.094375E-29  2.148085E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  8.217309E-27  1.446643E-28  4.028082E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.368989E-26  2.498716E-28  7.393414E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  2.004841E-26  3.777330E-28  1.178751E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  3.367212E-26  6.569174E-28  2.173433E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  5.326615E-26  1.074105E-27  3.756569E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  8.952786E-26  1.873678E-27  6.975393E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.405388E-25  3.046051E-27  1.202772E-28  1.438157E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  2.324470E-25  5.236044E-27  2.206091E-28  2.701402E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  3.467364E-25  8.082800E-27  3.607832E-28  4.564132E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  5.137309E-25  1.239598E-26  5.864211E-28  7.664313E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  7.585479E-25  1.896052E-26  9.519255E-28  1.286308E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.158214E-24  3.010493E-26  1.614435E-27  2.263694E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.651638E-24  4.447308E-26  2.531254E-27  3.669739E-29  1.267489E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  2.422411E-24  6.786355E-26  4.129456E-27  6.215452E-29  2.311883E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  3.327174E-24  9.656236E-26  6.236505E-27  9.706080E-29  3.815461E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  4.676100E-24  1.411859E-25  9.747505E-27  1.574920E-28  6.588204E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  6.371640E-24  1.998850E-25  1.472039E-26  2.466203E-28  1.095616E-29  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  8.664378E-24  2.829407E-25  2.229632E-26  3.880234E-28  1.836036E-29  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.121366E-23  3.796699E-25  3.180004E-26  5.727095E-28  2.868351E-29  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.742414E-23  6.274089E-25  5.830145E-26  1.113112E-27  6.141060E-29  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  2.522024E-23  9.613003E-25  9.832713E-26  1.981424E-27  1.195390E-28  1.137527E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  3.501282E-23  1.410176E-24  1.582969E-25  3.361210E-27  2.211232E-28  2.211971E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  4.640617E-23  1.967996E-24  2.410001E-25  5.374190E-27  3.833928E-28  3.996547E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  5.997967E-23  2.675610E-24  3.568441E-25  8.349195E-27  6.448879E-28  6.999672E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  8.639319E-23  4.152441E-24  6.280776E-25  1.577487E-26  1.369794E-27  1.578120E-29  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.167793E-22  6.010021E-24  1.020107E-24  2.734161E-26  2.643059E-27  3.216195E-29  1.381515E-30  1.000000E-30
    244  9.514750284226E-02  1.506046E-22  8.255461E-24  1.558459E-24  4.435379E-26  4.733594E-27  6.058334E-29  2.937179E-30  1.000000E-30
    245  9.592869681963E-02  1.870611E-22  1.086779E-23  2.262815E-24  6.806378E-26  7.957470E-27  1.066994E-28  5.653178E-30  1.000000E-30
    246  9.638259128200E-02  2.101100E-22  1.262954E-23  2.784874E-24  8.652543E-26  1.067039E-26  1.470326E-28  8.198242E-30  1.000000E-30
    247  9.686466198075E-02  2.368852E-22  1.476630E-23  3.461706E-24  1.113430E-25  1.453597E-26  2.062202E-28  1.214121E-29  1.000000E-30
    248  9.745016881397E-02  2.730706E-22  1.779588E-23  4.496220E-24  1.508721E-25  2.111703E-26  3.104556E-28  1.953556E-29  1.000000E-30
    249  9.798964068785E-02  3.095903E-22  2.102573E-23  5.694180E-24  1.987283E-25  2.967092E-26  4.508856E-28  3.017831E-29  1.000000E-30
    250  9.892639389759E-02  3.840937E-22  2.804189E-23  8.576629E-24  3.206752E-25  5.361168E-26  8.633430E-28  6.437878E-29  1.000000E-30
    251  9.977784733458E-02  4.608222E-22  3.595646E-23  1.229716E-23  4.898635E-25  9.086560E-26  1.543502E-27  1.271201E-28  1.168529E-30
    252  1.005622893962E-01  5.390144E-22  4.474225E-23  1.697837E-23  7.174468E-25  1.465890E-25  2.616983E-27  2.364024E-28  2.294488E-30
    253  1.013070552067E-01  6.195158E-22  5.456720E-23  2.287441E-23  1.022858E-24  2.292684E-25  4.292959E-27  4.237175E-28  4.299479E-30
    254  1.019791947326E-01  6.965848E-22  6.476036E-23  2.972177E-23  1.399317E-24  3.412198E-25  6.672842E-27  7.138830E-28  7.543101E-30
    255  1.025982572428E-01  7.706174E-22  7.532707E-23  3.760435E-23  1.857202E-24  4.897046E-25  9.970869E-27  1.149551E-27  1.261195E-29
    256  1.032644197032E-01  8.531240E-22  8.805359E-23  4.815216E-23  2.504858E-24  7.188918E-25  1.529250E-26  1.911971E-27  2.185054E-29
    257  1.039121745974E-01  9.346415E-22  1.017506E-22  6.084022E-23  3.330157E-24  1.038501E-24  2.306069E-26  3.121580E-27  3.713133E-29
    258  1.045193471709E-01  1.010840E-21  1.157305E-22  7.528827E-23  4.324006E-24  1.458407E-24  3.372625E-26  4.920915E-27  6.079140E-29
    259  1.051181778144E-01  1.084540E-21  1.305404E-22  9.233898E-23  5.562885E-24  2.028148E-24  4.883248E-26  7.676013E-27  9.846112E-29
    260  1.056826419982E-01  1.151385E-21  1.453290E-22  1.112989E-22  7.016379E-24  2.754155E-24  6.890260E-26  1.162401E-26  1.545238E-28
    261  1.062431336111E-01  1.214106E-21  1.606988E-22  1.332427E-22  8.789582E-24  3.714546E-24  9.655851E-26  1.748191E-26  2.408456E-28
    262  1.068146627648E-01  1.273005E-21  1.769130E-22  1.591376E-22  1.099836E-23  5.013708E-24  1.355599E-25  2.638804E-26  3.771261E-28
    263  1.073656177930E-01  1.323654E-21  1.928638E-22  1.877463E-22  1.357568E-23  6.660255E-24  1.870902E-25  3.907121E-26  5.786282E-28
    264  1.079139362418E-01  1.367073E-21  2.088562E-22  2.200614E-22  1.664953E-23  8.791924E-24  2.566036E-25  5.749690E-26  8.824264E-28
    265  1.084202130578E-01  1.399969E-21  2.235074E-22  2.534596E-22  2.000044E-23  1.130814E-23  3.419896E-25  8.180645E-26  1.297827E-27
    266  1.089957947327E-01  1.428088E-21  2.397734E-22  2.957388E-22  2.448773E-23  1.497006E-23  4.715426E-25  1.215528E-25  2.002953E-27
    267  1.095139929398E-01  1.444265E-21  2.538116E-22  3.378065E-22  2.921839E-23  1.917147E-23  6.265757E-25  1.728319E-25  2.947559E-27
    268  1.100036617482E-01  1.451131E-21  2.663248E-22  3.810638E-22  3.435579E-23  2.411064E-23  8.161329E-25  2.400839E-25  4.230591E-27
    269  1.105581599754E-01  1.448432E-21  2.793020E-22  4.339568E-22  4.101863E-23  3.107811E-23  1.094904E-24  3.465897E-25  6.339341E-27
    270  1.111738162549E-01  1.432108E-21  2.918545E-22  4.971836E-22  4.954728E-23  4.089421E-23  1.506681E-24  5.176554E-25  9.871608E-27
    271  1.117276452796E-01  1.405753E-21  3.012066E-22  5.577680E-22  5.831433E-23  5.201145E-23  1.995638E-24  7.384711E-25  1.462536E-26
    272  1.122547306619E-01  1.370579E-21  3.081185E-22  6.180320E-22  6.765290E-23  6.499326E-23  2.592684E-24  1.030089E-24  2.115438E-26
    273  1.128196390807E-01  1.322247E-21  3.130673E-22  6.844482E-22  7.873266E-23  8.194398E-23  3.409155E-24  1.462394E-24  3.123209E-26
    274  1.134172103791E-01  1.260106E-21  3.152980E-22  7.555511E-22  9.162906E-23  1.038570E-22  4.518778E-24  2.103262E-24  4.683451E-26
    275  1.139661173569E-01  1.194395E-21  3.145257E-22  8.204719E-22  1.044894E-22  1.281564E-22  5.812092E-24  2.917407E-24  6.752359E-26
    276  1.145721141816E-01  1.113375E-21  3.103324E-22  8.895588E-22  1.196195E-22  1.601521E-22  7.606029E-24  4.151971E-24  1.003201E-25
    277  1.151138636995E-01  1.035435E-21  3.037562E-22  9.477274E-22  1.338373E-22  1.938831E-22  9.598654E-24  5.650359E-24  1.419159E-25
    278  1.160623872824E-01  8.877784E-22  2.850785E-22  1.033254E-21  1.591052E-22  2.649416E-22  1.411633E-23  9.494428E-24  2.553579E-25
    279  1.166131253687E-01  8.016325E-22  2.714196E-22  1.073886E-21  1.739635E-22  3.142870E-22  1.748255E-23  1.271310E-23  3.559442E-25
    280  1.171578902390E-01  7.168977E-22  2.558765E-22  1.104668E-21  1.882204E-22  3.687795E-22  2.141321E-23  1.682867E-23  4.904026E-25
    281  1.179966344325E-01  5.892879E-22  2.282830E-22  1.128566E-21  2.079809E-22  4.622099E-22  2.868853E-23  2.543481E-23  7.887119E-25
    282  1.184626561866E-01  5.232748E-22  2.122253E-22  1.131778E-21  2.179398E-22  5.197031E-22  3.348475E-23  3.175805E-23  1.019690E-24
    283  1.189221956404E-01  4.616394E-22  1.959406E-22  1.126377E-21  2.265574E-22  5.793182E-22  3.873506E-23  3.927634E-23  1.305415E-24
    284  1.197605220964E-01  3.582368E-22  1.653176E-22  1.091139E-21  2.377757E-22  6.913392E-22  4.948632E-23  5.673828E-23  2.009505E-24
    285  1.205341475296E-01  2.766997E-22  1.380396E-22  1.036021E-21  2.432626E-22  7.970850E-22  6.080044E-23  7.815631E-23  2.937047E-24
    286  1.212540834288E-01  2.130141E-22  1.143362E-22  9.681142E-22  2.438243E-22  8.937585E-22  7.236986E-23  1.035666E-22  4.114723E-24
    287  1.219299358624E-01  1.635410E-22  9.407762E-23  8.929021E-22  2.403106E-22  9.795306E-22  8.393002E-23  1.329457E-22  5.567850E-24
    288  1.225766858039E-01  1.248797E-22  7.679978E-23  8.135778E-22  2.334318E-22  1.053906E-21  9.536743E-23  1.665825E-22  7.340569E-24
    289  1.231854533608E-01  9.541630E-23  6.251740E-23  7.350382E-22  2.240917E-22  1.114741E-21  1.062316E-22  2.035884E-22  9.414664E-24
    290  1.237219182154E-01  7.438507E-23  5.155469E-23  6.648699E-22  2.139115E-22  1.159665E-21  1.157081E-22  2.407553E-22  1.162035E-23
    291  1.242404039059E-01  5.785461E-23  4.234959E-23  5.974616E-22  2.025546E-22  1.193758E-21  1.245534E-22  2.807117E-22  1.412504E-23
    292  1.248086455930E-01  4.337477E-23  3.372224E-23  5.252114E-22  1.886424E-22  1.218953E-21  1.336101E-22  3.288338E-22  1.732445E-23
    293  1.253177247642E-01  3.314582E-23  2.720860E-23  4.633651E-22  1.753227E-22  1.231032E-21  1.410698E-22  3.758895E-22  2.064127E-23
    294  1.258810647447E-01  2.430961E-23  2.119968E-23  3.987388E-22  1.598738E-22  1.231241E-21  1.482587E-22  4.315325E-22  2.481611E-23
    295  1.264205598797E-01  1.785557E-23  1.650616E-23  3.415963E-22  1.448320E-22  1.219158E-21  1.539858E-22  4.879898E-22  2.933991E-23
    296  1.270317883483E-01  1.239685E-23  1.224827E-23  2.827035E-22  1.277510E-22  1.190280E-21  1.587610E-22  5.543885E-22  3.506859E-23
    297  1.275757308169E-01  8.847447E-24  9.278282E-24  2.361481E-22  1.129856E-22  1.152951E-21  1.614837E-22  6.151026E-22  4.072144E-23
    298  1.286048671531E-01  4.484936E-24  5.270232E-24  1.615975E-22  8.622690E-23  1.046455E-21  1.609141E-22  7.234074E-22  5.224510E-23
    299  1.290949488661E-01  3.204124E-24  3.977003E-24  1.333842E-22  7.500384E-23  9.894498E-22  1.591377E-22  7.747583E-22  5.834386E-23
    300  1.295345101683E-01  2.349422E-24  3.063648E-24  1.113948E-22  6.567198E-23  9.339674E-22  1.564258E-22  8.182464E-22  6.398909E-23
    301  1.303954523490E-01  1.240754E-24  1.783414E-24  7.602291E-23  4.920277E-23  8.114203E-22  1.472222E-22  8.871481E-22  7.474664E-23
    302  1.308549873199E-01  8.720587E-25  1.320923E-24  6.134633E-23  4.174875E-23  7.456511E-22  1.412442E-22  9.184815E-22  8.055456E-23
    303  1.312776310019E-01  6.249662E-25  9.936418E-25  4.995026E-23  3.560870E-23  6.846369E-22  1.349573E-22  9.415960E-22  8.570364E-23
    304  1.320787884157E-01  3.229318E-25  5.631797E-25  3.292105E-23  2.564380E-23  5.674061E-22  1.206909E-22  9.629676E-22  9.408606E-23
    305  1.327308179063E-01  1.844160E-25  3.469841E-25  2.295679E-23  1.923157E-23  4.775219E-22  1.081217E-22  9.630773E-22  9.973610E-23
    306  1.333821207310E-01  1.029949E-25  2.091804E-25  1.567768E-23  1.413162E-23  3.940820E-22  9.502482E-23  9.456017E-22  1.038371E-22
    307  1.339749669338E-01  5.947254E-26  1.295539E-25  1.088283E-23  1.049071E-23  3.253329E-22  8.310816E-23  9.152928E-22  1.060593E-22
    308  1.345530840576E-01  3.416428E-26  7.972545E-26  7.490686E-24  7.712774E-24  2.654723E-22  7.177198E-23  8.731745E-22  1.066641E-22
    309  1.351098094661E-01  1.967003E-26  4.906779E-26  5.139565E-24  5.641137E-24  2.148462E-22  6.136812E-23  8.222886E-22  1.057247E-22
    310  1.359304916944E-01  8.412723E-27  2.317548E-26  2.851812E-24  3.441776E-24  1.523012E-22  4.720751E-23  7.299265E-22  1.012698E-22
    311  1.363572082699E-01  5.342498E-27  1.550064E-26  2.075102E-24  2.632040E-24  1.259813E-22  4.075741E-23  6.792245E-22  9.806842E-23
    312  1.367788244083E-01  3.372381E-27  1.030329E-26  1.500119E-24  1.999041E-24  1.034592E-22  3.492545E-23  6.270597E-22  9.419379E-23
    313  1.375777712339E-01  1.362737E-27  4.599502E-27  7.859138E-25  1.150724E-24  6.911141E-23  2.530363E-23  5.236004E-22  8.482810E-23
    314  1.380438267916E-01  7.928307E-28  2.834982E-27  5.319398E-25  8.231770E-25  5.394548E-23  2.071607E-23  4.658759E-22  7.890468E-23
    315  1.384690951451E-01  4.775985E-28  1.802211E-27  3.686262E-25  6.001560E-25  4.261429E-23  1.709718E-23  4.150459E-22  7.322023E-23
    316  1.391087445178E-01  2.167658E-28  8.913497E-28  2.079457E-25  3.655889E-25  2.930810E-23  1.256448E-23  3.424182E-22  6.425234E-23
    317  1.397002518981E-01  1.021201E-28  4.560195E-28  1.202443E-25  2.270759E-25  2.037660E-23  9.291844E-24  2.819715E-22  5.603988E-23
    318  1.402705851668E-01  4.802818E-29  2.344249E-28  6.971106E-26  1.411104E-25  1.412633E-23  6.839699E-24  2.303772E-22  4.841363E-23
    319  1.408634912375E-01  2.081997E-29  1.146261E-28  3.882708E-26  8.452173E-26  9.489984E-24  4.892570E-24  1.838262E-22  4.095527E-23
    320  1.414089642241E-01  9.118249E-30  5.824604E-29  2.234070E-26  5.201916E-26  6.493835E-24  3.548325E-24  1.474915E-22  3.468724E-23
    321  1.419220762512E-01  3.710505E-30  3.015022E-29  1.312345E-26  3.256719E-26  4.493508E-24  2.594212E-24  1.186273E-22  2.936503E-23
    322  1.422771704232E-01  2.126852E-30  1.915802E-29  9.020053E-27  2.339776E-26  3.461853E-24  2.076646E-24  1.014914E-22  2.603472E-23
    323  1.426029315631E-01  1.006276E-30  1.237239E-29  6.363010E-27  1.719348E-26  2.712950E-24  1.685837E-24  8.759650E-23  2.322017E-23
    324  1.430135230101E-01  1.000000E-30  6.687824E-30  4.069291E-27  1.158083E-26  1.982235E-24  1.288017E-24  7.231462E-23  1.998248E-23
    325  1.434683796643E-01  1.000000E-30  3.080482E-30  2.458967E-27  7.414766E-27  1.389254E-24  9.487160E-25  5.805216E-23  1.680082E-23
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.300229E-27  4.216485E-27  8.841613E-25  6.423456E-25  4.374660E-23  1.341134E-23
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  7.149137E-28  2.480602E-27  5.774763E-25  4.442770E-25  3.341434E-23  1.080455E-23
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  3.564452E-28  1.340201E-27  3.516771E-25  2.888771E-25  2.433203E-23  8.362097E-24
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.792573E-28  7.309387E-28  2.154886E-25  1.886502E-25  1.773505E-23  6.466995E-24
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  8.372700E-29  3.769267E-28  1.261561E-25  1.182639E-25  1.251217E-23  4.862113E-24
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  4.006233E-29  2.007508E-28  7.577867E-26  7.574896E-26  8.953049E-24  3.693133E-24
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.457362E-29  9.208642E-29  4.056647E-26  4.381863E-26  5.917256E-24  2.623092E-24
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  4.494425E-30  4.299014E-29  2.215400E-26  2.576629E-26  3.951086E-24  1.875897E-24
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.073356E-29  8.417255E-27  1.099387E-26  2.055065E-24  1.085886E-24
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.598628E-30  4.941976E-27  6.873101E-27  1.431088E-24  8.017568E-25
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.092974E-30  2.878921E-27  4.267258E-27  9.900960E-25  5.880811E-25
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.441071E-27  2.318838E-27  6.165784E-25  3.941774E-25
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.361942E-28  1.283295E-27  3.886791E-25  2.666082E-25
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.826434E-28  7.224886E-28  2.480361E-25  1.819803E-25
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.101319E-28  4.280306E-28  1.645699E-25  1.282990E-25
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.063827E-28  2.398940E-28  1.046001E-25  8.713279E-26
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.363346E-29  1.715070E-28  8.015270E-26  6.940936E-26
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.071142E-29  1.248621E-28  6.248371E-26  5.609828E-26
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.576402E-29  5.894673E-29  3.541455E-26  3.450068E-26
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.820783E-30  3.101230E-29  2.172999E-26  2.272006E-26
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.627470E-29  1.360859E-26  1.523962E-26
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.729171E-30  6.896273E-27  8.558982E-27
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.808956E-27  5.199025E-27
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.235362E-27  3.343205E-27
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.426594E-27  2.316897E-27
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.478516E-28  1.667086E-27
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.480656E-28  1.231135E-27
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.277693E-28  8.881849E-28
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.716700E-28  6.231635E-28
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.734849E-28  4.382910E-28
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.699230E-29  2.818889E-28
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.077387E-29  1.731831E-28
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.938683E-30  6.717885E-29
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.916538E-30  3.760329E-29
