 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                te144         te145         te146         te147         te148         te149         te150         te151
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.157472E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  1.954943E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  3.134834E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  4.948247E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  9.616972E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.761217E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  3.073738E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  5.145918E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  6.962505E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  9.626262E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.433624E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  2.079476E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  4.007611E-28  1.107888E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  7.379404E-28  2.132784E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  1.310359E-27  3.925902E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  2.286947E-27  7.092430E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  3.820179E-27  1.222645E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  6.181699E-27  2.037268E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  1.048655E-26  3.567792E-29  1.329881E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  1.772900E-26  6.223440E-29  2.631324E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  2.929568E-26  1.059259E-28  4.790943E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  4.857855E-26  1.808983E-28  8.744272E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  7.903497E-26  3.026694E-28  1.558369E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  1.293842E-25  5.095703E-28  2.794428E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  2.160544E-25  8.757899E-28  5.123792E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  3.577177E-25  1.491202E-27  9.289236E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  5.967947E-25  2.558660E-27  1.697243E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  9.654104E-25  4.248544E-27  2.987561E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    266  1.089957947327E-01  1.684337E-24  7.637426E-27  5.741156E-28  1.375317E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    267  1.095139929398E-01  2.804455E-24  1.306617E-26  1.043365E-27  2.592959E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    268  1.100036617482E-01  4.574639E-24  2.187106E-26  1.849681E-27  4.708480E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    269  1.105581599754E-01  8.025490E-24  3.951687E-26  3.567940E-27  9.336314E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    270  1.111738162549E-01  1.511886E-23  7.694247E-26  7.473836E-27  2.017075E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  2.694296E-23  1.412860E-25  1.466291E-26  4.069820E-29  1.721611E-30  1.000000E-30  1.000000E-30  1.000000E-30
    272  1.122547306619E-01  4.697821E-23  2.535363E-25  2.803521E-26  7.993801E-29  3.519306E-30  1.000000E-30  1.000000E-30  1.000000E-30
    273  1.128196390807E-01  8.570410E-23  4.771410E-25  5.649566E-26  1.658478E-28  7.769497E-30  1.000000E-30  1.000000E-30  1.000000E-30
    274  1.134172103791E-01  1.627091E-22  9.363968E-25  1.192454E-25  3.610957E-28  1.807380E-29  1.000000E-30  1.000000E-30  1.000000E-30
    275  1.139661173569E-01  2.943351E-22  1.746786E-24  2.379485E-25  7.415999E-28  3.946430E-29  1.000000E-30  1.000000E-30  1.000000E-30
    276  1.145721141816E-01  5.676022E-22  3.485808E-24  5.117336E-25  1.646839E-27  9.380953E-29  1.000000E-30  1.000000E-30  1.000000E-30
    277  1.151138636995E-01  1.021789E-21  6.471667E-24  1.016206E-24  3.366178E-27  2.038575E-28  1.000000E-30  1.000000E-30  1.000000E-30
    278  1.160623872824E-01  2.860189E-21  1.913080E-23  3.383086E-24  1.179455E-26  7.960449E-28  1.009080E-30  1.000000E-30  1.000000E-30
    279  1.166131253687E-01  5.190197E-21  3.584710E-23  6.795829E-24  2.441345E-26  1.754986E-27  2.282252E-30  1.000000E-30  1.000000E-30
    280  1.171578902390E-01  9.329292E-21  6.652741E-23  1.351711E-23  5.003558E-26  3.831089E-27  5.107956E-30  1.000000E-30  1.000000E-30
    281  1.179966344325E-01  2.285777E-20  1.712906E-22  3.874738E-23  1.502532E-25  1.268637E-26  1.758392E-29  1.000000E-30  1.000000E-30
    282  1.184626561866E-01  3.743916E-20  2.885026E-22  6.931676E-23  2.759184E-25  2.461022E-26  3.486284E-29  1.108624E-30  1.000000E-30
    283  1.189221956404E-01  6.065359E-20  4.804998E-22  1.225400E-22  5.005891E-25  4.714330E-26  6.824581E-29  2.291916E-30  1.000000E-30
    284  1.197605220964E-01  1.448298E-19  1.207237E-21  3.435237E-22  1.471876E-24  1.531693E-25  2.307505E-28  8.484301E-30  1.000000E-30
    285  1.205341475296E-01  3.190686E-19  2.789013E-21  8.788375E-22  3.936920E-24  4.495939E-25  7.029955E-28  2.812078E-29  1.000000E-30
    286  1.212540834288E-01  6.576001E-19  6.010666E-21  2.084168E-21  9.735302E-24  1.213031E-24  1.964240E-27  8.503884E-29  1.000000E-30
    287  1.219299358624E-01  1.283104E-18  1.223502E-20  4.644492E-21  2.257230E-23  3.054412E-24  5.112729E-27  2.385524E-28  1.000000E-30
    288  1.225766858039E-01  2.408028E-18  2.391945E-20  9.907673E-21  5.003102E-23  7.330459E-24  1.266988E-26  6.354063E-28  1.000000E-30
    289  1.231854533608E-01  4.319946E-18  4.460864E-20  2.007159E-20  1.051097E-22  1.660743E-23  2.959115E-26  1.589149E-27  1.000000E-30
    290  1.237219182154E-01  7.182854E-18  7.676999E-20  3.717208E-20  2.010458E-22  3.396405E-23  6.217583E-26  3.548254E-27  2.202461E-30
    291  1.242404039059E-01  1.167184E-17  1.289986E-19  6.707491E-20  3.743484E-22  6.748968E-23  1.268431E-25  7.678980E-27  4.850770E-30
    292  1.248086455930E-01  1.974715E-17  2.264707E-19  1.273791E-19  7.359806E-22  1.425440E-22  2.757979E-25  1.781898E-26  1.148632E-29
    293  1.253177247642E-01  3.148350E-17  3.733167E-19  2.253846E-19  1.343593E-21  2.775944E-22  5.513543E-25  3.777414E-26  2.479890E-29
    294  1.258810647447E-01  5.246291E-17  6.456441E-19  4.217628E-19  2.603410E-21  5.779831E-22  1.182006E-24  8.644366E-26  5.792074E-29
    295  1.264205598797E-01  8.510556E-17  1.085608E-18  7.650724E-19  4.883956E-21  1.162043E-21  2.444368E-24  1.903662E-25  1.300938E-28
    296  1.270317883483E-01  1.465006E-16  1.946862E-18  1.496090E-18  9.923994E-21  2.555277E-21  5.550766E-24  4.644120E-25  3.246083E-28
    297  1.275757308169E-01  2.365206E-16  3.260706E-18  2.707823E-18  1.859072E-20  5.138123E-21  1.148860E-23  1.025065E-24  7.311750E-28
    298  1.286048671531E-01  5.787437E-16  8.558668E-18  8.240734E-18  6.042879E-20  1.912358E-20  4.519737E-23  4.562434E-24  3.384334E-27
    299  1.290949488661E-01  8.830603E-16  1.350787E-17  1.396321E-17  1.056753E-19  3.567053E-20  8.655720E-23  9.260629E-24  6.997470E-27
    300  1.295345101683E-01  1.286645E-15  2.029082E-17  2.236368E-17  1.741594E-19  6.233201E-20  1.549292E-22  1.747990E-23  1.343377E-26
    301  1.303954523490E-01  2.670882E-15  4.473365E-17  5.593643E-17  4.608888E-19  1.851262E-19  4.824996E-22  6.046024E-23  4.805434E-26
    302  1.308549873199E-01  3.934076E-15  6.806438E-17  9.110286E-17  7.738234E-19  3.307363E-19  8.843039E-22  1.172218E-22  9.486731E-26
    303  1.312776310019E-01  5.605794E-15  9.994202E-17  1.424516E-16  1.244506E-18  5.633635E-19  1.542360E-21  2.153959E-22  1.772701E-25
    304  1.320787884157E-01  1.090128E-14  2.058139E-16  3.306708E-16  3.048151E-18  1.539292E-18  4.408748E-21  6.799281E-22  5.778083E-25
    305  1.327308179063E-01  1.862287E-14  3.685453E-16  6.532947E-16  6.293852E-18  3.477324E-18  1.033666E-20  1.729906E-21  1.509572E-24
    306  1.333821207310E-01  3.160942E-14  6.559458E-16  1.283783E-15  1.293056E-17  7.820864E-18  2.413518E-20  4.384942E-21  3.929961E-24
    307  1.339749669338E-01  5.080061E-14  1.101078E-15  2.359400E-15  2.475390E-17  1.626610E-17  5.195220E-20  1.017706E-20  9.347899E-24
    308  1.345530840576E-01  8.009028E-14  1.811712E-15  4.243120E-15  4.633597E-17  3.302624E-17  1.091002E-19  2.300909E-20  2.165068E-23
    309  1.351098094661E-01  1.231233E-13  2.903078E-15  7.412020E-15  8.415010E-17  6.490560E-17  2.215551E-19  5.019947E-20  4.835865E-23
    310  1.359304916944E-01  2.271491E-13  5.696086E-15  1.652564E-14  1.987575E-16  1.723048E-16  6.174530E-19  1.555744E-19  1.551955E-22
    311  1.363572082699E-01  3.084349E-13  7.988650E-15  2.478645E-14  3.073009E-16  2.832970E-16  1.041522E-18  2.774802E-19  2.819383E-22
    312  1.367788244083E-01  4.131481E-13  1.104959E-14  3.664430E-14  4.681818E-16  4.587297E-16  1.729822E-18  4.870952E-19  5.040476E-22
    313  1.375777712339E-01  6.941127E-13  1.973647E-14  7.430425E-14  1.005372E-15  1.106149E-15  4.377676E-18  1.369442E-18  1.467296E-21
    314  1.380438267916E-01  9.159313E-13  2.699834E-14  1.095095E-13  1.532661E-15  1.805594E-15  7.352875E-18  2.447658E-18  2.677216E-21
    315  1.384690951451E-01  1.158858E-12  3.530587E-14  1.533362E-13  2.213495E-15  2.775996E-15  1.160381E-17  4.088653E-18  4.557381E-21
    316  1.391087445178E-01  1.592872E-12  5.101746E-14  2.457274E-13  3.717451E-15  5.125123E-15  2.228770E-17  8.557973E-18  9.815854E-21
    317  1.397002518981E-01  2.053489E-12  6.890580E-14  3.653875E-13  5.774359E-15  8.693812E-15  3.922685E-17  1.631711E-17  1.922221E-20
    318  1.402705851668E-01  2.530632E-12  8.884708E-14  5.172250E-13  8.527890E-15  1.398484E-14  6.539988E-17  2.940002E-17  3.554563E-20
    319  1.408634912375E-01  3.036253E-12  1.117680E-13  7.174935E-13  1.236679E-14  2.217963E-14  1.076862E-16  5.251038E-17  6.524004E-20
    320  1.414089642241E-01  3.488101E-12  1.341594E-13  9.427397E-13  1.693115E-14  3.298712E-14  1.658196E-16  8.717363E-17  1.110774E-19
    321  1.419220762512E-01  3.887612E-12  1.558645E-13  1.192950E-12  2.227501E-14  4.693214E-14  2.438069E-16  1.376208E-16  1.796081E-19
    322  1.422771704232E-01  4.145292E-12  1.710668E-13  1.389616E-12  2.665923E-14  5.931628E-14  3.152728E-16  1.869920E-16  2.481452E-19
    323  1.426029315631E-01  4.365908E-12  1.850301E-13  1.587768E-12  3.122992E-14  7.306439E-14  3.966193E-16  2.462152E-16  3.317987E-19
    324  1.430135230101E-01  4.620843E-12  2.025429E-13  1.862837E-12  3.781533E-14  9.427255E-14  5.255865E-16  3.456511E-16  4.749607E-19
    325  1.434683796643E-01  4.872032E-12  2.217129E-13  2.202563E-12  4.631101E-14  1.239019E-13  7.116131E-16  4.990078E-16  7.007394E-19
    326  1.440315208021E-01  5.137024E-12  2.449476E-13  2.678390E-12  5.883530E-14  1.718757E-13  1.024373E-15  7.780598E-16  1.122586E-18
    327  1.445490332405E-01  5.335988E-12  2.656654E-13  3.174899E-12  7.262260E-14  2.301439E-13  1.419422E-15  1.160835E-15  1.717364E-18
    328  1.451370980342E-01  5.511628E-12  2.883025E-13  3.813390E-12  9.135950E-14  3.177332E-13  2.037895E-15  1.813515E-15  2.761066E-18
    329  1.457052374241E-01  5.632708E-12  3.091308E-13  4.512080E-12  1.130748E-13  4.304147E-13  2.867799E-15  2.770247E-15  4.337228E-18
    330  1.463107957421E-01  5.711438E-12  3.300338E-13  5.355209E-12  1.408464E-13  5.907491E-13  4.100352E-15  4.325684E-15  6.978948E-18
    331  1.468752132891E-01  5.741854E-12  3.482366E-13  6.240382E-12  1.717385E-13  7.889412E-13  5.690248E-15  6.520245E-15  1.082080E-17
    332  1.475510939381E-01  5.729449E-12  3.683600E-13  7.438824E-12  2.162254E-13  1.108341E-12  8.372811E-15  1.059859E-14  1.819934E-17
    333  1.481899111058E-01  5.673325E-12  3.856009E-13  8.726817E-12  2.672274E-13  1.520591E-12  1.200528E-14  1.670905E-14  2.964073E-17
    334  1.491767377555E-01  5.517508E-12  4.089702E-13  1.105384E-11  3.671334E-13  2.458406E-12  2.079266E-14  3.354944E-14  6.261761E-17
    335  1.497116139607E-01  5.404942E-12  4.200756E-13  1.250855E-11  4.343201E-13  3.178564E-12  2.791559E-14  4.883408E-14  9.372386E-17
    336  1.502421520731E-01  5.275062E-12  4.298545E-13  1.410312E-11  5.118960E-13  4.094603E-12  3.733866E-14  7.081061E-14  1.397404E-16
    337  1.509052103900E-01  5.093153E-12  4.405023E-13  1.632458E-11  6.265429E-13  5.604063E-12  5.358092E-14  1.124689E-13  2.298820E-16
    338  1.515352476696E-01  4.901961E-12  4.488405E-13  1.868527E-11  7.565121E-13  7.528880E-12  7.532294E-14  1.742163E-13  3.682856E-16
    339  1.521327102765E-01  4.700978E-12  4.545418E-13  2.115343E-11  9.013104E-13  9.935212E-12  1.037982E-13  2.634285E-13  5.751051E-16
    340  1.526678407657E-01  4.506218E-12  4.576500E-13  2.354627E-11  1.050536E-12  1.269691E-11  1.379377E-13  3.806121E-13  8.554668E-16
    341  1.532481602429E-01  4.278737E-12  4.584810E-13  2.631293E-11  1.234477E-12  1.649442E-11  1.870053E-13  5.652648E-13  1.311555E-15
    342  1.535863948111E-01  4.137462E-12  4.574946E-13  2.799181E-11  1.352494E-12  1.916501E-11  2.227859E-13  7.103615E-13  1.679256E-15
    343  1.538995751697E-01  3.999728E-12  4.553774E-13  2.957661E-11  1.468742E-12  2.198408E-11  2.615697E-13  8.765668E-13  2.108446E-15
    344  1.546020187628E-01  3.672526E-12  4.466156E-13  3.318367E-11  1.752883E-12  2.968392E-11  3.722157E-13  1.395389E-12  3.490664E-15
    345  1.552062305672E-01  3.373764E-12  4.343972E-13  3.625422E-11  2.020404E-12  3.806840E-11  4.995716E-13  2.063659E-12  5.341184E-15
    346  1.557875935888E-01  3.073317E-12  4.182326E-13  3.907304E-11  2.293439E-12  4.792752E-11  6.573081E-13  2.983141E-12  7.980322E-15
    347  1.566447447202E-01  2.621505E-12  3.873432E-13  4.279441E-11  2.713265E-12  6.613809E-11  9.685350E-13  5.055506E-12  1.420599E-14
    348  1.574294426159E-01  2.216592E-12  3.533784E-13  4.556484E-11  3.102278E-12  8.715305E-11  1.356024E-12  8.052985E-12  2.368319E-14
    349  1.581710514975E-01  1.853047E-12  3.176291E-13  4.747937E-11  3.459914E-12  1.113267E-10  1.835221E-12  1.232870E-11  3.786937E-14
    350  1.588328903187E-01  1.556005E-12  2.846742E-13  4.858505E-11  3.763562E-12  1.367801E-10  2.375171E-12  1.782366E-11  5.693491E-14
    351  1.594606073659E-01  1.301871E-12  2.534790E-13  4.909642E-11  4.031761E-12  1.645957E-10  3.003782E-12  2.505403E-11  8.308653E-14
    352  1.600565792087E-01  1.086469E-12  2.245131E-13  4.909614E-11  4.263143E-12  1.945586E-10  3.723352E-12  3.436437E-11  1.181231E-13
    353  1.607059625219E-01  8.823176E-13  1.946249E-13  4.860210E-11  4.486630E-12  2.313267E-10  4.663881E-12  4.809314E-11  1.719553E-13
    354  1.613957576202E-01  6.980810E-13  1.651239E-13  4.752207E-11  4.683853E-12  2.751517E-10  5.865721E-12  6.810368E-11  2.539970E-13
    355  1.620398820205E-01  5.533281E-13  1.397719E-13  4.598969E-11  4.820907E-12  3.202880E-10  7.195918E-12  9.342997E-11  3.625797E-13
    356  1.627691861850E-01  4.188279E-13  1.140261E-13  4.368671E-11  4.912832E-12  3.754505E-10  8.955758E-12  1.320643E-10  5.363086E-13
    357  1.634667099868E-01  3.150632E-13  9.219790E-14  4.090974E-11  4.922970E-12  4.306400E-10  1.088271E-11  1.814429E-10  7.698276E-13
    358  1.645369737572E-01  1.957257E-13  6.405579E-14  3.568322E-11  4.769107E-12  5.143565E-10  1.421499E-11  2.866835E-10  1.301914E-12
    359  1.651200899964E-01  1.478630E-13  5.145775E-14  3.246808E-11  4.597090E-12  5.561551E-10  1.614526E-11  3.614657E-10  1.704147E-12
