 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                xe151         xe152         xe153         xe154         xe155         xe156         xe157         xe158
    180  5.987296131417E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    227  8.327310875316E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    228  8.381967664174E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    229  8.442137901789E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    230  8.496109010092E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    231  8.556251684447E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    232  8.609514523980E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    234  8.725638446658E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  1.003948E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  2.442761E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  5.914321E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  1.369758E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  3.150513E-29  2.070250E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  6.909090E-29  4.778386E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  1.500517E-28  1.105885E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  3.281833E-28  2.581891E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  6.909761E-28  5.791379E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  1.434011E-27  1.280569E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  2.783473E-27  2.636424E-28  1.097856E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    266  1.089957947327E-01  5.835919E-27  5.912648E-28  2.545949E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    267  1.095139929398E-01  1.122582E-26  1.208838E-27  5.349915E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    268  1.100036617482E-01  2.060971E-26  2.351758E-27  1.068364E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    269  1.105581599754E-01  4.047238E-26  4.933499E-27  2.309051E-29  1.585862E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    270  1.111738162549E-01  8.422628E-26  1.105320E-26  5.349035E-29  3.805240E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  1.605300E-25  2.252238E-26  1.123470E-28  8.536105E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    272  1.122547306619E-01  2.927703E-25  4.379145E-26  2.248906E-28  1.818985E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    273  1.128196390807E-01  5.495166E-25  8.807066E-26  4.667356E-28  4.038570E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    274  1.134172103791E-01  1.052589E-24  1.815662E-25  9.950432E-28  9.251118E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    275  1.139661173569E-01  1.885133E-24  3.480612E-25  1.967712E-27  1.955149E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    276  1.145721141816E-01  3.529886E-24  7.028926E-25  4.113605E-27  4.400521E-28  1.434615E-30  1.000000E-30  1.000000E-30  1.000000E-30
    277  1.151138636995E-01  6.099297E-24  1.299933E-24  7.848710E-27  8.972534E-28  3.061353E-30  1.000000E-30  1.000000E-30  1.000000E-30
    278  1.160623872824E-01  1.543982E-23  3.709730E-24  2.366705E-26  3.041579E-27  1.096444E-29  1.000000E-30  1.000000E-30  1.000000E-30
    279  1.166131253687E-01  2.607309E-23  6.721926E-24  4.429986E-26  6.098758E-27  2.271139E-29  1.000000E-30  1.000000E-30  1.000000E-30
    280  1.171578902390E-01  4.334643E-23  1.198497E-23  8.157833E-26  1.202540E-26  4.625539E-29  2.070230E-30  1.000000E-30  1.000000E-30
    281  1.179966344325E-01  9.332185E-23  2.876012E-23  2.058326E-25  3.373005E-26  1.364210E-28  6.678730E-30  1.000000E-30  1.000000E-30
    282  1.184626561866E-01  1.419060E-22  4.647584E-23  3.421379E-25  5.950177E-26  2.475552E-28  1.275599E-29  1.000000E-30  1.000000E-30
    283  1.189221956404E-01  2.136887E-22  7.432851E-23  5.626903E-25  1.037841E-25  4.440450E-28  2.407160E-29  1.000000E-30  1.000000E-30
    284  1.197605220964E-01  4.477385E-22  1.739616E-22  1.386432E-24  2.848672E-25  1.283139E-27  7.635427E-29  1.000000E-30  1.000000E-30
    285  1.205341475296E-01  8.806869E-22  3.793209E-22  3.171829E-24  7.206608E-25  3.405823E-27  2.210635E-28  1.000000E-30  1.000000E-30
    286  1.212540834288E-01  1.646959E-21  7.813960E-22  6.835752E-24  1.706830E-24  8.438894E-27  5.942700E-28  1.000000E-30  1.000000E-30
    287  1.219299358624E-01  2.956017E-21  1.536871E-21  1.403262E-23  3.831033E-24  1.976902E-26  1.503803E-27  1.350707E-30  1.000000E-30
    288  1.225766858039E-01  5.157043E-21  2.928290E-21  2.786497E-23  8.290563E-24  4.458403E-26  3.653268E-27  3.417936E-30  1.000000E-30
    289  1.231854533608E-01  8.676762E-21  5.356409E-21  5.300936E-23  1.711174E-23  9.569869E-26  8.414866E-27  8.093339E-30  1.000000E-30
    290  1.237219182154E-01  1.367087E-20  9.088642E-21  9.313167E-23  3.231659E-23  1.871250E-25  1.751566E-26  1.726565E-29  1.000000E-30
    291  1.242404039059E-01  2.111879E-20  1.508848E-20  1.599411E-22  5.953628E-23  3.565936E-25  3.546946E-26  3.581017E-29  1.000000E-30
    292  1.248086455930E-01  3.380879E-20  2.615030E-20  2.877642E-22  1.157355E-22  7.195555E-25  7.653025E-26  7.933579E-29  1.186364E-30
    293  1.253177247642E-01  5.122436E-20  4.256094E-20  4.844242E-22  2.089067E-22  1.343268E-24  1.517574E-25  1.611206E-28  2.559927E-30
    294  1.258810647447E-01  8.048955E-20  7.242136E-20  8.558876E-22  3.988929E-22  2.662874E-24  3.217538E-25  3.508230E-28  5.892831E-30
    295  1.264205598797E-01  1.230192E-19  1.195109E-19  1.464593E-21  7.355554E-22  5.091116E-24  6.562918E-25  7.342170E-28  1.301447E-29
    296  1.270317883483E-01  1.968057E-19  2.086765E-19  2.665494E-21  1.457799E-21  1.051521E-23  1.459359E-24  1.681289E-27  3.168754E-29
    297  1.275757308169E-01  2.959277E-19  3.393605E-19  4.498884E-21  2.655728E-21  1.987811E-23  2.947472E-24  3.486447E-27  6.942442E-29
    298  1.286048671531E-01  6.224794E-19  8.288705E-19  1.179713E-20  8.054077E-21  6.469775E-23  1.088256E-23  1.353873E-26  2.994450E-28
    299  1.290949488661E-01  8.753959E-19  1.252605E-18  1.844937E-20  1.351067E-20  1.122940E-22  2.007090E-23  2.558436E-26  5.950482E-28
    300  1.295345101683E-01  1.179720E-18  1.801022E-18  2.735873E-20  2.133945E-20  1.828942E-22  3.452826E-23  4.499136E-26  1.095153E-27
    301  1.303954523490E-01  2.073114E-18  3.595909E-18  5.806010E-20  5.127615E-20  4.669214E-22  9.817478E-23  1.335967E-25  3.556675E-27
    302  1.308549873199E-01  2.770358E-18  5.147261E-18  8.588633E-20  8.110368E-20  7.630727E-22  1.700471E-22  2.368928E-25  6.618942E-27
    303  1.312776310019E-01  3.592640E-18  7.112780E-18  1.223465E-19  1.229007E-19  1.191778E-21  2.802251E-22  3.989420E-25  1.165568E-26
    304  1.320787884157E-01  5.777755E-18  1.291192E-17  2.353863E-19  2.660282E-19  2.732842E-21  7.117877E-22  1.056198E-24  3.359723E-26
    305  1.327308179063E-01  8.367506E-18  2.065326E-17  3.949248E-19  4.916402E-19  5.295474E-21  1.500055E-21  2.303060E-24  7.855867E-26
    306  1.333821207310E-01  1.194575E-17  3.258759E-17  6.538404E-19  8.971502E-19  1.013551E-20  3.124441E-21  4.964839E-24  1.816965E-25
    307  1.339749669338E-01  1.633010E-17  4.882085E-17  1.023758E-18  1.535593E-18  1.812421E-20  6.036893E-21  9.900410E-24  3.864335E-25
    308  1.345530840576E-01  2.194003E-17  7.176304E-17  1.571570E-18  2.572628E-18  3.169735E-20  1.139138E-20  1.927018E-23  8.012205E-25
    309  1.351098094661E-01  2.892482E-17  1.032296E-16  2.357841E-18  4.201167E-18  5.396561E-20  2.087756E-20  3.639744E-23  1.609029E-24
    310  1.359304916944E-01  4.293853E-17  1.744083E-16  4.240940E-18  8.568720E-18  1.170999E-19  5.053417E-20  9.213358E-23  4.460452E-24
    311  1.363572082699E-01  5.247483E-17  2.280725E-16  5.730811E-18  1.236686E-17  1.745847E-19  7.978877E-20  1.489360E-22  7.563140E-24
    312  1.367788244083E-01  6.380347E-17  2.966202E-16  7.700166E-18  1.773958E-17  2.586363E-19  1.251223E-19  2.390757E-22  1.272886E-23
    313  1.375777712339E-01  9.181500E-17  4.852730E-16  1.340671E-17  3.498511E-17  5.424337E-19  2.924670E-19  5.843080E-22  3.404415E-23
    314  1.380438267916E-01  1.131171E-16  6.445854E-16  1.847198E-17  5.185998E-17  8.336997E-19  4.790992E-19  9.826691E-22  6.037615E-23
    315  1.384690951451E-01  1.364870E-16  8.334109E-16  2.469916E-17  7.415636E-17  1.232353E-18  7.508177E-19  1.577549E-21  1.017551E-22
    316  1.391087445178E-01  1.799999E-16  1.220271E-15  3.805178E-17  1.264549E-16  2.209710E-18  1.470741E-18  3.205062E-21  2.225055E-22
    317  1.397002518981E-01  2.306147E-16  1.723042E-15  5.633859E-17  2.057624E-16  3.767776E-18  2.722836E-18  6.139126E-21  4.564003E-22
    318  1.402705851668E-01  2.899693E-16  2.380848E-15  8.151602E-17  3.262698E-16  6.252069E-18  4.893704E-18  1.140483E-20  9.061172E-22
    319  1.408634912375E-01  3.631277E-16  3.291281E-15  1.182564E-16  5.209706E-16  1.046921E-17  8.909290E-18  2.149546E-20  1.830837E-21
    320  1.414089642241E-01  4.404340E-16  4.373975E-15  1.643411E-16  7.911322E-16  1.661411E-17  1.527562E-17  3.805863E-20  3.457054E-21
    321  1.419220762512E-01  5.208856E-16  5.639490E-15  2.210495E-16  1.157143E-15  2.533492E-17  2.506133E-17  6.436849E-20  6.213893E-21
    322  1.422771704232E-01  5.800488E-16  6.669518E-15  2.692367E-16  1.494093E-15  3.367467E-17  3.505077E-17  9.195211E-20  9.260618E-21
    323  1.426029315631E-01  6.361601E-16  7.731545E-15  3.206935E-16  1.877918E-15  4.347137E-17  4.742027E-17  1.268537E-19  1.328370E-20
    324  1.430135230101E-01  7.084021E-16  9.234528E-15  3.964225E-16  2.484628E-15  5.949379E-17  6.886440E-17  1.888281E-19  2.077370E-20
    325  1.434683796643E-01  7.888191E-16  1.111598E-14  4.958006E-16  3.351409E-15  8.332679E-17  1.030302E-16  2.903969E-19  3.375094E-20
    326  1.440315208021E-01  8.858888E-16  1.375475E-14  6.434452E-16  4.778227E-15  1.245036E-16  1.671212E-16  4.874813E-19  6.066468E-20
    327  1.445490332405E-01  9.692301E-16  1.646292E-14  8.048532E-16  6.520432E-15  1.774255E-16  2.569669E-16  7.737255E-19  1.025698E-19
    328  1.451370980342E-01  1.053501E-15  1.982659E-14  1.019447E-15  9.122007E-15  2.608293E-16  4.120330E-16  1.286515E-18  1.833257E-19
    329  1.457052374241E-01  1.121044E-15  2.330536E-14  1.258593E-15  1.240252E-14  3.721414E-16  6.396078E-16  2.068931E-18  3.162580E-19
    330  1.463107957421E-01  1.174491E-15  2.717361E-14  1.546898E-15  1.690850E-14  5.342808E-16  1.005358E-15  3.377811E-18  5.567395E-19
    331  1.468752132891E-01  1.205557E-15  3.083595E-14  1.844404E-15  2.221806E-14  7.369740E-16  1.509758E-15  5.256565E-18  9.298630E-19
    332  1.475510939381E-01  1.218327E-15  3.516134E-14  2.232486E-15  3.023015E-14  1.063197E-15  2.412796E-15  8.770077E-18  1.689345E-18
    333  1.481899111058E-01  1.205884E-15  3.904858E-14  2.624453E-15  3.972911E-14  1.477425E-15  3.696339E-15  1.399807E-17  2.924271E-18
    334  1.491767377555E-01  1.145465E-15  4.437830E-14  3.259602E-15  5.870275E-14  2.381429E-15  6.936089E-15  2.800393E-17  6.638335E-18
    335  1.497116139607E-01  1.095676E-15  4.681239E-14  3.609569E-15  7.146436E-14  3.040354E-15  9.621737E-15  4.023377E-17  1.022056E-17
    336  1.502421520731E-01  1.036522E-15  4.884281E-14  3.953390E-15  8.605351E-14  3.839098E-15  1.320079E-14  5.716695E-17  1.555981E-17
    337  1.509052103900E-01  9.536119E-16  5.081918E-14  4.372487E-15  1.072102E-13  5.077543E-15  1.937894E-14  8.770639E-17  2.603691E-17
    338  1.515352476696E-01  8.693933E-16  5.210589E-14  4.753347E-15  1.305839E-13  6.548712E-15  2.761431E-14  1.303740E-16  4.205371E-17
    339  1.521327102765E-01  7.868544E-16  5.277695E-14  5.091564E-15  1.559622E-13  8.260967E-15  3.832159E-14  1.883857E-16  6.578446E-17
    340  1.526678407657E-01  7.134422E-16  5.295686E-14  5.373328E-15  1.815433E-13  1.010186E-14  5.106729E-14  2.603657E-16  9.766103E-17
    341  1.532481602429E-01  6.362537E-16  5.273676E-14  5.654096E-15  2.125505E-13  1.248109E-14  6.929133E-14  3.676379E-16  1.490854E-16
    342  1.535863948111E-01  5.928496E-16  5.241942E-14  5.804577E-15  2.322845E-13  1.407687E-14  8.255896E-14  4.483830E-16  1.903301E-16
    343  1.538995751697E-01  5.536887E-16  5.199904E-14  5.933631E-15  2.516985E-13  1.570729E-14  9.695313E-14  5.381225E-16  2.383455E-16
    344  1.546020187628E-01  4.712225E-16  5.069070E-14  6.190145E-15  2.994156E-13  1.996302E-14  1.382696E-13  8.060221E-16  3.929309E-16
    345  1.552062305672E-01  4.068050E-16  4.920821E-14  6.372939E-15  3.452969E-13  2.438049E-14  1.865656E-13  1.134821E-15  6.011028E-16
    346  1.557875935888E-01  3.503383E-16  4.748749E-14  6.510780E-15  3.938055E-13  2.939405E-14  2.477590E-13  1.570504E-15  9.015812E-16
    347  1.566447447202E-01  2.772728E-16  4.451254E-14  6.642833E-15  4.731910E-13  3.836069E-14  3.733057E-13  2.516104E-15  1.627909E-15
    348  1.574294426159E-01  2.208473E-16  4.143118E-14  6.687052E-15  5.538197E-13  4.845758E-14  5.383888E-13  3.840710E-15  2.774976E-15
    349  1.581710514975E-01  1.756061E-16  3.823654E-14  6.650640E-15  6.361504E-13  5.986357E-14  7.548980E-13  5.684961E-15  4.563910E-15
    350  1.588328903187E-01  1.416701E-16  3.525295E-14  6.558447E-15  7.138596E-13  7.172036E-14  1.013300E-12  8.012181E-15  7.070889E-15
    351  1.594606073659E-01  1.144608E-16  3.234918E-14  6.417966E-15  7.902556E-13  8.451899E-14  1.331041E-12  1.102669E-14  1.065208E-14
    352  1.600565792087E-01  9.257227E-17  2.955572E-14  6.235817E-15  8.641446E-13  9.811673E-14  1.714486E-12  1.485081E-14  1.564270E-14
    353  1.607059625219E-01  7.280563E-17  2.655500E-14  5.993993E-15  9.452959E-13  1.146066E-13  2.244148E-12  2.041375E-14  2.364110E-14
    354  1.613957576202E-01  5.581440E-17  2.346175E-14  5.692693E-15  1.030860E-12  1.340675E-13  2.965195E-12  2.842384E-14  3.643203E-14
    355  1.620398820205E-01  4.308192E-17  2.069336E-14  5.374449E-15  1.108728E-12  1.540397E-13  3.821342E-12  3.848295E-14  5.426932E-14
    356  1.627691861850E-01  3.183023E-17  1.777468E-14  4.989010E-15  1.193648E-12  1.788111E-13  5.055066E-12  5.385561E-14  8.468178E-14
    357  1.634667099868E-01  2.358678E-17  1.521026E-14  4.601114E-15  1.269992E-12  2.045782E-13  6.560379E-12  7.379380E-14  1.288722E-13
    358  1.645369737572E-01  1.463585E-17  1.174920E-14  3.991664E-15  1.374878E-12  2.478529E-13  9.662763E-12  1.182422E-13  2.429635E-13
    359  1.651200899964E-01  1.121097E-17  1.011559E-14  3.663092E-15  1.424495E-12  2.731872E-13  1.185557E-11  1.519573E-13  3.414280E-13
