 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                bi211         bi212         bi213         bi214         bi215         bi216         bi217         bi218
    180  5.987296131417E-02  1.234767E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.312393E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.565346E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.586307E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.654911E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  2.955716E-29  1.215426E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  2.836394E-29  1.197544E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  2.477020E-29  1.070993E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  2.662939E-29  1.172651E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  4.888377E-29  2.188688E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  4.618508E-29  2.133214E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  3.602227E-29  1.714931E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  3.910180E-29  1.894670E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  7.038989E-29  3.468993E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  6.230840E-29  3.329856E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  7.541755E-29  4.008486E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  7.981854E-29  4.507277E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.318526E-28  7.557818E-30  1.176143E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  1.485159E-28  9.327886E-30  1.516346E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.502160E-28  9.798703E-30  1.668874E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  1.596080E-28  1.054518E-29  1.879196E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  1.710250E-28  1.157176E-29  2.157171E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  3.475788E-28  2.617080E-29  5.695393E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  2.114037E-28  1.499780E-29  3.134134E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  2.213100E-28  1.766575E-29  4.065440E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  4.461313E-28  4.013015E-29  9.578268E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    206  7.120724846930E-02  4.065444E-28  2.917582E-29  6.688327E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    207  7.185571854523E-02  4.465707E-28  3.635647E-29  8.221622E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    208  7.250556240022E-02  5.145492E-28  5.239748E-29  1.725667E-29  1.141721E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    209  7.308358088908E-02  5.149676E-28  5.557431E-29  1.742385E-29  1.197873E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    210  7.365083251161E-02  5.335841E-28  6.023179E-29  2.139263E-29  1.515747E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    211  7.420607479025E-02  5.615529E-28  6.592178E-29  2.543377E-29  1.861124E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    212  7.477269193766E-02  6.133823E-28  7.489969E-29  3.212405E-29  2.426531E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    213  7.532671922740E-02  6.539288E-28  8.336749E-29  3.792911E-29  2.852257E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    214  7.590819975934E-02  7.321272E-28  9.752218E-29  4.885300E-29  4.165491E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    215  7.648106882397E-02  7.910841E-28  1.106233E-28  5.868913E-29  5.387500E-30  1.227446E-30  1.000000E-30  1.000000E-30  1.000000E-30
    216  7.706864365518E-02  8.716869E-28  1.278145E-28  7.313509E-29  6.773469E-30  1.628401E-30  1.000000E-30  1.000000E-30  1.000000E-30
    217  7.765097184480E-02  9.399669E-28  1.448031E-28  8.823617E-29  8.641692E-30  2.205379E-30  1.000000E-30  1.000000E-30  1.000000E-30
    218  7.824188421090E-02  9.533663E-28  1.389292E-28  7.544880E-29  7.665095E-30  2.441800E-30  1.000000E-30  1.000000E-30  1.000000E-30
    219  7.883216312169E-02  1.030050E-27  1.583730E-28  9.164796E-29  9.522432E-30  3.275587E-30  1.000000E-30  1.000000E-30  1.000000E-30
    220  7.934760137230E-02  9.637330E-28  1.571952E-28  1.001146E-28  1.100150E-29  3.741637E-30  1.000000E-30  1.000000E-30  1.000000E-30
    221  7.991019390762E-02  1.131134E-27  1.906379E-28  1.244451E-28  1.309037E-29  4.346744E-30  1.000000E-30  1.000000E-30  1.000000E-30
    222  8.044081450283E-02  1.137444E-27  2.029464E-28  1.453507E-28  1.610683E-29  5.951919E-30  1.000000E-30  1.000000E-30  1.000000E-30
    223  8.103419684334E-02  1.399693E-27  2.769637E-28  2.397580E-28  3.145127E-29  1.403361E-29  1.807923E-30  1.000000E-30  1.000000E-30
    224  8.158988408622E-02  1.360644E-27  2.672650E-28  2.198639E-28  2.734570E-29  1.337056E-29  1.799307E-30  1.000000E-30  1.000000E-30
    225  8.219791245697E-02  1.596787E-27  3.265435E-28  2.805759E-28  3.450972E-29  1.482731E-29  1.958165E-30  1.000000E-30  1.000000E-30
    226  8.273529679330E-02  1.624707E-27  3.791705E-28  3.985453E-28  5.736993E-29  3.193887E-29  4.812577E-30  1.214608E-30  1.000000E-30
    227  8.327310875316E-02  1.695334E-27  4.182352E-28  4.869497E-28  7.484005E-29  4.268640E-29  6.554045E-30  1.729348E-30  1.000000E-30
    228  8.381967664174E-02  1.730011E-27  4.125030E-28  4.424833E-28  6.297932E-29  3.653536E-29  5.951235E-30  1.672729E-30  1.000000E-30
    229  8.442137901789E-02  2.028658E-27  5.062889E-28  5.763960E-28  8.468121E-29  4.695405E-29  7.985064E-30  2.794246E-30  1.000000E-30
    230  8.496109010092E-02  1.926139E-27  5.146109E-28  6.486891E-28  1.018122E-28  6.437457E-29  1.127564E-29  3.657725E-30  1.000000E-30
    231  8.556251684447E-02  2.287600E-27  6.332905E-28  8.310470E-28  1.332154E-28  8.678311E-29  1.479175E-29  5.137340E-30  1.000000E-30
    232  8.609514523980E-02  2.133780E-27  6.331133E-28  9.255873E-28  1.591556E-28  1.174428E-28  2.185891E-29  8.871802E-30  1.000000E-30
    233  8.668730402486E-02  2.553138E-27  8.383746E-28  1.479141E-27  2.891378E-28  2.732287E-28  6.033936E-29  2.756410E-29  2.918131E-30
    234  8.725638446658E-02  2.548985E-27  8.328012E-28  1.389503E-27  2.596560E-28  2.268518E-28  4.965057E-29  2.547397E-29  3.073891E-30
    235  8.784892152766E-02  2.810252E-27  9.651629E-28  1.699345E-27  3.265179E-28  2.915617E-28  6.116477E-29  2.567238E-29  3.017895E-30
    236  8.837914431516E-02  2.625808E-27  9.632850E-28  1.894998E-27  3.902278E-28  3.911874E-28  8.838050E-29  4.161963E-29  5.116264E-30
    237  8.927467123273E-02  5.178839E-27  2.408186E-27  6.283405E-27  1.469102E-27  1.383711E-27  2.468097E-28  4.632039E-29  1.000000E-30
    238  9.009385267910E-02  4.791628E-27  1.643742E-27  2.863200E-27  6.780284E-28  1.954021E-27  7.068241E-28  5.664790E-28  9.110722E-29
    239  9.088007009323E-02  4.926186E-27  2.246399E-27  5.674893E-27  1.395639E-27  2.012720E-27  5.039962E-28  3.635613E-28  7.422870E-29
    240  9.160938796651E-02  4.896868E-27  2.321312E-27  5.994541E-27  1.414097E-27  1.802725E-27  4.697223E-28  3.522621E-28  6.511850E-29
    241  9.231864750676E-02  4.709813E-27  2.728112E-27  1.025662E-26  3.140623E-27  6.001036E-27  1.966439E-27  1.547632E-27  2.655903E-28
    242  9.335415502949E-02  7.904285E-27  5.611418E-27  2.034338E-26  4.817131E-27  2.046105E-27  1.000000E-30  1.000000E-30  2.286905E-29
    243  9.429165011748E-02  6.406461E-27  2.815105E-27  1.094698E-26  5.223171E-27  2.435741E-26  1.193009E-26  1.484630E-26  3.300575E-27
    244  9.514750284226E-02  5.741787E-27  3.913057E-27  2.117955E-26  8.839729E-27  2.365336E-26  9.879220E-27  1.365282E-26  3.407931E-27
    245  9.592869681963E-02  5.848840E-27  4.854541E-27  2.483608E-26  8.010589E-27  1.192982E-26  2.342998E-27  2.485848E-27  1.854853E-27
    246  9.638259128200E-02  3.029032E-27  2.502259E-27  1.559158E-26  6.393770E-27  1.914733E-26  8.300392E-27  1.026357E-26  2.452271E-27
    247  9.686466198075E-02  3.061109E-27  2.632265E-27  1.691185E-26  7.127319E-27  2.379495E-26  1.092459E-26  1.496376E-26  3.951250E-27
    248  9.745016881397E-02  3.585842E-27  3.262888E-27  2.266522E-26  1.001971E-26  3.649744E-26  1.763283E-26  2.597495E-26  7.196999E-27
    249  9.798964068785E-02  3.091987E-27  2.981407E-27  2.277504E-26  1.070850E-26  4.314044E-26  2.203136E-26  3.527684E-26  1.040492E-26
    250  9.892639389759E-02  3.592680E-27  3.524558E-27  4.105905E-26  2.648712E-26  1.679048E-25  1.049364E-25  1.872069E-25  5.024110E-26
    251  9.977784733458E-02  2.283161E-27  2.834117E-27  5.142559E-26  3.651192E-26  2.076974E-25  1.074954E-25  1.421170E-25  3.419806E-26
    252  1.005622893962E-01  2.307662E-27  3.666457E-27  5.673585E-26  3.567657E-26  1.817197E-25  1.015797E-25  1.797642E-25  6.210313E-26
    253  1.013070552067E-01  2.321926E-27  2.636675E-27  3.527548E-26  2.535411E-26  2.043670E-25  1.577552E-25  4.536567E-25  1.961735E-25
    254  1.019791947326E-01  1.444584E-27  2.542395E-27  4.193587E-26  3.043021E-26  2.319722E-25  1.684690E-25  4.576184E-25  1.978722E-25
    255  1.025982572428E-01  1.310549E-27  2.218399E-27  3.651476E-26  2.725699E-26  2.332123E-25  1.847065E-25  5.734324E-25  2.706284E-25
    256  1.032644197032E-01  1.130501E-27  2.052666E-27  3.726476E-26  2.965316E-26  2.852637E-25  2.428524E-25  8.447416E-25  4.311151E-25
    257  1.039121745974E-01  9.072736E-28  1.715948E-27  3.379224E-26  2.853274E-26  3.068466E-25  2.797425E-25  1.081218E-24  5.930911E-25
    258  1.045193471709E-01  6.409492E-28  1.311966E-27  2.903536E-26  2.635319E-26  3.171932E-25  3.078126E-25  1.300225E-24  7.582692E-25
    259  1.051181778144E-01  4.996239E-28  1.085266E-27  2.631222E-26  2.534689E-26  3.374934E-25  3.475719E-25  1.606903E-24  9.983800E-25
    260  1.056826419982E-01  3.634266E-28  8.439916E-28  2.240042E-26  2.280837E-26  3.324952E-25  3.611657E-25  1.813554E-24  1.195197E-24
    261  1.062431336111E-01  2.758074E-28  6.785241E-28  1.963729E-26  2.113782E-26  3.382623E-25  3.881965E-25  2.121031E-24  1.483512E-24
    262  1.068146627648E-01  2.026902E-28  5.310103E-28  1.691037E-26  1.934506E-26  3.421119E-25  4.161576E-25  2.483835E-24  1.848018E-24
    263  1.073656177930E-01  1.360874E-28  3.788027E-28  1.322368E-26  1.603201E-26  3.115508E-25  4.004117E-25  2.599111E-24  2.051384E-24
    264  1.079139362418E-01  9.040623E-29  2.666883E-28  1.019711E-26  1.309500E-26  2.795226E-25  3.795069E-25  2.679565E-24  2.243752E-24
    265  1.084202130578E-01  5.491638E-29  1.701140E-28  7.072585E-27  9.580613E-27  2.231208E-25  3.187667E-25  2.433675E-24  2.152914E-24
    266  1.089957947327E-01  3.824781E-29  1.243813E-28  5.689261E-27  8.193535E-27  2.107849E-25  3.192028E-25  2.664742E-24  2.510040E-24
    267  1.095139929398E-01  2.258443E-29  7.600382E-29  3.786373E-27  5.763730E-27  1.622461E-25  2.590063E-25  2.344605E-24  2.337719E-24
    268  1.100036617482E-01  1.373595E-29  4.681956E-29  2.526012E-27  4.053333E-27  1.243062E-25  2.086409E-25  2.039938E-24  2.146834E-24
    269  1.105581599754E-01  8.679868E-30  2.834070E-29  1.665796E-27  2.838524E-27  9.596131E-26  1.705306E-25  1.820232E-24  2.037141E-24
    270  1.111738162549E-01  5.472041E-30  1.546914E-29  9.899596E-28  1.803890E-27  6.798365E-26  1.287753E-25  1.516159E-24  1.817576E-24
    271  1.117276452796E-01  3.450066E-30  7.978567E-30  5.448885E-28  1.054841E-27  4.386468E-26  8.803337E-26  1.132875E-24  1.445326E-24
    272  1.122547306619E-01  2.506856E-30  4.107336E-30  2.883783E-28  5.912418E-28  2.700708E-26  5.728754E-26  8.027893E-25  1.087120E-24
    273  1.128196390807E-01  2.181849E-30  2.128727E-30  1.399122E-28  3.045725E-28  1.537979E-26  3.463195E-26  5.320161E-25  7.682855E-25
    274  1.134172103791E-01  2.061414E-30  1.209121E-30  6.202873E-29  1.432294E-28  8.031627E-27  1.927360E-26  3.265373E-25  5.049677E-25
    275  1.139661173569E-01  1.787561E-30  1.000000E-30  2.779728E-29  6.726479E-29  4.144065E-27  1.054640E-26  1.956247E-25  3.222840E-25
    276  1.145721141816E-01  1.901579E-30  1.000000E-30  1.155725E-29  2.847962E-29  1.922092E-27  5.221244E-27  1.071077E-25  1.893129E-25
    277  1.151138636995E-01  1.663916E-30  1.000000E-30  5.265117E-30  1.270953E-29  9.172456E-28  2.641596E-27  5.932052E-26  1.116949E-25
    278  1.160623872824E-01  2.861691E-30  1.000000E-30  2.668535E-30  4.136835E-30  2.538950E-28  8.085125E-28  2.133571E-26  4.496300E-26
    279  1.166131253687E-01  1.607916E-30  1.000000E-30  1.344902E-30  1.845000E-30  1.091239E-28  3.685037E-28  1.066226E-26  2.396754E-26
    280  1.171578902390E-01  1.563588E-30  1.000000E-30  1.065432E-30  1.165469E-30  4.624788E-29  1.643291E-28  5.209942E-27  1.249616E-26
    281  1.179966344325E-01  2.322906E-30  1.000000E-30  1.428758E-30  1.222838E-30  1.300423E-29  4.710056E-29  1.707698E-27  4.532322E-27
    282  1.184626561866E-01  1.286673E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.925731E-30  2.221626E-29  8.709496E-28  2.444059E-27
    283  1.189221956404E-01  1.250737E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.989783E-30  1.055310E-29  4.403095E-28  1.305745E-27
    284  1.197605220964E-01  2.324071E-30  1.000000E-30  1.270553E-30  1.055239E-30  1.713589E-30  3.180028E-30  1.271997E-28  4.153109E-28
    285  1.205341475296E-01  1.999602E-30  1.000000E-30  1.124039E-30  1.000000E-30  1.183707E-30  1.245200E-30  3.863526E-29  1.365382E-28
    286  1.212540834288E-01  1.824013E-30  1.000000E-30  1.007736E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.258485E-29  4.654484E-29
    287  1.219299358624E-01  1.680847E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.587282E-30  1.650260E-29
    288  1.225766858039E-01  1.580147E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.010728E-30  6.107911E-30
    289  1.231854533608E-01  1.461948E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.137006E-30  2.479412E-30
    290  1.237219182154E-01  1.270959E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.188772E-30
    291  1.242404039059E-01  1.210580E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    292  1.248086455930E-01  1.305058E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    293  1.253177247642E-01  1.154303E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    294  1.258810647447E-01  1.256738E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    295  1.264205598797E-01  1.186724E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    296  1.270317883483E-01  1.321645E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    297  1.275757308169E-01  1.160102E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    298  1.286048671531E-01  2.037270E-30  1.000000E-30  1.047293E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    299  1.290949488661E-01  1.006281E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    301  1.303954523490E-01  1.697120E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    304  1.320787884157E-01  1.513113E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    305  1.327308179063E-01  1.216596E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    306  1.333821207310E-01  1.193755E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    307  1.339749669338E-01  1.071933E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    308  1.345530840576E-01  1.032629E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    310  1.359304916944E-01  1.407577E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    313  1.375777712339E-01  1.316420E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    316  1.391087445178E-01  1.019741E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    334  1.491767377555E-01  1.228362E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
