 *                                      
 * hydrostatic:  btemp=  1.000E+04 bden=  1.000E+02
 *          time                eu169         eu170         eu171         eu172         eu173         eu174         eu175         eu176
     27  8.489118412102E-05  1.000174E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000288E-30  1.000000E-30
     28  9.570255892797E-05  1.000196E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000325E-30  1.000000E-30
     29  1.070853065563E-04  1.000219E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000364E-30  1.000000E-30
     30  1.190882425669E-04  1.000244E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000405E-30  1.000000E-30
     31  1.366291075688E-04  1.000280E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000465E-30  1.000000E-30
     32  1.695708820900E-04  1.000347E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000577E-30  1.000000E-30
     33  1.992873377730E-04  1.000408E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000679E-30  1.000000E-30
     34  2.264248739983E-04  1.000463E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000772E-30  1.000000E-30
     35  2.515933231106E-04  1.000515E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000859E-30  1.000000E-30
     36  2.753099894686E-04  1.000564E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000941E-30  1.000000E-30
     37  2.979926919870E-04  1.000610E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001019E-30  1.000000E-30
     38  3.199702121451E-04  1.000655E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001096E-30  1.000000E-30
     39  3.524429751724E-04  1.000722E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001208E-30  1.000000E-30
     40  3.836809895565E-04  1.000786E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001317E-30  1.000000E-30
     41  4.138876583201E-04  1.000848E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001422E-30  1.000000E-30
     42  4.432651277490E-04  1.000908E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001525E-30  1.000000E-30
     43  4.720041568584E-04  1.000967E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001625E-30  1.000000E-30
     44  5.002792532552E-04  1.001025E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001725E-30  1.000000E-30
     45  5.282472522620E-04  1.001082E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001823E-30  1.000000E-30
     46  5.560479783168E-04  1.001140E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001921E-30  1.000000E-30
     47  5.838060709037E-04  1.001197E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002019E-30  1.000000E-30
     48  6.116334118686E-04  1.001254E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002117E-30  1.000000E-30
     49  6.396318340541E-04  1.001311E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002216E-30  1.000000E-30
     50  6.678959636874E-04  1.001369E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002317E-30  1.000000E-30
     51  6.965161747902E-04  1.001428E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002419E-30  1.000001E-30
     52  7.255817382538E-04  1.001488E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002522E-30  1.000002E-30
     53  7.551843574001E-04  1.001549E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002628E-30  1.000003E-30
     54  7.854224313090E-04  1.001611E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002736E-30  1.000005E-30
     55  8.164066374138E-04  1.001675E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002847E-30  1.000007E-30
     56  8.482679080764E-04  1.001740E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002962E-30  1.000010E-30
     57  8.811699017317E-04  1.001808E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003081E-30  1.000013E-30
     58  9.153304977871E-04  1.001879E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003204E-30  1.000017E-30
     59  9.510634923056E-04  1.001952E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003334E-30  1.000021E-30
     60  9.888739022907E-04  1.002030E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003471E-30  1.000027E-30
     61  1.029744313280E-03  1.002114E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003620E-30  1.000033E-30
     62  1.076805333108E-03  1.002212E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003792E-30  1.000041E-30
     63  1.127478238084E-03  1.002316E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003978E-30  1.000051E-30
     64  1.179263354774E-03  1.002423E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004168E-30  1.000063E-30
     65  1.231720185468E-03  1.002531E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004362E-30  1.000075E-30
     66  1.284679788904E-03  1.002641E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004558E-30  1.000089E-30
     67  1.338068714676E-03  1.002751E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004757E-30  1.000104E-30
     68  1.391852718980E-03  1.002862E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004957E-30  1.000121E-30
     69  1.446014888479E-03  1.002974E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005160E-30  1.000139E-30
     70  1.500546342624E-03  1.003087E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005366E-30  1.000158E-30
     71  1.555442065896E-03  1.003201E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005573E-30  1.000179E-30
     72  1.610698967280E-03  1.003315E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005782E-30  1.000201E-30
     73  1.666314948699E-03  1.003431E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005994E-30  1.000224E-30
     74  1.722288445659E-03  1.003547E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.006207E-30  1.000249E-30
     75  1.778618195039E-03  1.003664E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.006423E-30  1.000275E-30
     76  1.835303663832E-03  1.003781E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.006641E-30  1.000303E-30
     77  1.892344396716E-03  1.003900E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.006861E-30  1.000332E-30
     78  1.949739812628E-03  1.004019E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.007084E-30  1.000363E-30
     79  2.007489276907E-03  1.004139E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.007308E-30  1.000396E-30
     80  2.065592139419E-03  1.004260E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.007535E-30  1.000430E-30
     81  2.124047755162E-03  1.004381E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.007764E-30  1.000465E-30
     82  2.182855495215E-03  1.004504E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.007996E-30  1.000503E-30
     83  2.242014752368E-03  1.004627E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.008229E-30  1.000542E-30
     84  2.301524943777E-03  1.004751E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.008465E-30  1.000582E-30
     85  2.361385511936E-03  1.004876E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.008703E-30  1.000625E-30
     86  2.421595924701E-03  1.005002E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.008944E-30  1.000669E-30
     87  2.482155674804E-03  1.005128E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.009187E-30  1.000715E-30
     88  2.543064279071E-03  1.005255E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.009432E-30  1.000762E-30
     89  2.604321277494E-03  1.005383E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.009679E-30  1.000812E-30
     90  2.665926232237E-03  1.005512E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.009929E-30  1.000863E-30
     91  2.727878734382E-03  1.005641E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.010181E-30  1.000917E-30
     92  2.790178404165E-03  1.005772E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000001E-30  1.000000E-30  1.010436E-30  1.000972E-30
     93  2.852824875480E-03  1.005903E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000003E-30  1.000000E-30  1.010693E-30  1.001029E-30
     94  2.915817796872E-03  1.006035E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000006E-30  1.000000E-30  1.010953E-30  1.001088E-30
     95  2.979156831833E-03  1.006168E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000009E-30  1.000000E-30  1.011214E-30  1.001149E-30
