 *                                      
 * hydrostatic:  btemp=  1.000E+04 bden=  1.000E+02
 *          time                y103          y104          y105          y106          y107          y108          y109          y110 
     27  8.489118412102E-05  1.001392E-30  1.000399E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000140E-30  1.000000E-30  1.000555E-30
     28  9.570255892797E-05  1.001569E-30  1.000450E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000159E-30  1.000000E-30  1.000627E-30
     29  1.070853065563E-04  1.001756E-30  1.000504E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000179E-30  1.000000E-30  1.000703E-30
     30  1.190882425669E-04  1.001953E-30  1.000560E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000200E-30  1.000000E-30  1.000784E-30
     31  1.366291075688E-04  1.002241E-30  1.000643E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000232E-30  1.000000E-30  1.000904E-30
     32  1.695708820900E-04  1.002783E-30  1.000799E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000293E-30  1.000000E-30  1.001131E-30
     33  1.992873377730E-04  1.003271E-30  1.000940E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000350E-30  1.000000E-30  1.001338E-30
     34  2.264248739983E-04  1.003718E-30  1.001069E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000403E-30  1.000000E-30  1.001531E-30
     35  2.515933231106E-04  1.004132E-30  1.001189E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000453E-30  1.000000E-30  1.001711E-30
     36  2.753099894686E-04  1.004523E-30  1.001303E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000502E-30  1.000000E-30  1.001882E-30
     37  2.979926919870E-04  1.004897E-30  1.001411E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000549E-30  1.000000E-30  1.002048E-30
     38  3.199702121451E-04  1.005259E-30  1.001516E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000596E-30  1.000000E-30  1.002211E-30
     39  3.524429751724E-04  1.005795E-30  1.001672E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000667E-30  1.000000E-30  1.002453E-30
     40  3.836809895565E-04  1.006310E-30  1.001822E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000737E-30  1.000000E-30  1.002690E-30
     41  4.138876583201E-04  1.006809E-30  1.001968E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000806E-30  1.000000E-30  1.002921E-30
     42  4.432651277490E-04  1.007295E-30  1.002110E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000875E-30  1.000000E-30  1.003149E-30
     43  4.720041568584E-04  1.007770E-30  1.002249E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000944E-30  1.000000E-30  1.003374E-30
     44  5.002792532552E-04  1.008238E-30  1.002386E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001013E-30  1.000000E-30  1.003599E-30
     45  5.282472522620E-04  1.008701E-30  1.002522E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001083E-30  1.000000E-30  1.003823E-30
     46  5.560479783168E-04  1.009161E-30  1.002657E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001154E-30  1.000000E-30  1.004049E-30
     47  5.838060709037E-04  1.009621E-30  1.002793E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001226E-30  1.000000E-30  1.004276E-30
     48  6.116334118686E-04  1.010083E-30  1.002929E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001300E-30  1.000000E-30  1.004507E-30
     49  6.396318340541E-04  1.010547E-30  1.003066E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001375E-30  1.000000E-30  1.004741E-30
     50  6.678959636874E-04  1.011016E-30  1.003205E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001453E-30  1.000000E-30  1.004980E-30
     51  6.965161747902E-04  1.011492E-30  1.003345E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001533E-30  1.000000E-30  1.005224E-30
     52  7.255817382538E-04  1.011975E-30  1.003488E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001616E-30  1.000000E-30  1.005475E-30
     53  7.551843574001E-04  1.012467E-30  1.003635E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001702E-30  1.000000E-30  1.005733E-30
     54  7.854224313090E-04  1.012971E-30  1.003784E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001792E-30  1.000000E-30  1.005999E-30
     55  8.164066374138E-04  1.013486E-30  1.003938E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001885E-30  1.000000E-30  1.006274E-30
     56  8.482679080764E-04  1.014017E-30  1.004096E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001983E-30  1.000000E-30  1.006561E-30
     57  8.811699017317E-04  1.014566E-30  1.004260E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002086E-30  1.000000E-30  1.006860E-30
     58  9.153304977871E-04  1.015136E-30  1.004430E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002195E-30  1.000000E-30  1.007174E-30
     59  9.510634923056E-04  1.015732E-30  1.004609E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002312E-30  1.000000E-30  1.007506E-30
     60  9.888739022907E-04  1.016364E-30  1.004798E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002437E-30  1.000000E-30  1.007861E-30
     61  1.029744313280E-03  1.017047E-30  1.005004E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002576E-30  1.000000E-30  1.008250E-30
     62  1.076805333108E-03  1.017835E-30  1.005241E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002739E-30  1.000000E-30  1.008704E-30
     63  1.127478238084E-03  1.018684E-30  1.005497E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.002920E-30  1.000000E-30  1.009200E-30
     64  1.179263354774E-03  1.019552E-30  1.005760E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003109E-30  1.000001E-30  1.009714E-30
     65  1.231720185468E-03  1.020433E-30  1.006027E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003306E-30  1.000007E-30  1.010243E-30
     66  1.284679788904E-03  1.021322E-30  1.006298E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003509E-30  1.000020E-30  1.010785E-30
     67  1.338068714676E-03  1.022221E-30  1.006571E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003719E-30  1.000041E-30  1.011340E-30
     68  1.391852718980E-03  1.023126E-30  1.006848E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003937E-30  1.000068E-30  1.011907E-30
     69  1.446014888479E-03  1.024039E-30  1.007128E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004161E-30  1.000103E-30  1.012486E-30
     70  1.500546342624E-03  1.024959E-30  1.007410E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004391E-30  1.000145E-30  1.013078E-30
     71  1.555442065896E-03  1.025887E-30  1.007696E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004629E-30  1.000195E-30  1.013682E-30
     72  1.610698967280E-03  1.026821E-30  1.007984E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.004874E-30  1.000252E-30  1.014298E-30
     73  1.666314948699E-03  1.027762E-30  1.008275E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005126E-30  1.000317E-30  1.014927E-30
     74  1.722288445659E-03  1.028711E-30  1.008569E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005386E-30  1.000390E-30  1.015569E-30
     75  1.778618195039E-03  1.029667E-30  1.008866E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005652E-30  1.000471E-30  1.016223E-30
     76  1.835303663832E-03  1.030629E-30  1.009166E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.005927E-30  1.000560E-30  1.016890E-30
     77  1.892344396716E-03  1.031599E-30  1.009469E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.006209E-30  1.000657E-30  1.017570E-30
     78  1.949739812628E-03  1.032576E-30  1.009775E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.006498E-30  1.000763E-30  1.018264E-30
     79  2.007489276907E-03  1.033560E-30  1.010084E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.006796E-30  1.000876E-30  1.018970E-30
     80  2.065592139419E-03  1.034551E-30  1.010396E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.007101E-30  1.000999E-30  1.019690E-30
     81  2.124047755162E-03  1.035550E-30  1.010711E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.007415E-30  1.001130E-30  1.020423E-30
     82  2.182855495215E-03  1.036555E-30  1.011029E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.007736E-30  1.001269E-30  1.021169E-30
     83  2.242014752368E-03  1.037568E-30  1.011351E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.008066E-30  1.001418E-30  1.021929E-30
     84  2.301524943777E-03  1.038588E-30  1.011675E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.008404E-30  1.001576E-30  1.022703E-30
     85  2.361385511936E-03  1.039615E-30  1.012002E-30  1.000000E-30  1.000000E-30  1.000001E-30  1.008751E-30  1.001742E-30  1.023491E-30
     86  2.421595924701E-03  1.040649E-30  1.012332E-30  1.000000E-30  1.000000E-30  1.000007E-30  1.009106E-30  1.001918E-30  1.024292E-30
     87  2.482155674804E-03  1.041690E-30  1.012666E-30  1.000000E-30  1.000000E-30  1.000018E-30  1.009470E-30  1.002103E-30  1.025108E-30
     88  2.543064279071E-03  1.042738E-30  1.013003E-30  1.000000E-30  1.000001E-30  1.000034E-30  1.009843E-30  1.002297E-30  1.025937E-30
     89  2.604321277494E-03  1.043794E-30  1.013343E-30  1.000000E-30  1.000005E-30  1.000054E-30  1.010225E-30  1.002501E-30  1.026781E-30
     90  2.665926232237E-03  1.044857E-30  1.013686E-30  1.000000E-30  1.000012E-30  1.000080E-30  1.010616E-30  1.002714E-30  1.027639E-30
     91  2.727878734382E-03  1.045927E-30  1.014032E-30  1.000000E-30  1.000022E-30  1.000111E-30  1.011016E-30  1.002937E-30  1.028511E-30
     92  2.790178404165E-03  1.047005E-30  1.014381E-30  1.000000E-30  1.000036E-30  1.000148E-30  1.011425E-30  1.003170E-30  1.029398E-30
     93  2.852824875480E-03  1.048090E-30  1.014734E-30  1.000000E-30  1.000053E-30  1.000189E-30  1.011844E-30  1.003413E-30  1.030299E-30
     94  2.915817796872E-03  1.049182E-30  1.015090E-30  1.000000E-30  1.000073E-30  1.000236E-30  1.012272E-30  1.003666E-30  1.031215E-30
     95  2.979156831833E-03  1.050281E-30  1.015449E-30  1.000000E-30  1.000096E-30  1.000289E-30  1.012709E-30  1.003928E-30  1.032146E-30
